explained_variance,fps,value_loss,nupdates,total_timesteps,policy_entropy
-1.8447697162628174,544,0.005865578539669514,118000,2360000,2.0754551887512207
-18.762752532958984,544,0.0018245059764012694,118100,2362000,2.115302324295044
0.18564629554748535,544,0.0044853100553154945,118200,2364000,2.1761975288391113
0.9341502115130424,544,0.015405897982418537,118300,2366000,2.016913890838623
0.9853249536827207,544,0.005202440079301596,118400,2368000,2.044381618499756
0.9494016915559769,544,0.002988430205732584,118500,2370000,2.1803746223449707
0.952663742005825,544,0.0032069950830191374,118600,2372000,2.161593198776245
0.9249104931950569,544,0.02140522375702858,118700,2374000,2.0146384239196777
0.994708193000406,544,0.0006087982328608632,118800,2376000,2.179103374481201
0.9752703607082367,544,0.00810333900153637,118900,2378000,2.0172243118286133
0.753448024392128,544,0.04919026046991348,119000,2380000,1.936601996421814
0.9263298138976097,544,0.009026164188981056,119100,2382000,1.8241866827011108
0.9513618685305119,544,0.006022315472364426,119200,2384000,2.093108654022217
0.9361015260219574,544,0.013699626550078392,119300,2386000,1.9615780115127563
0.8654571324586868,544,0.008468225598335266,119400,2388000,2.0420424938201904
0.8951727747917175,544,0.01631929539144039,119500,2390000,2.1154558658599854
0.9591671004891396,544,0.009803669527173042,119600,2392000,2.104896306991577
0.9516800828278065,544,0.006997810211032629,119700,2394000,2.11735200881958
0.9813115354627371,544,0.002361307619139552,119800,2396000,2.013481855392456
0.9322908371686935,544,0.022789692506194115,119900,2398000,2.0769219398498535
0.6926266551017761,544,0.00566586758941412,120000,2400000,1.9315105676651
0.9781639967113733,544,0.0028348457999527454,120100,2402000,2.092674732208252
0.9840122926980257,544,0.002786232391372323,120200,2404000,2.1019444465637207
0.9258268922567368,544,0.038043905049562454,120300,2406000,2.1157665252685547
0.9137627482414246,544,0.015679849311709404,120400,2408000,1.9499410390853882
0.9766224194318056,544,0.005834499374032021,120500,2410000,2.1305174827575684
0.9706431142985821,544,0.009156547486782074,120600,2412000,1.8700571060180664
0.9881918299943209,544,0.0031574338208884,120700,2414000,1.8244216442108154
0.7500039637088776,544,0.024356398731470108,120800,2416000,2.0451927185058594
0.9959534541703761,544,0.0025389990769326687,120900,2418000,2.125767469406128
0.9150896519422531,544,0.013269558548927307,121000,2420000,2.13098406791687
0.9672133736312389,544,0.004980720579624176,121100,2422000,2.1758458614349365
0.8604965656995773,544,0.04652941972017288,121200,2424000,2.0348150730133057
0.412400484085083,544,0.007042211946099997,121300,2426000,2.164555549621582
0.3528051972389221,544,0.06381388753652573,121400,2428000,2.029095411300659
0.7757304161787033,544,0.009399366565048695,121500,2430000,2.0252366065979004
0.8900664299726486,544,0.04548769071698189,121600,2432000,2.0505309104919434
0.9832990542054176,544,0.0037112769205123186,121700,2434000,2.0366413593292236
0.9439073726534843,544,0.006827657576650381,121800,2436000,2.113758087158203
0.6999748945236206,544,0.018936654552817345,121900,2438000,2.1476988792419434
0.742258220911026,544,0.025620847940444946,122000,2440000,2.0182337760925293
0.9475322104990482,544,0.014804300852119923,122100,2442000,2.035996198654175
0.9943133476190269,544,0.0010868689278140664,122200,2444000,2.146596908569336
0.9844023268669844,544,0.002076062373816967,122300,2446000,2.120471477508545
0.972199184820056,544,0.0029966908041387796,122400,2448000,2.1620609760284424
0.8073701858520508,544,0.01246592216193676,122500,2450000,2.022200345993042
0.8880552276968956,544,0.03681430220603943,122600,2452000,2.113241195678711
0.9868409037590027,544,0.002651494462043047,122700,2454000,2.1774680614471436
0.4056249260902405,544,0.12110322713851929,122800,2456000,1.9344139099121094
0.9728602841496468,544,0.007976758293807507,122900,2458000,2.0641684532165527
0.9227385893464088,544,0.003390843514353037,123000,2460000,2.0036778450012207
0.9620568677783012,544,0.006845118012279272,123100,2462000,2.0332980155944824
0.916759766638279,544,0.012057695537805557,123200,2464000,2.116349697113037
0.9090315699577332,544,0.021726328879594803,123300,2466000,2.1155359745025635
0.1368228793144226,544,0.11201982200145721,123400,2468000,1.6768054962158203
0.7199897766113281,544,0.026705851778388023,123500,2470000,1.9868589639663696
0.8755600228905678,544,0.0066012307070195675,123600,2472000,2.178873062133789
0.9853206751868129,544,0.006652208976447582,123700,2474000,2.094338893890381
0.7474277019500732,544,0.014488151296973228,123800,2476000,2.0669169425964355
0.9914498291909695,544,0.0023104804567992687,123900,2478000,2.1480019092559814
0.9436370842158794,544,0.019001122564077377,124000,2480000,2.087207555770874
0.9426049068570137,544,0.006861768662929535,124100,2482000,2.0622024536132812
-0.3436945676803589,544,0.05008988454937935,124200,2484000,2.0852713584899902
0.8945568725466728,544,0.03378003463149071,124300,2486000,2.1244349479675293
0.9775435104966164,544,0.0030692429281771183,124400,2488000,2.0734314918518066
0.8547126799821854,544,0.01940934732556343,124500,2490000,1.9878513813018799
0.9418447203934193,544,0.0071331532672047615,124600,2492000,2.1436009407043457
0.6859323382377625,544,0.007568628992885351,124700,2494000,1.9241498708724976
0.9932330190204084,544,0.0017665002960711718,124800,2496000,2.0870232582092285
0.8564558625221252,544,0.03605847805738449,124900,2498000,2.1283674240112305
0.9652100764214993,544,0.004857297986745834,125000,2500000,2.1559348106384277
0.9923022333532572,545,0.0026536830700933933,125100,2502000,2.05289888381958
0.8653326630592346,545,0.06194174289703369,125200,2504000,2.058143138885498
0.9946254813112319,545,0.0015930633526295424,125300,2506000,2.1567559242248535
0.9782922565937042,545,0.0070375180803239346,125400,2508000,2.0219016075134277
0.9205941706895828,545,0.01955174282193184,125500,2510000,2.0827274322509766
0.9563128426671028,545,0.004893316887319088,125600,2512000,2.0616252422332764
0.9085448831319809,545,0.01975543238222599,125700,2514000,2.067068338394165
0.9860955411568284,545,0.003016362665221095,125800,2516000,2.146040678024292
0.8019370585680008,545,0.04145750403404236,125900,2518000,2.118648052215576
0.14596158266067505,545,0.10220040380954742,126000,2520000,1.6338897943496704
0.9651965089142323,545,0.006883605383336544,126100,2522000,2.103433132171631
0.9136240482330322,545,0.005646692588925362,126200,2524000,2.1015472412109375
0.9842782579362392,545,0.0067385658621788025,126300,2526000,2.1393513679504395
0.8396909534931183,545,0.002505113370716572,126400,2528000,2.122964382171631
0.9954029903747141,545,0.0006058684666641057,126500,2530000,2.096501111984253
0.8909236863255501,545,0.050439417362213135,126600,2532000,2.045631170272827
0.9926986848004162,545,0.004530823789536953,126700,2534000,1.913509726524353
0.9702447038143873,545,0.004410063847899437,126800,2536000,2.1584181785583496
0.09367650747299194,545,0.09330065548419952,126900,2538000,2.1384506225585938
0.9418297931551933,545,0.012082399800419807,127000,2540000,2.160865068435669
0.9514584615826607,545,0.012194646522402763,127100,2542000,2.1191837787628174
0.9838799741119146,545,0.005423480179160833,127200,2544000,2.105741024017334
0.9403965026140213,545,0.00890125147998333,127300,2546000,1.9841887950897217
0.9528747908771038,545,0.009149495512247086,127400,2548000,1.910656213760376
0.9365534260869026,545,0.003821260528638959,127500,2550000,1.8404144048690796
0.8106423765420914,545,0.06916400790214539,127600,2552000,2.0863654613494873
0.75214983522892,545,0.12070677429437637,127700,2554000,2.0413966178894043
0.7227100729942322,545,0.014476925134658813,127800,2556000,1.8397445678710938
0.9913059454411268,545,0.0022352407686412334,127900,2558000,2.130493640899658
0.5459712445735931,545,0.16282543540000916,128000,2560000,2.138054847717285
0.44768863916397095,545,0.09993486851453781,128100,2562000,2.044746160507202
0.9583204500377178,545,0.005284392274916172,128200,2564000,1.9665210247039795
0.7966264337301254,545,0.005133648402988911,128300,2566000,1.7011133432388306
0.7893049269914627,545,0.021108750253915787,128400,2568000,2.08732533454895
0.9852665374055505,545,0.0031491275876760483,128500,2570000,2.0365102291107178
0.6449263095855713,545,0.0183559600263834,128600,2572000,2.0465316772460938
0.9835411049425602,545,0.009164264425635338,128700,2574000,2.0265145301818848
0.7285447418689728,545,0.02528521418571472,128800,2576000,1.824955940246582
0.9868960361927748,545,0.0024319400545209646,128900,2578000,2.140284776687622
0.9332349374890327,545,0.01383360754698515,129000,2580000,1.8608906269073486
0.6825730800628662,545,0.1453881561756134,129100,2582000,1.9076526165008545
0.8884608224034309,545,0.016054367646574974,129200,2584000,2.095569610595703
0.9864487797021866,545,0.0012511385139077902,129300,2586000,2.1695446968078613
0.7629154771566391,545,0.11562611907720566,129400,2588000,2.073798418045044
0.8108138144016266,545,0.06623604893684387,129500,2590000,1.8642841577529907
0.9907844848930836,545,0.003655737964436412,129600,2592000,2.0940029621124268
0.4672936797142029,545,0.012854467146098614,129700,2594000,1.9200026988983154
0.8803117200732231,545,0.014134454540908337,129800,2596000,2.1207966804504395
0.9968283830676228,545,0.0020708623342216015,129900,2598000,2.0365183353424072
0.9801643081009388,545,0.004880009684711695,130000,2600000,1.996432900428772
0.9470949545502663,545,0.009207525290548801,130100,2602000,2.1476211547851562
0.9880663333460689,545,0.0012397596146911383,130200,2604000,2.099971294403076
0.617084801197052,545,0.06616108119487762,130300,2606000,2.1543285846710205
0.349443256855011,545,0.024575982242822647,130400,2608000,1.9932708740234375
0.7711043953895569,545,0.01836603507399559,130500,2610000,2.1227755546569824
0.9518334195017815,545,0.009447717107832432,130600,2612000,2.0925331115722656
0.9707806184887886,545,0.012073132209479809,130700,2614000,1.9727582931518555
0.9913204777985811,545,0.002184716984629631,130800,2616000,1.790933609008789
0.905995637178421,545,0.011648645624518394,130900,2618000,2.0325229167938232
0.9208876863121986,545,0.007595387287437916,131000,2620000,2.0374019145965576
0.9844288751482964,545,0.011611027643084526,131100,2622000,1.9006879329681396
0.8896729275584221,545,0.009902511723339558,131200,2624000,1.9773582220077515
0.8569007515907288,545,0.01912623457610607,131300,2626000,1.8131154775619507
0.9885330386459827,545,0.005058320704847574,131400,2628000,1.7116714715957642
0.7599261105060577,545,0.10171619802713394,131500,2630000,1.801570177078247
0.9956430378369987,545,0.0032698214054107666,131600,2632000,1.8656854629516602
0.984617562033236,545,0.001635548658668995,131700,2634000,2.1698384284973145
-0.6226480007171631,545,0.09027886390686035,131800,2636000,1.7669057846069336
0.8298176676034927,545,0.020619703456759453,131900,2638000,1.885873794555664
0.936011515557766,545,0.006694662384688854,132000,2640000,2.125753879547119
0.9755817595869303,545,0.0066382670775055885,132100,2642000,2.097790241241455
0.9677049405872822,545,0.0036502662114799023,132200,2644000,2.1236021518707275
0.8380893617868423,545,0.026360923424363136,132300,2646000,1.8990004062652588
0.386857271194458,545,0.010285872034728527,132400,2648000,1.8306901454925537
0.9809934925287962,545,0.0037566344253718853,132500,2650000,2.073415517807007
0.7690966427326202,545,0.022499291226267815,132600,2652000,1.9513565301895142
0.990542939864099,545,0.0016435773577541113,132700,2654000,2.1253716945648193
0.9665133208036423,545,0.006467248313128948,132800,2656000,2.0432448387145996
0.8718972951173782,545,0.0029925948474556208,132900,2658000,1.9812097549438477
0.7919060289859772,545,0.053272396326065063,133000,2660000,1.9973080158233643
-0.2656053304672241,545,0.10078747570514679,133100,2662000,1.9895732402801514
0.9959668018855155,545,0.0018987174844369292,133200,2664000,1.9762251377105713
0.5337584614753723,545,0.012280663475394249,133300,2666000,2.1024670600891113
0.9910094765946269,545,0.002503963652998209,133400,2668000,2.077531099319458
0.9268698245286942,545,0.0034359656274318695,133500,2670000,2.1109325885772705
0.9388079829514027,545,0.013753863051533699,133600,2672000,1.9856531620025635
0.7386835813522339,545,0.008804872632026672,133700,2674000,1.9365081787109375
0.9640870168805122,545,0.009571539238095284,133800,2676000,1.7633111476898193
0.9682559482753277,545,0.004609029274433851,133900,2678000,1.975730538368225
0.9135442078113556,545,0.004971894435584545,134000,2680000,2.0982601642608643
0.5279161036014557,545,0.12741221487522125,134100,2682000,1.741105318069458
0.9171835854649544,545,0.01354316808283329,134200,2684000,1.9412323236465454
0.9902081349864602,545,0.0038943339604884386,134300,2686000,1.847503662109375
0.9534131027758121,545,0.008248754777014256,134400,2688000,1.9647667407989502
0.778315469622612,545,0.03929988294839859,134500,2690000,1.5659730434417725
0.9214292094111443,545,0.02842211164534092,134600,2692000,1.769183874130249
0.9811054412275553,545,0.007007715292274952,134700,2694000,1.9901882410049438
0.9399073496460915,545,0.013667844235897064,134800,2696000,1.983485221862793
0.8340847492218018,545,0.005288265645503998,134900,2698000,2.106981039047241
0.8996204137802124,545,0.0023609872441738844,135000,2700000,1.8050485849380493
0.8550229370594025,545,0.019750185310840607,135100,2702000,2.083498001098633
0.7603725790977478,545,0.04081907123327255,135200,2704000,1.9272820949554443
0.4408891201019287,545,0.04820706695318222,135300,2706000,1.9281673431396484
-0.2592376470565796,545,0.05725645273923874,135400,2708000,1.9240753650665283
0.970586434006691,545,0.010105014778673649,135500,2710000,2.0575928688049316
0.9761882498860359,545,0.006880398839712143,135600,2712000,2.01306414604187
0.7781332433223724,545,0.0642557144165039,135700,2714000,1.951555848121643
0.9765555690973997,545,0.006963062100112438,135800,2716000,2.1452884674072266
0.956297367811203,545,0.0035522866528481245,135900,2718000,2.1262869834899902
0.9939999189227819,545,0.0022280740085989237,136000,2720000,1.9825217723846436
0.9615961574018002,545,0.02399894967675209,136100,2722000,1.8760932683944702
0.9576543793082237,545,0.0034799915738403797,136200,2724000,1.7497936487197876
0.9900946049019694,545,0.002850737189874053,136300,2726000,2.062347888946533
0.9806940536946058,545,0.005540364421904087,136400,2728000,2.044881820678711
0.9488526806235313,545,0.014315393753349781,136500,2730000,1.7835553884506226
0.9767220187932253,545,0.00806493777781725,136600,2732000,2.049771308898926
0.9852251773700118,545,0.006519596092402935,136700,2734000,1.8488218784332275
0.6304863691329956,545,0.10176624357700348,136800,2736000,1.5852761268615723
0.9593304172158241,545,0.013531265780329704,136900,2738000,2.0381081104278564
0.9909467482939363,545,0.0030136893037706614,137000,2740000,1.896817922592163
-1.7870936393737793,545,0.11561241000890732,137100,2742000,1.635399580001831
0.9746721796691418,545,0.004380905069410801,137200,2744000,2.160048007965088
0.7247492671012878,545,0.17036262154579163,137300,2746000,2.122960090637207
0.9219979643821716,545,0.036515720188617706,137400,2748000,1.9093685150146484
0.8951598927378654,545,0.04603511840105057,137500,2750000,2.027036666870117
0.9949979539960623,545,0.0011350096901878715,137600,2752000,2.0999133586883545
0.9902254594489932,545,0.0036505211610347033,137700,2754000,1.9893712997436523
0.9915848085656762,545,0.0024775888305157423,137800,2756000,2.1627919673919678
0.9661842845380306,545,0.006861492060124874,137900,2758000,1.8855336904525757
0.9808905515819788,545,0.005450045689940453,138000,2760000,2.133909225463867
0.9137856587767601,545,0.023248547688126564,138100,2762000,2.110368251800537
0.9746323097497225,545,0.008462728001177311,138200,2764000,2.1384902000427246
0.7916318774223328,545,0.0026287692598998547,138300,2766000,2.0696938037872314
0.963229339569807,545,0.012363609857857227,138400,2768000,1.9583814144134521
0.7911580801010132,545,0.025058437138795853,138500,2770000,2.083726406097412
0.8507125973701477,545,0.06206609681248665,138600,2772000,2.0402894020080566
0.8232010900974274,545,0.010602204129099846,138700,2774000,2.119554042816162
0.929781399667263,545,0.00177720095962286,138800,2776000,2.0887420177459717
-0.42788803577423096,545,0.04812825098633766,138900,2778000,1.9996845722198486
0.9848623843863606,545,0.001801724312826991,139000,2780000,2.0216143131256104
0.9003538936376572,545,0.003495215205475688,139100,2782000,2.166294813156128
0.9811302255839109,545,0.006545312702655792,139200,2784000,1.936030626296997
0.9913710160180926,545,0.002710584085434675,139300,2786000,2.031109571456909
0.9735368583351374,545,0.007429951336234808,139400,2788000,2.119279146194458
0.9720326624810696,545,0.0024738553911447525,139500,2790000,2.139685869216919
0.7984879314899445,545,0.02197844907641411,139600,2792000,2.112896680831909
0.5373933911323547,545,0.11202303320169449,139700,2794000,2.0165534019470215
0.9861414870247245,545,0.001710053300485015,139800,2796000,2.1542789936065674
0.9732257276773453,545,0.007015671581029892,139900,2798000,2.046851873397827
0.9277286380529404,545,0.006156810559332371,140000,2800000,2.1485562324523926
0.9959207838401198,545,0.0028840103186666965,140100,2802000,2.1823928356170654
-0.8669841289520264,545,0.15401051938533783,140200,2804000,1.8024520874023438
0.8961004763841629,545,0.03374540060758591,140300,2806000,1.995553731918335
0.780925840139389,545,0.05768623203039169,140400,2808000,1.6812692880630493
0.9952216767705977,545,0.001607850193977356,140500,2810000,2.1477413177490234
0.9485404156148434,545,0.005275060422718525,140600,2812000,1.962566614151001
0.9395900182425976,545,0.008820554241538048,140700,2814000,2.059727430343628
0.7171874046325684,545,0.03415357321500778,140800,2816000,1.9545090198516846
0.9741460271179676,545,0.002855747938156128,140900,2818000,2.1561691761016846
0.9624016731977463,545,0.004339146427810192,141000,2820000,2.006317615509033
0.9391565099358559,545,0.007188872899860144,141100,2822000,2.1436023712158203
0.9959374121390283,545,0.0016120763029903173,141200,2824000,2.0284535884857178
0.8803048357367516,545,0.019945329055190086,141300,2826000,2.015289545059204
0.9740120992064476,545,0.005163199733942747,141400,2828000,2.0912654399871826
0.9250706061720848,545,0.0069295442663133144,141500,2830000,1.9299300909042358
0.9455514922738075,545,0.002796449000015855,141600,2832000,2.1252570152282715
0.9528742767870426,545,0.005108045879751444,141700,2834000,2.1468253135681152
0.9909685365855694,545,0.0016923915827646852,141800,2836000,2.0777840614318848
0.8589910417795181,545,0.016944678500294685,141900,2838000,2.0523836612701416
0.988799711689353,545,0.00352642685174942,142000,2840000,1.993613839149475
0.9753548130393028,545,0.002883473876863718,142100,2842000,2.1548051834106445
0.990418846718967,545,0.0028596543706953526,142200,2844000,2.006880283355713
0.6347912549972534,545,0.026669591665267944,142300,2846000,1.9763866662979126
0.9789645858108997,545,0.0013186419382691383,142400,2848000,2.1700358390808105
0.7290939390659332,545,0.03347940742969513,142500,2850000,1.724311113357544
0.6980738639831543,545,0.008818338625133038,142600,2852000,1.9986035823822021
0.9445350542664528,545,0.017027629539370537,142700,2854000,2.071790933609009
0.9890189878642559,545,0.0036872532218694687,142800,2856000,2.1230034828186035
0.9869751241058111,545,0.007396175060421228,142900,2858000,1.894971489906311
0.9867760371416807,545,0.00470617925748229,143000,2860000,1.947105050086975
0.7258761525154114,545,0.01805776171386242,143100,2862000,1.9695287942886353
0.9920281106606126,545,0.0014102996792644262,143200,2864000,2.137529134750366
0.7834812700748444,545,0.003728474024683237,143300,2866000,2.121814012527466
0.9792377948760986,545,0.003761072875931859,143400,2868000,2.1336007118225098
-0.3324238061904907,545,0.2808040976524353,143500,2870000,2.073354721069336
0.961558636277914,545,0.001515637501142919,143600,2872000,2.0646631717681885
0.8955664858222008,545,0.011407457292079926,143700,2874000,2.0325844287872314
0.987847113981843,545,0.0055732037872076035,143800,2876000,2.156045436859131
0.9959135386161506,545,0.0015057099517434835,143900,2878000,2.021653175354004
0.9814576003700495,545,0.010685915127396584,144000,2880000,2.0375657081604004
0.8872772678732872,545,0.027696093544363976,144100,2882000,2.069031238555908
0.9195520281791687,545,0.0061270855367183685,144200,2884000,1.9836170673370361
0.9889009855687618,545,0.004568549804389477,144300,2886000,1.9617807865142822
0.3798941373825073,545,0.09194862842559814,144400,2888000,1.8603899478912354
-0.7832893133163452,545,0.0066315969452261925,144500,2890000,2.0804128646850586
0.7683105766773224,545,0.009679350070655346,144600,2892000,1.9909961223602295
0.989673038944602,545,0.002039494691416621,144700,2894000,2.1027252674102783
0.9441276118159294,545,0.004164486657828093,144800,2896000,2.1345252990722656
0.18636661767959595,545,0.007164201233536005,144900,2898000,2.0175411701202393
0.9626376815140247,545,0.006157717667520046,145000,2900000,2.061866283416748
0.9755212068557739,546,0.004969100467860699,145100,2902000,2.1303954124450684
0.8660479485988617,546,0.035772114992141724,145200,2904000,2.118621349334717
0.9897978706285357,546,0.0019567986018955708,145300,2906000,2.0795950889587402
0.8454759865999222,546,0.11222491413354874,145400,2908000,1.9957597255706787
0.9312404319643974,546,0.0107183288782835,145500,2910000,2.033719539642334
0.9923000773414969,546,0.004375106189399958,145600,2912000,2.102468967437744
-0.2788074016571045,546,0.0019873916171491146,145700,2914000,1.9412742853164673
0.957528218626976,546,0.00930148083716631,145800,2916000,1.859356164932251
0.9816949181258678,546,0.002563957590609789,145900,2918000,2.107438564300537
0.8660533279180527,546,0.005366903729736805,146000,2920000,1.9582656621932983
0.9237920269370079,546,0.0018794111674651504,146100,2922000,2.0290770530700684
0.9944337280467153,545,0.0011017817305400968,146200,2924000,2.1665139198303223
0.9603629410266876,545,0.006829041056334972,146300,2926000,2.0389797687530518
0.9914942737668753,545,0.0026209447532892227,146400,2928000,2.074532985687256
0.4704592227935791,545,0.00849238783121109,146500,2930000,2.0360050201416016
0.7667278945446014,545,0.004875171463936567,146600,2932000,1.7440898418426514
0.9903403352946043,545,0.00655341288074851,146700,2934000,2.099602222442627
0.9753741137683392,545,0.004845837596803904,146800,2936000,2.092456102371216
0.9286871403455734,545,0.01480349712073803,146900,2938000,1.9993410110473633
0.5048044323921204,545,0.06518782675266266,147000,2940000,2.0178849697113037
0.9773987736552954,545,0.0022567654959857464,147100,2942000,2.174283981323242
0.9004968851804733,545,0.008355730213224888,147200,2944000,2.0417943000793457
0.680548369884491,545,0.02600107155740261,147300,2946000,2.0720016956329346
0.9920913456007838,545,0.0026105500292032957,147400,2948000,2.030773878097534
0.9538761340081692,545,0.010431929491460323,147500,2950000,1.8801368474960327
0.9924147087149322,545,0.002077776473015547,147600,2952000,2.080134868621826
0.9831226598471403,545,0.0025417921133339405,147700,2954000,2.134294033050537
0.9060224741697311,545,0.030830806121230125,147800,2956000,1.9031174182891846
0.9233008325099945,545,0.016127416864037514,147900,2958000,2.0752804279327393
0.9744385909289122,545,0.002660865895450115,148000,2960000,2.025494337081909
0.4502983093261719,544,0.03160131350159645,148100,2962000,1.9935848712921143
0.9873043457046151,544,0.0007326194900088012,148200,2964000,2.0756969451904297
0.7109033465385437,544,0.011566239409148693,148300,2966000,2.033708095550537
0.9605299085378647,544,0.0035968765150755644,148400,2968000,1.9829800128936768
0.8627579212188721,544,0.007418694440275431,148500,2970000,2.044598340988159
0.9588191173970699,544,0.016766095533967018,148600,2972000,2.030519962310791
0.9622266963124275,544,0.010309928096830845,148700,2974000,2.080233335494995
0.9606291316449642,544,0.0015330221503973007,148800,2976000,2.059070348739624
0.9747378882020712,544,0.004336209502071142,148900,2978000,2.073394775390625
0.9780284855514765,544,0.003846383187919855,149000,2980000,2.048165798187256
0.9107672795653343,544,0.05163932591676712,149100,2982000,2.0298030376434326
0.9377868846058846,544,0.007250073365867138,149200,2984000,2.1055493354797363
0.9432394504547119,544,0.004588507115840912,149300,2986000,1.9676930904388428
0.8028840571641922,544,0.06614629924297333,149400,2988000,2.048125982284546
0.929033674299717,544,0.005235002376139164,149500,2990000,2.1021547317504883
0.7885572463274002,544,0.012742990627884865,149600,2992000,1.9796435832977295
0.9814128633588552,544,0.005032437387853861,149700,2994000,1.855995535850525
0.981023371219635,544,0.008163290098309517,149800,2996000,2.0721957683563232
0.8184063732624054,544,0.011622725054621696,149900,2998000,2.1110892295837402
0.8214213699102402,544,0.016195567324757576,150000,3000000,2.1207823753356934
0.6717567443847656,543,0.09847639501094818,150100,3002000,2.039067029953003
0.9638744629919529,543,0.014950876124203205,150200,3004000,2.0233521461486816
0.9073385000228882,543,0.08180440962314606,150300,3006000,2.0202136039733887
0.9113499820232391,543,0.00910758227109909,150400,3008000,2.025963306427002
0.6963876485824585,543,0.01771366223692894,150500,3010000,1.972224473953247
0.41818273067474365,543,0.10044308751821518,150600,3012000,2.1253738403320312
0.9742777422070503,543,0.004657461307942867,150700,3014000,2.01826548576355
0.983210202306509,543,0.0014962514396756887,150800,3016000,2.0493061542510986
0.9331499710679054,543,0.029035206884145737,150900,3018000,1.9532577991485596
0.8340360075235367,543,0.022732816636562347,151000,3020000,2.0626308917999268
0.7307990789413452,543,0.014241387136280537,151100,3022000,1.8051388263702393
0.9697913192212582,543,0.0019141013035550714,151200,3024000,2.074449062347412
0.9755728151649237,543,0.005231858231127262,151300,3026000,2.054323673248291
0.9538228623569012,543,0.030447468161582947,151400,3028000,1.7541534900665283
0.9716129060834646,543,0.01090939249843359,151500,3030000,1.9552357196807861
0.8866733089089394,543,0.09791269898414612,151600,3032000,1.9800113439559937
0.9561208263039589,543,0.002245637122541666,151700,3034000,1.9972240924835205
0.932122528553009,543,0.01249996479600668,151800,3036000,1.849900484085083
0.9159872904419899,543,0.08288391679525375,151900,3038000,1.8884674310684204
0.9877976877614856,543,0.004251028411090374,152000,3040000,2.0796942710876465
0.8156573325395584,542,0.07414878904819489,152100,3042000,1.9116474390029907
0.9666572995483875,542,0.015077553689479828,152200,3044000,2.1586291790008545
0.8890523388981819,542,0.008330682292580605,152300,3046000,2.119629383087158
0.9746568612754345,542,0.006590648554265499,152400,3048000,2.0511624813079834
0.6960154473781586,542,0.0026248011272400618,152500,3050000,2.0280752182006836
0.9539256766438484,542,0.023516256362199783,152600,3052000,2.1141669750213623
0.9260297119617462,542,0.004784041550010443,152700,3054000,2.0704779624938965
0.897870622575283,542,0.018487047404050827,152800,3056000,1.6505136489868164
0.9405310675501823,542,0.01794712245464325,152900,3058000,2.078397750854492
0.6427747309207916,542,0.06391160190105438,153000,3060000,1.9678466320037842
0.9874014426022768,542,0.003490165574476123,153100,3062000,1.9605671167373657
0.944525059312582,542,0.017276426777243614,153200,3064000,2.0817694664001465
0.9422997012734413,542,0.02991042658686638,153300,3066000,2.047288417816162
0.9729237165302038,542,0.00661576259881258,153400,3068000,2.0424089431762695
0.9770334847271442,542,0.0070977360010147095,153500,3070000,1.971556305885315
0.9722581245005131,542,0.004465742036700249,153600,3072000,1.9475380182266235
0.9946761727333069,542,0.0017659278819337487,153700,3074000,2.165043830871582
0.9835758730769157,542,0.00248405197635293,153800,3076000,2.046854019165039
0.9500436335802078,542,0.0027542070019990206,153900,3078000,1.8675143718719482
0.7523587197065353,542,0.008066905662417412,154000,3080000,2.0762603282928467
0.9822121746838093,542,0.002574123442173004,154100,3082000,2.142796754837036
0.9134393781423569,542,0.012158600613474846,154200,3084000,1.9444948434829712
0.9469732455909252,542,0.002763401484116912,154300,3086000,2.0333545207977295
0.8189254552125931,542,0.01917298510670662,154400,3088000,1.8110259771347046
0.9713611919432878,542,0.009960575960576534,154500,3090000,1.9476966857910156
0.9942836267873645,542,0.0016505774110555649,154600,3092000,2.134542465209961
0.8879567310214043,542,0.03848615288734436,154700,3094000,1.9858872890472412
0.9397460483014584,542,0.01315735001116991,154800,3096000,1.9263137578964233
0.97688221745193,542,0.005048863124102354,154900,3098000,2.1264424324035645
0.9644839353859425,542,0.004632056690752506,155000,3100000,2.1210458278656006
0.9815911911427975,542,0.0011556170647963881,155100,3102000,2.164268970489502
0.9411404840648174,542,0.016605252400040627,155200,3104000,2.045020580291748
0.5651421546936035,542,0.08950982987880707,155300,3106000,1.9880586862564087
0.9051524698734283,542,0.014774736948311329,155400,3108000,1.9034725427627563
0.954875610768795,542,0.020094139501452446,155500,3110000,2.120412826538086
0.22253799438476562,542,0.004723419435322285,155600,3112000,2.081714153289795
0.30782008171081543,542,0.022313687950372696,155700,3114000,2.1458470821380615
0.986598901450634,542,0.0023334422148764133,155800,3116000,2.091226100921631
0.9746467433869839,542,0.004167908802628517,155900,3118000,2.1186718940734863
0.9629735797643661,542,0.006507887039333582,156000,3120000,2.16816782951355
0.9907840695232153,542,0.0026200334541499615,156100,3122000,2.0949509143829346
0.9842425994575024,542,0.0041578090749681,156200,3124000,2.049849271774292
0.6747939884662628,542,0.09113537520170212,156300,3126000,2.0774970054626465
0.9743115361779928,543,0.0021660844795405865,156400,3128000,2.1235923767089844
0.9452572949230671,543,0.0026502986438572407,156500,3130000,2.0380914211273193
0.6557565331459045,543,0.13906028866767883,156600,3132000,1.991450548171997
0.9856557361781597,543,0.007161370478570461,156700,3134000,1.9261868000030518
0.8858298063278198,543,0.01961405947804451,156800,3136000,1.8445810079574585
0.8154928684234619,543,0.08086395263671875,156900,3138000,1.9441840648651123
