nupdates,policy_entropy,total_timesteps,fps,explained_variance,value_loss
164800,2.7156386375427246,3296000,727,0.9995712963282131,0.0010358787840232253
164900,2.7772579193115234,3298000,727,0.9981992518296465,0.0028252098709344864
165000,2.5453941822052,3300000,727,0.9988770588533953,0.004201061092317104
165100,2.7733280658721924,3302000,727,0.9928893498145044,0.010234849527478218
165200,2.785853385925293,3304000,727,0.9989592320052907,0.0008268568781204522
165300,2.8523952960968018,3306000,727,0.34245818853378296,0.0026004048995673656
165400,2.652026891708374,3308000,727,0.9764853529632092,0.024013010784983635
165500,2.7998340129852295,3310000,727,0.9988788075279444,0.002116213319823146
165600,2.7650017738342285,3312000,727,0.9970735956449062,0.008035962469875813
165700,2.7146801948547363,3314000,727,0.9971585748717189,0.0058511109091341496
165800,2.6498472690582275,3316000,727,0.9945770762860775,0.0023046713322401047
165900,2.3712193965911865,3318000,727,0.9972896962426603,0.005603992845863104
166000,2.262713670730591,3320000,727,0.9950638259761035,0.019061081111431122
166100,2.597754955291748,3322000,727,0.9946893118321896,0.003794287098571658
166200,2.835604429244995,3324000,727,0.9987894982332364,0.0060708909295499325
166300,2.8074564933776855,3326000,727,0.9995279800205026,0.002137801144272089
166400,2.698066234588623,3328000,727,0.9989506275160238,0.0034570496063679457
166500,2.827974557876587,3330000,727,0.9849268384277821,0.0038092725444585085
166600,2.5159859657287598,3332000,727,0.9984047637553886,0.008096844889223576
166700,2.662717819213867,3334000,727,0.9979195895139128,0.004469909705221653
166800,2.7228565216064453,3336000,727,0.9947621352039278,0.007188232149928808
166900,2.626779556274414,3338000,727,0.9950409387238324,0.005775428842753172
167000,2.742727279663086,3340000,727,0.8937246948480606,0.0710531622171402
167100,2.8522591590881348,3342000,727,0.9988330382620916,0.0030576002318412066
167200,2.5486643314361572,3344000,727,0.9971849073190242,0.007159864995628595
167300,2.6774685382843018,3346000,727,0.9856910053640604,0.06321032345294952
167400,2.5892481803894043,3348000,727,0.996206420706585,0.00820150226354599
167500,2.3057243824005127,3350000,727,0.9981531738303602,0.004449412226676941
167600,2.5254664421081543,3352000,727,0.9994903763872571,0.0026284276973456144
167700,2.6026289463043213,3354000,727,0.9958513411693275,0.012603165581822395
167800,2.347956418991089,3356000,727,0.9993823180557229,0.002013152465224266
167900,2.7159368991851807,3358000,727,0.9919389365240932,0.015262359753251076
168000,2.7590160369873047,3360000,727,0.9946013330481946,0.005588976200670004
168100,2.742041826248169,3362000,727,0.9991627702256665,0.004413597751408815
168200,2.814234495162964,3364000,727,0.9996134585526306,0.0003207672853022814
168300,2.797905206680298,3366000,727,0.9991074720746838,0.0035840135533362627
168400,2.807908058166504,3368000,727,0.9969437974505126,0.0007924645324237645
168500,2.799001693725586,3370000,727,0.9993372183525935,0.0005952594219706953
168600,2.85195255279541,3372000,727,0.9946866990067065,0.006136748008430004
168700,2.872471570968628,3374000,727,0.9997560855845222,0.0009200163185596466
168800,2.850348711013794,3376000,727,0.9915070049464703,0.012154001742601395
168900,2.8783957958221436,3378000,727,0.9792832583189011,0.0016354279359802604
169000,2.7753870487213135,3380000,727,0.9874728582799435,0.0334000438451767
169100,2.7521748542785645,3382000,727,0.9967868237290531,0.0014855248155072331
169200,2.590941905975342,3384000,727,0.9936667648144066,0.022668354213237762
169300,2.5757880210876465,3386000,727,0.9960094541311264,0.008076922968029976
169400,2.79392671585083,3388000,727,0.9690667130053043,0.04114283621311188
169500,2.814754009246826,3390000,727,0.993383998516947,0.02928142249584198
169600,2.5558040142059326,3392000,727,0.9989708221983165,0.003326602280139923
169700,2.8330929279327393,3394000,727,0.9994360652635805,0.0004087862907908857
169800,2.6891605854034424,3396000,727,0.9608706049621105,0.033977001905441284
169900,2.845350742340088,3398000,727,0.841571718454361,0.0068501136265695095
170000,2.801948070526123,3400000,727,0.995378072373569,0.005570194683969021
170100,2.674858570098877,3402000,727,0.997640831861645,0.006254700478166342
170200,2.733464479446411,3404000,727,0.9965052187908441,0.014064247719943523
170300,2.5951571464538574,3406000,727,0.9835572559386492,0.03377114236354828
170400,2.5923848152160645,3408000,727,0.9986094640335068,0.0021124370396137238
170500,2.665630340576172,3410000,727,0.9967561413068324,0.006082864012569189
170600,2.870469331741333,3412000,727,0.9428057484328747,0.034950193017721176
170700,2.714731216430664,3414000,727,0.9991516349255107,0.0023334561847150326
170800,2.860807180404663,3416000,727,0.958672571927309,0.0018412040080875158
170900,2.7177042961120605,3418000,727,0.9993437526281923,0.0004094550386071205
171000,2.8552422523498535,3420000,727,0.9970082361251116,0.012032479979097843
171100,2.816411018371582,3422000,727,0.9998161658731988,0.00041003385558724403
171200,2.838243246078491,3424000,727,0.9998306914058048,0.0005947524914517999
171300,2.718167304992676,3426000,727,0.9972448034677655,0.00211730832234025
171400,2.6915395259857178,3428000,727,0.9992597824893892,0.0011049871100112796
171500,2.838124990463257,3430000,727,0.999461427971255,0.0018366274889558554
171600,2.845332145690918,3432000,727,0.9946490083821118,0.006184426136314869
171700,2.688734292984009,3434000,727,0.9968739100731909,0.0026323548518121243
171800,2.747464418411255,3436000,727,0.9990121298469603,0.0015802362468093634
171900,2.855630874633789,3438000,727,0.9995147917943541,0.0006708397413603961
172000,2.727221965789795,3440000,726,0.9974444455001503,0.0028285665903240442
172100,2.774855375289917,3442000,726,0.9991820256691426,0.0014803220983594656
172200,2.8816452026367188,3444000,726,0.9770143870264292,0.0023067165166139603
172300,2.655512809753418,3446000,726,0.9905757727101445,0.008893756195902824
172400,2.7446253299713135,3448000,726,0.9987226887606084,0.0016877315938472748
172500,2.680817127227783,3450000,726,0.9967666785232723,0.005143939983099699
172600,2.6385579109191895,3452000,726,0.9847598997876048,0.01167167630046606
172700,2.485625743865967,3454000,726,0.9975372415501624,0.006955678109079599
172800,2.611828088760376,3456000,726,0.9925470263697207,0.011010950431227684
172900,2.711735725402832,3458000,726,0.998980937874876,0.004195571877062321
173000,2.7217907905578613,3460000,726,0.9987745741382241,0.0022173940669745207
173100,2.682858943939209,3462000,726,0.9975182954221964,0.004837972577661276
173200,2.7706055641174316,3464000,726,0.992937512230128,0.002483134623616934
173300,2.4333181381225586,3466000,726,0.9374795705080032,0.016633208841085434
173400,2.7419486045837402,3468000,726,0.998992558568716,0.0015375938965007663
173500,2.7244138717651367,3470000,726,0.9968175990507007,0.007434524595737457
173600,2.8687357902526855,3472000,726,0.9973963587544858,0.0075168185867369175
173700,2.740163564682007,3474000,726,0.9992938247160055,0.0017597824335098267
173800,2.7010397911071777,3476000,726,0.9997784239531029,0.0012754974886775017
173900,2.7221269607543945,3478000,726,0.9975097547285259,0.002158438554033637
174000,2.7042171955108643,3480000,726,0.9950137422420084,0.0054625109769403934
174100,2.6706550121307373,3482000,726,0.9890976259484887,0.017547421157360077
174200,2.8792686462402344,3484000,726,0.9765968415886164,0.0016899820184335113
174300,2.6404075622558594,3486000,726,0.9990843340056017,0.003039021510630846
174400,2.865971326828003,3488000,726,0.99871544202324,0.0023378762416541576
174500,2.858269214630127,3490000,726,0.0971062183380127,0.00017807920812629163
174600,2.7722768783569336,3492000,726,0.996626919368282,0.00960355345159769
174700,2.8723442554473877,3494000,726,0.9965193248353899,0.003606517566367984
174800,2.4250106811523438,3496000,726,0.9283147901296616,0.021129295229911804
174900,2.674027681350708,3498000,726,0.9986049595754594,0.0021094849798828363
175000,2.714796781539917,3500000,726,0.993519451469183,0.02078702300786972
175100,2.572594404220581,3502000,726,0.9412051476538181,0.11906348168849945
175200,2.58255672454834,3504000,726,0.9985412987880409,0.006049832794815302
175300,2.5470590591430664,3506000,726,0.9968363596126437,0.005148503929376602
175400,2.8067965507507324,3508000,726,0.9982653869083151,0.005552657879889011
175500,2.8501389026641846,3510000,726,0.9998004914232297,0.00030869123293086886
175600,2.7809455394744873,3512000,726,0.9987450711196288,0.0020631388761103153
175700,2.7816855907440186,3514000,726,0.9968620608560741,0.0028645421843975782
175800,2.8859450817108154,3516000,726,0.3677551746368408,0.00013387328363023698
175900,2.8858394622802734,3518000,726,-0.3441429138183594,0.0006878433050587773
176000,2.826810359954834,3520000,726,0.9991530542611144,0.0012806865852326155
176100,2.88468599319458,3522000,726,0.5301998853683472,0.00020022783428430557
176200,2.7264821529388428,3524000,726,0.9967215550132096,0.011538498103618622
176300,2.8533308506011963,3526000,726,0.9993989043869078,0.0005670177633874118
176400,2.7415363788604736,3528000,726,0.9964134499896318,0.004285345785319805
176500,2.8501782417297363,3530000,726,0.9987653163261712,0.0013800142332911491
176600,2.639758586883545,3532000,726,0.9878525007516146,0.027445361018180847
176700,2.5463342666625977,3534000,726,0.9986359485192224,0.0030182183254510164
176800,2.5103988647460938,3536000,726,0.995563137345016,0.022370953112840652
176900,2.7365312576293945,3538000,726,0.9976600995287299,0.010136839002370834
177000,2.4850268363952637,3540000,726,0.9880831884220243,0.015296971425414085
177100,2.77823543548584,3542000,726,0.99577581230551,0.006860661320388317
177200,2.5964748859405518,3544000,726,0.9888530094176531,0.011011747643351555
177300,2.8610129356384277,3546000,726,0.9995769764936995,0.0007200370309874415
177400,2.82365083694458,3548000,726,0.9510582610964775,0.005074772518128157
177500,2.60300874710083,3550000,726,0.999221840116661,0.0016521211946383119
177600,2.635023832321167,3552000,726,0.9993574453401379,0.0028026786167174578
177700,2.5824530124664307,3554000,726,0.8066262006759644,0.05672938749194145
177800,2.7217841148376465,3556000,726,0.9972198943141848,0.003625796642154455
177900,2.529773473739624,3558000,726,0.9956284430809319,0.008942574262619019
178000,2.8706350326538086,3560000,726,0.9982179313665256,0.00014819615171290934
178100,2.686295747756958,3562000,726,0.9984165886417031,0.00515604205429554
178200,2.7013344764709473,3564000,726,0.9986693967366591,0.0031216032803058624
178300,2.7142174243927,3566000,726,0.998085908126086,0.006286571733653545
178400,2.8432412147521973,3568000,726,0.9988098661415279,0.0032744791824370623
178500,2.886392831802368,3570000,725,-1.1959543228149414,0.00025086943060159683
178600,2.685136079788208,3572000,725,0.9961259767878801,0.007220934145152569
178700,2.8091044425964355,3574000,725,0.9905089354142547,0.006173929665237665
178800,2.8498849868774414,3576000,725,0.9986514007905498,0.00167142937425524
178900,2.854750633239746,3578000,725,0.9969583437778056,0.004047917202115059
179000,2.62502121925354,3580000,725,0.9901673374697566,0.010749829933047295
179100,2.570613384246826,3582000,725,0.9953807503916323,0.009878944605588913
179200,2.689771890640259,3584000,725,0.9992241494474001,0.0023388720583170652
179300,2.7022247314453125,3586000,725,0.9994155298336409,0.002261267974972725
179400,2.7569241523742676,3588000,725,0.9977095164358616,0.013851769268512726
179500,2.485875129699707,3590000,725,0.9989619674161077,0.0030786022543907166
179600,2.5836899280548096,3592000,725,0.9721287749707699,0.027462193742394447
179700,2.7625572681427,3594000,725,0.9982031708350405,0.005383733659982681
179800,2.5391478538513184,3596000,725,0.9904847927391529,0.010073195211589336
179900,2.578181028366089,3598000,725,0.9969614727888256,0.00835427362471819
180000,2.6420319080352783,3600000,725,0.9985605832189322,0.005127070005983114
180100,2.788259506225586,3602000,725,0.999070250429213,0.0016039703041315079
180200,2.8421225547790527,3604000,725,-1.2127838134765625,0.005855539347976446
180300,2.7694458961486816,3606000,725,0.9984124883776531,0.003361467970535159
180400,2.787468433380127,3608000,725,0.9970084656961262,0.011615803465247154
180500,2.834603786468506,3610000,725,0.9993199718301184,0.0008488665334880352
180600,2.7771103382110596,3612000,725,0.9962232103571296,0.0011539289262145758
180700,2.68806791305542,3614000,725,0.9980653541861102,0.005230796057730913
180800,2.424428701400757,3616000,725,0.9964986855629832,0.01097562350332737
180900,2.6701183319091797,3618000,725,0.9810276906937361,0.030149325728416443
181000,2.709805488586426,3620000,725,0.994096219073981,0.017030762508511543
181100,2.7626869678497314,3622000,725,0.9901659032329917,0.0061155688017606735
181200,2.7316813468933105,3624000,725,0.9981556959683076,0.005996127612888813
181300,2.727005958557129,3626000,725,0.9970351369120181,0.007477921433746815
181400,2.697450876235962,3628000,725,0.9930682149715722,0.002286201575770974
181500,2.6091504096984863,3630000,725,0.992090686224401,0.009025384671986103
181600,2.528583288192749,3632000,725,0.9976757576223463,0.0024333326146006584
181700,2.7563672065734863,3634000,725,0.9986878907075152,0.00425709318369627
181800,2.656438112258911,3636000,725,0.9955677748657763,0.002001565881073475
181900,2.885932445526123,3638000,725,0.9627458043396473,0.0012939611915498972
182000,2.738116979598999,3640000,725,0.9969933771062642,0.004762445110827684
182100,2.825289249420166,3642000,725,0.9967814346309751,0.020781230181455612
182200,2.530707597732544,3644000,725,0.998721738345921,0.0014669355005025864
182300,2.508854866027832,3646000,725,0.9953502048738301,0.005495643708854914
182400,2.824214220046997,3648000,725,0.9604249224066734,0.011743336915969849
182500,2.8073954582214355,3650000,725,0.9976274895016104,0.004048833157867193
182600,2.3845033645629883,3652000,725,0.9928426998667419,0.004927884787321091
182700,2.4809367656707764,3654000,725,0.9974810765124857,0.005353529006242752
182800,2.421374797821045,3656000,725,0.9976267679594457,0.010039951652288437
182900,2.8771145343780518,3658000,725,0.982591062784195,0.00024074362590909004
183000,2.7337253093719482,3660000,725,0.9987516690744087,0.003065167460590601
183100,2.8146839141845703,3662000,725,0.999655848077964,0.0017558153485879302
183200,2.797463893890381,3664000,725,0.9939613663591444,0.005026104860007763
183300,2.7386012077331543,3666000,725,0.999907520650595,0.0003901784657500684
183400,2.526660203933716,3668000,725,0.9978562437463552,0.0019531557336449623
183500,2.877432346343994,3670000,725,0.9986760320607573,0.000486686680233106
183600,2.876159191131592,3672000,725,0.9990216353908181,0.0008132662624120712
183700,2.7157793045043945,3674000,725,0.9889096654951572,0.006499405950307846
183800,2.6870124340057373,3676000,725,0.9993476785602979,0.0023561413399875164
183900,2.619431734085083,3678000,725,0.9993997671408579,0.0017640764126554132
184000,2.645920991897583,3680000,725,0.9986343749333173,0.0029506029095500708
184100,2.567392587661743,3682000,725,0.44935142993927,0.013361165300011635
184200,2.651733875274658,3684000,725,0.9969777434598655,0.011202222667634487
184300,2.5452818870544434,3686000,725,0.7619755268096924,0.31411951780319214
184400,2.740295171737671,3688000,725,0.9988721869885921,0.008762994781136513
184500,2.666761636734009,3690000,725,0.998884170781821,0.0023168434854596853
184600,2.774381160736084,3692000,725,0.9988901583710685,0.005883639212697744
184700,2.8842196464538574,3694000,725,-0.08159291744232178,0.00023231966770254076
184800,2.8806042671203613,3696000,725,0.8633819222450256,0.00016545559628866613
184900,2.8437702655792236,3698000,725,0.9971943504642695,0.002120333258062601
185000,2.7459959983825684,3700000,725,0.9916113624349236,0.009214656427502632
185100,2.885812282562256,3702000,725,0.9639596492052078,0.0005539261037483811
185200,2.4895622730255127,3704000,725,0.9603666998445988,0.007285715080797672
185300,2.8707432746887207,3706000,725,0.9953793128952384,0.003719884203746915
185400,2.5110878944396973,3708000,725,0.982862351462245,0.019020985811948776
185500,2.6995322704315186,3710000,725,0.9977220299188048,0.0031141750514507294
185600,2.465660572052002,3712000,725,0.9974296183791012,0.0013445225777104497
185700,2.35905122756958,3714000,725,0.99883256200701,0.008143678307533264
185800,2.3588755130767822,3716000,725,0.998579969862476,0.004973101429641247
185900,2.702998399734497,3718000,725,0.9931326718069613,0.006239666603505611
186000,2.3611350059509277,3720000,725,0.9677333608269691,0.06799065321683884
186100,2.774243116378784,3722000,725,0.9983361670747399,0.007910258136689663
186200,2.632326602935791,3724000,725,0.998885597102344,0.00379737326875329
186300,2.6550040245056152,3726000,725,0.9915140448138118,0.011185487732291222
186400,2.7065279483795166,3728000,725,0.9982929815305397,0.006857611238956451
186500,2.5609657764434814,3730000,725,0.9995022421935573,0.000662187288980931
186600,2.8241209983825684,3732000,725,0.9984517004340887,0.009372600354254246
186700,2.8289809226989746,3734000,725,0.9911363050341606,0.0024659920018166304
186800,2.595989227294922,3736000,725,0.9441027790307999,0.06407301127910614
186900,2.4789321422576904,3738000,725,0.9980910079320893,0.006155059672892094
187000,2.7098329067230225,3740000,725,0.9992076315684244,0.003124520182609558
187100,2.7700181007385254,3742000,725,0.9967943739611655,0.010292577557265759
187200,2.5746281147003174,3744000,725,0.9994583770749159,0.0007784609915688634
187300,2.749065399169922,3746000,725,0.9943488528952003,0.011969241313636303
187400,2.811466932296753,3748000,725,0.9967983912210912,0.002271916251629591
187500,2.7506048679351807,3750000,725,0.9930847869254649,0.013320604339241982
187600,2.64554500579834,3752000,725,0.9974779388867319,0.002360718324780464
187700,2.7079145908355713,3754000,725,0.9851402016356587,0.036540403962135315
187800,2.8721165657043457,3756000,725,0.998654251685366,0.00012157084711361676
187900,2.77405047416687,3758000,725,0.9983146751765162,0.005238579586148262
188000,2.496880054473877,3760000,725,0.9979645994026214,0.011471563950181007
188100,2.8149254322052,3762000,725,0.9828187469393015,0.018384654074907303
188200,2.8041329383850098,3764000,725,0.9980425892863423,0.0028749669436365366
188300,2.656276226043701,3766000,725,0.9967060901690274,0.003525014966726303
188400,2.5209898948669434,3768000,725,0.9942219387739897,0.0037296749651432037
188500,2.84187650680542,3770000,725,0.9997864776960341,0.001116673112846911
188600,2.728243350982666,3772000,725,0.9983274672413245,0.005517277400940657
188700,2.856752395629883,3774000,725,0.9833178073167801,0.007416954729706049
188800,2.88523530960083,3776000,726,0.9913687417283654,7.062753138598055e-05
188900,2.7718920707702637,3778000,726,0.9951857477426529,0.005280076526105404
189000,2.702009916305542,3780000,726,0.9996360440272838,0.0004799129965249449
189100,2.7580316066741943,3782000,726,0.9989188677864149,0.003520103171467781
189200,2.7799909114837646,3784000,726,0.9976105235982686,0.0026466597337275743
189300,2.847268581390381,3786000,726,0.9999001513133408,0.00036858522798866034
189400,2.7569687366485596,3788000,726,0.9992241770378314,0.0004618522652890533
189500,2.6854238510131836,3790000,726,0.9996317213808652,0.0013395461719483137
189600,2.8244833946228027,3792000,726,0.9969171232078224,0.006364074535667896
189700,2.7211551666259766,3794000,726,0.9990682635689154,0.0019494406878948212
189800,2.679561138153076,3796000,726,0.9998124654666753,0.0009922945173457265
189900,2.828465223312378,3798000,726,0.9984761042287573,0.005553179420530796
190000,2.881110906600952,3800000,726,0.8920314535498619,0.017697187140583992
190100,2.786743640899658,3802000,726,0.999814803202753,0.0002385672414675355
190200,2.7553112506866455,3804000,726,0.9943793304264545,0.010352576151490211
190300,2.633950710296631,3806000,726,0.9987948943162337,0.0013215204235166311
190400,2.812520742416382,3808000,726,0.9966364789288491,0.001956802560016513
190500,2.8594565391540527,3810000,726,0.9989056919002905,0.002040571765974164
190600,2.4731287956237793,3812000,726,0.994956333655864,0.013714318163692951
190700,2.5368120670318604,3814000,726,0.9966719397343695,0.00708664208650589
190800,2.7495834827423096,3816000,726,0.9984139087609947,0.006813165731728077
190900,2.8802943229675293,3818000,726,-2.6956534385681152,0.0008616180857643485
191000,2.7361161708831787,3820000,726,0.9956969157792628,0.0026709591038525105
191100,2.738649368286133,3822000,726,0.9986322991317138,0.0037178308703005314
191200,2.3569016456604004,3824000,726,0.971970584243536,0.025696730241179466
191300,2.761735439300537,3826000,726,0.9981691923458129,0.0044324821792542934
191400,2.743518114089966,3828000,726,0.9989967736182734,0.0009074656991288066
191500,2.7589380741119385,3830000,726,0.9988430720986798,0.005122584290802479
191600,2.660015106201172,3832000,726,0.9968881562817842,0.008760811761021614
191700,2.7226128578186035,3834000,726,0.9980701811145991,0.0032319300808012486
191800,2.7112481594085693,3836000,726,0.998865331755951,0.0010622586123645306
191900,2.633998155593872,3838000,726,0.9987772539025173,0.00942813791334629
192000,2.880363941192627,3840000,726,0.9905749196186662,0.0008793330052867532
192100,2.8140692710876465,3842000,726,0.9734029602259398,0.024207711219787598
192200,2.633859634399414,3844000,726,0.9961977864149958,0.002235539723187685
192300,2.8863525390625,3846000,726,0.6484130918979645,0.000685508013702929
192400,2.824361801147461,3848000,726,0.9737983345985413,0.007194134406745434
192500,2.7624125480651855,3850000,726,0.9993949410854839,0.0012672655284404755
192600,2.690215587615967,3852000,726,0.9950655503198504,0.004463245160877705
192700,2.871548891067505,3854000,726,0.6149703562259674,0.0035752076655626297
192800,2.4609572887420654,3856000,726,0.994823457673192,0.004600525368005037
192900,2.579864978790283,3858000,726,0.9987494368106127,0.003780995961278677
193000,2.5862479209899902,3860000,726,0.999753504875116,0.0012418718542903662
193100,2.6930973529815674,3862000,726,0.998654859373346,0.005872257519513369
193200,2.651179075241089,3864000,726,0.99630066473037,0.02059882879257202
193300,2.7775368690490723,3866000,726,0.9978938605636358,0.002424647333100438
193400,2.7365736961364746,3868000,726,0.9990122491726652,0.004409373737871647
193500,2.755462169647217,3870000,726,0.9998657461983385,0.0006486202473752201
193600,2.778193950653076,3872000,726,0.8996804133057594,0.07835492491722107
193700,2.8735287189483643,3874000,726,0.9899331424385309,0.00048760155914351344
193800,2.8654634952545166,3876000,726,0.9984513635281473,0.0014835756737738848
193900,2.804583787918091,3878000,726,0.9993363373796456,0.0011704594362527132
194000,2.7329952716827393,3880000,726,0.9993153106188402,0.001351680955849588
194100,2.7318739891052246,3882000,726,0.9958734097890556,0.008235578425228596
194200,2.6026487350463867,3884000,726,0.9247508496046066,0.02416848950088024
194300,2.6211488246917725,3886000,726,0.9876044439151883,0.02440519630908966
194400,2.6963844299316406,3888000,726,0.9980180512648076,0.001683168695308268
194500,2.7537899017333984,3890000,726,0.9988324018195271,0.0019789324142038822
194600,2.701709747314453,3892000,726,0.9979088224936277,0.0028221060056239367
194700,2.5848469734191895,3894000,726,0.9994447358767502,0.002592444885522127
194800,2.870640277862549,3896000,726,0.9970395418349653,0.0009396208333782852
194900,2.6421587467193604,3898000,726,0.9946401654742658,0.007071876432746649
195000,2.8517909049987793,3900000,726,0.9998059519566596,0.0009871000656858087
195100,2.7973265647888184,3902000,726,0.9876399477943778,0.001565122976899147
195200,2.7789714336395264,3904000,726,0.9855092959478498,0.06710167229175568
195300,2.5097532272338867,3906000,726,0.8354462385177612,0.30608534812927246
195400,2.759091377258301,3908000,726,0.9504664912819862,0.00696492288261652
195500,2.799989700317383,3910000,726,0.9564804956316948,0.010933625511825085
195600,2.8252463340759277,3912000,726,0.9991297533852048,0.0034356839023530483
195700,2.850645065307617,3914000,726,0.9960588584654033,0.004073482938110828
195800,2.8669686317443848,3916000,726,0.9987564625917003,0.0004235933884046972
195900,2.6909289360046387,3918000,726,0.9969051301013678,0.006130993831902742
196000,2.7252163887023926,3920000,726,0.9997406369366217,0.0007194499485194683
196100,2.7527737617492676,3922000,726,0.9979975083842874,0.002168618608266115
196200,2.6749675273895264,3924000,726,0.9997973806021037,0.00039027250022627413
196300,2.7049789428710938,3926000,726,0.9953896091319621,0.007351378910243511
196400,2.3839519023895264,3928000,726,0.9917893428355455,0.013666415587067604
196500,2.7794201374053955,3930000,726,0.9992580581456423,0.004000262822955847
196600,2.7857861518859863,3932000,725,0.9989848778350279,0.004634267650544643
196700,2.7105860710144043,3934000,725,0.9976431468967348,0.004142175894230604
196800,2.648705244064331,3936000,725,0.9963197857141495,0.0012705308618023992
196900,2.8858134746551514,3938000,725,-0.03660941123962402,0.003165257629007101
197000,2.790146589279175,3940000,725,0.997356544714421,0.0124712148681283
197100,2.760291576385498,3942000,725,0.999025495199021,0.004249997437000275
197200,2.739492416381836,3944000,725,0.9852057686075568,0.016360266134142876
197300,2.8619303703308105,3946000,725,0.9988562928047031,0.0005775756435468793
197400,2.7356014251708984,3948000,725,0.9966328712180257,0.0037502706982195377
197500,2.6874945163726807,3950000,725,0.9940268411301076,0.021056868135929108
197600,2.837913990020752,3952000,725,0.9971838241908699,0.007568076252937317
197700,2.7258856296539307,3954000,725,0.9904020689427853,0.027586977928876877
197800,2.5908615589141846,3956000,725,0.9963903967291117,0.005807928275316954
197900,2.6743297576904297,3958000,725,0.9943223828449845,0.0007195572252385318
198000,2.601717472076416,3960000,725,0.9387310892343521,0.21160009503364563
198100,2.767716646194458,3962000,725,0.9981806529685855,0.006496107671409845
198200,2.68285870552063,3964000,725,0.9994095079600811,0.0019654135685414076
198300,2.835587978363037,3966000,725,0.955744992941618,0.0014865375123918056
198400,2.623230218887329,3968000,725,0.9979610666632652,0.009367348626255989
198500,2.782221555709839,3970000,725,0.9983169655315578,0.004526549018919468
198600,2.7728519439697266,3972000,725,0.995292198844254,0.008332313038408756
198700,2.8883023262023926,3974000,725,0.9948272467590868,3.4743789001367986e-06
198800,2.8291404247283936,3976000,725,0.9991397320991382,0.0004492252483032644
198900,2.5696349143981934,3978000,725,0.9978730485308915,0.006606103386729956
199000,2.453331470489502,3980000,725,0.9715255778282881,0.006552581675350666
199100,2.653766632080078,3982000,725,0.9992919631768018,0.0035585288424044847
199200,2.847773551940918,3984000,725,0.9993294338346459,0.0036603223998099566
199300,2.846115827560425,3986000,725,0.626846581697464,0.045131660997867584
199400,2.758396863937378,3988000,725,0.9877395024523139,0.018016008660197258
199500,2.887455463409424,3990000,725,0.9095444530248642,0.00018683914095163345
199600,2.5821385383605957,3992000,725,0.9992870435817167,0.0018256785115227103
199700,2.585225820541382,3994000,725,0.9952289862558246,0.007340806070715189
199800,2.168962001800537,3996000,725,0.9917857768014073,0.013068151660263538
199900,2.8641810417175293,3998000,725,0.9964279003906995,0.007040986325591803
200000,2.728306770324707,4000000,725,0.9863774813711643,0.011146338656544685
200100,2.8687615394592285,4002000,725,0.9987211073748767,0.001330552389845252
200200,2.5375914573669434,4004000,725,0.9964359893929213,0.03195519372820854
200300,2.5992915630340576,4006000,725,0.9868900533765554,0.007398185320198536
200400,2.6034860610961914,4008000,725,0.9968683363404125,0.0032025768887251616
200500,2.8370532989501953,4010000,725,0.9797870721668005,0.008957026526331902
200600,2.813345432281494,4012000,725,0.9923946363851428,0.0022833894472569227
200700,2.4709348678588867,4014000,725,0.9954888946376741,0.006139182951301336
200800,2.6526527404785156,4016000,725,0.990977874957025,0.015001078136265278
200900,2.5000622272491455,4018000,725,0.986537255346775,0.014394588768482208
201000,2.590311050415039,4020000,725,0.9984969062497839,0.0036330062430351973
201100,2.735377788543701,4022000,725,0.9979622808750719,0.012605033814907074
201200,2.526869535446167,4024000,725,0.997697557322681,0.003897633869200945
201300,2.7293894290924072,4026000,725,0.9992226026952267,0.002882943954318762
201400,2.7115819454193115,4028000,725,0.9990124347386882,0.005513960495591164
201500,2.876516819000244,4030000,725,0.9995751314854715,0.00047831222764216363
201600,2.8529326915740967,4032000,725,0.983744652941823,0.019277745857834816
201700,2.7505886554718018,4034000,725,0.9881783733144403,0.01207652036100626
201800,2.5224640369415283,4036000,725,0.9767484162002802,0.0353904664516449
201900,2.78955340385437,4038000,725,0.9883671756833792,0.01158895343542099
202000,2.8157496452331543,4040000,725,0.9943740130402148,0.014590343460440636
202100,2.5308592319488525,4042000,725,0.9787317756563425,0.014115038327872753
202200,2.5806119441986084,4044000,725,0.9632630124688148,0.08068327605724335
202300,2.3371939659118652,4046000,725,0.9927393137477338,0.02311054803431034
202400,2.510246753692627,4048000,725,0.998521281639114,0.006200210656970739
202500,2.7446608543395996,4050000,725,0.9993269095430151,0.0006502371979877353
202600,2.8518872261047363,4052000,725,0.9996490855119191,0.0002606223279144615
202700,2.886112928390503,4054000,725,-0.6588338613510132,0.00020728232630062848
202800,2.863492250442505,4056000,725,0.9971291166730225,0.0036832999903708696
202900,2.8766984939575195,4058000,725,0.9995210890192538,0.0004107860731892288
203000,2.703603744506836,4060000,725,0.9989146868465468,0.0015160340117290616
203100,2.6331305503845215,4062000,725,0.9979868538212031,0.0020201217848807573
203200,2.621609926223755,4064000,725,0.9958570343442261,0.014467351138591766
203300,2.6615490913391113,4066000,725,0.9851802373304963,0.01249841507524252
203400,2.7938320636749268,4068000,725,0.9995783258054871,0.001526698237285018
203500,2.8862814903259277,4070000,725,0.9962538129184395,0.0001845017832238227
203600,2.470076084136963,4072000,725,0.9888645652681589,0.022389689460396767
