#{"t_start": 1525615573.1933532, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t,i
250.0,545,511.004819,96500
220.0,506,513.626331,97006
210.0,421,515.800528,97427
200.0,457,518.170566,97884
170.0,481,520.761704,98365
210.0,433,523.048603,98798
190.0,465,525.529632,99263
160.0,451,527.902203,99714
170.0,413,530.05717,100127
220.0,535,532.884263,100662
160.0,396,534.990439,101058
150.0,434,537.320188,101492
180.0,457,539.738082,101949
220.0,455,542.137883,102404
190.0,429,544.40788,102833
230.0,510,547.086996,103343
170.0,387,549.097494,103730
240.0,556,552.056867,104286
210.0,499,554.666239,104785
180.0,428,556.838217,105213
190.0,498,559.493199,105711
240.0,538,562.317109,106249
190.0,440,564.587875,106689
180.0,401,566.676407,107090
240.0,531,569.493708,107621
180.0,439,571.796451,108060
200.0,458,574.189123,108518
210.0,480,576.724596,108998
190.0,461,579.134061,109459
220.0,466,581.572533,109925
210.0,468,584.056559,110393
210.0,489,586.609514,110882
200.0,434,588.877201,111316
220.0,442,591.244298,111758
160.0,410,593.408331,112168
190.0,437,595.636952,112605
200.0,501,598.251073,113106
150.0,367,600.197326,113473
210.0,490,602.793841,113963
260.0,517,605.54054,114480
170.0,404,607.672618,114884
180.0,401,609.70759,115285
210.0,482,612.279389,115767
180.0,443,614.614593,116210
220.0,516,617.342657,116726
210.0,462,619.816338,117188
230.0,507,622.542246,117695
190.0,465,624.956962,118160
200.0,510,627.749015,118670
200.0,447,630.063119,119117
160.0,401,632.148752,119518
220.0,467,634.632864,119985
170.0,387,636.652914,120372
200.0,411,638.822516,120783
240.0,528,641.632224,121311
220.0,495,644.244902,121806
180.0,469,646.715971,122275
230.0,500,649.39974,122775
180.0,411,651.633356,123186
190.0,440,653.9751,123626
200.0,484,656.577105,124110
220.0,494,659.217646,124604
200.0,442,661.513989,125046
220.0,436,663.818777,125482
150.0,396,665.873729,125878
240.0,497,668.566981,126375
200.0,549,671.449847,126924
220.0,553,674.392992,127477
200.0,590,677.559167,128067
210.0,477,680.092239,128544
220.0,506,682.729106,129050
230.0,587,685.838636,129637
180.0,396,687.908447,130033
210.0,449,690.309788,130482
190.0,463,692.763826,130945
190.0,402,694.890544,131347
220.0,477,697.41848,131824
170.0,439,699.708127,132263
190.0,425,701.884495,132688
250.0,545,704.728206,133233
190.0,480,707.260902,133713
210.0,520,709.990213,134233
210.0,443,712.281079,134676
220.0,437,714.599812,135113
190.0,425,716.802835,135538
180.0,427,719.009157,135965
210.0,575,722.051421,136540
170.0,411,724.1625,136951
160.0,396,726.238865,137347
160.0,391,728.225047,137738
210.0,469,730.683279,138207
210.0,490,733.227428,138697
220.0,483,735.76445,139180
220.0,588,738.878032,139768
210.0,541,741.745453,140309
230.0,519,744.51942,140828
210.0,508,747.147382,141336
230.0,502,749.827621,141838
210.0,515,752.576926,142353
210.0,525,755.34957,142878
160.0,375,757.357089,143253
200.0,453,759.748555,143706
220.0,483,762.271567,144189
240.0,592,765.313004,144781
200.0,515,768.037602,145296
230.0,563,770.964118,145859
190.0,497,773.612238,146356
200.0,458,776.057099,146814
210.0,487,778.64297,147301
210.0,457,781.058849,147758
230.0,577,784.132273,148335
220.0,497,786.769291,148832
220.0,459,789.175025,149291
220.0,425,791.412091,149716
210.0,490,794.024207,150206
210.0,456,796.505744,150662
150.0,451,798.887852,151113
180.0,405,801.017624,151518
170.0,428,803.277862,151946
150.0,387,805.35859,152333
170.0,398,807.513194,152731
210.0,446,809.874527,153177
180.0,421,812.107398,153598
260.0,555,815.157526,154153
200.0,473,817.613746,154626
210.0,560,820.60269,155186
180.0,481,823.126129,155667
190.0,529,825.906652,156196
200.0,503,828.666645,156699
190.0,543,831.548877,157242
220.0,503,834.2254,157745
190.0,432,836.580369,158177
230.0,608,839.782464,158785
210.0,493,842.380901,159278
200.0,479,844.914502,159757
220.0,520,847.655148,160277
200.0,512,850.398232,160789
200.0,441,852.741601,161230
220.0,447,855.144099,161677
210.0,519,857.881359,162196
180.0,440,860.2042,162636
180.0,399,862.312605,163035
170.0,398,864.384986,163433
190.0,397,866.494642,163830
230.0,474,869.0213,164304
200.0,448,871.382488,164752
180.0,456,873.790023,165208
200.0,497,876.437332,165705
210.0,485,878.971719,166190
160.0,463,881.373915,166653
210.0,534,884.200957,167187
200.0,458,886.61581,167645
190.0,497,889.230186,168142
210.0,476,891.750709,168618
200.0,451,894.154016,169069
220.0,543,897.013573,169612
220.0,487,899.614682,170099
200.0,448,902.007979,170547
190.0,454,904.461652,171001
200.0,434,906.812892,171435
230.0,506,909.536341,171941
210.0,439,911.863223,172380
170.0,426,914.15732,172806
220.0,534,917.011012,173340
190.0,485,919.611937,173825
150.0,494,922.199781,174319
200.0,407,924.349818,174726
220.0,549,927.317415,175275
210.0,448,929.732893,175723
170.0,436,932.016542,176159
240.0,502,934.655422,176661
210.0,501,937.333791,177162
170.0,442,939.737456,177604
210.0,493,942.340339,178097
210.0,514,944.97894,178611
200.0,437,947.249729,179048
210.0,487,949.865468,179535
220.0,454,952.246495,179989
230.0,453,954.665809,180442
220.0,517,957.393756,180959
210.0,475,959.886461,181434
250.0,557,962.829647,181991
210.0,463,965.25707,182454
170.0,425,967.497221,182879
220.0,499,970.119754,183378
200.0,473,972.650013,183851
200.0,500,975.308216,184351
190.0,491,977.861181,184842
220.0,472,980.318308,185314
220.0,515,983.030545,185829
210.0,502,985.670758,186331
210.0,482,988.186904,186813
220.0,436,990.429763,187249
240.0,507,993.075691,187756
210.0,489,995.613709,188245
210.0,481,998.068465,188726
180.0,466,1000.54204,189192
210.0,569,1003.580751,189761
210.0,471,1006.081032,190232
210.0,489,1008.681673,190721
210.0,481,1011.192399,191202
210.0,490,1013.769913,191692
210.0,456,1016.164972,192148
210.0,473,1018.61324,192621
200.0,444,1020.912024,193065
170.0,399,1022.995017,193464
190.0,523,1025.724534,193987
250.0,502,1028.328055,194489
200.0,433,1030.642647,194922
220.0,453,1032.994844,195375
230.0,495,1035.529217,195870
150.0,464,1038.000911,196334
210.0,448,1040.377274,196782
