#{"t_start": 1525402155.9304774, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t
240.0,516,3993.673255
250.0,498,3996.172137
210.0,449,3998.435528
210.0,461,4000.718761
240.0,525,4003.351841
280.0,565,4006.222747
250.0,599,4009.256401
250.0,552,4012.013551
260.0,574,4014.884418
230.0,496,4017.389472
250.0,518,4019.99229
200.0,449,4022.244056
210.0,435,4024.412997
250.0,521,4027.055214
240.0,502,4029.556935
220.0,458,4031.826154
250.0,519,4034.443861
250.0,584,4037.375016
240.0,495,4039.894261
220.0,509,4042.456382
220.0,462,4044.772339
260.0,580,4047.624448
260.0,585,4050.553095
200.0,523,4053.206434
250.0,536,4055.887092
240.0,537,4058.631529
240.0,517,4061.249202
200.0,418,4063.369625
210.0,475,4065.761983
170.0,468,4068.105813
240.0,568,4071.001536
240.0,574,4073.854128
250.0,577,4076.75373
240.0,571,4079.537973
270.0,560,4082.315074
240.0,586,4085.306028
230.0,560,4088.129971
280.0,629,4091.268143
210.0,479,4093.685137
240.0,591,4096.690719
220.0,517,4099.260717
220.0,473,4101.588182
240.0,532,4104.326567
220.0,507,4106.92031
240.0,511,4109.52253
170.0,420,4111.610713
240.0,607,4114.585991
240.0,503,4117.159894
250.0,509,4119.689107
230.0,471,4122.071406
170.0,406,4124.076985
240.0,511,4126.622884
230.0,579,4129.526077
240.0,498,4131.999699
240.0,547,4134.742727
210.0,465,4137.092492
210.0,459,4139.312686
240.0,579,4142.220103
210.0,460,4144.535392
240.0,515,4147.086441
200.0,509,4149.677098
220.0,503,4152.166506
240.0,506,4154.681099
230.0,495,4157.159976
240.0,511,4159.700166
210.0,442,4161.904929
240.0,580,4164.795691
240.0,522,4167.38236
260.0,504,4169.922218
190.0,465,4172.251287
250.0,513,4174.82073
250.0,619,4177.957085
240.0,541,4180.679613
240.0,612,4183.820395
200.0,449,4186.086367
200.0,448,4188.377048
210.0,439,4190.567755
200.0,471,4192.920019
220.0,453,4195.194796
240.0,564,4198.038786
230.0,559,4200.92262
230.0,482,4203.334788
240.0,509,4205.843919
200.0,511,4208.41492
220.0,495,4210.94708
270.0,631,4214.139533
240.0,492,4216.558035
210.0,478,4218.98667
260.0,505,4221.577189
240.0,557,4224.359337
250.0,529,4227.050539
250.0,524,4229.695457
170.0,423,4231.834582
260.0,576,4234.743247
240.0,563,4237.589933
240.0,585,4240.507594
240.0,509,4243.074599
270.0,519,4245.647774
280.0,585,4248.693932
220.0,469,4251.014132
170.0,415,4253.102528
250.0,570,4256.006944
240.0,499,4258.58932
210.0,537,4261.272
240.0,524,4263.893525
250.0,599,4266.928197
240.0,522,4269.547013
240.0,533,4272.182591
240.0,497,4274.685754
240.0,518,4277.321061
240.0,498,4279.862537
240.0,547,4282.591753
240.0,567,4285.410404
240.0,521,4288.017484
250.0,580,4290.957762
240.0,533,4293.593628
240.0,497,4296.058197
260.0,557,4298.895711
220.0,549,4301.610987
210.0,442,4303.826106
200.0,551,4306.596478
220.0,460,4308.932264
260.0,554,4311.730595
240.0,505,4314.242647
240.0,496,4316.728028
210.0,435,4318.899321
240.0,500,4321.42213
240.0,548,4324.081135
240.0,533,4326.729166
240.0,611,4329.815997
240.0,516,4332.43695
240.0,539,4335.11695
240.0,553,4337.953671
230.0,550,4340.725231
240.0,602,4343.697939
220.0,468,4345.991207
240.0,616,4349.115403
280.0,647,4352.350285
250.0,520,4354.91566
240.0,500,4357.444934
250.0,548,4360.225448
240.0,518,4362.816315
230.0,588,4365.811191
260.0,628,4368.944287
200.0,466,4371.265782
210.0,574,4374.152184
270.0,534,4376.862755
200.0,435,4379.112303
240.0,550,4381.884059
260.0,527,4384.566593
260.0,519,4387.159515
250.0,599,4390.241921
220.0,458,4392.58212
280.0,572,4395.478692
240.0,527,4398.15915
240.0,558,4400.974009
240.0,551,4403.707492
240.0,553,4406.479856
250.0,511,4409.102582
240.0,530,4411.797873
240.0,504,4414.30962
260.0,520,4416.91896
200.0,455,4419.193013
240.0,531,4421.878168
200.0,463,4424.194015
240.0,564,4427.006935
270.0,507,4429.583031
240.0,585,4432.550032
240.0,512,4435.091673
270.0,603,4438.097358
240.0,579,4441.049773
210.0,517,4443.609623
240.0,547,4446.407693
240.0,566,4449.265639
270.0,626,4452.362247
270.0,615,4455.452705
240.0,504,4457.939432
200.0,470,4460.299275
260.0,529,4462.898564
240.0,534,4465.594198
260.0,577,4468.61506
280.0,564,4471.486262
230.0,544,4474.190737
270.0,522,4476.788319
240.0,531,4479.404592
280.0,567,4482.209756
270.0,593,4485.163776
240.0,505,4487.706325
250.0,527,4490.296636
240.0,580,4493.158676
240.0,578,4496.082927
240.0,513,4498.648647
220.0,465,4500.963312
240.0,514,4503.55076
240.0,538,4506.292432
240.0,529,4508.956883
240.0,552,4511.766135
250.0,580,4514.63618
210.0,505,4517.205702
270.0,560,4520.061702
240.0,497,4522.55744
260.0,535,4525.283944
240.0,622,4528.474567
270.0,640,4531.737383
270.0,531,4534.438133
270.0,574,4537.279955
240.0,625,4540.454082
270.0,648,4543.747766
240.0,599,4546.789939
240.0,587,4549.856529
240.0,591,4552.863266
260.0,524,4555.498094
240.0,491,4557.919862
210.0,473,4560.31421
240.0,573,4563.180596
210.0,421,4565.30283
240.0,510,4567.922017
240.0,530,4570.588165
250.0,558,4573.433693
240.0,549,4576.226597
260.0,519,4578.817516
240.0,570,4581.749403
260.0,595,4584.741136
180.0,480,4587.175231
270.0,552,4589.996971
270.0,628,4593.176168
280.0,531,4595.892376
270.0,610,4598.98313
240.0,577,4601.899168
240.0,522,4604.466692
260.0,525,4607.11416
240.0,535,4609.802818
240.0,630,4612.964323
240.0,641,4616.191654
240.0,529,4618.880987
280.0,549,4621.679204
240.0,649,4624.879141
240.0,555,4627.552982
240.0,581,4630.463027
240.0,511,4632.998341
240.0,571,4635.803148
240.0,550,4638.55085
240.0,500,4641.089726
240.0,553,4643.819837
240.0,653,4647.104393
200.0,468,4649.414989
270.0,564,4652.262437
240.0,573,4655.157728
260.0,510,4657.713275
270.0,569,4660.482723
230.0,613,4663.565911
240.0,527,4666.277539
240.0,517,4668.835222
270.0,527,4671.472702
220.0,445,4673.686158
210.0,436,4675.878098
260.0,559,4678.697475
260.0,514,4681.275755
280.0,561,4684.077943
240.0,593,4687.106555
240.0,539,4689.809913
250.0,505,4692.371265
260.0,564,4695.270228
240.0,511,4697.851588
240.0,514,4700.442873
260.0,555,4703.288394
260.0,548,4706.073241
240.0,504,4708.601398
260.0,495,4711.091146
240.0,556,4713.910335
230.0,501,4716.405921
260.0,547,4719.17018
200.0,474,4721.599552
250.0,569,4724.521755
260.0,592,4727.524927
210.0,491,4730.01082
260.0,540,4732.801491
200.0,452,4735.043068
240.0,607,4738.114709
240.0,590,4741.093474
240.0,566,4743.968364
280.0,530,4746.638601
240.0,652,4749.954377
240.0,577,4752.87741
220.0,494,4755.344203
280.0,564,4758.220019
260.0,550,4760.97979
240.0,514,4763.578133
250.0,535,4766.280056
240.0,487,4768.721657
240.0,550,4771.466153
240.0,675,4774.995663
270.0,569,4777.959189
240.0,604,4780.998359
250.0,642,4784.254874
240.0,527,4786.92309
220.0,524,4789.548555
210.0,456,4791.843735
270.0,561,4794.675269
240.0,539,4797.331785
240.0,532,4799.961754
260.0,529,4802.567929
240.0,492,4804.988759
220.0,454,4807.243425
250.0,510,4809.822389
260.0,557,4812.643108
240.0,515,4815.19366
220.0,491,4817.626945
250.0,559,4820.426422
220.0,496,4822.90351
250.0,553,4825.664317
240.0,594,4828.727591
240.0,542,4831.448087
210.0,530,4834.126601
240.0,550,4836.868393
240.0,588,4839.895776
270.0,513,4842.425792
220.0,472,4844.835784
220.0,492,4847.406789
240.0,551,4850.181538
260.0,514,4852.771021
200.0,520,4855.400976
240.0,527,4858.064666
240.0,502,4860.644151
200.0,482,4863.046818
240.0,516,4865.649264
270.0,566,4868.513231
220.0,479,4870.909902
270.0,539,4873.614002
240.0,578,4876.526665
270.0,600,4879.598261
280.0,562,4882.454769
240.0,484,4884.911943
240.0,671,4888.307478
220.0,437,4890.478501
240.0,516,4893.13685
270.0,553,4895.95104
240.0,668,4899.322415
280.0,640,4902.53081
230.0,595,4905.520455
240.0,500,4908.03415
260.0,504,4910.604983
250.0,533,4913.332253
250.0,521,4915.885075
240.0,552,4918.626671
250.0,560,4921.408509
240.0,488,4923.903949
240.0,544,4926.597993
220.0,537,4929.32523
250.0,507,4931.914545
280.0,517,4934.503961
210.0,444,4936.73818
240.0,520,4939.321751
240.0,562,4942.173821
240.0,524,4944.792856
250.0,494,4947.318083
280.0,525,4949.968921
280.0,608,4952.982327
270.0,517,4955.588372
270.0,667,4958.904904
210.0,522,4961.547284
260.0,501,4964.006932
270.0,575,4966.853962
240.0,484,4969.232769
240.0,581,4972.127397
200.0,502,4974.657657
240.0,542,4977.36009
210.0,558,4980.09709
240.0,486,4982.526341
250.0,661,4985.88395
240.0,488,4988.319473
240.0,511,4990.894389
270.0,567,4993.6567
240.0,577,4996.533214
240.0,497,4999.00963
250.0,640,5002.231863
240.0,512,5004.798741
220.0,569,5007.697186
230.0,484,5010.110882
240.0,515,5012.734504
270.0,553,5015.550567
280.0,612,5018.614518
250.0,508,5021.154501
270.0,538,5023.825873
260.0,583,5026.857535
240.0,518,5029.468362
260.0,563,5032.312867
270.0,620,5035.470157
270.0,563,5038.360454
280.0,620,5041.485365
240.0,512,5044.065014
260.0,575,5046.924733
280.0,618,5050.071626
240.0,601,5053.103276
240.0,504,5055.588481
250.0,553,5058.43251
240.0,536,5061.116326
260.0,551,5063.877834
260.0,548,5066.574077
260.0,641,5069.845922
240.0,499,5072.340034
220.0,518,5074.952926
270.0,621,5078.078907
240.0,640,5081.278255
240.0,475,5083.685677
230.0,498,5086.188309
220.0,471,5088.516891
230.0,563,5091.324149
240.0,555,5094.092186
260.0,526,5096.796171
260.0,604,5099.836135
260.0,592,5102.834223
260.0,505,5105.371795
200.0,493,5107.785736
240.0,507,5110.314364
270.0,522,5112.929915
270.0,578,5115.77695
260.0,502,5118.304417
230.0,504,5120.814583
260.0,679,5124.240895
250.0,511,5126.800493
220.0,549,5129.550936
250.0,598,5132.545971
220.0,553,5135.371584
240.0,531,5138.081413
240.0,522,5140.687593
260.0,527,5143.299333
260.0,615,5146.393265
240.0,638,5149.586468
250.0,547,5152.291155
270.0,625,5155.443552
260.0,558,5158.266513
220.0,454,5160.552518
260.0,510,5163.107437
280.0,566,5165.943747
260.0,517,5168.50772
270.0,508,5171.054518
240.0,561,5173.855388
210.0,439,5176.01293
250.0,566,5178.845523
270.0,583,5181.739536
260.0,598,5184.745082
270.0,582,5187.688807
250.0,523,5190.344991
260.0,614,5193.461661
230.0,557,5196.288855
260.0,516,5198.833017
260.0,594,5201.846225
210.0,549,5204.650277
260.0,526,5207.367117
230.0,475,5209.700592
200.0,598,5212.696409
230.0,557,5215.475277
260.0,546,5218.241561
260.0,533,5220.958467
200.0,511,5223.536549
260.0,582,5226.403985
270.0,560,5229.258932
220.0,465,5231.605002
250.0,496,5234.102486
230.0,563,5236.929992
260.0,567,5239.805002
270.0,633,5243.021327
260.0,577,5245.938135
220.0,492,5248.477586
230.0,520,5251.161232
270.0,605,5254.204195
270.0,575,5257.063102
220.0,454,5259.307198
260.0,543,5262.056716
250.0,537,5264.742932
260.0,577,5267.64958
310.0,600,5270.690363
270.0,544,5273.348958
260.0,570,5276.210358
250.0,518,5278.742998
210.0,538,5281.430196
220.0,473,5283.791148
260.0,527,5286.435173
240.0,575,5289.266669
270.0,548,5291.975976
260.0,608,5295.02737
240.0,530,5297.653233
260.0,591,5300.644194
230.0,494,5303.174143
270.0,569,5306.029472
220.0,443,5308.204271
220.0,491,5310.635999
260.0,514,5313.236664
260.0,550,5315.982738
220.0,543,5318.647526
270.0,662,5321.94847
260.0,555,5324.711116
240.0,532,5327.430361
230.0,499,5329.965284
270.0,497,5332.417531
270.0,552,5335.158541
260.0,568,5338.073251
260.0,509,5340.632249
270.0,655,5343.934466
250.0,624,5347.02864
270.0,621,5350.172144
260.0,499,5352.674441
240.0,504,5355.271324
240.0,536,5357.969709
260.0,574,5360.875893
240.0,491,5363.347937
270.0,581,5366.286422
250.0,543,5369.05591
270.0,558,5371.907524
260.0,532,5374.557931
270.0,522,5377.14697
240.0,628,5380.323914
200.0,491,5382.745168
270.0,518,5385.363255
270.0,550,5388.168235
270.0,503,5390.724514
220.0,560,5393.519656
270.0,529,5396.173738
220.0,492,5398.608825
270.0,547,5401.386252
270.0,532,5404.058895
270.0,592,5407.006706
260.0,501,5409.503384
270.0,599,5412.52265
240.0,539,5415.220241
230.0,507,5417.749537
270.0,549,5420.48579
270.0,538,5423.133159
270.0,643,5426.351273
200.0,447,5428.544989
230.0,506,5431.036349
230.0,520,5433.67601
270.0,527,5436.36189
280.0,634,5439.536011
270.0,605,5442.647161
270.0,613,5445.723386
270.0,544,5448.527093
270.0,536,5451.221045
270.0,539,5453.931597
260.0,545,5456.64021
270.0,568,5459.542203
260.0,522,5462.101496
280.0,533,5464.830867
260.0,569,5467.721145
240.0,596,5470.687915
240.0,481,5473.068779
250.0,614,5476.150614
250.0,683,5479.559355
250.0,595,5482.488029
240.0,535,5485.170618
250.0,553,5487.932067
240.0,578,5490.873737
230.0,513,5493.495996
270.0,591,5496.446237
260.0,528,5499.110509
230.0,484,5501.58525
270.0,547,5504.336497
240.0,501,5506.887228
270.0,632,5510.166222
270.0,585,5513.133039
270.0,567,5516.013422
230.0,540,5518.788193
160.0,401,5520.837499
250.0,580,5523.73895
260.0,566,5526.631029
260.0,590,5529.643568
280.0,576,5532.565877
270.0,584,5535.46875
270.0,620,5538.544733
260.0,518,5541.107852
240.0,519,5543.727333
260.0,518,5546.324922
270.0,621,5549.490092
270.0,574,5552.4089
270.0,616,5555.490902
270.0,642,5558.717876
240.0,519,5561.346979
240.0,531,5564.027395
270.0,539,5566.737499
270.0,576,5569.698787
270.0,634,5572.811494
270.0,548,5575.562408
270.0,520,5578.189816
260.0,543,5580.968645
270.0,547,5583.770266
260.0,654,5587.025008
240.0,496,5589.509504
260.0,565,5592.378551
230.0,496,5594.82726
270.0,537,5597.578495
270.0,538,5600.294295
270.0,541,5602.968914
270.0,557,5605.735128
230.0,498,5608.204309
220.0,590,5611.225962
210.0,508,5613.787558
250.0,513,5616.334561
250.0,538,5619.03889
270.0,624,5622.15539
270.0,534,5624.861314
230.0,609,5627.87184
210.0,446,5630.089126
240.0,526,5632.727098
220.0,487,5635.18997
270.0,570,5638.012514
250.0,585,5640.929042
270.0,564,5643.748235
270.0,585,5646.720474
230.0,519,5649.29121
240.0,526,5651.919947
240.0,685,5655.366516
240.0,567,5658.267001
260.0,535,5660.951866
270.0,631,5664.081423
270.0,547,5666.815921
270.0,539,5669.435646
270.0,659,5672.803474
270.0,548,5675.545783
270.0,541,5678.331532
270.0,550,5681.096591
270.0,652,5684.37808
230.0,530,5687.021502
270.0,613,5690.132416
260.0,566,5692.956205
270.0,581,5695.895591
240.0,548,5698.64401
260.0,542,5701.432712
200.0,456,5703.711032
270.0,534,5706.373754
270.0,591,5709.347911
260.0,563,5712.236321
270.0,538,5715.003856
260.0,602,5718.237877
240.0,496,5720.780398
250.0,519,5723.350716
250.0,542,5726.079733
260.0,591,5729.049715
230.0,493,5731.562378
270.0,568,5734.430183
270.0,696,5737.87698
270.0,536,5740.586452
260.0,614,5743.741023
240.0,520,5746.309464
210.0,483,5748.750127
270.0,606,5751.817865
270.0,564,5754.624832
210.0,499,5757.132037
280.0,514,5759.695835
270.0,618,5762.796772
270.0,635,5765.986916
270.0,533,5768.626958
270.0,599,5771.650295
190.0,434,5773.824715
200.0,483,5776.207819
220.0,489,5778.678586
260.0,634,5781.849868
240.0,594,5784.808823
260.0,519,5787.412806
270.0,543,5790.167807
270.0,540,5792.8666
270.0,535,5795.579516
260.0,548,5798.37351
230.0,661,5801.770187
240.0,483,5804.203543
270.0,650,5807.455363
270.0,583,5810.39175
240.0,573,5813.31777
240.0,526,5815.941608
220.0,471,5818.275484
270.0,585,5821.225125
240.0,509,5823.765886
270.0,558,5826.598237
220.0,503,5829.15845
270.0,605,5832.191135
240.0,555,5834.97923
260.0,495,5837.417163
270.0,619,5840.535764
240.0,530,5843.218185
270.0,558,5846.07835
190.0,456,5848.383843
250.0,509,5850.965226
200.0,481,5853.362496
270.0,560,5856.196954
270.0,587,5859.166674
270.0,585,5862.027189
270.0,514,5864.573656
270.0,636,5867.821224
270.0,554,5870.588063
270.0,599,5873.646415
240.0,543,5876.327594
270.0,612,5879.391907
260.0,544,5882.121589
270.0,533,5884.738401
260.0,514,5887.344768
260.0,537,5890.008441
270.0,562,5892.852567
260.0,523,5895.462084
270.0,544,5898.189326
270.0,541,5900.892195
220.0,535,5903.597371
270.0,579,5906.465834
250.0,524,5909.107881
240.0,589,5912.125044
280.0,593,5915.073056
270.0,584,5918.025008
240.0,505,5920.5413
250.0,516,5923.116748
270.0,556,5925.869592
270.0,622,5929.000991
210.0,544,5931.766699
220.0,450,5934.005571
250.0,563,5936.82734
270.0,623,5939.951603
270.0,573,5942.81143
230.0,533,5945.43115
270.0,607,5948.513174
270.0,676,5951.926121
260.0,536,5954.616353
270.0,622,5957.777196
270.0,639,5961.027981
230.0,477,5963.447623
240.0,538,5966.159848
270.0,547,5968.957967
240.0,569,5971.894668
270.0,591,5974.900404
270.0,528,5977.590054
270.0,562,5980.415968
260.0,541,5983.143857
240.0,565,5985.964301
270.0,554,5988.700396
270.0,558,5991.532736
250.0,501,5994.062094
270.0,583,5997.008575
270.0,578,5999.907656
270.0,576,6002.882087
270.0,521,6005.435599
250.0,517,6007.990135
270.0,562,6010.782393
270.0,600,6013.863895
260.0,532,6016.543144
240.0,527,6019.182669
270.0,594,6022.188837
270.0,542,6024.978393
280.0,607,6028.021386
250.0,492,6030.477889
300.0,587,6033.417296
230.0,512,6036.026146
230.0,522,6038.624744
250.0,509,6041.142151
240.0,605,6044.22157
260.0,529,6046.923185
270.0,562,6049.705063
260.0,528,6052.361727
260.0,531,6054.991778
240.0,513,6057.567738
220.0,463,6059.855861
230.0,443,6062.07234
230.0,502,6064.589171
300.0,575,6067.465286
270.0,586,6070.390622
250.0,506,6072.901429
240.0,560,6075.665574
240.0,656,6078.984149
270.0,559,6081.788203
270.0,550,6084.556088
240.0,564,6087.359806
270.0,602,6090.426208
270.0,524,6093.047369
260.0,517,6095.622476
260.0,511,6098.14681
260.0,557,6100.956246
230.0,485,6103.427996
270.0,610,6106.558038
270.0,542,6109.332647
270.0,616,6112.451115
220.0,539,6115.177504
270.0,574,6118.054077
260.0,587,6120.987325
270.0,512,6123.583594
220.0,546,6126.316611
270.0,614,6129.430188
240.0,529,6132.142425
270.0,579,6135.07177
270.0,575,6138.010631
270.0,618,6141.122251
240.0,617,6144.241881
270.0,647,6147.453338
270.0,625,6150.708806
270.0,544,6153.413386
200.0,488,6155.8568
270.0,517,6158.46549
220.0,460,6160.781344
250.0,579,6163.782019
270.0,564,6166.618356
230.0,523,6169.249545
230.0,557,6172.094023
270.0,591,6175.063226
240.0,538,6177.800649
270.0,628,6180.94146
270.0,624,6184.112562
270.0,617,6187.23386
270.0,511,6189.774318
270.0,549,6192.538624
270.0,516,6195.155739
270.0,568,6198.00627
230.0,550,6200.792419
180.0,434,6202.947723
270.0,597,6205.916993
250.0,494,6208.336666
260.0,521,6210.930068
270.0,619,6213.970307
250.0,516,6216.53579
260.0,496,6218.983421
270.0,504,6221.533858
300.0,554,6224.289055
260.0,594,6227.257634
260.0,546,6229.957181
230.0,552,6232.683389
230.0,479,6235.081702
270.0,523,6237.71636
270.0,585,6240.658953
270.0,636,6243.817919
240.0,526,6246.437915
200.0,568,6249.325555
240.0,507,6251.863362
240.0,525,6254.526714
270.0,549,6257.242634
270.0,607,6260.283879
270.0,612,6263.373361
270.0,640,6266.503815
270.0,593,6269.569905
270.0,529,6272.253812
270.0,535,6274.923858
270.0,582,6277.827771
240.0,500,6280.300824
260.0,586,6283.228323
240.0,507,6285.810044
270.0,517,6288.439024
250.0,607,6291.496586
270.0,550,6294.279818
270.0,610,6297.414837
230.0,501,6299.914682
270.0,523,6302.572188
240.0,496,6305.112292
260.0,533,6307.789559
260.0,555,6310.51952
270.0,551,6313.287866
240.0,605,6316.368262
220.0,526,6319.00217
240.0,538,6321.736276
280.0,634,6324.909466
240.0,490,6327.361764
260.0,528,6329.963847
270.0,604,6333.01219
270.0,622,6336.165101
260.0,488,6338.617664
270.0,535,6341.27453
270.0,588,6344.241896
270.0,602,6347.255596
270.0,510,6349.797325
270.0,571,6352.628136
270.0,529,6355.281819
270.0,636,6358.434881
230.0,528,6361.002443
280.0,558,6363.81104
270.0,584,6366.743087
270.0,556,6369.455546
230.0,505,6371.949082
270.0,653,6375.142587
260.0,529,6377.809464
270.0,598,6380.831137
270.0,557,6383.664461
230.0,484,6386.046252
260.0,520,6388.648048
270.0,534,6391.296463
270.0,592,6394.234289
210.0,532,6396.911326
270.0,603,6399.935614
270.0,603,6402.986732
280.0,587,6405.944502
240.0,576,6408.835037
270.0,569,6411.68475
240.0,654,6414.925626
270.0,554,6417.766258
270.0,616,6420.839466
270.0,588,6423.745952
270.0,559,6426.517152
270.0,587,6429.467886
260.0,649,6432.732094
240.0,623,6435.904195
270.0,573,6438.845554
200.0,497,6441.37679
220.0,502,6443.878834
260.0,603,6446.986928
200.0,514,6449.604902
270.0,544,6452.307224
270.0,561,6455.151497
270.0,545,6457.896637
270.0,572,6460.832772
270.0,561,6463.690032
250.0,593,6466.660947
230.0,566,6469.515882
240.0,540,6472.266059
250.0,510,6474.781378
260.0,554,6477.596125
270.0,575,6480.4593
270.0,526,6483.117206
270.0,552,6485.926151
270.0,592,6488.875223
270.0,548,6491.612708
240.0,524,6494.234207
270.0,573,6497.115854
260.0,648,6500.376325
270.0,569,6503.212658
260.0,559,6505.990559
230.0,531,6508.632783
160.0,400,6510.618858
270.0,559,6513.391538
230.0,510,6515.991733
260.0,511,6518.53671
210.0,495,6520.996156
250.0,563,6523.806071
230.0,498,6526.323935
270.0,571,6529.240441
260.0,578,6532.13114
270.0,546,6534.848825
270.0,592,6537.795731
270.0,556,6540.634555
230.0,527,6543.377194
270.0,553,6546.185953
260.0,517,6548.763049
260.0,605,6551.784276
270.0,658,6555.092625
270.0,605,6558.143811
270.0,598,6561.167237
270.0,549,6563.983434
270.0,615,6567.06818
250.0,505,6569.554938
240.0,562,6572.389122
270.0,595,6575.392227
270.0,611,6578.495383
270.0,618,6581.584307
250.0,549,6584.328857
270.0,526,6587.081767
260.0,529,6589.721413
270.0,593,6592.677512
270.0,572,6595.584386
240.0,671,6599.002583
260.0,528,6601.681731
270.0,583,6604.626645
260.0,587,6607.622661
270.0,582,6610.577903
270.0,550,6613.342438
260.0,511,6615.884618
260.0,643,6619.151816
250.0,495,6621.657275
270.0,566,6624.538899
230.0,570,6627.420001
270.0,594,6630.499014
270.0,587,6633.475399
210.0,514,6636.083433
270.0,636,6639.360599
270.0,607,6642.416372
230.0,513,6645.019093
260.0,646,6648.336366
270.0,651,6651.605547
270.0,606,6654.699424
220.0,462,6657.026714
270.0,605,6660.075011
240.0,508,6662.615322
210.0,540,6665.36748
270.0,507,6667.889597
270.0,578,6670.830198
270.0,619,6673.947017
270.0,584,6676.921189
270.0,526,6679.568361
240.0,565,6682.462026
270.0,691,6685.919192
270.0,553,6688.698394
270.0,591,6691.761468
270.0,531,6694.439806
230.0,560,6697.284068
250.0,458,6699.590285
270.0,591,6702.563065
270.0,542,6705.254138
270.0,538,6708.019747
270.0,524,6710.643098
230.0,473,6713.007351
270.0,523,6715.619414
260.0,661,6719.037991
240.0,502,6721.587124
270.0,546,6724.372599
260.0,523,6726.980858
270.0,554,6729.713241
270.0,576,6732.546477
270.0,541,6735.255574
270.0,509,6737.79757
240.0,621,6740.938221
270.0,524,6743.524001
270.0,602,6746.588064
210.0,523,6749.198856
270.0,639,6752.446077
240.0,520,6755.06157
260.0,538,6757.768922
240.0,502,6760.363885
270.0,552,6763.108577
270.0,557,6765.913346
270.0,616,6769.078334
230.0,534,6771.778909
240.0,624,6774.932793
270.0,533,6777.621156
250.0,502,6780.13823
270.0,560,6782.92902
240.0,503,6785.46471
270.0,607,6788.524084
260.0,558,6791.341764
230.0,504,6793.908598
270.0,530,6796.603027
270.0,616,6799.74924
270.0,545,6802.512519
270.0,549,6805.286264
260.0,581,6808.258528
270.0,529,6810.950328
260.0,478,6813.312904
270.0,545,6816.069543
250.0,497,6818.567433
270.0,617,6821.646937
270.0,550,6824.433659
270.0,590,6827.396157
250.0,500,6829.936316
270.0,545,6832.706256
270.0,575,6835.631824
220.0,494,6838.066906
270.0,552,6840.894748
260.0,583,6843.896902
270.0,618,6846.994923
270.0,596,6849.951791
270.0,539,6852.687282
270.0,545,6855.411828
200.0,494,6857.940429
270.0,607,6861.022587
260.0,495,6863.510365
270.0,541,6866.224344
240.0,598,6869.262906
270.0,557,6872.031966
270.0,627,6875.24388
240.0,564,6878.106232
250.0,537,6880.828945
260.0,514,6883.444366
260.0,565,6886.246422
260.0,534,6888.932216
270.0,572,6891.85034
270.0,575,6894.701279
270.0,582,6897.63334
270.0,562,6900.455697
270.0,570,6903.283776
270.0,625,6906.399047
250.0,563,6909.174232
250.0,511,6911.703576
260.0,518,6914.251385
270.0,546,6916.942134
270.0,550,6919.690211
270.0,559,6922.544442
270.0,558,6925.373624
270.0,599,6928.324255
240.0,511,6930.971448
270.0,557,6933.773499
270.0,586,6936.689192
270.0,614,6939.757084
270.0,576,6942.624615
270.0,531,6945.278997
260.0,575,6948.202312
270.0,583,6951.174158
230.0,485,6953.587563
260.0,534,6956.276321
230.0,485,6958.739029
270.0,590,6961.737298
260.0,515,6964.356055
270.0,534,6967.092761
260.0,566,6969.98558
270.0,678,6973.438472
270.0,623,6976.575806
260.0,535,6979.266109
270.0,547,6982.093877
270.0,621,6985.221858
270.0,632,6988.430972
290.0,569,6991.291964
240.0,504,6993.802027
270.0,598,6996.896146
270.0,522,6999.545838
230.0,569,7002.411993
270.0,539,7005.107873
260.0,527,7007.777326
270.0,587,7010.735634
270.0,533,7013.397721
260.0,553,7016.113819
270.0,599,7019.152405
270.0,560,7022.000388
270.0,569,7024.847879
280.0,514,7027.366549
210.0,466,7029.688774
270.0,541,7032.39851
250.0,548,7035.103781
270.0,609,7038.231294
230.0,530,7040.875205
270.0,598,7043.897896
270.0,554,7046.610556
270.0,621,7049.678631
270.0,563,7052.514795
270.0,554,7055.258953
240.0,573,7058.089022
260.0,531,7060.771384
260.0,585,7063.67133
270.0,630,7066.813452
270.0,604,7069.862841
270.0,556,7072.679598
260.0,545,7075.386389
270.0,550,7078.144861
270.0,548,7080.926778
270.0,575,7083.824349
220.0,603,7086.847806
270.0,637,7090.058947
270.0,549,7092.803262
250.0,485,7095.274128
260.0,521,7097.929122
270.0,631,7101.131847
270.0,617,7104.277263
260.0,558,7107.080905
270.0,680,7110.573584
220.0,490,7113.06831
250.0,538,7115.828356
270.0,516,7118.472785
270.0,582,7121.418579
270.0,568,7124.273577
270.0,566,7127.160031
270.0,656,7130.492315
250.0,504,7133.140736
270.0,597,7136.137589
270.0,535,7138.833685
200.0,461,7141.165324
220.0,485,7143.592813
270.0,517,7146.240439
250.0,543,7149.026015
270.0,524,7151.645853
270.0,606,7154.73366
230.0,536,7157.43512
270.0,586,7160.374094
250.0,485,7162.87991
200.0,451,7165.186779
260.0,520,7167.790985
270.0,556,7170.601768
250.0,552,7173.373109
240.0,553,7176.180414
270.0,608,7179.205578
260.0,624,7182.331737
260.0,581,7185.237754
260.0,569,7188.075615
260.0,558,7190.867629
270.0,526,7193.478745
250.0,513,7196.049114
260.0,536,7198.758919
