#{"t_start": 1525486403.7561147, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,1024,11.663306,1023
-20.0,883,16.876621,1906
-19.0,1011,22.793599,2917
-21.0,939,28.306516,3856
-21.0,760,32.798871,4616
-21.0,763,37.302079,5379
-21.0,760,41.683358,6139
-20.0,947,47.231169,7086
-20.0,882,52.34851,7968
-21.0,825,57.119106,8793
-21.0,838,62.036037,9631
-21.0,851,66.942599,10482
-20.0,1113,73.424077,11595
-21.0,939,78.949513,12534
-21.0,884,84.122843,13418
-21.0,953,89.621414,14371
-19.0,1227,96.777087,15598
-20.0,837,101.686337,16435
-21.0,842,106.531812,17277
-20.0,836,111.372596,18113
-21.0,818,116.127289,18931
-20.0,896,121.307102,19827
-21.0,787,125.892753,20614
-20.0,868,131.001497,21482
-20.0,836,135.780807,22318
-21.0,913,140.97208,23231
-21.0,867,145.987467,24098
-21.0,762,150.403224,24860
-20.0,869,155.494347,25729
-21.0,822,160.288183,26551
-18.0,1162,167.097957,27713
-21.0,843,171.904147,28556
-20.0,929,177.251457,29485
-20.0,1035,183.213796,30520
-21.0,957,188.774475,31477
-21.0,764,193.122119,32241
-20.0,1008,199.013941,33249
-21.0,762,203.383137,34011
-21.0,764,207.752749,34775
-21.0,786,212.246494,35561
-21.0,757,216.63853,36318
-21.0,759,220.948113,37077
-21.0,763,225.457837,37840
-21.0,761,229.830299,38601
-21.0,763,234.233574,39364
-19.0,1019,240.189927,40383
-21.0,903,245.395802,41286
-21.0,759,249.853921,42045
-21.0,944,255.319108,42989
-19.0,956,260.899091,43945
-21.0,820,265.655381,44765
-21.0,847,270.546639,45612
-20.0,1019,276.555872,46631
-21.0,764,280.990319,47395
-21.0,759,285.46278,48154
-21.0,764,289.907778,48918
-21.0,762,294.278838,49680
-21.0,757,298.57241,50437
-21.0,760,302.921667,51197
-18.0,1026,308.906068,52223
-21.0,763,313.282061,52986
-20.0,899,318.438755,53885
-19.0,1077,324.715977,54962
-21.0,901,329.897262,55863
-20.0,949,335.323187,56812
-21.0,759,339.666545,57571
-21.0,760,344.038598,58331
-21.0,832,348.83603,59163
-19.0,942,354.311793,60105
-21.0,851,359.272326,60956
-21.0,845,364.099676,61801
-21.0,811,368.867668,62612
-21.0,761,373.317524,63373
-21.0,791,377.988321,64164
-21.0,788,382.594548,64952
-21.0,903,387.838337,65855
-21.0,872,392.926566,66727
-21.0,757,397.34571,67484
-21.0,841,402.300138,68325
-21.0,839,407.238286,69164
-21.0,943,412.706263,70107
-19.0,944,418.161535,71051
-21.0,821,422.879828,71872
-20.0,888,428.057198,72760
-21.0,915,433.373472,73675
-20.0,1007,439.273977,74682
-20.0,835,444.126087,75517
-20.0,983,449.764951,76500
-21.0,845,454.610919,77345
-21.0,846,459.535674,78191
-19.0,949,465.066535,79140
-21.0,844,469.891359,79984
-20.0,930,475.309312,80914
-21.0,897,480.453996,81811
-21.0,940,485.88496,82751
-21.0,819,490.612074,83570
-19.0,928,496.03978,84498
-21.0,764,500.404805,85262
-20.0,898,505.591551,86160
-19.0,1098,511.944961,87258
-19.0,1117,518.446234,88375
-20.0,926,523.792305,89301
-19.0,992,529.47502,90293
-20.0,896,534.612393,91189
-21.0,760,539.085524,91949
-20.0,896,544.259307,92845
-21.0,789,548.819136,93634
-20.0,833,553.535776,94467
-21.0,762,558.001038,95229
-21.0,759,562.354782,95988
-21.0,758,566.742933,96746
-21.0,760,571.154864,97506
-21.0,817,575.923371,98323
-19.0,986,581.579823,99309
-21.0,789,586.183697,100098
-20.0,1065,592.393226,101163
-21.0,824,597.133541,101987
-21.0,877,602.103921,102864
-20.0,980,607.688766,103844
-21.0,898,612.824309,104742
-20.0,979,618.43721,105721
-21.0,878,623.504457,106599
-20.0,978,629.196164,107577
-20.0,1074,635.337919,108651
-19.0,1124,641.838742,109775
-20.0,935,647.214365,110710
-21.0,823,651.878915,111533
-20.0,841,656.721101,112374
-20.0,910,662.00345,113284
-21.0,908,667.23253,114192
-21.0,791,671.854795,114983
-21.0,971,677.423879,115954
-21.0,854,682.395868,116808
-19.0,1156,689.169011,117964
-21.0,825,693.890683,118789
-21.0,823,698.690418,119612
-21.0,941,704.082832,120553
-20.0,862,708.992776,121415
-21.0,789,713.461217,122204
-20.0,925,718.711308,123129
-21.0,819,723.46899,123948
-20.0,963,729.040683,124911
-21.0,815,733.709075,125726
-20.0,837,738.624312,126563
-20.0,835,743.458462,127398
-21.0,778,747.97438,128176
-20.0,1026,754.030699,129202
-21.0,851,759.012975,130053
-21.0,787,763.518718,130840
-21.0,819,768.239902,131659
-21.0,819,773.036688,132478
-20.0,989,778.781735,133467
-21.0,791,783.390224,134258
-20.0,832,788.219421,135090
-21.0,823,792.998796,135913
-21.0,786,797.578788,136699
-20.0,836,802.320225,137535
-21.0,789,806.883237,138324
-20.0,837,811.689527,139161
-21.0,782,816.256533,139943
-20.0,840,821.173134,140783
-21.0,842,826.031724,141625
-21.0,879,831.083483,142504
-19.0,968,836.720287,143472
-19.0,982,842.477718,144454
-20.0,839,847.334069,145293
-21.0,929,852.717268,146222
-19.0,1010,858.588912,147232
-20.0,948,864.145641,148180
-21.0,1058,870.319034,149238
-20.0,1194,877.21021,150432
-20.0,957,882.810607,151389
-20.0,866,887.742798,152255
-20.0,875,892.873513,153130
-21.0,840,897.741809,153970
-19.0,1025,903.643021,154995
-19.0,1060,909.828888,156055
-20.0,1035,915.860543,157090
-21.0,823,920.601319,157913
-21.0,1065,926.733793,158978
-19.0,932,932.1293,159910
-19.0,909,937.410775,160819
-20.0,857,942.383911,161676
-20.0,838,947.31321,162514
-20.0,842,952.286642,163356
-19.0,1113,958.662274,164469
-20.0,919,964.081841,165388
-20.0,856,969.007408,166244
-21.0,954,974.584759,167198
-21.0,778,979.159826,167976
-21.0,823,984.001161,168799
-20.0,895,989.198711,169694
-20.0,985,994.940885,170679
-21.0,1118,1001.608639,171797
-21.0,967,1007.272992,172764
-20.0,888,1012.393468,173652
-20.0,1045,1018.536068,174697
-21.0,851,1023.517126,175548
-21.0,821,1028.268859,176369
-19.0,968,1033.855168,177337
-20.0,971,1039.470791,178308
-19.0,1190,1046.385032,179498
-19.0,1027,1052.322645,180525
-21.0,879,1057.418946,181404
-19.0,1060,1063.611793,182464
-18.0,1084,1069.856226,183548
-20.0,840,1074.820201,184388
-20.0,1065,1080.939252,185453
-20.0,887,1086.069728,186340
-21.0,853,1090.976845,187193
-21.0,778,1095.486707,187971
-21.0,818,1100.321558,188789
-20.0,929,1105.678033,189718
-19.0,1048,1111.740376,190766
-21.0,823,1116.478624,191589
-21.0,846,1121.345405,192435
-20.0,858,1126.298636,193293
-21.0,884,1131.410878,194177
-21.0,933,1136.820245,195110
-21.0,820,1141.618285,195930
-18.0,994,1147.364557,196924
-21.0,818,1152.155419,197742
-20.0,878,1157.284074,198620
-21.0,944,1162.843915,199564
-20.0,977,1168.531454,200541
-20.0,980,1174.344235,201521
-20.0,1178,1181.636193,202699
-19.0,1094,1188.073173,203793
-18.0,1253,1195.313923,205046
-21.0,945,1200.846869,205991
-21.0,883,1205.931886,206874
-21.0,792,1210.542263,207666
-21.0,913,1215.887645,208579
-21.0,926,1221.275672,209505
-21.0,929,1226.723332,210434
-21.0,931,1232.203182,211365
-20.0,895,1237.49809,212260
-21.0,822,1242.278525,213082
-21.0,945,1247.705336,214027
-20.0,941,1253.253779,214968
-21.0,878,1258.306891,215846
-20.0,981,1264.008923,216827
-20.0,1038,1270.158928,217865
-18.0,1064,1276.357877,218929
-21.0,908,1281.6059,219837
-20.0,987,1287.34424,220824
-20.0,986,1293.081969,221810
-19.0,975,1298.675003,222785
-21.0,966,1304.332792,223751
-21.0,820,1309.103629,224571
-18.0,1091,1315.514071,225662
-20.0,991,1321.299279,226653
-21.0,781,1325.724318,227434
-19.0,1065,1332.032518,228499
-20.0,924,1337.466906,229423
-20.0,862,1342.526965,230285
-21.0,807,1347.312978,231092
-18.0,1169,1354.056633,232261
-20.0,892,1359.234262,233153
-21.0,821,1364.021349,233974
-21.0,908,1369.271865,234882
-20.0,899,1374.465508,235781
-20.0,863,1379.528219,236644
-20.0,892,1384.719454,237536
-20.0,901,1390.034855,238437
-17.0,1243,1397.339688,239680
-20.0,895,1402.559284,240575
-21.0,1000,1408.39576,241575
-19.0,1055,1414.467331,242630
-21.0,807,1419.261281,243437
-18.0,1117,1425.711905,244554
-21.0,945,1431.173081,245499
-21.0,776,1435.727889,246275
-21.0,818,1440.506735,247093
-20.0,1045,1446.62086,248138
-19.0,1099,1452.997681,249237
-20.0,834,1457.818943,250071
-21.0,944,1463.270241,251015
-20.0,834,1468.024332,251849
-20.0,1003,1473.836923,252852
-20.0,865,1478.772938,253717
-21.0,972,1484.47032,254689
-19.0,1137,1490.926418,255826
-19.0,943,1496.324498,256769
-19.0,1031,1502.252342,257800
-19.0,1068,1508.462811,258868
-21.0,819,1513.18137,259687
-21.0,825,1517.990846,260512
-20.0,966,1523.572462,261478
-21.0,1062,1529.73648,262540
-21.0,760,1534.147312,263300
-20.0,957,1539.703623,264257
-20.0,1018,1545.610812,265275
-21.0,779,1550.143872,266054
-21.0,839,1555.0123,266893
-20.0,1165,1561.850313,268058
-21.0,876,1566.875342,268934
-20.0,896,1572.151029,269830
-19.0,960,1577.755995,270790
-20.0,857,1582.684677,271647
-19.0,929,1588.031262,272576
-21.0,881,1593.081903,273457
-21.0,1001,1598.887699,274458
-21.0,786,1603.407833,275244
-19.0,934,1608.791845,276178
-21.0,813,1613.507079,276991
-21.0,820,1618.333012,277811
-20.0,908,1623.626374,278719
-20.0,955,1629.193652,279674
-18.0,1195,1636.147863,280869
-19.0,1231,1643.285122,282100
-21.0,942,1648.838062,283042
-20.0,883,1654.037291,283925
-18.0,1179,1660.922609,285104
-21.0,762,1665.457584,285866
-20.0,835,1670.358649,286701
-19.0,1062,1676.506526,287763
-20.0,869,1681.570606,288632
-20.0,854,1686.627451,289486
-21.0,869,1691.744976,290355
-20.0,840,1696.614174,291195
-21.0,930,1702.10365,292125
-19.0,1050,1708.228652,293175
-21.0,781,1712.753834,293956
-20.0,1213,1719.862001,295169
-19.0,1095,1726.199698,296264
-20.0,840,1731.130671,297104
-20.0,970,1736.712919,298074
-21.0,886,1741.852445,298960
-20.0,1040,1747.903161,300000
-20.0,866,1752.923582,300866
-21.0,1060,1759.16014,301926
-21.0,1109,1765.612048,303035
-20.0,895,1770.798662,303930
-19.0,1027,1776.767444,304957
-20.0,835,1781.621238,305792
-19.0,965,1787.118342,306757
-20.0,835,1791.90563,307592
-21.0,838,1796.772006,308430
-20.0,1035,1802.717573,309465
-20.0,1234,1809.828292,310699
-20.0,975,1815.525357,311674
-20.0,897,1820.758751,312571
-19.0,1097,1827.220958,313668
-20.0,995,1833.066309,314663
-19.0,1092,1839.370424,315755
-19.0,1103,1845.845916,316858
-20.0,1069,1852.154223,317927
-21.0,926,1857.503978,318853
-19.0,1047,1863.584651,319900
-20.0,896,1868.815867,320796
-21.0,777,1873.315716,321573
-20.0,947,1878.744277,322520
-20.0,1044,1884.804863,323564
-20.0,1018,1890.701175,324582
-20.0,957,1896.246242,325539
-20.0,1200,1903.203175,326739
-20.0,995,1909.009845,327734
-21.0,938,1914.495536,328672
-20.0,840,1919.392703,329512
-19.0,979,1925.034383,330491
-21.0,965,1930.750622,331456
-18.0,1302,1938.300205,332758
-21.0,813,1943.111838,333571
-21.0,848,1948.004753,334419
-21.0,941,1953.401636,335360
-21.0,1016,1959.365279,336376
-21.0,958,1964.889617,337334
-18.0,1092,1971.276992,338426
-21.0,1070,1977.407146,339496
-20.0,1007,1983.235435,340503
-19.0,1143,1989.815897,341646
-20.0,841,1994.67492,342487
-21.0,911,1999.911746,343398
-21.0,807,2004.473157,344205
-21.0,821,2009.193149,345026
-21.0,852,2014.052709,345878
-20.0,1150,2020.640837,347028
-21.0,1002,2026.426406,348030
-21.0,837,2031.2336,348867
-19.0,1135,2037.784113,350002
-21.0,912,2043.000703,350914
-21.0,907,2048.167154,351821
-20.0,1044,2054.140533,352865
-20.0,954,2059.542327,353819
-21.0,1077,2065.740897,354896
-21.0,839,2070.569958,355735
-19.0,1001,2076.380306,356736
-18.0,1026,2082.474496,357762
-20.0,943,2087.987368,358705
-19.0,1215,2095.016003,359920
-19.0,1066,2101.101766,360986
-18.0,1171,2107.850277,362157
-18.0,1317,2115.380104,363474
-21.0,849,2120.296809,364323
-21.0,1076,2126.495562,365399
-19.0,1043,2132.579222,366442
-20.0,1041,2138.615238,367483
-20.0,1153,2145.296636,368636
-21.0,940,2150.733633,369576
-20.0,839,2155.604323,370415
-20.0,1132,2162.003742,371547
-20.0,1023,2167.850709,372570
-19.0,1082,2174.168832,373652
-21.0,823,2178.861166,374475
-20.0,992,2184.545687,375467
-19.0,1335,2192.104195,376802
-20.0,915,2197.326124,377717
-21.0,994,2203.134573,378711
-21.0,879,2208.235194,379590
-19.0,1113,2214.795823,380703
-21.0,1064,2220.969846,381767
-20.0,1068,2227.25499,382835
-18.0,1127,2233.88308,383962
-18.0,1155,2240.586394,385117
-20.0,959,2246.164515,386076
-19.0,1117,2252.760418,387193
-20.0,1017,2258.697653,388210
-19.0,1234,2265.879353,389444
-21.0,938,2271.366383,390382
-21.0,1063,2277.641752,391445
-21.0,1031,2283.707638,392476
-20.0,1063,2290.055813,393539
-17.0,1391,2298.124182,394930
-21.0,957,2303.828624,395887
-21.0,808,2308.587739,396695
-20.0,1009,2314.493433,397704
-19.0,1017,2320.42559,398721
-19.0,1191,2327.310845,399912
-19.0,1041,2333.339531,400953
-20.0,1101,2339.700991,402054
-20.0,1097,2346.094164,403151
-21.0,1021,2351.991596,404172
-20.0,980,2357.672319,405152
-21.0,1021,2363.598219,406173
-20.0,1033,2369.655295,407206
-20.0,980,2375.285988,408186
-19.0,1077,2381.693034,409263
-18.0,1161,2388.387342,410424
-15.0,1321,2396.08232,411745
-20.0,1007,2401.882685,412752
-20.0,1065,2408.113348,413817
-19.0,1042,2414.250487,414859
-19.0,1129,2420.887118,415988
-19.0,1287,2428.409451,417275
-19.0,1169,2435.224447,418444
-20.0,1081,2441.545862,419525
-17.0,1377,2449.610176,420902
-20.0,1227,2456.744805,422129
-20.0,1348,2464.695889,423477
-20.0,1096,2471.053081,424573
-21.0,1015,2476.961304,425588
-20.0,947,2482.474348,426535
-18.0,1088,2488.765962,427623
-14.0,1570,2497.844633,429193
-21.0,825,2502.598332,430018
-20.0,1103,2508.981935,431121
-18.0,1509,2517.731984,432630
-20.0,929,2523.216864,433559
-18.0,1570,2532.389659,435129
-21.0,1242,2539.675512,436371
-19.0,1295,2547.270915,437666
-18.0,1368,2555.279248,439034
-20.0,1007,2561.168998,440041
-17.0,1403,2569.366068,441444
-20.0,1353,2577.215499,442797
-21.0,1392,2585.299859,444189
-21.0,1085,2591.665737,445274
-17.0,1403,2599.731293,446677
-20.0,1432,2608.112145,448109
-16.0,1716,2618.118764,449825
-18.0,1501,2626.730674,451326
-19.0,1422,2634.970825,452748
-20.0,1239,2642.1638,453987
-20.0,1114,2648.644156,455101
-18.0,1376,2656.820351,456477
-15.0,1766,2667.305174,458243
-19.0,1407,2675.570215,459650
-16.0,1766,2685.835052,461416
-13.0,1956,2697.328988,463372
-17.0,1520,2706.309031,464892
-21.0,1345,2714.205404,466237
-13.0,1817,2724.942918,468054
-19.0,1600,2734.310675,469654
-16.0,1514,2743.137267,471168
-12.0,1786,2753.531199,472954
-19.0,1333,2761.180277,474287
-20.0,1372,2769.119595,475659
-17.0,1919,2780.185354,477578
-19.0,1612,2789.490345,479190
-17.0,1802,2799.892586,480992
-17.0,1517,2808.723398,482509
-12.0,1973,2820.120901,484482
-15.0,1631,2829.629747,486113
-14.0,1656,2839.200938,487769
-12.0,1868,2849.953733,489637
-10.0,2410,2863.723919,492047
-19.0,1404,2871.85591,493451
-16.0,1748,2882.045247,495199
-19.0,1775,2892.166642,496974
-13.0,1964,2903.599572,498938
-19.0,1558,2912.577788,500496
-11.0,1905,2923.732184,502401
-18.0,1576,2932.748173,503977
-19.0,1632,2942.067403,505609
-8.0,2309,2955.336815,507918
-8.0,2225,2968.110178,510143
-19.0,1547,2977.023546,511690
-20.0,1349,2984.807343,513039
-16.0,1736,2994.793546,514775
-8.0,2104,3007.003675,516879
-16.0,1682,3016.612131,518561
-11.0,1826,3027.034436,520387
-7.0,2277,3040.170095,522664
-20.0,1315,3047.612952,523979
-21.0,1456,3055.902468,525435
-12.0,1815,3066.447603,527250
-21.0,1473,3074.918097,528723
-12.0,1848,3085.598174,530571
-10.0,1894,3096.612504,532465
-18.0,1625,3106.019837,534090
-17.0,1752,3115.900454,535842
-9.0,2139,3128.050945,537981
-20.0,1557,3136.914504,539538
-20.0,1368,3144.867532,540906
-18.0,1371,3152.743749,542277
-21.0,1097,3159.048416,543374
-21.0,1208,3165.974855,544582
-13.0,1702,3175.744896,546284
-20.0,1547,3184.682547,547831
-10.0,2155,3197.128563,549986
-20.0,1307,3204.811919,551293
-9.0,2102,3216.849149,553395
-20.0,1598,3226.038911,554993
-17.0,1666,3235.667343,556659
-7.0,2342,3249.230911,559001
-10.0,2284,3262.373804,561285
-12.0,1920,3273.532215,563205
-20.0,1573,3282.615937,564778
-17.0,1714,3292.555076,566492
-16.0,1564,3301.633435,568056
-19.0,1556,3310.61066,569612
-9.0,2308,3323.969669,571920
-17.0,1662,3333.44018,573582
-14.0,1885,3344.406817,575467
-6.0,2291,3357.707275,577758
-21.0,1724,3367.681303,579482
-12.0,2328,3381.129508,581810
-18.0,1541,3390.047117,583351
-21.0,1334,3397.887025,584685
-10.0,2011,3409.695467,586696
-20.0,1383,3417.759223,588079
-3.0,2430,3431.884713,590509
-11.0,2133,3444.175429,592642
-12.0,2243,3457.182167,594885
-21.0,1481,3465.828418,596366
-13.0,1930,3476.981336,598296
-16.0,1878,3487.740324,600174
-18.0,1792,3498.168328,601966
-7.0,2474,3512.520397,604440
-20.0,1481,3521.099321,605921
-18.0,1822,3531.629054,607743
-16.0,2028,3543.31271,609771
-18.0,1706,3553.277119,611477
-15.0,2253,3566.260901,613730
-17.0,1850,3577.111994,615580
-17.0,1723,3587.111172,617303
-16.0,2017,3598.807303,619320
-14.0,1912,3609.900627,621232
-20.0,952,3615.429554,622184
-5.0,2321,3628.994735,624505
-6.0,2204,3641.767643,626709
-11.0,2014,3653.441434,628723
-20.0,1257,3660.795772,629980
-12.0,1692,3670.644097,631672
-12.0,2137,3682.923021,633809
-12.0,2058,3694.698232,635867
2.0,2976,3712.095101,638843
-5.0,2625,3727.344305,641468
-5.0,2463,3741.549376,643931
-11.0,1978,3753.132482,645909
-14.0,2097,3765.428759,648006
-3.0,2861,3782.093358,650867
-11.0,2302,3795.547627,653169
-4.0,2690,3811.158238,655859
-5.0,2617,3826.318245,658476
-17.0,1590,3835.393304,660066
-11.0,2155,3848.040534,662221
