#{"t_start": 1525486403.7738416, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,898,10.884902,897
-20.0,867,16.03585,1764
-20.0,1001,21.887412,2765
-21.0,852,26.902378,3617
-19.0,997,32.75824,4614
-21.0,760,37.242765,5374
-21.0,760,41.627498,6134
-20.0,834,46.534773,6968
-21.0,869,51.546629,7837
-21.0,945,57.037211,8782
-20.0,1043,63.126298,9825
-21.0,823,67.89963,10648
-21.0,810,72.592373,11458
-20.0,1107,79.107548,12565
-21.0,819,83.889557,13384
-21.0,908,89.138203,14292
-18.0,1233,96.351805,15525
-21.0,777,100.883891,16302
-21.0,777,105.373976,17079
-20.0,917,110.669911,17996
-20.0,838,115.538474,18834
-21.0,790,120.130449,19624
-20.0,985,125.828251,20609
-21.0,820,130.650234,21429
-20.0,893,135.794228,22322
-19.0,961,141.267838,23283
-20.0,866,146.293662,24149
-21.0,885,151.380102,25034
-20.0,898,156.673824,25932
-21.0,795,161.298795,26727
-21.0,965,166.936712,27692
-21.0,918,172.219971,28610
-20.0,897,177.363943,29507
-21.0,819,182.088109,30326
-20.0,1025,187.997287,31351
-20.0,964,193.593774,32315
-21.0,758,197.958452,33073
-21.0,877,203.018394,33950
-21.0,762,207.389329,34712
-21.0,762,211.707732,35474
-21.0,758,216.108103,36232
-21.0,760,220.440956,36992
-21.0,760,224.919892,37752
-21.0,761,229.309374,38513
-19.0,915,234.633906,39428
-21.0,761,239.028448,40189
-21.0,758,243.39643,40947
-20.0,894,248.635159,41841
-21.0,759,252.982077,42600
-20.0,863,258.048091,43463
-21.0,887,263.239664,44350
-21.0,851,268.180463,45201
-20.0,956,273.739267,46157
-21.0,759,278.21345,46916
-21.0,763,282.639307,47679
-21.0,761,287.083665,48440
-21.0,761,291.521029,49201
-21.0,758,295.828862,49959
-21.0,763,300.173231,50722
-18.0,1176,307.014025,51898
-21.0,807,311.6572,52705
-20.0,913,316.907584,53618
-21.0,789,321.472762,54407
-21.0,760,325.893387,55167
-21.0,763,330.259444,55930
-21.0,847,335.100778,56777
-21.0,758,339.405021,57535
-21.0,789,343.952788,58324
-21.0,961,349.54169,59285
-21.0,881,354.629828,60166
-21.0,974,360.299672,61140
-21.0,824,365.021389,61964
-21.0,970,370.703496,62934
-19.0,943,376.298686,63877
-21.0,818,381.073553,64695
-21.0,758,385.481195,65453
-21.0,764,389.948776,66217
-21.0,759,394.375623,66976
-19.0,964,400.002415,67940
-18.0,1215,407.159986,69155
-20.0,1024,413.0885,70179
-19.0,937,418.510477,71116
-20.0,895,423.696981,72011
-20.0,945,429.192516,72956
-21.0,873,434.285597,73829
-20.0,1035,440.323228,74864
-21.0,936,445.717737,75800
-19.0,1067,451.856499,76867
-19.0,1064,458.033843,77931
-21.0,838,462.902243,78769
-21.0,761,467.262694,79530
-19.0,1005,473.064389,80535
-21.0,759,477.457426,81294
-21.0,842,482.367692,82136
-21.0,760,486.694228,82896
-20.0,1052,492.786008,83948
-19.0,991,498.508388,84939
-21.0,820,503.246006,85759
-20.0,983,508.980323,86742
-20.0,976,514.612884,87718
-21.0,823,519.371005,88541
-19.0,1081,525.570943,89622
-21.0,810,530.282248,90432
-21.0,797,534.858417,91229
-21.0,785,539.423034,92014
-18.0,1197,546.363787,93211
-21.0,848,551.201187,94059
-21.0,757,555.564052,94816
-21.0,874,560.622011,95690
-19.0,913,565.923767,96603
-21.0,762,570.318144,97365
-21.0,872,575.406964,98237
-21.0,757,579.730521,98994
-21.0,822,584.541586,99816
-20.0,1017,590.438053,100833
-20.0,897,595.569118,101730
-21.0,840,600.414177,102570
-18.0,1074,606.509486,103644
-20.0,839,611.348132,104483
-18.0,1164,617.974894,105647
-21.0,880,623.066823,106527
-18.0,1251,630.36053,107778
-21.0,779,634.79821,108557
-20.0,1046,640.854963,109603
-20.0,918,646.059862,110521
-20.0,973,651.621709,111494
-20.0,865,656.619571,112359
-21.0,881,661.744829,113240
-21.0,822,666.490024,114062
-21.0,785,671.048746,114847
-21.0,939,676.479271,115786
-20.0,896,681.611737,116682
-20.0,934,687.139048,117616
-20.0,989,692.822879,118605
-20.0,992,698.582595,119597
-19.0,978,704.207946,120575
-21.0,813,708.815915,121388
-21.0,989,714.43978,122377
-21.0,845,719.251838,123222
-21.0,790,723.869396,124012
-21.0,775,728.308157,124787
-20.0,837,733.116109,125624
-21.0,846,738.038917,126470
-20.0,838,742.937185,127308
-21.0,820,747.669708,128128
-21.0,791,752.338434,128919
-21.0,819,757.121961,129738
-20.0,836,761.975064,130574
-21.0,790,766.539089,131364
-21.0,824,771.321011,132188
-21.0,845,776.233009,133033
-21.0,820,781.052339,133853
-20.0,960,786.590413,134813
-20.0,836,791.48071,135649
-21.0,775,795.971782,136424
-21.0,791,800.499062,137215
-21.0,778,804.953661,137993
-21.0,826,809.683742,138819
-20.0,955,815.243738,139774
-21.0,788,819.876841,140562
-21.0,852,824.799536,141414
-20.0,895,829.958579,142309
-20.0,1125,836.492584,143434
-21.0,818,841.251009,144252
-21.0,900,846.505561,145152
-21.0,786,851.140033,145938
-21.0,776,855.583551,146714
-19.0,1215,862.63281,147929
-21.0,819,867.463297,148748
-21.0,1000,873.253873,149748
-19.0,942,878.702053,150690
-21.0,792,883.303046,151482
-21.0,971,888.931658,152453
-20.0,917,894.24173,153370
-19.0,1007,900.059561,154377
-21.0,868,905.134295,155245
-21.0,909,910.397792,156154
-21.0,810,915.109233,156964
-19.0,918,920.379812,157882
-19.0,1038,926.369834,158920
-20.0,953,931.897279,159873
-21.0,819,936.678599,160692
-19.0,991,942.419898,161683
-20.0,837,947.334505,162520
-21.0,777,951.914707,163297
-19.0,1020,957.754213,164317
-20.0,950,963.317528,165267
-20.0,842,968.18891,166109
-21.0,810,972.968351,166919
-20.0,898,978.170193,167817
-20.0,920,983.594417,168737
-20.0,888,988.755457,169625
-21.0,884,993.920174,170509
-20.0,916,999.338178,171425
-21.0,822,1004.250061,172247
-21.0,912,1009.56043,173159
-21.0,819,1014.291137,173978
-20.0,900,1019.561999,174878
-20.0,930,1025.010497,175808
-21.0,817,1029.742985,176625
-20.0,956,1035.215897,177581
-20.0,899,1040.43072,178480
-21.0,762,1044.863683,179242
-19.0,916,1050.217694,180158
-21.0,791,1054.760834,180949
-21.0,776,1059.291219,181725
-20.0,1083,1065.55746,182808
-20.0,947,1071.081455,183755
-20.0,835,1075.96083,184590
-21.0,894,1081.100453,185484
-20.0,1198,1087.981761,186682
-20.0,1051,1094.087189,187733
-21.0,879,1099.268896,188612
-20.0,1166,1106.046727,189778
-20.0,1113,1112.44079,190891
-21.0,878,1117.495658,191769
-21.0,842,1122.386926,192611
-19.0,1022,1128.229649,193633
-21.0,907,1133.521584,194540
-21.0,907,1138.755111,195447
-21.0,824,1143.56088,196271
-20.0,865,1148.573703,197136
-21.0,971,1154.256443,198107
-19.0,1049,1160.38307,199156
-21.0,782,1164.98456,199938
-19.0,979,1170.756292,200917
-21.0,913,1176.134958,201830
-20.0,869,1181.597322,202699
-21.0,911,1186.922158,203610
-21.0,880,1192.088935,204490
-19.0,998,1197.90366,205488
