#{"t_start": 1525486389.9142454, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,968,5.534367,967
-21.0,760,8.275793,1727
-19.0,1052,12.155583,2779
-19.0,976,16.958993,3755
-21.0,943,21.589918,4698
-19.0,1009,26.961786,5707
-21.0,884,31.473932,6591
-19.0,1192,37.731365,7783
-18.0,1258,44.222396,9041
-21.0,819,48.499682,9860
-20.0,840,52.857134,10700
-21.0,937,57.695525,11637
-20.0,918,62.458619,12555
-21.0,883,67.03299,13438
-21.0,937,71.87075,14375
-21.0,970,76.927969,15345
-20.0,856,81.396843,16201
-21.0,789,85.531712,16990
-15.0,1260,92.071523,18250
-21.0,910,96.827778,19160
-21.0,896,101.458481,20056
-21.0,852,105.878145,20908
-21.0,980,110.955378,21888
-20.0,1015,116.318897,22903
-21.0,907,121.058569,23810
-21.0,781,125.107876,24591
-21.0,844,129.515208,25435
-21.0,819,133.710714,26254
-21.0,1003,138.890695,27257
-21.0,814,143.125092,28071
-21.0,903,147.791265,28974
-21.0,1080,153.207308,30054
-20.0,1037,158.561802,31091
-20.0,948,163.425181,32039
-21.0,1104,169.062503,33143
-20.0,1019,174.476172,34162
-19.0,1113,180.277623,35275
-20.0,913,184.945988,36188
-19.0,1125,190.688655,37313
-20.0,959,195.575437,38272
-19.0,1022,200.823921,39294
-21.0,837,205.12564,40131
-19.0,1098,210.87571,41229
-20.0,974,215.905269,42203
-19.0,1127,221.656871,43330
-20.0,836,225.968758,44166
-21.0,852,230.364719,45018
-21.0,910,235.072896,45928
-21.0,787,239.192585,46715
-21.0,906,243.936192,47621
-19.0,981,248.946989,48602
-21.0,847,253.390714,49449
-20.0,929,258.191562,50378
-19.0,1043,263.619266,51421
-21.0,955,268.583191,52376
-19.0,975,273.586432,53351
-21.0,847,277.997635,54198
-19.0,1018,283.258412,55216
-20.0,834,287.580458,56050
-21.0,819,291.736708,56869
-20.0,899,296.386601,57768
-21.0,823,300.568572,58591
-19.0,948,305.435852,59539
-20.0,993,310.444535,60532
-20.0,1272,316.83468,61804
-21.0,857,321.275102,62661
-20.0,888,325.852882,63549
-21.0,885,330.398753,64434
-20.0,1133,336.151719,65567
-21.0,853,340.530462,66420
-20.0,945,345.413447,67365
-18.0,1067,350.871044,68432
-21.0,879,355.333039,69311
-21.0,820,359.574072,70131
-19.0,996,364.640974,71127
-20.0,1076,370.203085,72203
-20.0,835,374.594642,73038
-20.0,1016,379.838229,74054
-20.0,933,384.564693,74987
-21.0,786,388.611269,75773
-21.0,820,392.888111,76593
-21.0,909,397.614035,77502
