#{"t_start": 1525502027.3690848, "env_id": "AsteroidsNoFrameskip-v4"}
r,l,t,i
730.0,890,8.326157,889
1390.0,1739,16.737705,2628
2000.0,2130,27.317322,4758
730.0,883,31.596535,5641
830.0,902,35.970938,6543
880.0,611,38.923314,7154
780.0,699,42.369859,7853
1300.0,1020,47.331232,8873
730.0,544,49.899975,9417
580.0,542,52.410288,9959
1180.0,1184,58.198742,11143
1180.0,1022,63.129083,12165
1180.0,1441,69.935541,13606
1390.0,953,74.60595,14559
180.0,229,75.700354,14788
230.0,273,77.001566,15061
1730.0,2597,89.635161,17658
1080.0,778,93.391675,18436
930.0,410,95.356994,18846
1300.0,2029,105.211417,20875
1830.0,1546,112.658696,22421
1380.0,2149,123.190944,24570
1320.0,1479,130.3218,26049
1390.0,1431,137.250845,27480
780.0,599,140.157461,28079
680.0,517,142.603547,28596
980.0,691,145.991972,29287
1470.0,1903,155.126853,31190
880.0,513,157.543402,31703
780.0,492,159.892981,32195
1300.0,1086,165.202591,33281
1470.0,1340,171.72208,34621
1350.0,1075,176.888298,35696
730.0,559,179.587748,36255
1030.0,1170,185.387319,37425
1590.0,1152,191.006897,38577
830.0,552,193.720101,39129
730.0,451,195.946318,39580
1080.0,627,198.953547,40207
780.0,549,201.610837,40756
830.0,330,203.165015,41086
1440.0,1221,208.981951,42307
1280.0,1434,215.91504,43741
1370.0,1074,221.115824,44815
780.0,680,224.409502,45495
1130.0,1154,230.041004,46649
1630.0,1454,237.115835,48103
1300.0,792,240.984136,48895
1390.0,966,245.64178,49861
1180.0,1155,251.314162,51016
680.0,359,253.060574,51375
1180.0,726,256.547903,52101
1180.0,1010,261.519053,53111
1500.0,768,265.208829,53879
1030.0,558,267.959717,54437
2500.0,1381,274.660921,55818
2350.0,954,279.398135,56772
1490.0,1086,284.668453,57858
1030.0,511,287.208083,58369
1300.0,3346,303.624271,61715
880.0,534,306.294851,62249
880.0,329,307.894654,62578
1760.0,829,311.964218,63407
2200.0,955,316.598851,64362
830.0,422,318.628746,64784
1300.0,1127,324.133909,65911
580.0,566,326.907205,66477
980.0,506,329.338862,66983
980.0,583,332.173856,67566
780.0,590,335.085679,68156
1300.0,727,338.644314,68883
1180.0,697,342.130599,69580
1590.0,1216,348.114586,70796
1930.0,1868,357.380944,72664
2180.0,860,361.574044,73524
1570.0,1000,366.526661,74524
530.0,323,368.10777,74847
2530.0,889,372.418381,75736
480.0,345,374.14174,76081
1280.0,1691,382.464106,77772
630.0,300,383.921811,78072
880.0,674,387.129048,78746
780.0,469,389.403804,79215
1580.0,1115,394.835464,80330
780.0,383,396.686939,80713
1360.0,1098,402.096956,81811
1470.0,580,404.968494,82391
530.0,396,406.890488,82787
1540.0,934,411.417419,83721
730.0,309,412.965371,84030
1630.0,1026,417.948775,85056
1850.0,931,422.437593,85987
980.0,650,425.602036,86637
1280.0,1015,430.517029,87652
930.0,475,432.854361,88127
1320.0,768,436.623563,88895
880.0,539,439.288871,89434
680.0,326,440.837344,89760
930.0,409,442.797641,90169
680.0,502,445.262215,90671
1080.0,402,447.190857,91073
1180.0,307,448.68146,91380
680.0,486,451.103532,91866
930.0,442,453.255363,92308
1420.0,959,457.993339,93267
780.0,586,460.940316,93853
1300.0,797,464.905148,94650
1910.0,1932,474.499759,96582
730.0,552,477.199775,97134
1430.0,896,481.579767,98030
1280.0,1275,487.904216,99305
680.0,327,489.464718,99632
1300.0,970,494.219357,100602
780.0,387,496.069081,100989
1730.0,903,500.560102,101892
780.0,284,501.931618,102176
980.0,426,503.960094,102602
1710.0,1055,509.141507,103657
1370.0,1551,516.762017,105208
930.0,560,519.527322,105768
730.0,437,521.659573,106205
1440.0,1083,527.075163,107288
