nupdates,value_loss,policy_entropy,fps,total_timesteps,explained_variance
129100,0.005277768708765507,2.724431037902832,667,2582000,0.9981104313628748
129200,0.0020732805132865906,2.761427402496338,667,2584000,0.9992533099721186
129300,0.0012079332955181599,2.5993547439575195,667,2586000,0.9984058154514059
129400,0.002240187954157591,2.7271456718444824,667,2588000,0.9994770443881862
129500,0.0032310765236616135,2.6271519660949707,667,2590000,0.9974430780857801
129600,0.0005247140070423484,2.8726601600646973,667,2592000,0.9932943778112531
129700,0.00020464943372644484,2.865224838256836,667,2594000,0.9977501740213484
129800,0.0016909183468669653,2.800305128097534,667,2596000,0.9985444635385647
129900,0.0010967542184516788,2.771463632583618,667,2598000,0.996899574296549
130000,0.007290818728506565,2.7091784477233887,667,2600000,0.9899051319807768
130100,0.0023465792182832956,2.814548969268799,667,2602000,0.9984491762006655
130200,0.007866225205361843,2.7417421340942383,667,2604000,0.9945291872136295
130300,0.0012311453465372324,2.7393882274627686,667,2606000,0.9996651620022021
130400,0.00883089192211628,2.228851318359375,667,2608000,0.9940292173996568
130500,0.000935473304707557,2.8415279388427734,667,2610000,0.9996138148708269
130600,0.01044076681137085,2.7029035091400146,667,2612000,0.9927887092344463
130700,0.0008420160156674683,2.6425206661224365,667,2614000,0.9997238641662989
130800,0.0016871517291292548,2.6141626834869385,667,2616000,0.9965521288104355
130900,0.0011865223059430718,2.6730124950408936,667,2618000,0.9996528691845015
131000,0.0054609510116279125,2.7260992527008057,667,2620000,0.9790316298604012
131100,0.0034024319611489773,2.491237163543701,667,2622000,0.9982851304812357
131200,0.003301565069705248,2.6750617027282715,667,2624000,0.9987876247614622
131300,0.0008414490148425102,2.6772618293762207,667,2626000,0.9997018376889173
131400,0.000405581493396312,2.5774900913238525,667,2628000,0.9996860756946262
131500,0.0007537123747169971,2.7830114364624023,667,2630000,0.9998323866311694
131600,0.005175301339477301,2.670858860015869,667,2632000,0.9984853825299069
131700,0.004282553214579821,2.7015066146850586,667,2634000,0.9987519463757053
131800,0.00016003637574613094,2.7823262214660645,667,2636000,0.9999437478581967
131900,0.004246434662491083,2.766374111175537,667,2638000,0.9987487215548754
132000,0.0019167599966749549,2.7805771827697754,667,2640000,0.9983057888457552
132100,0.00395988579839468,2.739365816116333,667,2642000,0.9966513530816883
132200,0.002800691407173872,2.6799519062042236,667,2644000,0.9974622768349946
132300,0.00014614946849178523,2.8768088817596436,667,2646000,0.9567335471510887
132400,0.009256658144295216,2.539146661758423,667,2648000,0.9963410620111972
132500,0.006212058011442423,2.473471164703369,667,2650000,0.9947533318772912
132600,0.03556688502430916,2.735787868499756,667,2652000,0.9701695293188095
132700,0.0011654855916276574,2.7008907794952393,667,2654000,0.9996117784176022
132800,0.0008147379267029464,2.825282096862793,667,2656000,0.9947477099485695
132900,0.001432903460226953,2.7809648513793945,667,2658000,0.9992848753463477
133000,0.0004955517360940576,2.7406649589538574,667,2660000,0.9997891352104489
133100,9.664193385106046e-06,2.8769936561584473,667,2662000,0.9977715569548309
133200,0.1211923211812973,2.573544979095459,667,2664000,0.8575494736433029
133300,0.0012163420906290412,2.7353343963623047,667,2666000,0.9986121314577758
133400,0.05221205949783325,2.772289752960205,667,2668000,0.9900917280465364
133500,0.0003977264859713614,2.8373305797576904,667,2670000,0.9998441791103687
133600,0.005316855385899544,2.5541415214538574,667,2672000,0.9925028183497488
133700,0.0031816239934414625,2.8723301887512207,667,2674000,0.9974315643776208
133800,7.163278496591374e-05,2.8846993446350098,667,2676000,0.9998332796531031
133900,0.011129053309559822,2.7368733882904053,667,2678000,0.9932044125162065
134000,0.0012966444483026862,2.78639817237854,667,2680000,0.9992403654614463
134100,0.001727827126160264,2.780888795852661,667,2682000,0.9991630386793986
134200,0.02524702250957489,2.7030837535858154,667,2684000,0.976467052474618
134300,0.015012864954769611,2.5011184215545654,667,2686000,0.997176822507754
134400,0.00964799989014864,2.5434043407440186,667,2688000,0.9961731019429862
134500,0.020780455321073532,2.5270016193389893,667,2690000,0.9729555528610945
134600,0.0016292186919599771,2.7175755500793457,667,2692000,0.9995166097651236
134700,0.0054496764205396175,2.54567289352417,667,2694000,0.9988263206323609
134800,0.0072050197049975395,2.449014902114868,667,2696000,0.9962454419583082
134900,0.003401784226298332,2.827003002166748,667,2698000,0.9992424851516262
135000,0.0002777203335426748,2.8664655685424805,667,2700000,0.9996368302090559
135100,0.002951995236799121,2.7967801094055176,667,2702000,0.9965907954610884
135200,0.0005210360395722091,2.8718509674072266,667,2704000,0.9986461920198053
135300,0.0002751988940872252,2.8251121044158936,667,2706000,0.999680278415326
135400,0.00027380164829082787,2.857992649078369,667,2708000,0.6488303542137146
135500,0.0038127214647829533,2.722853899002075,667,2710000,0.9984624196076766
135600,0.00030190745019353926,2.7581236362457275,667,2712000,0.9999405477537948
135700,0.002104740124195814,2.6782262325286865,667,2714000,0.9994487037765794
135800,0.005633700639009476,2.7161619663238525,667,2716000,0.998141989344731
135900,0.00025778706185519695,2.8394083976745605,666,2718000,0.030132710933685303
136000,0.0022123344242572784,2.5312910079956055,666,2720000,0.999445661669597
136100,0.00018930867372546345,2.851069450378418,666,2722000,0.9998055865435163
136200,0.003493374679237604,2.7727293968200684,665,2724000,0.993041645269841
136300,0.0014962221030145884,2.8361847400665283,665,2726000,0.9993119073333219
136400,0.0018751034513115883,2.6023831367492676,665,2728000,0.9982998318737373
136500,0.005781481508165598,2.701326370239258,665,2730000,0.9970971664879471
136600,0.0031426686327904463,2.3899216651916504,665,2732000,0.9976605200208724
136700,0.0013301491271704435,2.458233594894409,665,2734000,0.9984298462513834
136800,0.0005202182801440358,2.8448169231414795,665,2736000,0.9961416663136333
136900,0.004494045861065388,2.7878623008728027,665,2738000,0.9913348006084561
137000,0.003353902604430914,2.755415678024292,665,2740000,0.9984077209373936
137100,3.556685624062084e-05,2.7967591285705566,665,2742000,0.999933500563202
137200,0.011251549236476421,2.4318153858184814,665,2744000,0.9876136435195804
137300,0.004340526647865772,2.49424409866333,665,2746000,0.9952340312302113
137400,0.02508619986474514,2.3798553943634033,665,2748000,0.9849690478295088
137500,0.0003684462863020599,2.8487095832824707,665,2750000,0.9997457123245113
137600,0.004718269221484661,2.7523040771484375,665,2752000,0.9980426002293825
137700,0.000658122356981039,2.506828784942627,665,2754000,0.9995506192208268
137800,0.01853088103234768,2.107323408126831,665,2756000,0.9940792927518487
137900,0.007447340525686741,2.2252542972564697,665,2758000,0.9928146502934396
138000,0.0067212083376944065,2.5427052974700928,665,2760000,0.9973422361072153
138100,0.00564883928745985,2.468222141265869,665,2762000,0.9948628777638078
138200,0.003531999420374632,2.766310930252075,665,2764000,0.9970641164109111
138300,0.002800870453938842,2.5704193115234375,665,2766000,0.9988843466853723
138400,0.0028964150696992874,2.5976452827453613,665,2768000,0.9991525384830311
138500,0.006584683898836374,2.666914463043213,665,2770000,0.9954450330697
138600,0.0011582134757190943,2.7594170570373535,665,2772000,0.9993337341002189
138700,4.8578122004983015e-06,2.8502907752990723,665,2774000,0.9964863136410713
138800,0.004533476196229458,2.7146167755126953,665,2776000,0.9909582920372486
138900,0.007621864788234234,2.6207098960876465,665,2778000,0.9973068160470575
139000,0.44758930802345276,2.4514687061309814,665,2780000,0.8391317129135132
139100,0.0012192802969366312,2.7847952842712402,665,2782000,0.9996835654310416
139200,0.00040090145193971694,2.7912259101867676,665,2784000,0.9993807371356525
139300,0.0044908784329891205,2.6990387439727783,665,2786000,0.9992119103553705
139400,0.01856958493590355,2.7571346759796143,665,2788000,0.9512047059834003
139500,0.00175738544203341,2.6436781883239746,665,2790000,0.9990462553105317
139600,0.01332271657884121,2.689826011657715,665,2792000,0.9957603742368519
139700,0.002941293176263571,2.7221367359161377,665,2794000,0.999251663510222
139800,0.0001419583713868633,2.8627514839172363,665,2796000,0.9980356111191213
139900,0.017343398183584213,2.5606741905212402,665,2798000,0.996412584092468
140000,0.0006959915044717491,2.7296271324157715,665,2800000,0.9998166105360724
140100,0.003984364680945873,2.71124005317688,665,2802000,0.9978417919483036
140200,0.0008001694222912192,2.864109516143799,665,2804000,-5.444170951843262
140300,0.0025187726132571697,2.6302876472473145,665,2806000,0.9934400329366326
140400,0.0003499408485367894,2.785949468612671,665,2808000,0.999660760135157
140500,0.010396790690720081,2.66298246383667,665,2810000,0.9752998799085617
140600,0.04252210259437561,2.592623233795166,665,2812000,0.9804872144013643
140700,0.0044848620891571045,2.2960026264190674,665,2814000,0.9987162097822875
140800,0.00917043723165989,2.5839195251464844,665,2816000,0.9942335765808821
140900,0.0056686727330088615,2.316560745239258,665,2818000,0.9973288557957858
141000,0.013280533254146576,2.624077320098877,665,2820000,0.9980193271767348
141100,0.019215736538171768,2.515432357788086,665,2822000,0.9949810029938817
141200,0.00776343047618866,2.6738219261169434,665,2824000,0.9984287132974714
141300,0.0020203019957989454,2.53265118598938,665,2826000,0.9990416637156159
141400,0.0036820373497903347,2.8587307929992676,665,2828000,0.938845157623291
141500,0.0002659810706973076,2.8713269233703613,665,2830000,-0.37836742401123047
141600,0.11326614767313004,2.5448100566864014,665,2832000,0.8792120888829231
141700,0.006392975803464651,2.712090015411377,665,2834000,0.9976857178844512
141800,0.0025144179817289114,2.530207872390747,665,2836000,0.999179522972554
141900,0.0016364495968446136,2.529632091522217,665,2838000,0.9994761196430773
142000,0.01114867627620697,2.7491888999938965,665,2840000,0.9949949653819203
142100,0.0017481332179158926,2.5319182872772217,665,2842000,0.9955121949315071
142200,0.06782953441143036,2.4245505332946777,665,2844000,0.9785182438790798
142300,0.0008634567493572831,2.5946919918060303,665,2846000,0.9998086462292122
142400,0.0011683908523991704,2.494422435760498,665,2848000,0.9997076711733826
142500,0.008957870304584503,2.6518709659576416,665,2850000,0.9946138756349683
142600,0.0040665967389941216,2.7919561862945557,665,2852000,0.9965701296459883
142700,0.13052797317504883,2.539778470993042,665,2854000,0.8972596600651741
142800,0.01018579863011837,2.723560094833374,665,2856000,0.9960203790105879
142900,0.00022730918135493994,2.8650689125061035,665,2858000,0.9999067186654429
143000,0.0009076083078980446,2.613508701324463,665,2860000,0.9995238676201552
143100,0.0035844347439706326,2.842925548553467,665,2862000,0.9988810460781679
143200,0.001218011137098074,2.446336030960083,665,2864000,0.9995099107618444
143300,0.0026636761613190174,2.599503755569458,665,2866000,0.9985560915665701
143400,0.09012775123119354,2.79339861869812,665,2868000,0.45078712701797485
143500,0.004807223100215197,2.238844633102417,665,2870000,0.9975704401731491
143600,0.0003926260396838188,2.8030052185058594,665,2872000,0.9955396046862006
143700,0.005690382793545723,2.4834227561950684,665,2874000,0.9932309719733894
143800,0.0008883274276740849,2.7685725688934326,665,2876000,0.9993362901150249
143900,0.003275278490036726,2.657536268234253,665,2878000,0.9987801174866036
144000,0.003320662770420313,2.567328453063965,665,2880000,0.9991659239167348
144100,0.0019493557047098875,2.6859610080718994,665,2882000,0.9994406913174316
144200,0.0032990090548992157,2.673102855682373,665,2884000,0.9980435282923281
144300,0.000740335788577795,2.8060317039489746,665,2886000,0.9937367462553084
144400,0.001105993753299117,2.8790290355682373,665,2888000,0.9969308490399271
144500,0.020100630819797516,2.6479663848876953,665,2890000,0.9771179594099522
144600,0.0016963196685537696,2.820911407470703,665,2892000,0.999416014412418
144700,0.00017547230527270585,2.8690104484558105,665,2894000,0.384815514087677
144800,0.01328037679195404,2.50970196723938,665,2896000,0.9954812969081104
144900,0.002022372791543603,2.4146268367767334,665,2898000,0.9946243767626584
145000,0.028553783893585205,2.592747211456299,665,2900000,0.985620791092515
145100,0.004795432090759277,2.1033923625946045,665,2902000,0.996374232461676
145200,0.008066208101809025,2.434525966644287,665,2904000,0.9973147453274578
145300,0.009879129007458687,2.7123851776123047,665,2906000,0.9969539435114712
145400,0.003919518552720547,2.73612642288208,664,2908000,0.9986077081412077
145500,0.0005088580073788762,2.8527181148529053,664,2910000,0.9998380812612595
145600,0.0011945194564759731,2.6641478538513184,664,2912000,0.9990045502781868
145700,0.003212964627891779,2.685683250427246,664,2914000,0.9979455107823014
145800,0.00134086306206882,2.8616538047790527,664,2916000,0.9995641101850197
145900,0.003090124111622572,2.682391405105591,664,2918000,0.9989985967986286
146000,0.0010248750913888216,2.6958260536193848,664,2920000,0.9993489948101342
146100,0.007006506435573101,2.713341236114502,664,2922000,0.9945525974035263
146200,0.0044911704026162624,2.8145174980163574,664,2924000,0.9986203663283959
146300,0.003673747181892395,2.828688144683838,664,2926000,0.9989698026329279
146400,0.03433404117822647,2.6263480186462402,664,2928000,0.9858653331175447
146500,0.007217930164188147,2.780832052230835,664,2930000,0.9911095853894949
146600,0.023602621629834175,2.633218288421631,664,2932000,0.957303237169981
146700,0.014510201290249825,2.58811354637146,664,2934000,0.9955871980637312
146800,0.009264098480343819,2.8111469745635986,664,2936000,0.997110134921968
146900,0.002153653185814619,2.7801737785339355,664,2938000,0.9991637136554345
147000,0.002703264821320772,2.588689088821411,664,2940000,0.9981589701492339
147100,0.03970763459801674,2.5661797523498535,664,2942000,0.9713633116334677
147200,0.00034288904862478375,2.829960346221924,664,2944000,0.9994984847144224
147300,1.0401676263427362e-05,2.87968373298645,664,2946000,0.9664596058428288
147400,0.18655481934547424,2.7879815101623535,664,2948000,-2.6616640090942383
147500,0.00548112066462636,2.686741828918457,664,2950000,0.9970999748911709
147600,0.043298862874507904,2.5783371925354004,664,2952000,0.9789965432137251
147700,0.002353939926251769,2.765200614929199,664,2954000,0.9978819468524307
147800,0.0028245768044143915,2.700697660446167,664,2956000,0.9988341723801568
147900,0.00670509273186326,2.568270206451416,664,2958000,0.9903255430981517
148000,0.003417260479182005,2.6975324153900146,664,2960000,0.9968837501946837
148100,0.0004515826585702598,2.7223048210144043,664,2962000,0.9991447709035128
148200,0.00460310373455286,2.6323628425598145,664,2964000,0.9990377545473166
148300,0.0039895642548799515,2.380551338195801,664,2966000,0.9968863979447633
148400,0.0024702560622245073,2.6340181827545166,664,2968000,0.9990636745933443
148500,0.0012001749128103256,2.533998966217041,664,2970000,0.9998191057966324
148600,0.0074307238683104515,2.768681049346924,664,2972000,0.9931373288854957
148700,0.0037813312374055386,2.70111083984375,664,2974000,0.9982483634958044
148800,0.004798772744834423,2.5278847217559814,664,2976000,0.9980360472109169
148900,0.0014738976024091244,2.688664197921753,663,2978000,0.9994159096386284
149000,0.0027964019682258368,2.762312412261963,663,2980000,0.9994954686262645
149100,0.0009797622915357351,2.7385571002960205,663,2982000,0.9997944578935858
149200,0.0015064209001138806,2.6584739685058594,663,2984000,0.9988732571946457
149300,0.0001418051397195086,2.880225419998169,663,2986000,0.6770716607570648
149400,0.0020073868799954653,2.881385087966919,663,2988000,-1.2103021144866943
149500,0.0070365918800234795,2.8133552074432373,663,2990000,0.9964048787951469
149600,0.0005253982963040471,2.8846511840820312,663,2992000,0.9884080244228244
149700,0.009101520292460918,2.60988187789917,663,2994000,0.9952164427377284
149800,0.005089878104627132,2.713517427444458,663,2996000,0.996487686643377
149900,0.03304443880915642,2.649618625640869,663,2998000,0.9648043587803841
150000,0.010184315964579582,2.759350061416626,663,3000000,0.9956559683196247
150100,0.0006673961179330945,2.810340642929077,663,3002000,0.988156596198678
150200,0.0011017948854714632,2.58436918258667,663,3004000,0.9993309708079323
150300,0.018037013709545135,2.758110284805298,663,3006000,0.9925729483366013
150400,0.006194964982569218,2.7090744972229004,663,3008000,0.9981990607921034
150500,0.00013705914898309857,2.8769259452819824,663,3010000,0.716663271188736
150600,0.002655362244695425,2.761910915374756,663,3012000,0.999189389985986
150700,0.008925075642764568,2.8227343559265137,663,3014000,0.9840760510414839
150800,0.03437294438481331,2.749197006225586,663,3016000,0.9570010118186474
150900,0.001630384474992752,2.778764486312866,663,3018000,0.9997182042861823
151000,0.0024754772894084454,2.8335180282592773,662,3020000,0.999006052617915
151100,0.003728570882230997,2.7894935607910156,662,3022000,0.9891343843191862
151200,0.003499626414850354,2.8413777351379395,662,3024000,0.9972384159918875
151300,0.0017132426146417856,2.7420496940612793,662,3026000,0.9996007293520961
151400,0.002489776350557804,2.755103826522827,662,3028000,0.9963306572753936
151500,0.010316150262951851,2.578997850418091,662,3030000,0.9934082725085318
151600,0.0009469010983593762,2.6930880546569824,662,3032000,0.9992591769550927
151700,0.00042911729542538524,2.785020351409912,662,3034000,0.9996221296896692
151800,0.004592197947204113,2.6931312084198,662,3036000,0.9985944222426042
151900,0.002142019337043166,2.5761144161224365,662,3038000,0.9993280051276088
152000,0.043015193194150925,2.5105550289154053,662,3040000,0.9433877132833004
152100,0.009354686364531517,2.5585203170776367,662,3042000,0.9959995108656585
152200,0.002738533541560173,2.746462345123291,662,3044000,0.9960032771341503
152300,0.0005018800729885697,2.8574652671813965,662,3046000,0.9995429081900511
152400,0.001765862456522882,2.6410555839538574,662,3048000,0.9988310059998184
152500,0.011615375988185406,2.6989216804504395,662,3050000,0.995516792871058
152600,0.0021970944944769144,2.73594069480896,662,3052000,0.9992557548684999
152700,0.007131535559892654,2.7644667625427246,662,3054000,0.9923859057016671
152800,0.002960678655654192,2.533135175704956,661,3056000,0.9938695766031742
152900,0.009544354863464832,2.6940689086914062,661,3058000,0.9918383480980992
153000,0.0015312304021790624,2.7639834880828857,661,3060000,0.998890837887302
153100,0.016804378479719162,2.376190185546875,661,3062000,0.9831610210239887
153200,0.006734712980687618,2.6706066131591797,661,3064000,0.9975137454457581
153300,0.0014349659904837608,2.754068374633789,661,3066000,0.9990670920815319
153400,0.0012473792303353548,2.8309898376464844,661,3068000,0.9895168347284198
153500,0.033596161752939224,2.580981731414795,661,3070000,0.9898223439231515
153600,0.016775960102677345,2.762572765350342,661,3072000,0.9458939619362354
153700,0.002718645613640547,2.5832183361053467,661,3074000,0.9989571371115744
153800,0.0007443387876264751,2.86700439453125,661,3076000,0.9982301411218941
153900,0.0024222827050834894,2.8620035648345947,661,3078000,0.49612754583358765
154000,0.004268077202141285,2.6303744316101074,661,3080000,0.9987463194411248
154100,0.0005803541862405837,2.8101131916046143,661,3082000,0.9994612752343528
154200,0.005752426106482744,2.7008330821990967,661,3084000,0.9985088144894689
154300,0.0013968287967145443,2.8423571586608887,661,3086000,0.9997954085847596
154400,0.0031172647140920162,2.8623485565185547,661,3088000,0.9992860559141263
154500,0.002258105669170618,2.7300426959991455,661,3090000,0.9959877207875252
154600,1.359175075776875e-05,2.865050792694092,660,3092000,0.9986785261426121
154700,0.004056979436427355,2.741605520248413,660,3094000,0.9987153047695756
154800,0.0011630944209173322,2.763841152191162,660,3096000,0.999367545300629
154900,0.0006393436342477798,2.605029582977295,660,3098000,0.9993962617591023
155000,0.0003367742174305022,2.7858922481536865,660,3100000,0.9997599722846644
155100,0.007525152526795864,2.6954872608184814,660,3102000,0.9981016285018995
155200,0.0003819522971753031,2.855609178543091,660,3104000,0.9998280601575971
155300,0.002126875799149275,2.6969923973083496,660,3106000,0.9983513347106054
155400,0.001299000345170498,2.772146701812744,660,3108000,0.9996036461088806
155500,0.0008450273307971656,2.8528683185577393,660,3110000,0.9994635779876262
155600,0.004728151485323906,2.5853092670440674,660,3112000,0.9956953534856439
155700,0.0017150118947029114,2.577256917953491,660,3114000,0.9984930106438696
155800,0.0025119793135672808,2.7518513202667236,660,3116000,0.9996567019843496
155900,0.0006994904251769185,2.7165398597717285,659,3118000,0.9994747109012678
156000,0.0014034872874617577,2.6886050701141357,660,3120000,0.9965319940820336
156100,0.015219141729176044,2.6065967082977295,659,3122000,0.9939621984958649
156200,0.0010333030950278044,2.6212306022644043,659,3124000,0.9990620634634979
156300,0.0010089946445077658,2.755563735961914,659,3126000,0.999707400042098
156400,0.00031069896067492664,2.675119400024414,659,3128000,0.9997009742073715
156500,0.000370369351003319,2.85947847366333,659,3130000,0.9999146516638575
156600,0.006281264126300812,2.877833843231201,659,3132000,-10.340897560119629
156700,0.0060409908182919025,2.6889665126800537,659,3134000,0.9937009839341044
156800,0.012005845084786415,2.4327425956726074,659,3136000,0.991036469116807
156900,0.0034976217430084944,2.716452121734619,659,3138000,0.9988028078805655
157000,0.0012194926384836435,2.742335319519043,659,3140000,0.9996492765203584
157100,0.0015119367744773626,2.7970046997070312,659,3142000,0.9997529432584997
157200,0.007954683154821396,2.6860251426696777,659,3144000,0.9941977616399527
157300,0.0059487586840987206,2.677978038787842,659,3146000,0.998111289809458
157400,0.00264055491425097,2.7193970680236816,659,3148000,0.999109817086719
157500,0.0016639208188280463,2.614781141281128,659,3150000,0.9995454124291427
157600,0.06695087999105453,2.662686824798584,659,3152000,0.9791707564145327
157700,0.0007516392506659031,2.7914490699768066,659,3154000,0.9997451883973554
157800,0.005377492867410183,2.75612211227417,659,3156000,0.995721519459039
157900,0.006517891772091389,2.6794703006744385,659,3158000,0.9948211163282394
158000,0.015467390418052673,2.8501102924346924,659,3160000,0.9485342055559158
158100,0.0015871949726715684,2.74725079536438,659,3162000,0.9996321882063057
158200,0.00026563770370557904,2.7209951877593994,659,3164000,0.9999527342952206
158300,0.008487066254019737,2.596975326538086,659,3166000,0.9974972500931472
158400,0.006720001343637705,2.7769598960876465,659,3168000,0.9951397315599024
158500,0.00020121547277085483,2.7417244911193848,659,3170000,0.9991415945696644
158600,0.0017072719056159258,2.685971736907959,659,3172000,0.9992354471469298
158700,0.010072054341435432,2.6183040142059326,659,3174000,0.9943705890327692
158800,0.0011011544847860932,2.728966474533081,659,3176000,0.9996341277146712
158900,0.009306794963777065,2.599924325942993,659,3178000,0.997339028865099
159000,0.0015186716336756945,2.6697230339050293,659,3180000,0.9995432845607866
159100,0.0021474536042660475,2.775604724884033,659,3182000,0.9895095136016607
159200,0.0010789758525788784,2.875849485397339,659,3184000,0.9989135259529576
159300,7.086213008733466e-05,2.881502628326416,659,3186000,-1.2356901168823242
159400,0.0022452748380601406,2.6146464347839355,659,3188000,0.9980645206524059
159500,0.00035614374792203307,2.878488779067993,659,3190000,0.4555431604385376
159600,0.006143649108707905,2.5648422241210938,659,3192000,0.9975528544746339
159700,0.015881311148405075,2.8005943298339844,659,3194000,0.9883767953142524
159800,0.000606643850915134,2.8271472454071045,659,3196000,0.9988069658866152
159900,0.002856286708265543,2.6032681465148926,659,3198000,0.9979177305940539
160000,0.00033289974089711905,2.715289354324341,659,3200000,0.999645631207386
160100,0.007105046417564154,2.714566469192505,659,3202000,0.9987936407560483
160200,0.0008067715680226684,2.7776973247528076,659,3204000,0.9993135531549342
160300,0.001689181081019342,2.7083098888397217,659,3206000,0.9994278811500408
160400,0.0025873277336359024,2.7025656700134277,659,3208000,0.9990747130359523
160500,0.0036527570337057114,2.5432913303375244,659,3210000,0.998861666303128
160600,0.010251396335661411,2.6299214363098145,659,3212000,0.9803446512669325
160700,0.0023280640598386526,2.7845826148986816,659,3214000,0.9980788610409945
160800,0.00012603231880348176,2.8477530479431152,659,3216000,0.9995312609535176
160900,0.0032441311050206423,2.85237455368042,659,3218000,0.9971213908866048
161000,0.00224969326518476,2.8755927085876465,659,3220000,0.9996178201108705
161100,0.00046197971096262336,2.7939934730529785,659,3222000,0.9989880030043423
161200,0.012231515720486641,2.6751885414123535,659,3224000,0.9925604211166501
161300,0.002603322034701705,2.6591994762420654,659,3226000,0.9994173453887925
161400,0.004647259134799242,2.5256335735321045,659,3228000,0.9968054483179003
161500,0.018656689673662186,2.697070360183716,659,3230000,0.9976511718705297
161600,0.008731594309210777,2.6027841567993164,659,3232000,0.9980431746225804
161700,0.019328957423567772,2.755810260772705,659,3234000,0.9941716743633151
161800,0.008126205764710903,2.742063283920288,659,3236000,0.9895579377189279
161900,0.0013268355978652835,2.709547519683838,658,3238000,0.9994241776294075
162000,0.0015989631647244096,2.864694833755493,658,3240000,0.9980952898040414
162100,0.003131505800411105,2.6516098976135254,658,3242000,0.9989979669917375
162200,0.003101020585745573,2.656844139099121,658,3244000,0.9992475896142423
162300,0.0007545556291006505,2.807358741760254,658,3246000,0.9995261994772591
162400,0.0058745816349983215,2.5985636711120605,658,3248000,0.9896435281261802
162500,0.0018347532022744417,2.7550530433654785,658,3250000,0.9973703413270414
162600,0.0022474699653685093,2.6566579341888428,658,3252000,0.9981607008958235
162700,0.008069433271884918,2.549665927886963,658,3254000,0.9838762413710356
162800,0.0007565663545392454,2.7235472202301025,658,3256000,0.9996848222217523
162900,0.00048769492423161864,2.743804454803467,658,3258000,0.9999076286039781
163000,0.011273276060819626,2.089221954345703,658,3260000,0.997582427226007
163100,0.00023125120787881315,2.8701300621032715,658,3262000,0.9260822236537933
163200,0.0008381350198760629,2.806016683578491,658,3264000,0.9997797376272501
163300,0.10407097637653351,2.60868763923645,658,3266000,0.8853343278169632
163400,0.0009736094507388771,2.6328651905059814,658,3268000,0.9997667639836436
163500,0.003981714136898518,2.6925387382507324,658,3270000,0.9965234741102904
163600,0.0001503304811194539,2.8798060417175293,658,3272000,-0.0908045768737793
163700,0.002517609391361475,2.7017505168914795,658,3274000,0.997485282830894
163800,0.0010334299877285957,2.782597780227661,658,3276000,0.9974995187949389
163900,0.0033949415665119886,2.56945538520813,658,3278000,0.9978963190224022
164000,0.016668884083628654,2.5735538005828857,658,3280000,0.9853145759552717
164100,0.824720025062561,2.6002631187438965,658,3282000,0.618046760559082
164200,0.003966379910707474,2.4185595512390137,658,3284000,0.9985514682484791
164300,0.007193322293460369,2.469611644744873,658,3286000,0.9929992249235511
164400,0.000714000896550715,2.731454372406006,658,3288000,0.9996030261972919
164500,0.007971313782036304,2.55531644821167,658,3290000,0.9942323071882129
164600,0.01550600677728653,2.2729885578155518,657,3292000,0.9882392408326268
164700,0.0004948877613060176,2.6974523067474365,657,3294000,0.9996466678276192
164800,0.0004175075446255505,2.8392035961151123,657,3296000,0.5377909243106842
164900,0.0051366002298891544,2.7616076469421387,657,3298000,0.9954894278198481
165000,0.0030211913399398327,2.551891803741455,657,3300000,0.9988485833164304
165100,0.0014760009944438934,2.7098984718322754,657,3302000,0.9989644482266158
165200,0.005687602795660496,2.5533995628356934,657,3304000,0.9966832238715142
165300,0.0020460495725274086,2.4562582969665527,657,3306000,0.9994835299439728
165400,0.004924571607261896,2.4488518238067627,657,3308000,0.9959121011197567
165500,0.0018841814016923308,2.8396809101104736,657,3310000,0.9996567995403893
165600,0.00012359778338577598,2.8693506717681885,657,3312000,0.4306843876838684
165700,0.015710072591900826,2.7183327674865723,657,3314000,0.9939303547143936
165800,0.3180188536643982,2.686934232711792,657,3316000,0.8433619290590286
165900,0.008424378000199795,2.6902289390563965,657,3318000,0.9960349570028484
166000,0.00025506396195851266,2.8807103633880615,657,3320000,-0.06728851795196533
166100,0.004139027092605829,2.820397138595581,657,3322000,0.9941505906172097
166200,0.008084913715720177,2.802541732788086,657,3324000,0.9983334535500035
166300,0.004949449561536312,2.708566188812256,657,3326000,0.9977455544285476
166400,0.01935797557234764,2.6042704582214355,657,3328000,0.9913675002753735
166500,0.004915874917060137,2.8149211406707764,657,3330000,0.9982586874393746
166600,0.023112384602427483,2.664318561553955,657,3332000,0.9943695375695825
166700,0.0036772433668375015,2.5399692058563232,657,3334000,0.9946998278610408
166800,0.0007038746844045818,2.4294075965881348,657,3336000,0.9997623360686703
166900,0.0151745630428195,2.707085371017456,657,3338000,0.9643858559429646
167000,0.0018334586638957262,2.7657787799835205,657,3340000,0.9986879318021238
167100,0.0002766589750535786,2.8510212898254395,657,3342000,0.9991531563573517
167200,0.001442359178327024,2.8495354652404785,657,3344000,0.9979835238773376
167300,0.004272135440260172,2.746997356414795,657,3346000,0.9969633070286363
167400,0.006226132158190012,2.7433223724365234,657,3348000,0.9943237667903304
167500,0.00940198265016079,2.510362148284912,657,3350000,0.9949376550503075
167600,0.046211253851652145,2.6180930137634277,657,3352000,0.678854763507843
167700,0.0010990167502313852,2.5866057872772217,657,3354000,0.9991677085636184
167800,0.04367852956056595,2.6981403827667236,657,3356000,0.9628042615950108
