#{"t_start": 1525614502.709936, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t,i
250.0,610,1508.186584,254329
230.0,563,1511.474349,254892
250.0,575,1514.790013,255467
250.0,565,1518.060412,256032
260.0,544,1521.260298,256576
250.0,502,1524.178007,257078
220.0,474,1526.946949,257552
220.0,565,1530.256098,258117
240.0,590,1533.728206,258707
220.0,564,1537.150777,259271
200.0,521,1540.227937,259792
220.0,460,1542.937685,260252
240.0,576,1546.192599,260828
260.0,580,1549.57209,261408
230.0,618,1553.182407,262026
260.0,518,1556.186922,262544
220.0,504,1559.129146,263048
220.0,441,1561.730297,263489
210.0,466,1564.38359,263955
220.0,474,1567.120088,264429
180.0,442,1569.68516,264871
220.0,483,1572.47872,265354
200.0,465,1575.228188,265819
250.0,592,1578.690392,266411
150.0,564,1582.009464,266975
200.0,462,1584.700889,267437
260.0,597,1588.237632,268034
200.0,461,1590.906254,268495
250.0,591,1594.291846,269086
240.0,515,1597.28391,269601
240.0,514,1600.255336,270115
180.0,479,1603.022062,270594
210.0,504,1606.047461,271098
210.0,489,1608.90604,271587
260.0,660,1612.767049,272247
250.0,511,1615.728835,272758
230.0,463,1618.416584,273221
210.0,537,1621.537735,273758
240.0,546,1624.693635,274304
220.0,506,1627.58788,274810
240.0,522,1630.638622,275332
240.0,521,1633.615104,275853
240.0,540,1636.748994,276393
250.0,561,1639.965102,276954
210.0,481,1642.680568,277435
240.0,514,1645.58799,277949
240.0,518,1648.597279,278467
220.0,477,1651.378374,278944
240.0,565,1654.654923,279509
260.0,582,1658.08294,280091
220.0,526,1661.100896,280617
260.0,566,1664.358052,281183
200.0,475,1667.13925,281658
210.0,520,1670.144082,282178
220.0,479,1672.986336,282657
220.0,498,1675.919012,283155
240.0,495,1678.85236,283650
250.0,484,1681.700843,284134
220.0,519,1684.771396,284653
240.0,557,1688.018906,285210
230.0,491,1690.968458,285701
280.0,615,1694.561718,286316
260.0,595,1698.089677,286911
250.0,572,1701.434084,287483
250.0,644,1705.191526,288127
210.0,553,1708.40298,288680
270.0,675,1712.358294,289355
210.0,507,1715.347062,289862
260.0,546,1718.514303,290408
220.0,574,1721.916283,290982
220.0,501,1724.874875,291483
250.0,545,1728.092427,292028
230.0,535,1731.261629,292563
250.0,539,1734.386247,293102
190.0,501,1737.317296,293603
260.0,587,1740.732645,294190
240.0,623,1744.416888,294813
250.0,560,1747.732903,295373
220.0,504,1750.593228,295877
210.0,513,1753.625613,296390
220.0,551,1756.821242,296941
250.0,582,1760.230033,297523
270.0,559,1763.545035,298082
230.0,526,1766.620342,298608
270.0,542,1769.794827,299150
230.0,486,1772.617146,299636
130.0,514,1775.571074,300150
190.0,466,1778.280737,300616
220.0,523,1781.358012,301139
250.0,633,1785.131458,301772
220.0,555,1788.339715,302327
170.0,400,1790.687242,302727
190.0,449,1793.332445,303176
210.0,479,1796.120168,303655
200.0,488,1798.988359,304143
240.0,582,1802.366692,304725
220.0,579,1805.752177,305304
260.0,579,1809.187719,305883
210.0,514,1812.201717,306397
