#{"t_start": 1525614502.821571, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t,i
30.0,328,9.952784,327
10.0,257,11.432215,584
110.0,462,14.133117,1046
80.0,392,16.491865,1438
70.0,445,19.123201,1883
120.0,554,22.469891,2437
70.0,373,24.695463,2810
120.0,487,27.576399,3297
30.0,366,29.730802,3663
140.0,479,32.58788,4142
130.0,506,35.615508,4648
70.0,347,37.643844,4995
130.0,566,41.004466,5561
20.0,267,42.519843,5828
100.0,566,45.994856,6394
0.0,246,47.395277,6640
10.0,322,49.242946,6962
40.0,348,51.297713,7310
30.0,307,53.115091,7617
120.0,429,55.630271,8046
10.0,266,57.205354,8312
60.0,299,58.971817,8611
40.0,342,60.971188,8953
0.0,248,62.420186,9201
70.0,464,65.172818,9665
80.0,483,68.036518,10148
60.0,292,69.719165,10440
40.0,332,71.616559,10772
150.0,487,74.483884,11259
30.0,364,76.606437,11623
20.0,324,78.529563,11947
140.0,476,81.430618,12423
110.0,568,84.901825,12991
90.0,516,87.949263,13507
50.0,366,90.089746,13873
90.0,418,92.534304,14291
170.0,437,95.171912,14728
40.0,337,97.183067,15065
30.0,295,98.900064,15360
130.0,427,101.469929,15787
100.0,331,103.430281,16118
100.0,381,105.613713,16499
70.0,465,108.409252,16964
40.0,353,110.48482,17317
120.0,371,112.619922,17688
40.0,444,115.250175,18132
60.0,476,118.066022,18608
70.0,356,120.175663,18964
120.0,439,122.763915,19403
70.0,388,125.051767,19791
100.0,516,128.092344,20307
80.0,335,130.081223,20642
20.0,332,132.000993,20974
60.0,415,134.421541,21389
160.0,465,137.170011,21854
90.0,443,139.843193,22297
100.0,389,142.136772,22686
90.0,411,144.604976,23097
50.0,315,146.522084,23412
100.0,410,149.003405,23822
110.0,462,151.812526,24284
40.0,373,153.970014,24657
60.0,386,156.212718,25043
90.0,396,158.543158,25439
70.0,409,160.934887,25848
90.0,407,163.329394,26255
90.0,419,165.84698,26674
170.0,497,168.78439,27171
100.0,388,171.031214,27559
150.0,437,173.59572,27996
30.0,386,175.946028,28382
100.0,460,178.627773,28842
150.0,456,181.313899,29298
70.0,399,183.73125,29697
130.0,468,186.477696,30165
180.0,482,189.294466,30647
100.0,396,191.642362,31043
120.0,504,194.636447,31547
80.0,348,196.704629,31895
90.0,345,198.751423,32240
90.0,382,201.02981,32622
70.0,388,203.316081,33010
0.0,257,204.77294,33267
80.0,381,207.03689,33648
70.0,384,209.363298,34032
80.0,385,211.613742,34417
90.0,403,214.000393,34820
50.0,333,215.967256,35153
70.0,505,218.994789,35658
90.0,385,221.236631,36043
60.0,370,223.397625,36413
120.0,506,226.391055,36919
70.0,376,228.621284,37295
40.0,336,230.588689,37631
60.0,305,232.407866,37936
120.0,577,235.835129,38513
80.0,400,238.177833,38913
80.0,467,241.027317,39380
30.0,294,242.688654,39674
50.0,311,244.511985,39985
60.0,287,246.215172,40272
180.0,486,249.109027,40758
80.0,431,251.60097,41189
60.0,343,253.608546,41532
130.0,493,256.614071,42025
110.0,401,259.025123,42426
170.0,455,261.673811,42881
150.0,472,264.474174,43353
160.0,454,267.179031,43807
150.0,457,269.920108,44264
110.0,492,272.770049,44756
100.0,398,275.108318,45154
50.0,341,277.107702,45495
60.0,392,279.399853,45887
100.0,404,281.830291,46291
90.0,366,283.985373,46657
90.0,431,286.569537,47088
140.0,448,289.22551,47536
140.0,419,291.663682,47955
150.0,474,294.484309,48429
100.0,369,296.623744,48798
100.0,427,299.167383,49225
100.0,429,301.743636,49654
190.0,459,304.541528,50113
20.0,265,306.07926,50378
60.0,398,308.376682,50776
120.0,369,310.599547,51145
130.0,379,312.919826,51524
60.0,279,314.526589,51803
20.0,319,316.414443,52122
130.0,425,318.881251,52547
30.0,342,320.946798,52889
200.0,462,323.705358,53351
100.0,345,325.729879,53696
60.0,349,327.794738,54045
240.0,536,330.988688,54581
170.0,463,333.711999,55044
180.0,504,336.710578,55548
140.0,456,339.465558,56004
200.0,449,342.134201,56453
100.0,464,344.815857,56917
120.0,415,347.227559,57332
130.0,382,349.434567,57714
190.0,551,352.668109,58265
60.0,335,354.653621,58600
110.0,439,357.190825,59039
110.0,374,359.373629,59413
110.0,476,362.187459,59889
130.0,432,364.732616,60321
50.0,363,366.870517,60684
160.0,408,369.234244,61092
150.0,435,371.81242,61527
60.0,324,373.699476,61851
100.0,412,376.124946,62263
190.0,616,379.795765,62879
90.0,356,381.893172,63235
10.0,308,383.648103,63543
110.0,496,386.59527,64039
120.0,487,389.439071,64526
90.0,399,391.783773,64925
150.0,643,395.597898,65568
160.0,480,398.430259,66048
80.0,392,400.742856,66440
200.0,461,403.472123,66901
220.0,466,406.24667,67367
180.0,470,409.103961,67837
240.0,558,412.395754,68395
190.0,401,414.729735,68796
