#{"t_start": 1525531354.5702221, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t,i
200.0,471,8.606501,470
300.0,462,11.350594,932
230.0,483,14.198575,1415
260.0,416,16.682269,1831
80.0,344,18.717297,2175
220.0,491,21.573343,2666
210.0,498,24.527527,3164
380.0,495,27.440292,3659
200.0,520,30.517632,4179
170.0,433,33.073368,4612
110.0,415,35.476668,5027
140.0,369,37.650833,5396
300.0,423,40.172887,5819
410.0,545,43.441283,6364
210.0,365,45.608403,6729
500.0,503,48.629914,7232
310.0,484,51.574782,7716
680.0,721,55.8671,8437
300.0,580,59.344565,9017
380.0,699,63.506219,9716
520.0,569,66.980427,10285
530.0,620,70.691348,10905
530.0,585,74.244703,11490
270.0,656,78.151907,12146
520.0,589,81.655356,12735
610.0,585,85.188376,13320
270.0,538,88.313562,13858
680.0,646,92.121807,14504
730.0,754,96.594375,15258
250.0,466,99.37369,15724
1020.0,846,104.338724,16570
500.0,615,108.086356,17185
350.0,524,111.165602,17709
480.0,557,114.444948,18266
300.0,710,118.697997,18976
880.0,663,122.65543,19639
490.0,645,126.528345,20284
520.0,542,129.72449,20826
400.0,639,133.583087,21465
370.0,534,136.715765,21999
490.0,527,139.849608,22526
420.0,777,144.481262,23303
570.0,664,148.356737,23967
350.0,576,151.724003,24543
340.0,636,155.462399,25179
580.0,561,158.735569,25740
490.0,638,162.471696,26378
240.0,500,165.442835,26878
360.0,712,169.675676,27590
570.0,891,174.946202,28481
310.0,560,178.248137,29041
280.0,452,180.955482,29493
440.0,601,184.511622,30094
820.0,829,189.421585,30923
270.0,345,191.445323,31268
450.0,630,195.231808,31898
340.0,586,198.715597,32484
370.0,714,202.876503,33198
350.0,383,205.121186,33581
350.0,515,208.131888,34096
490.0,592,211.614525,34688
350.0,515,214.683931,35203
230.0,579,218.139939,35782
390.0,782,222.742975,36564
250.0,685,226.790981,37249
530.0,646,230.572477,37895
970.0,774,235.15261,38669
490.0,648,238.948969,39317
580.0,685,243.026946,40002
280.0,530,246.22968,40532
340.0,664,250.195709,41196
420.0,574,253.563372,41770
550.0,593,257.163852,42363
140.0,320,259.021658,42683
300.0,630,262.749913,43313
490.0,612,266.423804,43925
480.0,641,270.257244,44566
670.0,613,273.837675,45179
720.0,670,277.775596,45849
720.0,642,281.53939,46491
550.0,655,285.317467,47146
440.0,617,288.92529,47763
830.0,713,293.070824,48476
410.0,657,296.866764,49133
1000.0,718,301.202389,49851
500.0,630,304.985306,50481
630.0,736,309.369879,51217
350.0,509,312.387292,51726
510.0,644,316.071727,52370
1230.0,621,319.806015,52991
870.0,593,323.298803,53584
1050.0,740,327.772286,54324
1210.0,640,331.544369,54964
370.0,386,333.799571,55350
640.0,612,337.363751,55962
240.0,294,339.149979,56256
330.0,314,341.025437,56570
810.0,735,345.354953,57305
1460.0,850,350.428613,58155
1870.0,829,355.360413,58984
440.0,382,357.633362,59366
420.0,430,360.20366,59796
770.0,536,363.337284,60332
530.0,697,367.561522,61029
200.0,313,369.410369,61342
170.0,264,371.021542,61606
190.0,318,372.908145,61924
180.0,313,374.739677,62237
420.0,507,377.721713,62744
850.0,852,382.763347,63596
900.0,815,387.689819,64411
580.0,658,391.57616,65069
780.0,648,395.406501,65717
1060.0,773,399.961691,66490
660.0,549,403.233323,67039
830.0,718,407.436374,67757
220.0,292,409.11579,68049
370.0,398,411.454794,68447
480.0,452,414.115252,68899
800.0,693,418.220639,69592
1230.0,967,423.980437,70559
1160.0,815,428.817288,71374
1170.0,646,432.699185,72020
810.0,914,438.030585,72934
900.0,662,441.980499,73596
1090.0,786,446.710463,74382
320.0,483,449.688573,74865
660.0,621,453.409621,75486
350.0,459,456.129313,75945
320.0,484,458.970878,76429
840.0,642,462.708645,77071
1370.0,1004,468.602081,78075
520.0,562,471.945658,78637
620.0,696,476.165126,79333
460.0,658,480.026013,79991
660.0,691,484.084433,80682
410.0,465,486.803311,81147
530.0,656,490.666574,81803
190.0,362,492.77363,82165
450.0,442,495.456713,82607
260.0,382,497.684707,82989
380.0,354,499.808142,83343
890.0,745,504.233121,84088
950.0,616,507.896144,84704
510.0,430,510.453313,85134
300.0,330,512.375225,85464
460.0,478,515.190408,85942
1320.0,785,519.819987,86727
1050.0,639,523.738102,87366
420.0,532,526.887572,87898
510.0,573,530.28892,88471
700.0,671,534.264159,89142
900.0,865,539.316077,90007
820.0,744,543.704019,90751
480.0,388,545.953649,91139
520.0,431,548.498392,91570
710.0,694,552.582648,92264
520.0,622,556.232409,92886
1030.0,724,560.514533,93610
760.0,721,564.692373,94331
620.0,620,568.292543,94951
220.0,324,570.220185,95275
260.0,455,572.885687,95730
1140.0,902,578.184608,96632
320.0,342,580.190849,96974
350.0,620,583.867461,97594
650.0,551,587.157685,98145
670.0,639,590.908914,98784
980.0,620,594.521634,99404
520.0,600,598.034404,100004
610.0,505,601.03267,100509
670.0,682,604.991155,101191
520.0,490,607.878559,101681
400.0,490,610.769964,102171
340.0,374,612.955654,102545
540.0,471,615.719131,103016
210.0,381,618.025057,103397
270.0,593,621.55589,103990
580.0,591,625.056427,104581
1300.0,615,628.742818,105196
1120.0,955,634.461835,106151
