policy_entropy,total_timesteps,nupdates,explained_variance,value_loss,fps
1.7832822799682617,150000,7500,0.9404050335288048,0.00972744356840849,669
2.035891056060791,152000,7600,0.7575159519910812,0.007159191183745861,670
1.9343891143798828,154000,7700,0.919244073331356,0.10746580362319946,670
1.6579186916351318,156000,7800,-0.2757754325866699,0.03928329423069954,670
1.5380775928497314,158000,7900,0.1431090235710144,0.04124455526471138,670
1.222559928894043,160000,8000,0.9281775578856468,0.06840288639068604,670
1.768378496170044,162000,8100,0.9925407790578902,0.07203615456819534,670
1.8104450702667236,164000,8200,0.9857848817482591,0.01638101413846016,670
1.6731300354003906,166000,8300,0.3690311908721924,0.05630819872021675,670
1.9521070718765259,168000,8400,0.6967531740665436,0.09348611533641815,670
1.9613920450210571,170000,8500,0.6808925271034241,0.007310777902603149,670
1.3590147495269775,172000,8600,0.5044474899768829,0.16413044929504395,670
1.916621208190918,174000,8700,0.9975417975801975,0.011842804029583931,670
1.5696828365325928,176000,8800,0.9579516053199768,0.06035662442445755,670
1.7801952362060547,178000,8900,0.9889223510399461,0.06106913834810257,670
1.6400415897369385,180000,9000,0.8642112463712692,0.26975637674331665,670
1.760589599609375,182000,9100,0.9670170359313488,0.10188285261392593,670
1.871514916419983,184000,9200,0.9823810253292322,0.021413862705230713,670
1.8686307668685913,186000,9300,-0.21313726902008057,2.936906099319458,670
1.763485312461853,188000,9400,0.9642341248691082,0.08860080689191818,670
1.5462533235549927,190000,9500,0.9482155814766884,0.1269909143447876,670
1.8981997966766357,192000,9600,0.6177036762237549,0.2025419920682907,670
1.4819252490997314,194000,9700,0.3773576617240906,0.7649602890014648,671
1.1880419254302979,196000,9800,0.9579638466238976,0.1380823254585266,671
2.164569139480591,198000,9900,0.9031583368778229,0.003513441188260913,671
2.0079293251037598,200000,10000,0.9781712237745523,0.05619104951620102,671
2.1299264430999756,202000,10100,0.9652181267738342,0.008163774386048317,671
2.1580517292022705,204000,10200,-0.17757189273834229,0.11263157427310944,671
1.8538519144058228,206000,10300,0.641661137342453,0.2373851090669632,671
1.5692437887191772,208000,10400,0.9117677137255669,0.005477224476635456,671
0.8527047038078308,210000,10500,0.9821675512939692,0.05839896947145462,671
1.2604774236679077,212000,10600,0.22034943103790283,9.009536743164062,671
1.5000450611114502,214000,10700,0.4118291735649109,0.15660801529884338,671
1.3448302745819092,216000,10800,0.9893326126039028,0.020595651119947433,671
1.290565013885498,218000,10900,0.8169598132371902,0.23795278370380402,671
1.5713096857070923,220000,11000,0.5566848516464233,3.7773494720458984,671
1.9475011825561523,222000,11100,-0.0004533529281616211,1.7963018417358398,671
1.2547838687896729,224000,11200,-6.782780647277832,0.0011627626372501254,671
1.7098029851913452,226000,11300,0.9894870305433869,0.033245377242565155,671
1.8181016445159912,228000,11400,-0.5238399505615234,2.217618227005005,671
1.2093944549560547,230000,11500,0.871678963303566,0.3217589557170868,671
1.4539592266082764,232000,11600,0.9697136040776968,0.20751503109931946,671
0.6306206583976746,234000,11700,0.24332928657531738,0.4151538014411926,671
0.39894548058509827,236000,11800,0.9054171741008759,0.0505559928715229,671
2.0128090381622314,238000,11900,0.8519309163093567,0.2570132911205292,671
1.213637113571167,240000,12000,0.972951790317893,0.17443105578422546,671
1.893174409866333,242000,12100,0.06793063879013062,0.09335888922214508,671
0.5530432462692261,244000,12200,-4.054196834564209,2.4447827339172363,671
1.874240517616272,246000,12300,-59.929901123046875,0.3209856152534485,671
1.3152419328689575,248000,12400,0.8043922483921051,0.5976579785346985,671
0.9977518320083618,250000,12500,-1.3543705940246582,0.14006675779819489,671
1.2103874683380127,252000,12600,0.9299058690667152,0.1167253628373146,671
1.0211164951324463,254000,12700,0.5973065197467804,0.24251706898212433,671
0.7603190541267395,256000,12800,0.44847774505615234,0.17620357871055603,671
1.76521897315979,258000,12900,0.25145423412323,0.025120550766587257,671
1.40730881690979,260000,13000,0.9811560120433569,0.19373030960559845,671
1.561105728149414,262000,13100,0.864335685968399,0.008136836811900139,671
1.394512414932251,264000,13200,0.9076899737119675,0.014679891988635063,671
1.8731056451797485,266000,13300,0.8886327743530273,0.1954963505268097,671
1.2908419370651245,268000,13400,0.9863971406593919,0.07480238378047943,671
2.059037685394287,270000,13500,-0.020842909812927246,0.96136474609375,671
1.456984519958496,272000,13600,0.991032874211669,0.10175366699695587,671
1.7282359600067139,274000,13700,0.982323182746768,0.08421590924263,671
1.1496689319610596,276000,13800,0.9881908223032951,0.09228795021772385,671
1.704342246055603,278000,13900,0.9936814783141017,0.043558258563280106,671
1.7295774221420288,280000,14000,0.828528568148613,0.195368692278862,671
1.891563057899475,282000,14100,0.5753989815711975,0.9734034538269043,671
1.8853957653045654,284000,14200,0.9671227931976318,0.10538413375616074,671
1.6110073328018188,286000,14300,0.7546339929103851,0.15488608181476593,671
1.6414560079574585,288000,14400,-0.24152469635009766,0.2648802697658539,671
1.3940341472625732,290000,14500,0.825641319155693,2.3647847175598145,671
1.1861512660980225,292000,14600,0.9773970041424036,0.11896619945764542,671
1.3836870193481445,294000,14700,0.9801390338689089,0.10350599139928818,671
1.2579728364944458,296000,14800,0.3746175169944763,2.8501200675964355,671
2.045609474182129,298000,14900,0.5989546775817871,0.013621561229228973,671
1.2715075016021729,300000,15000,0.9465415999293327,0.045396752655506134,671
2.006422281265259,302000,15100,0.2123345136642456,2.0628743171691895,671
1.0435335636138916,304000,15200,0.3795393109321594,6.2396979331970215,671
0.4146393835544586,306000,15300,0.49345123767852783,0.17780372500419617,671
0.9986169934272766,308000,15400,0.9738519061356783,0.024372292682528496,671
1.4006301164627075,310000,15500,0.9902773601934314,0.06134767457842827,671
1.6141746044158936,312000,15600,0.30265533924102783,0.22737076878547668,671
1.0627542734146118,314000,15700,0.9492333717644215,0.06745025515556335,671
2.0660221576690674,316000,15800,0.08930593729019165,0.04794127494096756,671
1.541236162185669,318000,15900,0.9803317077457905,0.08388792723417282,671
1.8162174224853516,320000,16000,0.9945038668811321,0.03324991092085838,671
1.686100721359253,322000,16100,0.9944287030957639,0.04084259644150734,671
1.301255702972412,324000,16200,0.995643611997366,0.05920122191309929,671
2.080604076385498,326000,16300,0.9964259548578411,0.016014661639928818,671
1.6497602462768555,328000,16400,0.9931095228530467,0.04158812761306763,671
1.7353265285491943,330000,16500,-0.004266977310180664,2.0087714195251465,671
0.6715937256813049,332000,16600,0.9737940300256014,0.05089322477579117,671
1.5899097919464111,334000,16700,0.9548325166106224,0.010463448241353035,671
2.0789287090301514,336000,16800,0.8198601752519608,0.0043228319846093655,671
1.5823922157287598,338000,16900,0.9752737004309893,0.0395953468978405,671
0.8320823907852173,340000,17000,0.7309994995594025,0.4263896346092224,671
1.4916818141937256,342000,17100,0.8948545083403587,0.0057743145152926445,671
2.0300469398498535,344000,17200,-0.0951998233795166,0.16772432625293732,671
1.0409280061721802,346000,17300,-0.9688290357589722,1.3000472784042358,671
1.5932657718658447,348000,17400,0.9635499343276024,0.18745622038841248,671
1.670546531677246,350000,17500,0.9962262264452875,0.12635987997055054,671
1.985498070716858,352000,17600,0.986578231677413,0.0033719688653945923,671
1.7077525854110718,354000,17700,0.9967349437065423,0.009911558590829372,671
1.3593415021896362,356000,17800,0.904103010892868,0.30316096544265747,671
1.9181973934173584,358000,17900,0.818148285150528,0.1095779687166214,671
1.468602180480957,360000,18000,0.950628936290741,0.15627504885196686,671
2.0860183238983154,362000,18100,0.9880734160542488,0.001605867175385356,671
0.7899419069290161,364000,18200,0.9121340066194534,0.5158473253250122,671
1.3354161977767944,366000,18300,0.9572672806680202,0.10459788143634796,671
1.8045263290405273,368000,18400,0.9943381217308342,0.03703003004193306,671
1.4850775003433228,370000,18500,0.8567513525485992,0.19948609173297882,671
1.4639276266098022,372000,18600,0.9965195374097675,0.06966747343540192,671
1.2654122114181519,374000,18700,0.7237789630889893,1.1784183979034424,671
1.5230730772018433,376000,18800,0.9835405573248863,0.03141644597053528,672
1.1369359493255615,378000,18900,0.9707627054303885,0.12033949792385101,672
0.8890654444694519,380000,19000,0.985895149409771,0.009549904614686966,672
1.5064245462417603,382000,19100,0.8969171345233917,0.45136913657188416,672
1.7545760869979858,384000,19200,0.9940276457928121,0.0019596100319176912,672
1.7115875482559204,386000,19300,0.4778518080711365,0.07025596499443054,672
1.5623245239257812,388000,19400,0.6810836791992188,0.8522372245788574,672
1.6049211025238037,390000,19500,0.9348275288939476,0.16555985808372498,672
1.476034164428711,392000,19600,0.9594264589250088,0.14821912348270416,672
1.3128553628921509,394000,19700,0.8796841576695442,0.2275303304195404,672
1.462679386138916,396000,19800,0.9932658933103085,0.008349335752427578,672
1.786689043045044,398000,19900,0.10972297191619873,0.04217975214123726,672
1.4924614429473877,400000,20000,0.9907861249521375,0.06647875905036926,672
1.3832988739013672,402000,20100,0.9920029956847429,0.12826389074325562,672
1.5556048154830933,404000,20200,0.8724999874830246,0.11883504688739777,672
1.4075921773910522,406000,20300,-1.5828208923339844,11.837883949279785,672
1.7629296779632568,408000,20400,0.535650372505188,0.14302262663841248,672
1.8405555486679077,410000,20500,0.6235886216163635,0.46605485677719116,672
2.0306432247161865,412000,20600,0.9942113063298166,0.0010050961282104254,672
1.2749683856964111,414000,20700,0.9853840442374349,0.10740085691213608,672
1.9509241580963135,416000,20800,0.916703924536705,0.009852890856564045,672
1.9841573238372803,418000,20900,-0.45139527320861816,0.3784657418727875,672
1.948306679725647,420000,21000,-1.9277782440185547,5.740318298339844,672
1.8243427276611328,422000,21100,0.45454418659210205,1.8317968845367432,672
1.4392389059066772,424000,21200,0.7185142636299133,3.6130623817443848,672
1.6288658380508423,426000,21300,0.9831475950777531,0.05450385808944702,672
1.8948814868927002,428000,21400,0.6751079261302948,0.3803692162036896,672
1.989875078201294,430000,21500,-2.9153354167938232,0.020243432372808456,672
2.0310211181640625,432000,21600,0.7072630524635315,0.19781918823719025,672
1.817926049232483,434000,21700,0.9527088664472103,0.07726378738880157,672
1.2678353786468506,436000,21800,0.94731006026268,0.4582236409187317,672
1.7264940738677979,438000,21900,0.9703016299754381,0.03245534375309944,672
2.0752832889556885,440000,22000,0.40024125576019287,0.047900713980197906,672
1.21660315990448,442000,22100,0.9243203178048134,0.3246120810508728,672
1.86185622215271,444000,22200,0.678157240152359,0.14635133743286133,672
1.7693884372711182,446000,22300,0.9043994173407555,0.14737191796302795,672
1.6582590341567993,448000,22400,0.982442582026124,0.1045987457036972,672
1.7296192646026611,450000,22500,0.4746805429458618,0.6661061644554138,672
1.7660267353057861,452000,22600,0.85893714427948,0.13172869384288788,672
1.701913833618164,454000,22700,0.8790769949555397,0.4465751647949219,672
0.9844034314155579,456000,22800,0.995169008616358,0.15946495532989502,672
1.7875992059707642,458000,22900,0.9148461073637009,0.061837952584028244,672
2.0005760192871094,460000,23000,0.8408231288194656,0.16196992993354797,672
1.5136406421661377,462000,23100,0.9676646031439304,0.08646492660045624,672
1.683673620223999,464000,23200,-0.006751894950866699,0.060676414519548416,672
1.6381492614746094,466000,23300,0.530164510011673,0.23155777156352997,672
1.826185941696167,468000,23400,0.8526219725608826,0.0020244785118848085,672
1.8206971883773804,470000,23500,0.948414396494627,0.0011747556272894144,672
1.300929307937622,472000,23600,0.9777794200927019,0.17404919862747192,672
1.4954919815063477,474000,23700,0.017413854598999023,16.88079261779785,672
1.7624660730361938,476000,23800,0.8490227162837982,0.0628398209810257,672
1.9515132904052734,478000,23900,-0.21287798881530762,0.11096048355102539,672
2.034506320953369,480000,24000,0.843806579709053,0.0014114145888015628,673
1.8432832956314087,482000,24100,0.6128460764884949,0.4656047821044922,673
2.029580593109131,484000,24200,0.9569287151098251,0.039214152842760086,673
0.9122840762138367,486000,24300,0.9748786222189665,0.08783037960529327,672
1.8387823104858398,488000,24400,0.963535413146019,0.05934102088212967,672
1.6395118236541748,490000,24500,0.9796565640717745,0.08873714506626129,672
1.9560648202896118,492000,24600,0.8827418982982635,0.09988375008106232,672
1.5765273571014404,494000,24700,0.9860948408022523,0.19048848748207092,672
1.5379953384399414,496000,24800,0.9959665145725012,0.04942428320646286,672
1.3292505741119385,498000,24900,0.9646323993802071,0.1348407119512558,672
1.2775582075119019,500000,25000,0.8789953216910362,0.37544935941696167,672
1.8190910816192627,502000,25100,0.9843218438327312,0.01193694956600666,672
1.4977288246154785,504000,25200,0.19098395109176636,1.7146902084350586,672
1.860828161239624,506000,25300,0.7842206358909607,0.03827133774757385,672
1.467613935470581,508000,25400,0.9722924176603556,0.5752774477005005,673
2.062544107437134,510000,25500,0.983458274975419,0.005558725446462631,673
1.3827507495880127,512000,25600,0.9410707652568817,0.20382928848266602,673
1.6665618419647217,514000,25700,0.9529354758560658,0.059108488261699677,673
1.747640609741211,516000,25800,0.9775125719606876,0.20033247768878937,673
1.7404048442840576,518000,25900,0.9119666516780853,1.5060782432556152,673
2.0482702255249023,520000,26000,0.6739926338195801,0.02630872093141079,673
1.5343420505523682,522000,26100,0.9397452957928181,0.14589649438858032,673
1.4055650234222412,524000,26200,0.9868276007473469,0.12723970413208008,673
1.7129745483398438,526000,26300,0.9429933093488216,0.22386960685253143,673
1.9274898767471313,528000,26400,0.013720571994781494,0.47673702239990234,673
1.6305147409439087,530000,26500,0.8263359665870667,0.9221029281616211,673
1.136467456817627,532000,26600,0.92630784958601,0.07879725098609924,673
1.8689779043197632,534000,26700,0.8950000181794167,0.1289554387331009,673
1.0887445211410522,536000,26800,0.9753438103944063,0.1272629201412201,673
1.6966546773910522,538000,26900,0.9812741428613663,0.05636240169405937,673
1.9700206518173218,540000,27000,0.9845302915200591,0.011860767379403114,673
1.7890323400497437,542000,27100,0.46362751722335815,10.68136215209961,673
1.0844086408615112,544000,27200,0.9909504782408476,0.10537854582071304,673
0.9074817895889282,546000,27300,0.9809394832700491,0.22134236991405487,673
2.027677297592163,548000,27400,0.5460461378097534,0.6031454205513,673
1.2279832363128662,550000,27500,0.5539975762367249,6.650890350341797,673
1.1704035997390747,552000,27600,0.33876895904541016,13.53887939453125,673
1.501388430595398,554000,27700,0.9817025065422058,0.09432699531316757,673
0.9244838953018188,556000,27800,0.9950272510759532,0.11953090131282806,673
1.7652229070663452,558000,27900,0.9974843806121498,0.021773407235741615,673
0.9315319061279297,560000,28000,0.9826418068259954,0.17921903729438782,673
1.8041002750396729,562000,28100,0.835906058549881,0.3199792504310608,673
0.7690882682800293,564000,28200,0.979067537933588,0.1401442587375641,673
1.6426242589950562,566000,28300,0.877988800406456,0.1369764357805252,673
2.0223135948181152,568000,28400,0.985717011615634,0.004565965384244919,673
1.648900032043457,570000,28500,0.9949540439993143,0.08136488497257233,673
1.6452503204345703,572000,28600,0.8925553560256958,0.0816875696182251,673
1.7898305654525757,574000,28700,0.7861393392086029,0.07375554740428925,673
1.5453577041625977,576000,28800,0.941820040345192,0.4700550138950348,673
1.9819600582122803,578000,28900,0.9682507514953613,0.03759094700217247,673
1.9976850748062134,580000,29000,0.3750212788581848,0.04284968972206116,673
1.4276468753814697,582000,29100,0.9843617603182793,0.09828366339206696,673
1.9638668298721313,584000,29200,-0.055788397789001465,1.2573809623718262,673
1.5616481304168701,586000,29300,0.9104426503181458,0.8846222162246704,673
1.15287184715271,588000,29400,0.9867060026153922,0.11580346524715424,673
2.120750665664673,590000,29500,0.9862295128405094,0.0012997416779398918,673
1.5733965635299683,592000,29600,0.9256467595696449,0.03483811765909195,673
1.0335934162139893,594000,29700,0.9840363580733538,0.38476672768592834,673
2.0986945629119873,596000,29800,0.2131635546684265,9.339381217956543,673
1.9686126708984375,598000,29900,0.944457184523344,0.03246929123997688,673
1.7054340839385986,600000,30000,0.9832655321806669,0.2524583339691162,673
1.8111305236816406,602000,30100,0.9783745165914297,0.0882146880030632,673
1.990716576576233,604000,30200,0.9846623996272683,0.0029452398885041475,673
1.3702890872955322,606000,30300,0.987629228271544,0.047730788588523865,673
1.4310998916625977,608000,30400,0.9880640534684062,0.14618518948554993,673
1.0467758178710938,610000,30500,0.27192890644073486,0.1613539159297943,673
2.041895627975464,612000,30600,0.9977000530343503,0.003382578957825899,673
1.6681568622589111,614000,30700,0.9782972503453493,0.11782284826040268,673
1.7981040477752686,616000,30800,0.9503913894295692,0.05417297035455704,673
1.7702207565307617,618000,30900,0.9809223413467407,0.24661150574684143,673
1.8655407428741455,620000,31000,0.5852867364883423,0.2691190838813782,673
1.5962117910385132,622000,31100,0.966612171381712,0.3053329586982727,673
1.8701543807983398,624000,31200,0.7170464396476746,1.9954805374145508,673
1.4626147747039795,626000,31300,0.9932066546753049,0.09384423494338989,673
1.0479435920715332,628000,31400,0.9309591427445412,0.07060452550649643,673
2.0263428688049316,630000,31500,0.9846639689058065,0.01024913601577282,673
1.619943380355835,632000,31600,0.9596218839287758,0.42517465353012085,673
1.1050589084625244,634000,31700,0.9877400817349553,0.07105238735675812,673
1.632094383239746,636000,31800,-0.3230602741241455,0.09081632643938065,673
1.8536536693572998,638000,31900,0.966530229896307,0.10020248591899872,673
1.3863770961761475,640000,32000,0.9484279900789261,0.28620848059654236,673
1.4295600652694702,642000,32100,0.9443843550980091,1.4761412143707275,673
1.0236783027648926,644000,32200,0.9628256745636463,0.10891129821538925,673
1.365314245223999,646000,32300,0.9697394501417875,0.3632057309150696,673
1.8401844501495361,648000,32400,0.9937752285040915,0.05626102164387703,673
1.4521350860595703,650000,32500,0.9780697412788868,0.07868419587612152,673
1.2631642818450928,652000,32600,0.46012061834335327,1.1113982200622559,673
1.3963727951049805,654000,32700,0.9746033195406199,0.09451846778392792,673
1.9291499853134155,656000,32800,0.3718387484550476,4.096360206604004,673
1.4036328792572021,658000,32900,0.9935647477395833,0.07742275297641754,673
1.4734466075897217,660000,33000,0.9956620796583593,0.09623704850673676,673
1.441035509109497,662000,33100,0.7830281555652618,0.19778433442115784,673
1.1658694744110107,664000,33200,0.9825653359293938,0.16487672924995422,673
1.3103083372116089,666000,33300,0.9940000800415874,0.08917371183633804,673
1.3491535186767578,668000,33400,0.9290107488632202,0.08352328836917877,673
1.7944101095199585,670000,33500,0.9686516746878624,0.002734995912760496,673
1.7801554203033447,672000,33600,0.9032630622386932,0.11186178028583527,673
1.9776268005371094,674000,33700,0.9895137986168265,0.0032412137370556593,673
1.2911144495010376,676000,33800,0.9881673017516732,0.07169287651777267,673
1.279727578163147,678000,33900,0.23755407333374023,6.472456455230713,673
1.1672416925430298,680000,34000,0.9983357049059123,0.055695317685604095,673
1.6024757623672485,682000,34100,0.917209692299366,0.09792319685220718,673
1.792191743850708,684000,34200,0.961774118244648,0.01673564687371254,673
1.8993982076644897,686000,34300,0.48897749185562134,0.9904159307479858,673
1.7994544506072998,688000,34400,0.9579109027981758,0.07969942688941956,673
1.483830213546753,690000,34500,0.9918618425726891,0.13717356324195862,673
1.3076186180114746,692000,34600,0.7986210435628891,0.1351233571767807,673
1.2737125158309937,694000,34700,0.725358635187149,0.87775057554245,673
1.011908769607544,696000,34800,0.994533350225538,0.07147747278213501,673
1.901007056236267,698000,34900,0.9916368220001459,0.02499115839600563,673
1.8390792608261108,700000,35000,0.9632102064788342,0.12286301702260971,673
1.3866734504699707,702000,35100,0.9840677939355373,0.1937912404537201,673
1.4363535642623901,704000,35200,0.9911201959475875,0.19775064289569855,672
1.7918779850006104,706000,35300,0.7842393219470978,0.1259336918592453,673
1.9315624237060547,708000,35400,0.9573514088988304,0.10785543918609619,672
2.10490345954895,710000,35500,0.05305612087249756,0.37698349356651306,672
1.7464139461517334,712000,35600,0.9946677265688777,0.017208179458975792,672
1.3698104619979858,714000,35700,0.9367770329117775,0.420121431350708,672
1.7233574390411377,716000,35800,0.9814656879752874,0.04123431444168091,672
1.9407870769500732,718000,35900,0.9643181264400482,0.061768788844347,672
1.5545402765274048,720000,36000,0.9929531388916075,0.1622200906276703,672
1.8949692249298096,722000,36100,0.4886893033981323,0.2769632041454315,672
1.387485384941101,724000,36200,0.9896475998684764,0.054681580513715744,672
1.439626932144165,726000,36300,0.7720227539539337,2.451449155807495,672
1.2593950033187866,728000,36400,0.9925304418429732,0.11959981918334961,672
1.6295716762542725,730000,36500,0.9862287016585469,0.2158159762620926,672
2.1496386528015137,732000,36600,-0.6355088949203491,0.07435235381126404,672
1.7663425207138062,734000,36700,0.9695741571485996,0.1797163188457489,672
1.3825244903564453,736000,36800,0.9029274880886078,0.32447391748428345,672
1.4139230251312256,738000,36900,0.35261285305023193,0.12822911143302917,672
1.6173839569091797,740000,37000,0.9890883509069681,0.0837741419672966,672
1.588618278503418,742000,37100,0.9703940637409687,0.03793175891041756,672
1.415013074874878,744000,37200,0.9901167629286647,0.08514813333749771,672
1.9514890909194946,746000,37300,0.8985135108232498,0.1003430113196373,672
2.01780366897583,748000,37400,0.6896494626998901,0.1750873625278473,672
2.00654673576355,750000,37500,0.9851487250998616,0.011578483507037163,672
2.0608532428741455,752000,37600,0.8825645968317986,0.09604968130588531,672
1.9378044605255127,754000,37700,0.9517702125012875,0.164755180478096,672
1.9772522449493408,756000,37800,0.9552792273461819,0.05274106189608574,672
1.8249485492706299,758000,37900,0.6118129193782806,0.14569106698036194,672
1.9374430179595947,760000,38000,0.8464015573263168,0.017299775034189224,672
1.9908889532089233,762000,38100,0.2041836977005005,0.07347537577152252,672
1.601453423500061,764000,38200,0.9380678273737431,0.14442166686058044,672
2.0593245029449463,766000,38300,0.8815686330199242,0.0742676705121994,672
1.657226800918579,768000,38400,0.9898103671148419,0.05877932161092758,672
1.9544947147369385,770000,38500,0.9275889620184898,0.4732946455478668,672
1.7903873920440674,772000,38600,0.993719189427793,0.09084635227918625,672
2.110912799835205,774000,38700,0.9353212714195251,0.2119290828704834,672
1.8218892812728882,776000,38800,0.9661517515778542,0.09231606125831604,672
2.153886556625366,778000,38900,-0.7528553009033203,0.17300620675086975,672
2.065345525741577,780000,39000,0.9370487630367279,0.47258949279785156,672
1.5977815389633179,782000,39100,0.9882559161633253,0.02676640823483467,672
1.9148677587509155,784000,39200,0.9129057005047798,1.4710752964019775,672
1.689928650856018,786000,39300,0.8598838448524475,3.055158853530884,672
1.000272512435913,788000,39400,0.20798736810684204,6.456063747406006,672
1.9702060222625732,790000,39500,0.9977795984596014,0.016179215162992477,672
2.159802198410034,792000,39600,0.9975992979016155,0.0009829311165958643,672
1.770742416381836,794000,39700,0.9989195233210921,0.010137715376913548,672
1.493909239768982,796000,39800,0.9927165801636875,0.12220847606658936,672
1.8963924646377563,798000,39900,0.9656000100076199,0.19171370565891266,672
1.874119520187378,800000,40000,0.9917177688330412,0.0373384952545166,672
