fps,value_loss,nupdates,policy_entropy,explained_variance,total_timesteps
845,5.589208012679592e-05,126500,1.7901118993759155,4.929304122924805e-05,2530000
845,5.546073225559667e-05,126600,1.7905555963516235,8.207559585571289e-05,2532000
845,6.724408740410581e-05,126700,1.7903680801391602,0.00013184547424316406,2534000
845,6.535677675856277e-05,126800,1.7903659343719482,0.0052367448806762695,2536000
845,4.777295544045046e-05,126900,1.7902311086654663,0.0007909536361694336,2538000
845,5.476280421135016e-05,127000,1.7902472019195557,0.00016927719116210938,2540000
845,5.5772798077668995e-05,127100,1.7905153036117554,-4.9948692321777344e-05,2542000
845,4.6011755330255255e-05,127200,1.7904701232910156,0.006145179271697998,2544000
845,4.85519522044342e-05,127300,1.7906227111816406,4.744529724121094e-05,2546000
845,4.823806739295833e-05,127400,1.7903509140014648,1.6570091247558594e-05,2548000
845,5.440818495117128e-05,127500,1.7902839183807373,3.17692756652832e-05,2550000
845,4.2267132812412456e-05,127600,1.7903594970703125,0.007268428802490234,2552000
845,5.239870006334968e-05,127700,1.7901090383529663,-0.007864594459533691,2554000
845,5.135072933626361e-05,127800,1.7900081872940063,9.822845458984375e-05,2556000
845,4.530968362814747e-05,127900,1.789756417274475,0.00024259090423583984,2558000
845,5.105928357806988e-05,128000,1.7897653579711914,0.001209259033203125,2560000
845,5.14105886395555e-05,128100,1.789642572402954,0.00021857023239135742,2562000
845,4.42887467215769e-05,128200,1.7896394729614258,0.00011581182479858398,2564000
845,4.927365807816386e-05,128300,1.7897577285766602,0.0005744695663452148,2566000
845,5.282723577693105e-05,128400,1.7896792888641357,0.0007177591323852539,2568000
845,4.475863170227967e-05,128500,1.7897132635116577,0.005590558052062988,2570000
845,5.130325007485226e-05,128600,1.789630651473999,0.0034694671630859375,2572000
845,5.5641565268160775e-05,128700,1.789651870727539,0.00015616416931152344,2574000
845,6.407745240721852e-05,128800,1.7895755767822266,0.0002620220184326172,2576000
845,6.835782551206648e-05,128900,1.7899612188339233,0.002821803092956543,2578000
845,6.807455065427348e-05,129000,1.7897552251815796,-1.1920928955078125e-07,2580000
845,5.4075986554380506e-05,129100,1.7896407842636108,0.0,2582000
845,5.4576550610363483e-05,129200,1.7901290655136108,2.6345252990722656e-05,2584000
845,6.0847738495795056e-05,129300,1.7900784015655518,0.0029307007789611816,2586000
845,5.211668394622393e-05,129400,1.7903293371200562,2.562999725341797e-06,2588000
845,6.1595652368851e-05,129500,1.7897027730941772,0.0,2590000
845,5.942101779510267e-05,129600,1.789925217628479,1.5556812286376953e-05,2592000
845,5.655585482600145e-05,129700,1.7897971868515015,1.0907649993896484e-05,2594000
845,4.621889820555225e-05,129800,1.790336012840271,2.3186206817626953e-05,2596000
845,4.5050037442706525e-05,129900,1.7900317907333374,4.76837158203125e-07,2598000
845,6.684963591396809e-05,130000,1.7898423671722412,2.7835369110107422e-05,2600000
845,5.069190592621453e-05,130100,1.7900638580322266,0.0009369850158691406,2602000
845,5.5652071750955656e-05,130200,1.7901527881622314,0.0020555853843688965,2604000
845,7.44134740671143e-05,130300,1.7896385192871094,1.7881393432617188e-07,2606000
845,7.323985482798889e-05,130400,1.7898657321929932,9.351968765258789e-05,2608000
845,7.181962428148836e-05,130500,1.7897491455078125,-0.00917959213256836,2610000
845,6.160301563795656e-05,130600,1.7896499633789062,0.0025565624237060547,2612000
845,5.9439062169985846e-05,130700,1.7901554107666016,5.960464477539063e-08,2614000
845,0.21293191611766815,130800,1.790297269821167,0.0,2616000
845,5.470741234603338e-05,130900,1.7906148433685303,0.00041538476943969727,2618000
845,7.343564357142895e-05,131000,1.7901016473770142,4.553794860839844e-05,2620000
845,6.998149183345959e-05,131100,1.7902603149414062,1.811981201171875e-05,2622000
845,7.558039214927703e-05,131200,1.7898485660552979,3.5762786865234375e-07,2624000
845,6.803371070418507e-05,131300,1.789438247680664,4.929304122924805e-05,2626000
845,8.36823382996954e-05,131400,1.7894070148468018,0.0026553869247436523,2628000
845,7.943807577248663e-05,131500,1.7897018194198608,7.033348083496094e-06,2630000
845,6.79618024150841e-05,131600,1.7896029949188232,0.0,2632000
845,6.67984495521523e-05,131700,1.7894138097763062,1.0311603546142578e-05,2634000
845,8.786354737821966e-05,131800,1.7896478176116943,0.0,2636000
845,5.907031663809903e-05,131900,1.7897121906280518,1.138448715209961e-05,2638000
845,6.867043703095987e-05,132000,1.789560317993164,-1.1920928955078125e-07,2640000
845,8.410325972363353e-05,132100,1.789637565612793,-1.1920928955078125e-07,2642000
845,8.8987682829611e-05,132200,1.7896764278411865,0.00013566017150878906,2644000
845,6.963945634197444e-05,132300,1.789925217628479,0.00295865535736084,2646000
845,6.254955951590091e-05,132400,1.790168046951294,5.412101745605469e-05,2648000
845,7.392405677819625e-05,132500,1.7905492782592773,-0.005275726318359375,2650000
845,7.776259008096531e-05,132600,1.7908252477645874,0.0004146099090576172,2652000
845,6.887000927235931e-05,132700,1.7909791469573975,4.172325134277344e-06,2654000
845,5.7371296861674637e-05,132800,1.7910295724868774,0.0001703500747680664,2656000
845,7.166226714616641e-05,132900,1.7909157276153564,0.0,2658000
845,6.951335672056302e-05,133000,1.7911322116851807,-0.0003033876419067383,2660000
845,5.75132216908969e-05,133100,1.7909753322601318,0.005491077899932861,2662000
845,6.207705155247822e-05,133200,1.7905765771865845,4.9054622650146484e-05,2664000
845,6.558929453603923e-05,133300,1.7910006046295166,1.1026859283447266e-05,2666000
845,5.2196159231243655e-05,133400,1.7909345626831055,0.0001977086067199707,2668000
845,4.0274309867527336e-05,133500,1.7909969091415405,0.00010222196578979492,2670000
845,4.8836052883416414e-05,133600,1.7908731698989868,6.085634231567383e-05,2672000
845,6.856012623757124e-05,133700,1.7907075881958008,6.556510925292969e-06,2674000
845,6.495584966614842e-05,133800,1.7907311916351318,2.8908252716064453e-05,2676000
845,6.64873150526546e-05,133900,1.7904720306396484,0.004403412342071533,2678000
845,5.180260632187128e-05,134000,1.7903083562850952,0.0,2680000
845,4.5911507186247036e-05,134100,1.7901016473770142,0.0,2682000
845,5.1832186727551743e-05,134200,1.7904239892959595,5.02467155456543e-05,2684000
845,4.580413587973453e-05,134300,1.7905848026275635,0.00020194053649902344,2686000
845,0.060454677790403366,134400,1.79097580909729,0.00026553869247436523,2688000
845,5.88887014600914e-05,134500,1.7909826040267944,1.7881393432617188e-07,2690000
845,5.1585382607299834e-05,134600,1.791086196899414,-0.0243377685546875,2692000
845,6.128285167505965e-05,134700,1.7912180423736572,0.0005183815956115723,2694000
845,7.656544039491564e-05,134800,1.7914161682128906,0.00018602609634399414,2696000
845,4.290494689485058e-05,134900,1.7914737462997437,0.0,2698000
845,7.080531941028312e-05,135000,1.791492223739624,7.152557373046875e-07,2700000
845,5.383342067943886e-05,135100,1.7916011810302734,0.0,2702000
845,0.048192061483860016,135200,1.791542410850525,0.0008151531219482422,2704000
845,3.6237641324987635e-05,135300,1.7914491891860962,0.0,2706000
845,4.261684443918057e-05,135400,1.791359543800354,1.430511474609375e-06,2708000
845,4.5594206312671304e-05,135500,1.7913811206817627,0.00020396709442138672,2710000
845,6.500250310637057e-05,135600,1.7912124395370483,5.424022674560547e-06,2712000
845,5.5301621614489704e-05,135700,1.791208267211914,0.00047707557678222656,2714000
845,6.051419040886685e-05,135800,1.7911911010742188,-0.00025451183319091797,2716000
845,5.292460627970286e-05,135900,1.791251540184021,0.0,2718000
845,5.4839976655784994e-05,136000,1.7912906408309937,0.0007997751235961914,2720000
845,5.735080412705429e-05,136100,1.7912118434906006,-1.1920928955078125e-07,2722000
845,6.113640847615898e-05,136200,1.7908340692520142,0.0,2724000
845,3.827884211204946e-05,136300,1.7908767461776733,0.00030982494354248047,2726000
845,5.565767060033977e-05,136400,1.7907333374023438,4.583597183227539e-05,2728000
845,5.2807248721364886e-05,136500,1.790744423866272,4.9233436584472656e-05,2730000
845,4.6690831368323416e-05,136600,1.79062819480896,0.0,2732000
845,5.413781764218584e-05,136700,1.7907660007476807,-1.1920928955078125e-07,2734000
845,4.467832695809193e-05,136800,1.7909762859344482,0.0003921389579772949,2736000
845,6.240197399165481e-05,136900,1.7910839319229126,0.0001717209815979004,2738000
845,4.9467420467408374e-05,137000,1.7911221981048584,0.0,2740000
845,5.599673750111833e-05,137100,1.7905282974243164,1.1920928955078125e-07,2742000
845,9.331628098152578e-05,137200,1.78998601436615,-1.1920928955078125e-07,2744000
845,9.179713379126042e-05,137300,1.7897231578826904,8.940696716308594e-05,2746000
845,6.817209941800684e-05,137400,1.789907455444336,0.0006743073463439941,2748000
845,5.234219861449674e-05,137500,1.7897907495498657,-1.1920928955078125e-07,2750000
845,5.5157841416075826e-05,137600,1.789404273033142,0.0002624988555908203,2752000
845,4.8250592953991145e-05,137700,1.789537787437439,4.500150680541992e-05,2754000
845,3.8278147258097306e-05,137800,1.7896716594696045,0.0,2756000
845,6.880593718960881e-05,137900,1.788776159286499,3.5762786865234375e-06,2758000
845,6.762897100998089e-05,138000,1.789099931716919,0.0001838207244873047,2760000
845,5.228780719335191e-05,138100,1.789489984512329,0.0006031394004821777,2762000
845,4.754219116875902e-05,138200,1.7893550395965576,0.016715168952941895,2764000
845,4.9510235839989036e-05,138300,1.7892963886260986,-1.1920928955078125e-07,2766000
845,0.07202483713626862,138400,1.789552927017212,-4.0531158447265625e-06,2768000
845,5.1274859288241714e-05,138500,1.789830207824707,-4.410743713378906e-06,2770000
845,3.064417978748679e-05,138600,1.7901270389556885,0.00028073787689208984,2772000
845,3.834905146504752e-05,138700,1.7901166677474976,0.01094675064086914,2774000
845,5.4827054555062205e-05,138800,1.7898060083389282,0.0,2776000
845,4.567887299344875e-05,138900,1.7898814678192139,2.384185791015625e-07,2778000
845,5.608296487480402e-05,139000,1.7896432876586914,0.010520100593566895,2780000
845,5.527650500880554e-05,139100,1.7897841930389404,-0.010105609893798828,2782000
845,4.448358959052712e-05,139200,1.7898244857788086,1.0132789611816406e-06,2784000
845,5.764416346210055e-05,139300,1.7896003723144531,7.456541061401367e-05,2786000
845,5.8585748774930835e-05,139400,1.7893078327178955,0.0,2788000
845,5.015515489503741e-05,139500,1.7895286083221436,0.00020372867584228516,2790000
845,5.898503150092438e-05,139600,1.7893301248550415,0.00025713443756103516,2792000
845,6.39011268503964e-05,139700,1.7880465984344482,6.693601608276367e-05,2794000
845,6.479748117271811e-05,139800,1.788405418395996,0.0009923577308654785,2796000
845,5.464046262204647e-05,139900,1.7888453006744385,-2.384185791015625e-07,2798000
845,4.7403482312802225e-05,140000,1.7890726327896118,0.0005631446838378906,2800000
845,4.543034447124228e-05,140100,1.7881677150726318,0.0023474693298339844,2802000
845,4.4338637962937355e-05,140200,1.787393569946289,-0.00749516487121582,2804000
845,3.976780135417357e-05,140300,1.7877544164657593,0.014392197132110596,2806000
845,5.5089807574404404e-05,140400,1.787492036819458,0.0003006458282470703,2808000
845,7.27454898878932e-05,140500,1.7875245809555054,0.0007571578025817871,2810000
845,0.11770093441009521,140600,1.7873939275741577,0.00013297796249389648,2812000
845,6.90814049448818e-05,140700,1.7869577407836914,0.010904192924499512,2814000
845,6.901937013026327e-05,140800,1.7871160507202148,0.00033015012741088867,2816000
845,0.07139209657907486,140900,1.7876317501068115,-0.00018799304962158203,2818000
845,5.483119093696587e-05,141000,1.7880408763885498,1.1920928955078125e-07,2820000
845,5.97898724663537e-05,141100,1.7880780696868896,0.011627256870269775,2822000
845,5.5678981880191714e-05,141200,1.7887004613876343,4.929304122924805e-05,2824000
845,5.87407048442401e-05,141300,1.7888367176055908,7.748603820800781e-07,2826000
845,6.991197005845606e-05,141400,1.7886390686035156,0.00033146142959594727,2828000
845,0.09472645074129105,141500,1.7888238430023193,-0.0005327463150024414,2830000
845,5.798615893581882e-05,141600,1.7889715433120728,4.0531158447265625e-05,2832000
845,7.549150905106217e-05,141700,1.7892452478408813,0.0031825900077819824,2834000
845,6.486620986834168e-05,141800,1.7897164821624756,0.0,2836000
845,5.8376586821395904e-05,141900,1.7897918224334717,0.0012663006782531738,2838000
845,5.548113404074684e-05,142000,1.7896664142608643,0.0123443603515625,2840000
845,5.369861173676327e-05,142100,1.7897365093231201,0.00014203786849975586,2842000
845,4.5908116589998826e-05,142200,1.789933443069458,0.0021609067916870117,2844000
845,6.239127105800435e-05,142300,1.789742112159729,0.00025641918182373047,2846000
845,5.087879253551364e-05,142400,1.7903159856796265,0.00016564130783081055,2848000
845,0.11795040220022202,142500,1.790010690689087,-7.2479248046875e-05,2850000
845,6.167792889755219e-05,142600,1.790195107460022,0.00030559301376342773,2852000
845,7.114718027878553e-05,142700,1.790161371231079,-0.00805056095123291,2854000
845,9.040944860316813e-05,142800,1.790183424949646,0.014819443225860596,2856000
845,7.631124753970653e-05,142900,1.7902929782867432,-1.1920928955078125e-07,2858000
845,6.680258957203478e-05,143000,1.7905752658843994,0.00042569637298583984,2860000
845,7.035133603494614e-05,143100,1.7907092571258545,0.00029200315475463867,2862000
845,8.1847989349626e-05,143200,1.7905384302139282,0.00013619661331176758,2864000
845,4.9597023462411016e-05,143300,1.7906821966171265,0.0007746219635009766,2866000
845,4.646390880225226e-05,143400,1.7907352447509766,0.0012173056602478027,2868000
845,5.4864405683474615e-05,143500,1.790892243385315,9.953975677490234e-05,2870000
845,5.841236634296365e-05,143600,1.7909266948699951,0.0015656352043151855,2872000
845,0.04329391196370125,143700,1.790621042251587,-0.0018618106842041016,2874000
845,7.404068310279399e-05,143800,1.7906982898712158,0.0006334185600280762,2876000
845,6.665428372798488e-05,143900,1.7906827926635742,0.001420438289642334,2878000
845,5.4400959925260395e-05,144000,1.7907459735870361,0.0014355778694152832,2880000
845,4.590261960402131e-05,144100,1.7906568050384521,0.01704651117324829,2882000
845,4.267262920620851e-05,144200,1.790654182434082,0.0008671283721923828,2884000
845,6.0787133406847715e-05,144300,1.7905762195587158,0.0017452239990234375,2886000
845,5.820331716677174e-05,144400,1.7906215190887451,0.00038814544677734375,2888000
845,6.149610999273136e-05,144500,1.7905791997909546,0.016044795513153076,2890000
845,7.732844824204221e-05,144600,1.790818214416504,0.00016880035400390625,2892000
845,6.0574231611099094e-05,144700,1.7910261154174805,0.0005391836166381836,2894000
845,7.407749944832176e-05,144800,1.7910785675048828,-0.006659984588623047,2896000
845,6.520292663481086e-05,144900,1.7912912368774414,0.019675135612487793,2898000
845,9.012295777210966e-05,145000,1.7912299633026123,0.00036197900772094727,2900000
845,7.247393659781665e-05,145100,1.791254997253418,0.00044971704483032227,2902000
845,5.6758806749712676e-05,145200,1.7911529541015625,7.152557373046875e-07,2904000
845,6.451911031035706e-05,145300,1.791001558303833,0.0011019706726074219,2906000
845,6.967009539948776e-05,145400,1.791008710861206,-0.02835536003112793,2908000
845,8.589625940658152e-05,145500,1.7908523082733154,-0.009133577346801758,2910000
845,8.229618106270209e-05,145600,1.7907438278198242,-0.007344365119934082,2912000
845,7.04082049196586e-05,145700,1.790521264076233,0.0012006759643554688,2914000
845,6.126108200987801e-05,145800,1.7906782627105713,0.01071089506149292,2916000
845,6.029982978361659e-05,145900,1.7906173467636108,0.0004954934120178223,2918000
845,4.082369923708029e-05,146000,1.7907851934432983,0.002639472484588623,2920000
845,5.305196827976033e-05,146100,1.7905263900756836,0.0008446574211120605,2922000
845,5.5548822274431586e-05,146200,1.7905794382095337,0.013155043125152588,2924000
845,0.07153753191232681,146300,1.7907097339630127,-0.000335693359375,2926000
845,5.4817057389300317e-05,146400,1.7909462451934814,0.0003641843795776367,2928000
845,5.4099356930237263e-05,146500,1.7910854816436768,0.0005423426628112793,2930000
845,7.275495590874925e-05,146600,1.7911075353622437,0.03206360340118408,2932000
845,5.282042548060417e-05,146700,1.791146993637085,0.00035071372985839844,2934000
845,5.046931983088143e-05,146800,1.791304349899292,0.0003184676170349121,2936000
845,5.91409916523844e-05,146900,1.7913767099380493,3.2186508178710938e-06,2938000
845,5.660929673467763e-05,147000,1.7913554906845093,0.0030605196952819824,2940000
845,5.8706547861220315e-05,147100,1.791375756263733,0.000499725341796875,2942000
845,8.061104745138437e-05,147200,1.7914577722549438,5.960464477539063e-08,2944000
845,0.11765754222869873,147300,1.7914409637451172,0.0001500844955444336,2946000
845,7.41555995773524e-05,147400,1.7914550304412842,0.010603249073028564,2948000
845,5.404464900493622e-05,147500,1.791473150253296,-2.384185791015625e-07,2950000
845,4.06386679969728e-05,147600,1.7914739847183228,0.0006428956985473633,2952000
845,4.966907363268547e-05,147700,1.7915668487548828,-0.016385197639465332,2954000
845,5.4188054491532966e-05,147800,1.7915122509002686,0.00039309263229370117,2956000
845,5.959470217931084e-05,147900,1.7914775609970093,0.016789555549621582,2958000
845,6.192051660036668e-05,148000,1.7914702892303467,0.0,2960000
845,5.7785986427916214e-05,148100,1.7913858890533447,0.0016509294509887695,2962000
845,6.460077565861866e-05,148200,1.7914040088653564,0.0006418824195861816,2964000
845,6.62645761622116e-05,148300,1.7914960384368896,0.0003006458282470703,2966000
845,4.9845042667584494e-05,148400,1.79155695438385,0.0013235211372375488,2968000
845,4.994765549781732e-05,148500,1.7915065288543701,0.001223742961883545,2970000
845,6.373356154654175e-05,148600,1.7915515899658203,0.00025278329849243164,2972000
845,9.80027616606094e-05,148700,1.7916314601898193,0.020486831665039062,2974000
845,7.467221439583227e-05,148800,1.7916221618652344,-0.007032990455627441,2976000
845,5.226209759712219e-05,148900,1.7916114330291748,0.0030552148818969727,2978000
845,6.354053039103746e-05,149000,1.7915948629379272,0.00014477968215942383,2980000
845,8.404708205489442e-05,149100,1.79136061668396,0.0030577778816223145,2982000
845,0.07160689681768417,149200,1.7913391590118408,-0.00033223628997802734,2984000
845,6.976907752687111e-05,149300,1.7911007404327393,0.024243474006652832,2986000
845,7.552455645054579e-05,149400,1.7908086776733398,0.0003191828727722168,2988000
845,6.593378202524036e-05,149500,1.79104745388031,0.0026850104331970215,2990000
845,5.62191526114475e-05,149600,1.7910478115081787,0.028081893920898438,2992000
845,6.748033047188073e-05,149700,1.7909271717071533,0.0005987286567687988,2994000
845,6.421985744964331e-05,149800,1.7909752130508423,0.002980530261993408,2996000
845,4.4464639358920977e-05,149900,1.7912489175796509,0.0009905695915222168,2998000
845,4.658785110223107e-05,150000,1.7913181781768799,0.03062427043914795,3000000
845,5.384971882449463e-05,150100,1.7912811040878296,0.0013270378112792969,3002000
845,7.325870683416724e-05,150200,1.7911800146102905,0.008038759231567383,3004000
845,6.314772326732054e-05,150300,1.7910139560699463,0.0008895397186279297,3006000
845,4.6239205403253436e-05,150400,1.7910377979278564,0.04475623369216919,3008000
845,6.595512968488038e-05,150500,1.7910798788070679,0.0011973381042480469,3010000
845,6.727434083586559e-05,150600,1.7911996841430664,0.0002644658088684082,3012000
845,7.542605453636497e-05,150700,1.7912929058074951,0.0001888871192932129,3014000
845,7.323615864152089e-05,150800,1.7913058996200562,0.04006636142730713,3016000
845,5.602990131592378e-05,150900,1.7913892269134521,0.0023523569107055664,3018000
845,5.809131471323781e-05,151000,1.7914702892303467,0.0031692981719970703,3020000
845,4.36210393672809e-05,151100,1.7913892269134521,0.0003789663314819336,3022000
845,3.4762189898174256e-05,151200,1.7913535833358765,0.004213154315948486,3024000
845,2.1731424567406066e-05,151300,1.7912346124649048,-0.09167003631591797,3026000
845,3.121143163298257e-05,151400,1.7912238836288452,0.0003210306167602539,3028000
845,4.8464396968483925e-05,151500,1.7910963296890259,0.002865612506866455,3030000
845,7.45379293221049e-05,151600,1.7910484075546265,0.0012288093566894531,3032000
845,6.574050348717719e-05,151700,1.7911792993545532,0.021675288677215576,3034000
845,7.469103729818016e-05,151800,1.7910082340240479,0.0007438063621520996,3036000
845,6.775013025617227e-05,151900,1.7908408641815186,0.002646028995513916,3038000
845,0.02434142865240574,152000,1.790584921836853,-0.00046002864837646484,3040000
845,4.545224510366097e-05,152100,1.7904030084609985,-0.0352320671081543,3042000
845,6.413354276446626e-05,152200,1.790100336074829,0.0009969472885131836,3044000
845,6.509629020001739e-05,152300,1.7900222539901733,0.0013319849967956543,3046000
845,7.817399455234408e-05,152400,1.790195107460022,0.0005729794502258301,3048000
845,6.449716602219269e-05,152500,1.7906593084335327,0.02197366952896118,3050000
845,5.855339259142056e-05,152600,1.7909389734268188,0.0010726451873779297,3052000
845,6.086432404117659e-05,152700,1.7906205654144287,6.854534149169922e-05,3054000
845,5.813314419356175e-05,152800,1.790636658668518,0.019459545612335205,3056000
845,6.454512913478538e-05,152900,1.7906742095947266,0.024352729320526123,3058000
845,6.155437586130574e-05,153000,1.7907695770263672,0.0008839964866638184,3060000
845,4.875493686995469e-05,153100,1.7907941341400146,0.0003905296325683594,3062000
845,6.3598359702155e-05,153200,1.7907094955444336,-0.006984591484069824,3064000
845,5.0750270020216703e-05,153300,1.7904819250106812,0.014593064785003662,3066000
845,5.4134980018716305e-05,153400,1.7907508611679077,0.02235281467437744,3068000
845,6.746572034899145e-05,153500,1.7907867431640625,0.0008454322814941406,3070000
845,6.396825483534485e-05,153600,1.7908775806427002,0.002459228038787842,3072000
845,4.7531524614896625e-05,153700,1.7910356521606445,0.0026164650917053223,3074000
845,7.46529913158156e-05,153800,1.7908366918563843,0.017331957817077637,3076000
845,6.0923270211787894e-05,153900,1.7909963130950928,0.011660993099212646,3078000
845,6.670366565231234e-05,154000,1.7908318042755127,0.0016669034957885742,3080000
845,5.983970913803205e-05,154100,1.790978193283081,0.0007390379905700684,3082000
845,5.309698099154048e-05,154200,1.7911159992218018,-0.01497495174407959,3084000
845,6.314109486993402e-05,154300,1.7909982204437256,0.001251518726348877,3086000
845,5.9166668506804854e-05,154400,1.7908217906951904,0.0024144649505615234,3088000
845,5.2082701586186886e-05,154500,1.7906053066253662,0.0016645193099975586,3090000
845,5.792176307295449e-05,154600,1.7902514934539795,0.01821720600128174,3092000
845,0.09491655230522156,154700,1.7902908325195312,-0.0001519918441772461,3094000
845,5.588687054114416e-05,154800,1.7902551889419556,9.828805923461914e-05,3096000
845,6.21586586930789e-05,154900,1.790300726890564,0.00026607513427734375,3098000
845,6.095571370678954e-05,155000,1.7903610467910767,0.015390276908874512,3100000
845,0.07163755595684052,155100,1.7903255224227905,4.851818084716797e-05,3102000
845,7.62480849516578e-05,155200,1.7904608249664307,3.224611282348633e-05,3104000
845,9.4350274594035e-05,155300,1.7903270721435547,0.0014029145240783691,3106000
845,0.117329441010952,155400,1.7905302047729492,0.0004661083221435547,3108000
845,0.044630009680986404,155500,1.7902969121932983,-0.0035914182662963867,3110000
845,8.488050661981106e-05,155600,1.790604591369629,0.0014504790306091309,3112000
845,9.539684106130153e-05,155700,1.7906858921051025,0.002588510513305664,3114000
845,8.559534035157412e-05,155800,1.7904695272445679,-0.016703009605407715,3116000
845,5.469768802868202e-05,155900,1.7907602787017822,0.03311467170715332,3118000
845,5.6496191973565146e-05,156000,1.7909133434295654,0.003565847873687744,3120000
845,6.745222344761714e-05,156100,1.7911125421524048,0.0017234086990356445,3122000
845,7.767478382447734e-05,156200,1.7907545566558838,-0.017211437225341797,3124000
845,7.246107270475477e-05,156300,1.790752649307251,-0.0055997371673583984,3126000
845,6.398181722033769e-05,156400,1.7905738353729248,0.0015958547592163086,3128000
845,5.5106131185311824e-05,156500,1.7906156778335571,0.0024265646934509277,3130000
845,4.275837272871286e-05,156600,1.7905763387680054,0.0019915103912353516,3132000
845,4.558366345008835e-05,156700,1.7903039455413818,0.028779208660125732,3134000
845,6.60191144561395e-05,156800,1.7906681299209595,0.0015159249305725098,3136000
845,5.3091429435880855e-05,156900,1.790899634361267,8.45193862915039e-05,3138000
845,3.4889970265794545e-05,157000,1.790898084640503,0.003622293472290039,3140000
845,5.578391574090347e-05,157100,1.7902854681015015,0.01788121461868286,3142000
845,4.9510050303069875e-05,157200,1.790087103843689,0.02268296480178833,3144000
845,0.12025610357522964,157300,1.7905499935150146,-0.0001747608184814453,3146000
845,5.965572199784219e-05,157400,1.790098786354065,0.0016535520553588867,3148000
845,6.66612249915488e-05,157500,1.7906233072280884,0.002177119255065918,3150000
845,4.490739229368046e-05,157600,1.7906469106674194,0.03699702024459839,3152000
845,6.2210725445766e-05,157700,1.7901828289031982,0.002031981945037842,3154000
845,4.6778168325545266e-05,157800,1.7902063131332397,0.003389298915863037,3156000
845,5.2514300477923825e-05,157900,1.790222406387329,0.0015277266502380371,3158000
845,5.323808727553114e-05,158000,1.7903226613998413,0.026825249195098877,3160000
845,4.8863159463508055e-05,158100,1.790201187133789,0.002969503402709961,3162000
845,6.426834443118423e-05,158200,1.7897398471832275,0.0033423304557800293,3164000
845,4.532026287051849e-05,158300,1.7902781963348389,0.0006850957870483398,3166000
845,6.482341268565506e-05,158400,1.7907911539077759,0.017468512058258057,3168000
845,6.176608440000564e-05,158500,1.7908599376678467,0.0018434524536132812,3170000
845,0.07159776985645294,158600,1.7907533645629883,-0.00014257431030273438,3172000
845,5.9889873227803037e-05,158700,1.7912509441375732,0.00018322467803955078,3174000
845,6.644019595114514e-05,158800,1.790968656539917,0.02205812931060791,3176000
845,5.3989911975804716e-05,158900,1.7911040782928467,0.02327483892440796,3178000
845,0.11738548427820206,159000,1.79070246219635,-6.663799285888672e-05,3180000
845,7.59397225920111e-05,159100,1.7905412912368774,0.0011864900588989258,3182000
845,8.41007858980447e-05,159200,1.7911068201065063,0.01025080680847168,3184000
845,6.930054951226339e-05,159300,1.7911971807479858,0.016819119453430176,3186000
845,6.321784167084843e-05,159400,1.7911245822906494,0.002277851104736328,3188000
845,4.3320491386111826e-05,159500,1.791319489479065,0.0038185715675354004,3190000
845,5.070551560493186e-05,159600,1.7912954092025757,0.0023876428604125977,3192000
845,5.078953836346045e-05,159700,1.7914326190948486,0.022356152534484863,3194000
845,4.9670827138470486e-05,159800,1.7913860082626343,0.004431724548339844,3196000
845,4.384070780361071e-05,159900,1.7913715839385986,0.007171154022216797,3198000
845,8.194539987016469e-05,160000,1.791612982749939,0.001078784465789795,3200000
845,9.371805936098099e-05,160100,1.7915222644805908,0.025539755821228027,3202000
845,7.062783697620034e-05,160200,1.7914164066314697,0.002001643180847168,3204000
845,6.90520610078238e-05,160300,1.7913808822631836,0.003226935863494873,3206000
845,6.819951522629708e-05,160400,1.7914905548095703,0.0009752511978149414,3208000
845,8.572715887567028e-05,160500,1.791354775428772,0.032916367053985596,3210000
845,7.243589061545208e-05,160600,1.7913997173309326,0.0013436675071716309,3212000
845,4.3417901906650513e-05,160700,1.7914091348648071,-3.5762786865234375e-07,3214000
845,4.9571382987778634e-05,160800,1.7913217544555664,0.0006824135780334473,3216000
845,4.160486423643306e-05,160900,1.7914650440216064,0.030957520008087158,3218000
845,3.345899312989786e-05,161000,1.7915613651275635,0.048637449741363525,3220000
845,4.00349308620207e-05,161100,1.7913484573364258,0.0001322627067565918,3222000
845,4.260776040609926e-05,161200,1.7912580966949463,0.004921019077301025,3224000
845,6.043684697942808e-05,161300,1.791038155555725,0.01467043161392212,3226000
845,5.520072954823263e-05,161400,1.7908496856689453,0.03037893772125244,3228000
845,3.8659611163893715e-05,161500,1.7908443212509155,0.0034908652305603027,3230000
845,4.561617970466614e-05,161600,1.790872573852539,0.000851750373840332,3232000
845,6.471115193562582e-05,161700,1.7913659811019897,0.0030945539474487305,3234000
845,5.5246106057893485e-05,161800,1.7911456823349,0.028548121452331543,3236000
845,3.8396421587094665e-05,161900,1.790980577468872,0.006273448467254639,3238000
845,3.2535775972064584e-05,162000,1.7912155389785767,0.005445718765258789,3240000
845,3.9092170482035726e-05,162100,1.791344404220581,0.00291365385055542,3242000
845,3.572705463739112e-05,162200,1.7914059162139893,0.03156483173370361,3244000
845,5.949779733782634e-05,162300,1.7913841009140015,0.003158390522003174,3246000
845,5.638963193632662e-05,162400,1.791476845741272,0.0038756132125854492,3248000
845,5.320271156961098e-05,162500,1.791368842124939,0.0003764629364013672,3250000
