#{"t_start": 1525583100.6796517, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t,i
352.0,1143,19.727877,1142
352.0,1240,30.091128,2382
572.0,1875,45.719254,4257
484.0,1342,56.930454,5599
484.0,1249,67.515272,6848
264.0,1009,76.021933,7857
396.0,1120,85.500023,8977
308.0,1276,96.206908,10253
264.0,1576,109.309405,11829
396.0,1296,120.116379,13125
264.0,1287,130.894967,14412
308.0,865,138.182068,15277
528.0,1583,151.519498,16860
308.0,1099,160.639291,17959
220.0,1113,169.761913,19072
264.0,1140,179.354224,20212
308.0,1238,189.797631,21450
264.0,852,196.968726,22302
176.0,1281,207.851864,23583
528.0,1668,221.914526,25251
264.0,945,229.876683,26196
440.0,1122,239.480235,27318
132.0,961,247.512408,28279
616.0,1428,259.490481,29707
308.0,852,266.733498,30559
132.0,903,274.384688,31462
572.0,1551,287.308897,33013
352.0,1438,299.450314,34451
396.0,1242,309.951736,35693
440.0,1316,321.192995,37009
176.0,987,329.548197,37996
440.0,1504,342.309788,39500
308.0,1119,351.843251,40619
308.0,1235,362.297354,41854
396.0,1618,376.076768,43472
572.0,1599,389.677424,45071
572.0,1685,403.761525,46756
572.0,1484,416.295308,48240
440.0,1366,427.813296,49606
220.0,1035,436.475452,50641
220.0,1022,445.138277,51663
484.0,1568,458.420608,53231
308.0,987,466.768017,54218
660.0,1711,481.122957,55929
352.0,1133,490.646134,57062
396.0,1332,501.745268,58394
220.0,910,509.411241,59304
528.0,1436,521.3903,60740
264.0,942,529.26076,61682
308.0,1019,537.910822,62701
396.0,1290,548.694375,63991
308.0,1029,557.233939,65020
440.0,1106,566.537208,66126
528.0,1050,575.173105,67176
572.0,1335,586.247566,68511
396.0,1542,598.946122,70053
264.0,1108,608.068627,71161
660.0,1672,622.100086,72833
308.0,1331,633.288175,74164
176.0,855,640.34659,75019
132.0,778,646.72135,75797
264.0,919,654.455548,76716
352.0,1163,664.207327,77879
396.0,1663,678.007921,79542
352.0,1229,688.370816,80771
396.0,1510,700.982214,82281
440.0,1700,715.370061,83981
352.0,1180,725.232207,85161
440.0,1147,734.837843,86308
440.0,1261,745.370449,87569
396.0,1371,756.885353,88940
440.0,1066,765.817893,90006
440.0,1403,777.873595,91409
528.0,1550,791.056386,92959
88.0,950,798.966333,93909
528.0,1677,813.241665,95586
308.0,1372,824.916624,96958
220.0,870,832.199104,97828
440.0,1260,842.571666,99088
440.0,1570,855.815893,100658
176.0,969,864.033252,101627
440.0,1677,877.999735,103304
440.0,1219,888.243115,104523
396.0,1223,898.447012,105746
616.0,1498,911.11252,107244
804.0,1920,927.360674,109164
308.0,1430,939.432941,110594
660.0,1646,953.213665,112240
396.0,1445,965.423395,113685
396.0,1013,973.991856,114698
440.0,1172,983.963081,115870
660.0,1684,998.019084,117554
264.0,1431,1010.229304,118985
352.0,1526,1023.111838,120511
440.0,1603,1036.632337,122114
132.0,1141,1046.345694,123255
396.0,1714,1060.769651,124969
484.0,1181,1070.650819,126150
176.0,971,1078.822181,127121
352.0,1374,1090.261019,128495
484.0,1930,1106.526524,130425
572.0,1371,1118.218815,131796
528.0,1209,1128.523854,133005
308.0,881,1136.070899,133886
308.0,966,1144.20641,134852
440.0,1224,1154.606342,136076
660.0,2164,1172.822921,138240
484.0,1231,1182.995583,139471
264.0,964,1191.126415,140435
660.0,1829,1206.349303,142264
352.0,1753,1221.089582,144017
484.0,1161,1230.821031,145178
708.0,1769,1245.939137,146947
264.0,847,1253.0072,147794
484.0,1436,1264.971671,149230
484.0,1464,1273.629933,150694
572.0,1256,1280.982961,151950
220.0,961,1286.467541,152911
440.0,1534,1295.356009,154445
220.0,837,1300.193725,155282
528.0,1466,1308.755551,156748
264.0,1061,1314.934235,157809
484.0,1324,1322.549142,159133
396.0,1041,1328.536397,160174
484.0,1762,1338.712889,161936
308.0,1373,1346.752753,163309
528.0,1476,1355.339351,164785
572.0,1595,1364.675447,166380
264.0,841,1369.565151,167221
440.0,1519,1378.383485,168740
176.0,1292,1385.779755,170032
484.0,1458,1394.222502,171490
396.0,1733,1404.136257,173223
440.0,1566,1413.204934,174789
176.0,822,1417.937042,175611
484.0,1233,1425.076371,176844
352.0,1329,1432.785195,178173
352.0,992,1438.55105,179165
396.0,1223,1445.638929,180388
440.0,1050,1451.720941,181438
220.0,1231,1458.790573,182669
440.0,1605,1468.14158,184274
352.0,1254,1475.399701,185528
484.0,1680,1485.306607,187208
440.0,1343,1493.128514,188551
308.0,1178,1500.00684,189729
440.0,1302,1507.631218,191031
572.0,1490,1516.346431,192521
440.0,1248,1523.652893,193769
440.0,1677,1533.47712,195446
352.0,1299,1541.029025,196745
176.0,1041,1547.976639,197786
264.0,1121,1556.831114,198907
528.0,1395,1568.221272,200302
484.0,1368,1579.495218,201670
572.0,1567,1592.32034,203237
440.0,1342,1603.28783,204579
396.0,1154,1612.856267,205733
308.0,914,1620.478987,206647
396.0,1569,1633.441926,208216
528.0,1361,1644.697958,209577
616.0,1452,1656.715584,211029
396.0,1270,1667.128594,212299
352.0,1277,1677.668775,213576
308.0,1326,1688.608971,214902
660.0,1607,1701.909696,216509
264.0,1522,1714.507699,218031
440.0,1395,1725.930211,219426
440.0,1171,1735.691884,220597
660.0,2092,1753.001829,222689
220.0,1041,1761.590993,223730
264.0,954,1769.681447,224684
88.0,957,1777.429551,225641
660.0,1960,1793.429128,227601
660.0,1673,1807.154875,229274
308.0,1060,1815.919082,230334
440.0,1746,1830.320062,232080
484.0,1456,1842.605343,233536
660.0,1996,1859.075384,235532
484.0,1511,1871.555305,237043
616.0,1943,1887.737627,238986
528.0,1196,1897.539848,240182
176.0,887,1904.909063,241069
572.0,1403,1916.226181,242472
440.0,928,1923.939291,243400
264.0,939,1931.727009,244339
616.0,2440,1952.100594,246779
440.0,1247,1962.268171,248026
440.0,1166,1971.756295,249192
660.0,1917,1987.64816,251109
220.0,985,1995.795565,252094
396.0,1234,2005.937538,253328
308.0,931,2013.562843,254259
528.0,1290,2024.152428,255549
484.0,1280,2034.856632,256829
352.0,1359,2046.107803,258188
396.0,1595,2059.406575,259783
616.0,2713,2081.713907,262496
308.0,1455,2093.649047,263951
616.0,1690,2107.36292,265641
352.0,1181,2117.051816,266822
616.0,1645,2130.492534,268467
