#{"t_start": 1525550777.535633, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-19.0,1021,16.095326,1020
-20.0,838,22.034446,1858
-21.0,821,27.839325,2679
-21.0,909,34.25264,3588
-20.0,896,40.547395,4484
-21.0,895,46.921908,5379
-21.0,1203,55.424978,6582
-20.0,894,61.694487,7476
-21.0,1001,68.742879,8477
-18.0,1213,77.333296,9690
-21.0,822,83.129238,10512
-21.0,790,88.661583,11302
-20.0,946,95.312876,12248
-20.0,869,101.351396,13117
-21.0,757,106.711265,13874
-20.0,899,113.088645,14773
-21.0,785,118.625037,15558
-21.0,848,124.594918,16406
-19.0,1063,132.133452,17469
-19.0,1022,139.347821,18491
-20.0,887,145.564747,19378
-21.0,850,151.608114,20228
-19.0,938,158.197476,21166
-21.0,759,163.568583,21925
-21.0,760,168.956139,22685
-20.0,857,174.988058,23542
-21.0,808,180.655703,24350
-21.0,790,186.186665,25140
-21.0,819,191.914816,25959
-20.0,924,198.320943,26883
-20.0,958,205.015597,27841
-20.0,1090,212.686978,28931
-20.0,920,219.190091,29851
-20.0,1120,227.123932,30971
-21.0,809,232.836457,31780
-21.0,762,238.29539,32542
-21.0,758,243.684265,33300
-21.0,759,249.02323,34059
-21.0,762,254.432094,34821
-21.0,822,260.197433,35643
-18.0,1210,268.707071,36853
-21.0,964,275.453587,37817
-19.0,1007,282.511003,38824
-21.0,910,288.913796,39734
-17.0,1184,297.272915,40918
-21.0,971,304.077862,41889
-19.0,1114,311.918119,43003
-20.0,860,317.981038,43863
-21.0,837,323.888087,44700
-19.0,1018,331.005313,45718
-19.0,980,337.914667,46698
-21.0,823,343.748557,47521
-21.0,960,350.548691,48481
-18.0,1073,358.077784,49554
-21.0,912,364.531184,50466
-19.0,1230,373.242643,51696
-19.0,997,380.297864,52693
-20.0,974,387.069105,53667
-19.0,1003,394.09972,54670
-21.0,787,399.695174,55457
-20.0,868,405.819037,56325
-20.0,981,412.694547,57306
-21.0,822,418.541322,58128
-18.0,1158,426.650044,59286
-21.0,918,433.151737,60204
-20.0,938,439.820916,61142
-21.0,837,445.741242,61979
-21.0,869,451.938494,62848
-20.0,979,458.929284,63827
-21.0,821,464.717435,64648
-19.0,948,471.45599,65596
-21.0,826,477.329384,66422
-20.0,975,484.225619,67397
-20.0,925,490.68862,68322
-20.0,1067,498.191926,69389
-20.0,1018,505.382458,70407
-19.0,1033,512.624227,71440
-20.0,1093,520.320469,72533
-19.0,949,527.062964,73482
-21.0,847,533.020458,74329
-21.0,912,539.41283,75241
-21.0,972,546.369322,76213
-20.0,986,553.376672,77199
-21.0,926,559.87272,78125
-21.0,854,565.853677,78979
-21.0,880,572.026174,79859
-21.0,955,578.795231,80814
-18.0,1076,586.390584,81890
-19.0,927,592.956231,82817
-20.0,963,599.732319,83780
-20.0,902,606.05182,84682
-20.0,1068,613.580721,85750
-20.0,997,620.645211,86747
-21.0,823,626.421032,87570
-21.0,822,632.180465,88392
-21.0,764,637.536592,89156
-20.0,895,643.92737,90051
-21.0,848,649.919127,90899
-19.0,916,656.4238,91815
-21.0,776,661.935499,92591
-19.0,1205,670.396245,93796
-20.0,924,676.89893,94720
-21.0,824,682.731959,95544
-21.0,852,688.685496,96396
-19.0,988,695.66401,97384
-21.0,818,701.37683,98202
-21.0,839,707.272671,99041
-21.0,836,713.136123,99877
-21.0,878,719.350332,100755
-21.0,911,725.706017,101666
-20.0,1104,733.532631,102770
-19.0,981,740.525286,103751
-21.0,837,746.374898,104588
-21.0,884,752.620099,105472
-20.0,1050,760.004508,106522
-21.0,1003,767.129035,107525
-21.0,840,773.014616,108365
-21.0,975,779.858154,109340
-20.0,1005,786.992017,110345
-21.0,843,792.882207,111188
-21.0,848,798.804087,112036
-19.0,1095,806.516214,113131
-21.0,882,812.69464,114013
-20.0,858,818.710457,114871
-20.0,927,825.360715,115798
-18.0,1153,833.45846,116951
-20.0,837,839.331273,117788
-20.0,841,845.202554,118629
-20.0,981,852.121035,119610
-21.0,846,858.120626,120456
-20.0,982,865.057409,121438
-20.0,960,871.842733,122398
-19.0,994,878.784465,123392
-21.0,983,885.711788,124375
-21.0,822,891.516174,125197
-20.0,868,897.61803,126065
-21.0,838,903.507897,126903
-21.0,1030,910.728746,127933
-21.0,853,916.788236,128786
-21.0,850,922.772717,129636
-20.0,830,928.64603,130466
-20.0,953,935.309721,131419
-21.0,907,941.750952,132326
-20.0,866,947.814131,133192
