#{"t_start": 1525550777.7368824, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,1024,15.926046,1023
-21.0,786,21.429742,1809
-20.0,867,27.6084,2676
-20.0,918,34.094649,3594
-20.0,977,40.97629,4571
-19.0,1059,48.469965,5630
-21.0,968,55.328827,6598
-21.0,792,60.88539,7390
-20.0,895,67.172144,8285
-20.0,987,74.198732,9272
-21.0,938,80.784493,10210
-21.0,887,87.040576,11097
-21.0,823,92.811955,11920
-20.0,1026,99.973808,12946
-21.0,763,105.314189,13709
-20.0,897,111.688124,14606
-19.0,1063,119.193901,15669
-20.0,841,125.164833,16510
-20.0,1017,132.332614,17527
-20.0,1050,139.750736,18577
-20.0,913,146.170648,19490
-21.0,911,152.602436,20401
-19.0,1048,160.011923,21449
-21.0,850,166.027539,22299
-21.0,836,171.97844,23135
-21.0,763,177.313097,23898
-21.0,848,183.264391,24746
-21.0,822,188.981569,25568
-21.0,824,194.688458,26392
-21.0,849,200.614279,27241
-20.0,834,206.45159,28075
-20.0,836,212.325428,28911
-21.0,939,218.973454,29850
-21.0,789,224.558888,30639
-20.0,883,230.81191,31522
-21.0,764,236.228591,32286
-21.0,761,241.673973,33047
-21.0,762,247.079462,33809
-21.0,972,253.93374,34781
-21.0,818,259.673337,35599
-21.0,847,265.618719,36446
-21.0,880,271.847209,37326
-20.0,991,278.770016,38317
-21.0,779,284.252117,39096
-20.0,869,290.355408,39965
-20.0,860,296.370658,40825
-19.0,913,302.775652,41738
-21.0,953,309.515514,42691
-20.0,876,315.690252,43567
-21.0,946,322.334541,44513
-20.0,837,328.220501,45350
-21.0,849,334.197983,46199
-19.0,1068,341.728774,47267
-20.0,915,348.204055,48182
-21.0,847,354.14391,49029
-20.0,931,360.721979,49960
-20.0,917,367.221406,50877
-19.0,1031,374.50185,51908
-20.0,919,381.011481,52827
-20.0,865,387.039546,53692
-21.0,819,392.739359,54511
-21.0,823,398.591829,55334
-21.0,823,404.406003,56157
-20.0,946,411.054109,57103
-20.0,899,417.415809,58002
-21.0,807,423.037421,58809
-20.0,915,429.527194,59724
-21.0,782,435.043965,60506
-21.0,836,441.039576,61342
-21.0,823,446.826262,62165
-20.0,913,453.334972,63078
-21.0,844,459.354288,63922
-20.0,1036,466.663012,64958
-20.0,840,472.636154,65798
-20.0,956,479.420864,66754
-21.0,966,486.270076,67720
-18.0,1420,496.202163,69140
-21.0,786,501.781625,69926
-20.0,876,507.882849,70802
-21.0,823,513.654482,71625
-19.0,1119,521.603047,72744
-21.0,788,527.186022,73532
-21.0,761,532.543166,74293
-21.0,1027,539.732301,75320
-20.0,1036,547.175402,76356
-20.0,1033,554.473689,77389
-20.0,1043,561.769175,78432
-21.0,908,568.1524,79340
-20.0,919,574.603502,80259
-20.0,859,580.697112,81118
-21.0,962,587.47183,82080
-20.0,1067,595.06451,83147
-20.0,1089,602.722016,84236
-19.0,1114,610.550402,85350
-21.0,867,616.664895,86217
-20.0,988,623.61797,87205
-21.0,881,629.798064,88086
-21.0,844,635.700211,88930
-20.0,1038,643.118631,89968
-21.0,760,648.493224,90728
-21.0,1032,655.765897,91760
-20.0,957,662.600065,92717
-21.0,761,667.913419,93478
-21.0,757,673.259152,94235
-19.0,962,680.061496,95197
-20.0,1212,688.560024,96409
-21.0,880,694.752022,97289
-19.0,976,701.595003,98265
-20.0,933,708.164673,99198
-21.0,834,714.033323,100032
-20.0,835,719.90594,100867
-21.0,944,726.547626,101811
-21.0,847,732.509216,102658
-20.0,985,739.524169,103643
-20.0,952,746.199835,104595
-21.0,790,751.773796,105385
-20.0,990,758.721362,106375
-20.0,835,764.678046,107210
-20.0,892,770.907522,108102
-20.0,916,777.32812,109018
-20.0,1018,784.562002,110036
-21.0,869,790.657835,110905
-21.0,817,796.367815,111722
-20.0,837,802.27201,112559
-20.0,975,809.083612,113534
-20.0,853,815.113811,114387
-17.0,1354,824.689948,115741
-20.0,1037,831.965494,116778
-21.0,792,837.548489,117570
-20.0,1028,844.755179,118598
-21.0,823,850.549812,119421
-21.0,972,857.445293,120393
-21.0,777,862.917841,121170
-20.0,958,869.746007,122128
-21.0,792,875.216687,122920
-20.0,939,881.845832,123859
-21.0,865,887.943795,124724
-20.0,982,894.836445,125706
-21.0,937,901.467443,126643
-21.0,822,907.216342,127465
-20.0,971,914.027342,128436
-20.0,974,920.925186,129410
-20.0,891,927.218235,130301
-20.0,901,933.57012,131202
-21.0,832,939.461265,132034
-20.0,994,946.42914,133028
-20.0,918,952.845786,133946
-20.0,924,959.342617,134870
-21.0,838,965.230643,135708
-21.0,815,970.892864,136523
-21.0,776,976.268947,137299
-21.0,823,981.938204,138122
-20.0,895,988.182865,139017
-20.0,925,994.687159,139942
-21.0,870,1000.745639,140812
-21.0,846,1006.690761,141658
-20.0,830,1012.473615,142488
-19.0,1030,1019.721734,143518
-19.0,1089,1027.331506,144607
-20.0,965,1034.09924,145572
-21.0,919,1040.554384,146491
-20.0,904,1046.873616,147395
-19.0,960,1053.517289,148355
-20.0,1077,1061.080773,149432
-20.0,927,1067.548692,150359
-21.0,780,1072.973152,151139
-21.0,867,1079.038913,152006
-20.0,837,1084.845071,152843
-19.0,931,1091.3228,153774
-21.0,841,1097.245711,154615
-21.0,882,1103.408654,155497
-21.0,939,1109.946619,156436
-20.0,838,1115.874027,157274
-20.0,840,1121.732484,158114
-21.0,780,1127.224539,158894
-20.0,1038,1134.585871,159932
-21.0,820,1140.363879,160752
-20.0,833,1146.181788,161585
-19.0,994,1153.174792,162579
-19.0,1177,1161.471737,163756
-21.0,821,1167.269517,164577
-20.0,1017,1174.470853,165594
-20.0,981,1181.353331,166575
-19.0,1023,1188.573353,167598
-21.0,961,1195.24712,168559
-19.0,1092,1202.976678,169651
-21.0,963,1209.845783,170614
-21.0,840,1215.722514,171454
-21.0,1023,1222.937783,172477
-20.0,838,1228.851324,173315
-21.0,824,1234.6711,174139
-21.0,807,1240.322819,174946
-21.0,883,1246.571289,175829
-21.0,877,1252.740389,176706
-21.0,847,1258.720172,177553
-20.0,871,1264.861978,178424
-21.0,851,1270.8793,179275
-19.0,1016,1278.077999,180291
-19.0,936,1284.669151,181227
-21.0,823,1290.426069,182050
-20.0,893,1296.755265,182943
-21.0,1060,1304.268498,184003
-21.0,821,1310.073687,184824
-21.0,868,1316.234189,185692
-21.0,880,1322.488904,186572
-21.0,878,1328.727364,187450
-21.0,884,1334.963212,188334
-20.0,963,1341.700395,189297
-21.0,959,1348.4886,190256
-21.0,819,1354.319959,191075
-21.0,788,1359.909639,191863
-20.0,864,1365.984185,192727
-21.0,1082,1373.580004,193809
-20.0,920,1380.032845,194729
-21.0,1145,1388.141728,195874
-20.0,839,1394.096542,196713
-21.0,781,1399.633799,197494
-20.0,906,1405.979487,198400
-21.0,862,1412.051794,199262
-21.0,834,1417.99627,200096
-19.0,1113,1426.110444,201209
-21.0,809,1431.828934,202018
-21.0,859,1437.914024,202877
-21.0,1031,1445.154793,203908
-20.0,928,1451.747813,204836
-18.0,1162,1459.931917,205998
-21.0,928,1466.486528,206926
-20.0,837,1472.377873,207763
-20.0,868,1478.505666,208631
-21.0,823,1484.361286,209454
-20.0,987,1491.314842,210441
-21.0,912,1497.793626,211353
-21.0,880,1504.014232,212233
-21.0,804,1509.747579,213037
-19.0,1123,1517.725878,214160
-19.0,1100,1525.454174,215260
-20.0,900,1531.857292,216160
-20.0,838,1537.790633,216998
-21.0,823,1543.65357,217821
-21.0,820,1549.417306,218641
-21.0,846,1555.46021,219487
-20.0,838,1561.406269,220325
-20.0,888,1567.71324,221213
-21.0,935,1574.270712,222148
-20.0,923,1580.765545,223071
-20.0,950,1587.483049,224021
-21.0,867,1593.7114,224888
-19.0,1199,1602.210888,226087
-20.0,975,1609.106962,227062
-19.0,1100,1616.893311,228162
-20.0,1024,1624.13747,229186
-21.0,1024,1631.372393,230210
-21.0,882,1637.560503,231092
-20.0,1138,1645.664199,232230
-19.0,996,1652.752558,233226
-21.0,843,1658.701916,234069
-21.0,1105,1666.818584,235174
-21.0,896,1673.114403,236070
-20.0,900,1679.499421,236970
-21.0,789,1685.030016,237759
-20.0,978,1691.929904,238737
-21.0,1023,1699.125157,239760
-20.0,1077,1706.778265,240837
-20.0,882,1713.017258,241719
-19.0,1114,1720.908201,242833
-21.0,882,1727.136048,243715
-18.0,1172,1735.422877,244887
-21.0,958,1742.191722,245845
-20.0,884,1748.52858,246729
-21.0,962,1755.406158,247691
-20.0,970,1762.19705,248661
-19.0,1014,1769.356893,249675
-19.0,1060,1776.904116,250735
-21.0,848,1782.875131,251583
-20.0,985,1789.854041,252568
-21.0,880,1796.032046,253448
-21.0,840,1801.908933,254288
-20.0,957,1808.636894,255245
-20.0,934,1815.272014,256179
-19.0,1022,1822.48158,257201
-21.0,881,1828.735029,258082
-20.0,961,1835.437987,259043
-21.0,1007,1842.567367,260050
-20.0,933,1849.162933,260983
-21.0,1027,1856.451493,262010
-21.0,836,1862.35497,262846
-20.0,999,1869.384316,263845
-21.0,824,1875.171149,264669
-21.0,1088,1882.844888,265757
-20.0,894,1889.141705,266651
-20.0,942,1895.843952,267593
