#{"t_start": 1525550777.6995642, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-19.0,933,15.285295,932
-20.0,900,21.657418,1832
-21.0,791,27.273023,2623
-19.0,1027,34.518281,3650
-20.0,940,41.159719,4590
-21.0,878,47.365022,5468
-21.0,761,52.726163,6229
-21.0,881,58.962073,7110
-21.0,881,65.152719,7991
-20.0,927,71.720329,8918
-21.0,905,78.082056,9823
-20.0,925,84.606928,10748
-21.0,846,90.539861,11594
-21.0,791,96.114416,12385
-21.0,819,101.79807,13204
-21.0,878,108.035319,14082
-20.0,857,114.089059,14939
-18.0,1086,121.725553,16025
-21.0,790,127.353752,16815
-20.0,894,133.624603,17709
-19.0,1031,140.90483,18740
-21.0,820,146.68112,19560
-21.0,928,153.291891,20488
-20.0,956,159.98556,21444
-21.0,807,165.687707,22251
-21.0,760,171.088287,23011
-21.0,821,176.856777,23832
-19.0,964,183.62371,24796
-21.0,814,189.298654,25610
-20.0,868,195.322641,26478
-17.0,1216,203.798439,27694
-21.0,942,210.419361,28636
-19.0,933,217.03281,29569
-21.0,790,222.565774,30359
-21.0,788,228.222086,31147
-21.0,757,233.519467,31904
-21.0,764,239.02693,32668
-21.0,757,244.397171,33425
-21.0,819,250.1606,34244
-21.0,757,255.513371,35001
-21.0,759,260.836503,35760
-19.0,1089,268.495694,36849
-20.0,1169,276.701125,38018
-20.0,1009,283.76397,39027
-21.0,819,289.536017,39846
-20.0,919,295.994074,40765
-19.0,1001,303.055845,41766
-20.0,987,310.002974,42753
-21.0,866,316.112189,43619
-21.0,943,322.715282,44562
-21.0,787,328.241385,45349
-21.0,1139,336.238361,46488
-20.0,895,342.619344,47383
-20.0,949,349.307532,48332
-16.0,1334,358.698148,49666
-21.0,911,365.134952,50577
-21.0,790,370.732007,51367
-21.0,822,376.494475,52189
-20.0,1163,384.715854,53352
-21.0,824,390.461838,54176
-19.0,931,397.001698,55107
-20.0,958,403.778195,56065
-20.0,863,409.848026,56928
-20.0,962,416.616714,57890
-19.0,1134,424.610787,59024
-21.0,999,431.686024,60023
-21.0,861,437.776811,60884
-20.0,1039,445.157637,61923
-21.0,899,451.577879,62822
-21.0,791,457.232993,63613
-21.0,842,463.175905,64455
-20.0,973,470.101307,65428
-20.0,997,477.180421,66425
-20.0,1203,485.648377,67628
-21.0,1016,492.76707,68644
-19.0,960,499.533034,69604
-19.0,1125,507.422494,70729
-20.0,1011,514.531745,71740
-19.0,1038,521.905302,72778
-21.0,840,527.87054,73618
-20.0,920,534.335467,74538
-20.0,891,540.589483,75429
-21.0,907,547.093229,76336
-21.0,970,553.95225,77306
-20.0,985,560.869102,78291
-19.0,1168,569.035971,79459
-20.0,964,575.832447,80423
-20.0,1132,583.828359,81555
-21.0,847,589.815996,82402
-21.0,957,596.638897,83359
-19.0,1038,603.896747,84397
-19.0,992,610.889997,85389
-21.0,777,616.370865,86166
-20.0,991,623.33138,87157
-19.0,976,630.218175,88133
-21.0,806,635.840928,88939
-21.0,941,642.544599,89880
-19.0,1006,649.653663,90886
-20.0,914,656.144043,91800
-20.0,836,662.103567,92636
-20.0,912,668.474169,93548
-21.0,966,675.28169,94514
-21.0,1045,682.677345,95559
-20.0,1013,689.769474,96572
-19.0,1082,697.400261,97654
-20.0,1140,705.421288,98794
-20.0,944,711.988221,99738
-20.0,1043,719.376088,100781
-20.0,949,726.024665,101730
-21.0,898,732.363301,102628
-20.0,986,739.391568,103614
-21.0,850,745.335127,104464
-20.0,869,751.490927,105333
-19.0,972,758.321995,106305
-21.0,848,764.35655,107153
-20.0,1134,772.319504,108287
-21.0,989,779.256647,109276
-18.0,1059,786.76167,110335
-20.0,904,793.093603,111239
-21.0,758,798.385269,111997
-21.0,987,805.318855,112984
-21.0,837,811.155938,113821
-20.0,924,817.69551,114745
-19.0,1012,824.888996,115757
-19.0,1028,832.109807,116785
-21.0,912,838.521026,117697
-19.0,1002,845.555842,118699
-20.0,926,852.077004,119625
-19.0,1117,859.989549,120742
-20.0,837,865.920515,121579
-20.0,883,872.121487,122462
-19.0,1083,879.728815,123545
-21.0,832,885.581231,124377
-21.0,880,891.798089,125257
-20.0,859,897.845314,126116
-21.0,786,903.361461,126902
-20.0,975,910.143128,127877
-21.0,910,916.648552,128787
-21.0,822,922.424426,129609
-21.0,871,928.602778,130480
-20.0,1007,935.655625,131487
-21.0,817,941.443997,132304
-21.0,868,947.517287,133172
-21.0,821,953.26656,133993
-20.0,836,959.106462,134829
-20.0,869,965.23117,135698
-21.0,857,971.196456,136555
-21.0,878,977.288916,137433
-21.0,842,983.10245,138275
-20.0,837,988.975312,139112
-21.0,871,995.052375,139983
-21.0,868,1001.120142,140851
-20.0,986,1008.015414,141837
-19.0,1014,1015.096773,142851
-21.0,913,1021.527597,143764
-20.0,866,1027.574382,144630
-20.0,891,1033.821744,145521
-19.0,1026,1041.036489,146547
-20.0,842,1046.910864,147389
-21.0,847,1052.764766,148236
-21.0,822,1058.56497,149058
-21.0,962,1065.283051,150020
-20.0,1061,1072.649071,151081
-21.0,942,1079.230386,152023
-19.0,932,1085.711504,152955
-21.0,792,1091.209345,153747
-20.0,965,1097.997728,154712
-18.0,1012,1105.066868,155724
-18.0,1131,1112.976706,156855
-21.0,877,1119.146787,157732
-19.0,989,1126.071959,158721
-17.0,1307,1135.370238,160028
-21.0,809,1141.07673,160837
-19.0,1003,1148.046427,161840
-19.0,1032,1155.341666,162872
