#{"t_start": 1525550777.5782566, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,775,14.313376,774
-20.0,978,21.197547,1752
-20.0,961,28.057519,2713
-20.0,839,33.954948,3552
-21.0,817,39.698947,4369
-20.0,917,46.205732,5286
-20.0,1062,53.695269,6348
-20.0,1106,61.486231,7454
-21.0,838,67.390059,8292
-21.0,836,73.364665,9128
-20.0,839,79.253131,9967
-21.0,850,85.242182,10817
-20.0,919,91.662345,11736
-21.0,761,96.997041,12497
-21.0,761,102.313969,13258
-20.0,898,108.663277,14156
-21.0,963,115.46953,15119
-20.0,852,121.476058,15971
-20.0,880,127.738956,16851
-20.0,887,133.976807,17738
-18.0,1253,142.776164,18991
-20.0,900,149.190913,19891
-20.0,875,155.329303,20766
-19.0,1015,162.529352,21781
-21.0,787,168.094659,22568
-21.0,763,173.491445,23331
-21.0,764,178.828956,24095
-21.0,821,184.587152,24916
-21.0,786,190.094039,25702
-20.0,898,196.311958,26600
-20.0,1050,203.604161,27650
-20.0,957,210.329124,28607
-21.0,811,216.079362,29418
-19.0,1075,223.635982,30493
-21.0,873,229.852639,31366
-21.0,761,235.228562,32127
-21.0,763,240.702945,32890
-21.0,758,246.115881,33648
-21.0,760,251.448499,34408
-19.0,916,257.911748,35324
-21.0,819,263.64899,36143
-21.0,789,269.243739,36932
-20.0,944,275.827333,37876
-20.0,863,281.846189,38739
-20.0,924,288.371035,39663
-19.0,1018,295.507038,40681
-21.0,963,302.279507,41644
-20.0,835,308.168315,42479
-21.0,815,313.920115,43294
-19.0,1053,321.310869,44347
-20.0,886,327.550262,45233
-21.0,762,332.868174,45995
-21.0,942,339.559127,46937
-21.0,910,345.971402,47847
-21.0,1002,353.040982,48849
-20.0,836,358.931879,49685
-20.0,970,365.787346,50655
-21.0,820,371.615368,51475
-21.0,822,377.389096,52297
-21.0,935,383.978346,53232
-21.0,971,390.764231,54203
-20.0,993,397.735308,55196
-21.0,1062,405.274461,56258
-21.0,763,410.61729,57021
-21.0,878,416.795301,57899
-19.0,1143,424.845605,59042
-21.0,1040,432.210336,60082
-20.0,901,438.582661,60983
-18.0,1108,446.472399,62091
-20.0,1046,453.917124,63137
-20.0,835,459.87649,63972
-19.0,1266,468.82283,65238
-21.0,878,475.106921,66116
-21.0,778,480.591473,66894
-20.0,956,487.34233,67850
-21.0,850,493.306625,68700
-19.0,968,500.112098,69668
-19.0,1060,507.517318,70728
-21.0,827,513.352792,71555
-20.0,836,519.265393,72391
-19.0,1186,527.685472,73577
-21.0,819,533.45306,74396
-20.0,1095,541.14684,75491
-21.0,763,546.606762,76254
-20.0,835,552.533245,77089
-21.0,930,559.045653,78019
-19.0,1012,566.17295,79031
-21.0,945,572.76863,79976
-19.0,1016,579.964667,80992
-21.0,858,586.025809,81850
-19.0,1237,594.792692,83087
-21.0,779,600.287036,83866
-19.0,1008,607.357544,84874
-18.0,1140,615.411804,86014
-21.0,895,621.707043,86909
-20.0,877,627.846383,87786
-20.0,889,634.095139,88675
-18.0,1075,641.723296,89750
-19.0,939,648.384295,90689
-19.0,969,655.210164,91658
-21.0,808,660.973528,92466
-20.0,835,666.854191,93301
-20.0,967,673.676552,94268
-19.0,1101,681.434695,95369
-18.0,1026,688.610433,96395
