#{"t_start": 1525550761.9859421, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,760,7.597406,759
-21.0,849,13.12565,1608
-20.0,1006,21.848865,2614
-21.0,817,28.745484,3431
-20.0,836,36.35375,4267
-21.0,839,43.9273,5106
-21.0,761,50.935533,5867
-21.0,759,57.768256,6626
-21.0,823,65.25964,7449
-21.0,848,73.055809,8297
-20.0,908,81.257869,9205
-20.0,981,90.155957,10186
-20.0,836,97.760029,11022
-20.0,899,105.891153,11921
-21.0,817,113.33616,12738
-20.0,956,122.052048,13694
-20.0,945,130.614525,14639
-21.0,758,137.409153,15397
-20.0,952,146.127264,16349
-20.0,995,155.158782,17344
-19.0,1121,165.332738,18465
-21.0,928,173.743644,19393
-21.0,820,181.158097,20213
-21.0,1001,190.265003,21214
-20.0,1071,199.985573,22285
-21.0,838,207.559807,23123
-20.0,925,215.970209,24048
-21.0,763,222.916592,24811
-21.0,848,230.601124,25659
-21.0,878,238.603562,26537
-19.0,1093,248.498262,27630
-21.0,820,255.887188,28450
-20.0,999,264.917395,29449
-21.0,762,271.817485,30211
-21.0,909,280.054974,31120
-20.0,914,288.33469,32034
-21.0,884,296.339932,32918
-20.0,919,304.696778,33837
-18.0,1162,315.201678,34999
-21.0,757,322.034203,35756
-18.0,1210,332.970905,36966
-19.0,1073,342.691388,38039
-20.0,961,351.404614,39000
-20.0,840,358.948291,39840
-20.0,990,367.90064,40830
-21.0,810,375.250861,41640
-19.0,1093,385.168617,42733
-21.0,876,393.084651,43609
-21.0,788,400.156613,44397
-21.0,881,408.143612,45278
-20.0,1148,418.501615,46426
-20.0,899,426.710208,47325
-21.0,762,433.517235,48087
-20.0,1113,443.642413,49200
-21.0,934,452.000769,50134
-21.0,763,458.882424,50897
-20.0,1045,468.305512,51942
-21.0,848,475.98779,52790
-20.0,896,484.112108,53686
-18.0,1119,494.319653,54805
-21.0,908,502.609866,55713
-21.0,760,509.471172,56473
-21.0,762,516.400818,57235
-20.0,962,525.02223,58197
-20.0,985,534.02749,59182
-21.0,786,541.163802,59968
-20.0,837,548.813897,60805
-21.0,938,557.449641,61743
-19.0,911,565.778971,62654
-20.0,937,574.289968,63591
-21.0,884,582.413629,64475
-20.0,923,590.827487,65398
-21.0,918,599.199878,66316
-17.0,1102,609.159503,67418
-20.0,908,617.427098,68326
-19.0,968,626.344799,69294
-20.0,852,634.138319,70146
-21.0,875,642.050291,71021
-21.0,788,649.202893,71809
-19.0,960,657.974058,72769
-21.0,846,665.643087,73615
-21.0,786,672.824559,74401
-21.0,787,679.90838,75188
-20.0,885,687.925412,76073
-21.0,943,696.444792,77016
-19.0,995,705.470878,78011
-21.0,874,713.396334,78885
-20.0,963,722.129755,79848
-21.0,786,729.289788,80634
-20.0,927,737.677247,81561
-17.0,1363,750.113521,82924
-21.0,824,757.588001,83748
-21.0,846,765.249907,84594
-19.0,1061,774.801646,85655
-21.0,896,782.924047,86551
-21.0,879,790.854452,87430
-21.0,849,798.512769,88279
-21.0,900,806.717246,89179
-21.0,820,814.073123,89999
-21.0,757,820.980608,90756
-20.0,957,829.609997,91713
-21.0,762,836.573766,92475
-21.0,820,844.152598,93295
-21.0,763,851.006721,94058
-21.0,906,859.211114,94964
-19.0,991,868.183282,95955
-21.0,967,876.941636,96922
-21.0,758,883.812034,97680
-21.0,823,891.24831,98503
-19.0,1091,901.185031,99594
-18.0,1203,912.239694,100797
-21.0,762,919.161418,101559
-20.0,900,927.259699,102459
-21.0,789,934.386572,103248
-21.0,882,942.459154,104130
-21.0,839,950.03941,104969
-20.0,976,958.842285,105945
-20.0,954,967.385402,106899
-21.0,991,976.292655,107890
-21.0,894,984.339566,108784
-21.0,806,991.637886,109590
-21.0,969,1000.460478,110559
-20.0,899,1008.561072,111458
-21.0,841,1016.222314,112299
-21.0,911,1024.40279,113210
-21.0,852,1032.02729,114062
-21.0,817,1039.389304,114879
-20.0,1005,1048.46822,115884
-21.0,869,1056.321969,116753
-21.0,764,1063.263244,117517
-20.0,912,1071.600974,118429
-20.0,927,1079.967547,119356
-18.0,983,1088.853494,120339
-18.0,1109,1098.80797,121448
-21.0,852,1106.45478,122300
-21.0,777,1113.471464,123077
-21.0,823,1120.990972,123900
