#{"t_start": 1525550761.999469, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-20.0,1040,9.409817,1039
-19.0,967,16.026074,2006
-20.0,1050,25.358722,3056
-20.0,841,32.965211,3897
-20.0,984,41.922234,4881
-19.0,916,50.274199,5797
-21.0,850,57.973532,6647
-20.0,1064,67.685457,7711
-19.0,909,75.972156,8620
-21.0,941,84.510595,9561
-20.0,896,92.64257,10457
-20.0,919,100.978491,11376
-20.0,927,109.368841,12303
-19.0,994,118.44283,13297
-21.0,823,125.931616,14120
-20.0,1096,135.819678,15216
-20.0,914,144.129738,16130
-21.0,1062,153.809306,17192
-21.0,904,161.984732,18096
-21.0,866,169.831226,18962
-18.0,1116,179.951436,20078
-18.0,1032,189.32453,21110
-21.0,875,197.304747,21985
-21.0,808,204.580454,22793
-19.0,1049,214.111999,23842
-21.0,782,221.232287,24624
-21.0,880,229.207608,25504
-19.0,936,237.746989,26440
-21.0,866,245.588993,27306
-21.0,946,254.12678,28252
-21.0,760,260.959141,29012
-20.0,986,269.911313,29998
-19.0,978,278.757534,30976
-20.0,964,287.504148,31940
-20.0,974,296.326716,32914
-20.0,871,304.25391,33785
-20.0,839,311.871856,34624
-20.0,904,319.998383,35528
-18.0,1144,330.328754,36672
-19.0,1116,340.395113,37788
-20.0,1020,349.696781,38808
-21.0,815,357.030195,39623
-20.0,855,364.732233,40478
-20.0,1109,374.788569,41587
-21.0,763,381.697001,42350
-21.0,759,388.547649,43109
-21.0,790,395.70202,43899
-19.0,1145,406.043162,45044
-20.0,927,414.411084,45971
-20.0,925,422.796402,46896
-21.0,787,429.904899,47683
-21.0,787,437.001271,48470
-21.0,787,444.17733,49257
-20.0,871,451.939532,50128
-19.0,934,460.358658,51062
-21.0,792,467.46334,51854
-20.0,925,475.881954,52779
-21.0,909,484.140487,53688
-20.0,922,492.507348,54610
-19.0,967,501.33811,55577
-21.0,763,508.301471,56340
-20.0,963,517.039444,57303
-21.0,917,525.233851,58220
-20.0,935,533.783051,59155
-21.0,1008,542.974953,60163
-20.0,897,551.135023,61060
-19.0,1109,561.357719,62169
-18.0,1059,571.051292,63228
-19.0,1020,580.373756,64248
-20.0,841,588.039798,65089
-19.0,1196,598.933854,66285
-20.0,902,607.112638,67187
-21.0,883,615.129047,68070
-21.0,850,622.942117,68920
-20.0,903,631.198655,69823
-21.0,777,638.23408,70600
-21.0,852,645.988936,71452
-21.0,877,653.956466,72329
-21.0,908,662.226727,73237
-19.0,1038,671.654149,74275
-21.0,789,678.786163,75064
-16.0,1303,690.57209,76367
-21.0,789,697.734576,77156
-19.0,943,706.303225,78099
-21.0,787,713.43817,78886
-21.0,761,720.341561,79647
-21.0,896,728.466159,80543
-20.0,941,736.993021,81484
-20.0,958,745.638012,82442
-21.0,940,754.282192,83382
-21.0,848,761.946561,84230
-20.0,915,770.232129,85145
-20.0,884,778.210653,86029
-21.0,909,786.420883,86938
-21.0,878,794.353674,87816
-21.0,937,802.873729,88753
-21.0,970,811.623949,89723
-19.0,1015,820.812136,90738
-21.0,819,828.213403,91557
-21.0,905,836.470659,92462
-21.0,822,844.069713,93284
-21.0,1061,853.607001,94345
-20.0,971,862.433749,95316
-20.0,854,870.158033,96170
-21.0,840,877.774283,97010
-21.0,847,885.491756,97857
-21.0,881,893.409664,98738
-21.0,983,902.35873,99721
-21.0,780,909.594691,100501
-18.0,1041,919.032601,101542
-21.0,819,926.424139,102361
-21.0,817,933.776278,103178
-19.0,973,942.675086,104151
-21.0,817,950.059152,104968
-19.0,935,958.483211,105903
-19.0,1156,968.890108,107059
-21.0,763,975.68543,107822
-21.0,995,984.665489,108817
-20.0,958,993.36243,109775
-21.0,881,1001.343629,110656
-20.0,860,1009.134632,111516
-18.0,1093,1019.037123,112609
-21.0,882,1026.901762,113491
-21.0,848,1034.580068,114339
-19.0,1005,1043.592078,115344
-21.0,880,1051.557657,116224
-21.0,1035,1060.93242,117259
-20.0,958,1069.621094,118217
-21.0,1004,1078.767668,119221
-21.0,1079,1088.534569,120300
-21.0,899,1096.611322,121199
-21.0,790,1103.663519,121989
-21.0,787,1110.828899,122776
-20.0,995,1119.837126,123771
-21.0,852,1127.574203,124623
-19.0,997,1136.617858,125620
-19.0,1054,1146.270112,126674
-20.0,987,1155.296927,127661
-21.0,823,1162.788572,128484
-20.0,880,1170.837262,129364
-19.0,970,1179.638799,130334
-20.0,899,1187.809576,131233
-20.0,835,1195.349603,132068
-20.0,896,1203.548011,132964
-19.0,1084,1213.413019,134048
-18.0,1334,1225.575238,135382
-21.0,1031,1234.896182,136413
-21.0,788,1241.975367,137201
-20.0,922,1250.39931,138123
-21.0,836,1257.941767,138959
-19.0,993,1266.890748,139952
-18.0,1152,1277.397946,141104
-20.0,899,1285.56202,142003
-20.0,957,1294.209861,142960
-21.0,763,1301.08158,143723
-20.0,974,1309.87461,144697
-21.0,757,1316.679598,145454
-21.0,897,1324.77704,146351
-21.0,912,1333.09053,147263
-18.0,1195,1343.995599,148458
-21.0,824,1351.518111,149282
-20.0,947,1360.080495,150229
-21.0,818,1367.50253,151047
-20.0,955,1376.156364,152002
-21.0,984,1385.081393,152986
-20.0,927,1393.457914,153913
-19.0,1036,1402.931763,154949
-21.0,1029,1412.273469,155978
-19.0,1069,1421.930923,157047
-20.0,947,1430.508534,157994
-20.0,1064,1440.15007,159058
-21.0,973,1448.899626,160031
-21.0,834,1456.481964,160865
-20.0,955,1465.127234,161820
-21.0,824,1472.641032,162644
-21.0,762,1479.624639,163406
-21.0,935,1488.151958,164341
-20.0,920,1496.594237,165261
-21.0,809,1503.990895,166070
-21.0,763,1510.890128,166833
-20.0,868,1518.805244,167701
-20.0,983,1527.726172,168684
-21.0,881,1535.787846,169565
-20.0,949,1544.411769,170514
-21.0,913,1552.678857,171427
-21.0,795,1559.952701,172222
-20.0,868,1567.884717,173090
-20.0,962,1576.657281,174052
-21.0,758,1583.492412,174810
-21.0,959,1592.229593,175769
-21.0,763,1599.225071,176532
-21.0,822,1606.777237,177354
-20.0,840,1614.435954,178194
-21.0,804,1621.723121,178998
-21.0,819,1629.092973,179817
-18.0,1171,1639.701161,180988
-20.0,899,1647.851502,181887
-21.0,939,1656.460354,182826
-21.0,940,1664.891756,183766
-20.0,836,1672.493492,184602
-20.0,945,1681.322216,185547
-21.0,823,1688.853985,186370
-20.0,897,1696.984132,187267
-21.0,761,1703.930775,188028
-21.0,881,1711.899519,188909
-20.0,1027,1721.198978,189936
-21.0,762,1728.094642,190698
-21.0,763,1735.056387,191461
-21.0,825,1742.557904,192286
-21.0,824,1750.073133,193110
-20.0,837,1757.685941,193947
-21.0,776,1764.806182,194723
-20.0,1004,1773.838528,195727
-21.0,848,1781.5374,196575
-21.0,851,1789.177332,197426
-19.0,1011,1798.242095,198437
-20.0,930,1806.742607,199367
-21.0,824,1814.195779,200191
-21.0,764,1821.222102,200955
-21.0,942,1829.746467,201897
-21.0,900,1837.94819,202797
-21.0,822,1845.397243,203619
-21.0,1122,1855.57038,204741
-21.0,762,1862.423885,205503
-21.0,763,1869.329418,206266
-21.0,846,1876.962959,207112
-21.0,900,1885.241585,208012
-19.0,962,1893.953457,208974
-21.0,780,1901.034261,209754
-20.0,1020,1910.354048,210774
-20.0,918,1918.742505,211692
-21.0,942,1927.197471,212634
-21.0,824,1934.707635,213458
-21.0,1015,1943.90298,214473
-21.0,819,1951.303365,215292
-20.0,841,1958.987674,216133
-21.0,841,1966.64026,216974
-20.0,961,1975.358701,217935
-21.0,851,1983.18559,218786
-21.0,866,1991.029405,219652
-18.0,1054,2000.556207,220706
-20.0,838,2008.223112,221544
-21.0,893,2016.29179,222437
-21.0,846,2024.029371,223283
-21.0,821,2031.438722,224104
-20.0,862,2039.248221,224966
-20.0,866,2047.072493,225832
-21.0,849,2054.80384,226681
-21.0,999,2063.886987,227680
-20.0,1155,2074.446593,228835
-20.0,1022,2083.756985,229857
-20.0,925,2092.130586,230782
-19.0,1295,2103.869806,232077
-20.0,1012,2112.962316,233089
-20.0,970,2121.68065,234059
-21.0,1004,2130.779108,235063
-19.0,1084,2140.594888,236147
-21.0,823,2148.065488,236970
-20.0,1027,2157.263725,237997
-21.0,761,2164.193704,238758
-20.0,916,2172.529272,239674
-21.0,947,2181.108896,240621
-21.0,964,2189.916833,241585
-21.0,763,2196.812667,242348
-21.0,817,2204.169299,243165
-20.0,929,2212.572564,244094
-21.0,762,2219.465066,244856
-19.0,1038,2228.905907,245894
-18.0,1172,2239.592068,247066
-20.0,990,2248.55277,248056
-20.0,891,2256.581115,248947
-20.0,929,2264.990149,249876
-20.0,976,2273.85437,250852
-21.0,865,2281.669773,251717
-19.0,1033,2291.067545,252750
-21.0,849,2298.730525,253599
-21.0,823,2306.267471,254422
-18.0,1171,2316.89163,255593
-21.0,761,2323.828783,256354
-20.0,916,2332.229163,257270
-21.0,958,2341.056578,258228
-21.0,852,2348.714893,259080
-19.0,1011,2357.878362,260091
-21.0,884,2365.922678,260975
-20.0,831,2373.450581,261806
-21.0,758,2380.240865,262564
-21.0,819,2387.643718,263383
-19.0,1088,2397.576792,264471
-21.0,759,2404.463372,265230
-21.0,909,2412.69047,266139
-21.0,881,2421.007615,267020
-20.0,964,2429.804542,267984
-21.0,818,2437.225653,268802
-20.0,943,2445.723477,269745
-21.0,885,2453.694337,270630
-21.0,878,2461.811439,271508
-19.0,1132,2472.060391,272640
-21.0,850,2479.801269,273490
