#{"t_start": 1525550761.993477, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,775,7.691439,774
-20.0,999,14.280189,1773
-21.0,824,21.650047,2597
-16.0,1281,32.800714,3878
-21.0,839,40.450932,4717
-20.0,916,48.795975,5633
-21.0,758,55.634009,6391
-21.0,761,62.611339,7152
-21.0,925,71.022576,8077
-21.0,907,79.248649,8984
-20.0,931,87.722655,9915
-20.0,838,95.304465,10753
-20.0,897,103.450622,11650
-20.0,947,112.067768,12597
-20.0,929,120.512314,13526
-21.0,795,127.727413,14321
-19.0,1147,138.092126,15468
-21.0,943,146.705212,16411
-20.0,947,155.300036,17358
-20.0,1236,166.529375,18594
-21.0,820,173.961779,19414
-19.0,1143,184.28957,20557
-21.0,780,191.401129,21337
-21.0,881,199.364609,22218
-21.0,921,207.728477,23139
-21.0,884,215.74994,24023
-21.0,941,224.340672,24964
-19.0,1088,234.210884,26052
-21.0,819,241.66975,26871
-20.0,864,249.470093,27735
-21.0,897,257.569508,28632
-19.0,1011,266.690592,29643
-21.0,792,273.848287,30435
-20.0,880,281.808175,31315
-20.0,1199,292.698471,32514
-21.0,967,301.439517,33481
-20.0,1067,311.159654,34548
-21.0,867,318.978098,35415
-21.0,760,325.871283,36175
-20.0,982,334.7182,37157
-19.0,1070,344.402698,38227
-19.0,967,353.163827,39194
-18.0,1088,362.931663,40282
-18.0,1101,372.906275,41383
-20.0,985,381.8724,42368
-20.0,998,390.91616,43366
-21.0,792,398.029892,44158
-20.0,929,406.441697,45087
-20.0,1011,415.568145,46098
-19.0,1106,425.631453,47204
-21.0,760,432.427474,47964
-21.0,762,439.34853,48726
-21.0,762,446.240669,49488
-20.0,963,454.8518,50451
-21.0,777,461.905264,51228
-21.0,757,468.718196,51985
-21.0,938,477.200813,52923
-21.0,999,486.276156,53922
-21.0,875,494.246146,54797
-21.0,896,502.428963,55693
-20.0,885,510.453775,56578
-20.0,903,518.634401,57481
-21.0,946,527.160121,58427
-20.0,963,535.948779,59390
-19.0,1076,545.789852,60466
-21.0,880,553.804759,61346
-21.0,944,562.476246,62290
-20.0,899,570.68696,63189
-21.0,758,577.588862,63947
-21.0,791,584.871063,64738
-21.0,882,592.844455,65620
-21.0,839,600.521445,66459
-19.0,970,609.294069,67429
-21.0,817,616.706616,68246
-20.0,896,624.958535,69142
-20.0,833,632.562043,69975
-21.0,757,639.419733,70732
-21.0,819,646.881475,71551
-21.0,838,654.471312,72389
-21.0,1120,664.709103,73509
-21.0,849,672.410376,74358
-18.0,1012,681.604128,75370
-20.0,1161,692.080774,76531
-20.0,1005,701.191239,77536
-21.0,860,708.998763,78396
-21.0,762,715.930646,79158
-21.0,908,724.069279,80066
-21.0,838,731.716167,80904
-21.0,824,739.181556,81728
-20.0,868,747.091728,82596
-21.0,879,755.099352,83475
-21.0,880,763.085593,84355
-21.0,849,770.755239,85204
-21.0,881,778.695681,86085
-20.0,898,786.832803,86983
-18.0,1054,796.329927,88037
-20.0,1133,806.635396,89170
-20.0,1075,816.328588,90245
-21.0,764,823.250789,91009
-21.0,759,830.154742,91768
-21.0,760,837.075087,92528
-20.0,863,845.048524,93391
-16.0,1241,856.245221,94632
-21.0,866,864.065028,95498
-19.0,1018,873.296866,96516
-21.0,820,880.767306,97336
-21.0,896,888.832973,98232
-21.0,936,897.31832,99168
-21.0,815,904.755212,99983
-19.0,1005,914.007752,100988
-17.0,1155,924.440845,102143
-19.0,1085,934.231307,103228
-21.0,788,941.417102,104016
-21.0,815,948.791396,104831
-20.0,870,956.645849,105701
-21.0,807,963.87911,106508
-20.0,984,972.720527,107492
-21.0,822,980.169415,108314
-20.0,1010,989.232815,109324
-20.0,863,997.065692,110187
-21.0,817,1004.506781,111004
-20.0,920,1012.848418,111924
-20.0,838,1020.427858,112762
-20.0,979,1029.174121,113741
-21.0,822,1036.602877,114563
-20.0,941,1045.037966,115504
-21.0,763,1051.941529,116267
-21.0,823,1059.336079,117090
-21.0,819,1066.82327,117909
-20.0,859,1074.676313,118768
-21.0,820,1082.145545,119588
-20.0,999,1091.119282,120587
-20.0,984,1099.891731,121571
-21.0,820,1107.280312,122391
-20.0,929,1115.704526,123320
-20.0,940,1124.269745,124260
-20.0,938,1132.739802,125198
-21.0,879,1140.769534,126077
-20.0,866,1148.664882,126943
-21.0,761,1155.671317,127704
-21.0,790,1162.866807,128494
-20.0,861,1170.720093,129355
-20.0,896,1178.82552,130251
-21.0,914,1187.159051,131165
-20.0,914,1195.4295,132079
-21.0,822,1202.908252,132901
-20.0,888,1211.014593,133789
-21.0,881,1219.079113,134670
-20.0,1079,1228.839138,135749
-21.0,792,1236.009098,136541
-20.0,956,1244.675478,137497
-20.0,865,1252.554517,138362
-21.0,759,1259.40338,139121
-20.0,924,1267.722034,140045
-20.0,903,1275.888456,140948
-21.0,760,1282.848978,141708
-21.0,879,1290.773748,142587
-20.0,1055,1300.312621,143642
-21.0,792,1307.447607,144434
-19.0,1052,1316.916602,145486
-20.0,1199,1327.767621,146685
-20.0,866,1335.689968,147551
-20.0,946,1344.312924,148497
-21.0,814,1351.732846,149311
-19.0,917,1360.016558,150228
-21.0,759,1366.872183,150987
-21.0,816,1374.295908,151803
-21.0,875,1382.220939,152678
-19.0,1080,1391.966079,153758
-20.0,840,1399.62891,154598
-20.0,861,1407.497525,155459
-19.0,1064,1417.143222,156523
-21.0,907,1425.367939,157430
-20.0,958,1434.024087,158388
-20.0,842,1441.674288,159230
-21.0,821,1449.024419,160051
-21.0,836,1456.617606,160887
-20.0,901,1464.758471,161788
-21.0,759,1471.708941,162547
-21.0,760,1478.652209,163307
-21.0,1000,1487.774009,164307
-21.0,760,1494.749724,165067
-21.0,865,1502.657212,165932
-20.0,985,1511.600822,166917
-20.0,988,1520.63252,167905
-21.0,899,1528.741653,168804
-21.0,820,1536.252114,169624
-20.0,899,1544.434258,170523
-21.0,764,1551.350625,171287
-21.0,867,1559.266582,172154
-18.0,1022,1568.623167,173176
-21.0,758,1575.474776,173934
-20.0,886,1583.52626,174820
-21.0,914,1591.846681,175734
-20.0,920,1600.273727,176654
-21.0,821,1607.880043,177475
-18.0,1153,1618.317869,178628
-20.0,944,1626.851438,179572
-19.0,1167,1637.42777,180739
-21.0,879,1645.388826,181618
-21.0,760,1652.280119,182378
-21.0,881,1660.293748,183259
-20.0,1050,1669.783762,184309
-21.0,815,1677.324103,185124
-18.0,1026,1686.811205,186150
-21.0,882,1694.773002,187032
-21.0,871,1702.74336,187903
-21.0,763,1709.660719,188666
-21.0,850,1717.348945,189516
-19.0,1081,1727.126261,190597
-19.0,994,1736.172005,191591
-21.0,762,1743.148704,192353
-20.0,960,1751.905062,193313
-21.0,882,1759.933904,194195
-21.0,971,1768.735977,195166
-21.0,847,1776.420528,196013
-21.0,909,1784.639962,196922
-21.0,782,1791.615668,197704
-21.0,820,1799.003631,198524
-21.0,814,1806.413928,199338
-21.0,876,1814.361145,200214
-21.0,906,1822.682116,201120
-21.0,823,1830.106873,201943
-20.0,893,1838.249342,202836
-20.0,892,1846.348979,203728
-21.0,776,1853.355887,204504
-19.0,1010,1862.492108,205514
-20.0,1024,1871.767277,206538
-20.0,1003,1880.907836,207541
-21.0,758,1887.801946,208299
-21.0,757,1894.66066,209056
-21.0,879,1902.668819,209935
-21.0,998,1911.780932,210933
-21.0,815,1919.174603,211748
-21.0,904,1927.329914,212652
-21.0,852,1935.10004,213504
-21.0,990,1944.041958,214494
-21.0,821,1951.483379,215315
-21.0,819,1958.94044,216134
-20.0,916,1967.260507,217050
-21.0,785,1974.417233,217835
-19.0,1150,1984.968919,218985
-21.0,823,1992.41218,219808
-21.0,908,2000.615291,220716
-21.0,935,2009.143918,221651
-21.0,815,2016.516841,222466
-21.0,819,2023.986659,223285
-21.0,763,2030.882163,224048
-21.0,1090,2040.810539,225138
-21.0,884,2048.777662,226022
-21.0,969,2057.530489,226991
-20.0,1092,2067.528611,228083
-20.0,1066,2077.272556,229149
-21.0,823,2084.780643,229972
-19.0,1010,2093.864401,230982
-21.0,882,2101.875895,231864
-19.0,1022,2111.055819,232886
-20.0,957,2119.625672,233843
-19.0,994,2128.636383,234837
-21.0,982,2137.6001,235819
-20.0,865,2145.3881,236684
-21.0,782,2152.46636,237466
-21.0,789,2159.523114,238255
-21.0,822,2167.080304,239077
-21.0,822,2174.524235,239899
-19.0,1164,2185.090159,241063
-20.0,1007,2194.262879,242070
-20.0,840,2201.804108,242910
-21.0,836,2209.398202,243746
-20.0,916,2217.650216,244662
-21.0,852,2225.404181,245514
-21.0,850,2233.127176,246364
-21.0,966,2241.939697,247330
-19.0,989,2250.839892,248319
-21.0,880,2258.814286,249199
-20.0,964,2267.515853,250163
-20.0,899,2275.680206,251062
-21.0,908,2283.911197,251970
-21.0,822,2291.373515,252792
-20.0,1038,2300.758628,253830
-21.0,910,2309.078035,254740
-21.0,879,2317.079559,255619
-21.0,880,2325.094467,256499
-21.0,761,2332.051979,257260
-21.0,1022,2341.480366,258282
-21.0,844,2349.077483,259126
-20.0,1001,2358.147274,260127
-20.0,869,2366.046133,260996
-21.0,762,2372.956689,261758
-21.0,885,2380.923206,262643
-21.0,839,2388.475757,263482
-21.0,781,2395.619209,264263
-20.0,896,2403.73658,265159
-21.0,850,2411.446472,266009
-21.0,868,2419.594148,266877
-21.0,851,2427.412287,267728
-20.0,1068,2437.104157,268796
-21.0,859,2444.82347,269655
-21.0,821,2452.240639,270476
-21.0,883,2460.353753,271359
-21.0,807,2467.694585,272166
-17.0,1428,2480.698438,273594
-21.0,910,2488.950624,274504
-21.0,764,2495.819957,275268
-20.0,894,2503.95893,276162
-20.0,868,2511.818301,277030
-21.0,880,2519.790161,277910
-21.0,884,2527.817536,278794
-21.0,855,2535.623704,279649
-21.0,998,2544.752952,280647
-21.0,782,2551.793523,281429
-20.0,865,2559.555143,282294
-21.0,939,2568.026634,283233
-19.0,933,2576.444666,284166
-21.0,979,2585.309863,285145
-20.0,1063,2594.932067,286208
-21.0,842,2602.49685,287050
-21.0,925,2610.913088,287975
-21.0,824,2618.331216,288799
-20.0,841,2625.848126,289640
-20.0,998,2634.888806,290638
-19.0,998,2643.908798,291636
-21.0,1135,2654.132364,292771
-19.0,1061,2663.68113,293832
-20.0,896,2671.697956,294728
-21.0,929,2680.102232,295657
-19.0,970,2688.866675,296627
-20.0,924,2697.142414,297551
-21.0,986,2706.102192,298537
-21.0,1050,2715.595612,299587
-21.0,879,2723.500623,300466
-20.0,864,2731.366603,301330
-19.0,1059,2741.029226,302389
-19.0,955,2749.706495,303344
-20.0,916,2757.981145,304260
-19.0,990,2766.990167,305250
-20.0,868,2774.922492,306118
-21.0,1028,2784.285843,307146
-21.0,905,2792.454288,308051
-18.0,1129,2802.699471,309180
-20.0,946,2811.267081,310126
-21.0,758,2818.158757,310884
-20.0,875,2826.127956,311759
-20.0,867,2834.129145,312626
-21.0,960,2842.813298,313586
-21.0,760,2849.714175,314346
-18.0,1206,2860.690499,315552
-20.0,916,2869.031753,316468
-19.0,1055,2878.60222,317523
-21.0,913,2886.943079,318436
-21.0,882,2895.011373,319318
-21.0,864,2902.783544,320182
-20.0,872,2910.749151,321054
-20.0,899,2918.893702,321953
-21.0,778,2925.952938,322731
-20.0,914,2934.288619,323645
-19.0,1163,2944.803855,324808
-21.0,946,2953.308867,325754
-20.0,865,2961.218407,326619
-21.0,866,2969.043903,327485
-21.0,783,2976.227456,328268
-20.0,948,2984.766547,329216
-21.0,786,2991.884046,330002
-21.0,939,3000.439859,330941
-21.0,847,3008.182139,331788
-20.0,939,3016.719838,332727
-21.0,867,3024.565361,333594
-21.0,932,3032.988438,334526
-21.0,818,3040.4451,335344
-20.0,837,3048.078047,336181
-21.0,874,3055.969387,337055
-19.0,1121,3066.144536,338176
-21.0,899,3074.356728,339075
-20.0,900,3082.559186,339975
-18.0,1301,3094.400467,341276
-20.0,1040,3103.823704,342316
-21.0,929,3112.197698,343245
-21.0,840,3119.899224,344085
-21.0,878,3127.900848,344963
-21.0,788,3134.98069,345751
-21.0,926,3143.483778,346677
-20.0,948,3152.088425,347625
-20.0,1039,3161.637605,348664
-20.0,904,3169.94758,349568
-19.0,1007,3179.089772,350575
-21.0,852,3186.810818,351427
-20.0,989,3195.821607,352416
-20.0,1004,3204.931764,353420
-20.0,896,3213.098978,354316
-20.0,980,3221.967583,355296
-20.0,917,3230.253029,356213
-19.0,944,3238.86798,357157
-21.0,819,3246.404504,357976
-20.0,930,3254.889711,358906
-20.0,894,3263.013379,359800
-20.0,944,3271.560315,360744
-21.0,1033,3280.93874,361777
-21.0,820,3288.321844,362597
-21.0,759,3295.288454,363356
-20.0,867,3303.237297,364223
-21.0,818,3310.697098,365041
-21.0,967,3319.541653,366008
-21.0,851,3327.261612,366859
-21.0,851,3335.067206,367710
-20.0,961,3343.867689,368671
-20.0,987,3352.792258,369658
-20.0,955,3361.448712,370613
-21.0,882,3369.408434,371495
-21.0,819,3376.843206,372314
-20.0,927,3385.286066,373241
-20.0,883,3393.335703,374124
-21.0,779,3400.438502,374903
-20.0,984,3409.357286,375887
-20.0,958,3418.206456,376845
-21.0,927,3426.785522,377772
-20.0,958,3435.509811,378730
-21.0,847,3443.057932,379577
-20.0,866,3450.922042,380443
-19.0,960,3459.630985,381403
-21.0,762,3466.509293,382165
-20.0,862,3474.345767,383027
-21.0,882,3482.524139,383909
-21.0,962,3491.264197,384871
-21.0,881,3499.331949,385752
-21.0,807,3506.700564,386559
-21.0,936,3515.332954,387495
-21.0,824,3522.889268,388319
-21.0,928,3531.304255,389247
-21.0,946,3539.927095,390193
-19.0,1188,3550.758005,391381
-21.0,823,3558.127916,392204
-20.0,902,3566.320614,393106
-21.0,876,3574.353028,393982
-19.0,1047,3583.893242,395029
-21.0,761,3590.84323,395790
-21.0,819,3598.279145,396609
-19.0,1117,3608.398331,397726
-18.0,1099,3618.601338,398825
-21.0,790,3625.788665,399615
-20.0,995,3634.829366,400610
-20.0,854,3642.740876,401464
-20.0,1016,3651.977518,402480
-20.0,883,3659.887932,403363
-20.0,1020,3669.092775,404383
-21.0,824,3676.503572,405207
-21.0,866,3684.36869,406073
-21.0,759,3691.293304,406832
-20.0,1007,3700.398562,407839
-21.0,953,3709.096589,408792
-20.0,916,3717.456939,409708
-21.0,840,3725.126664,410548
-21.0,762,3732.067747,411310
-20.0,881,3740.019982,412191
-21.0,762,3746.917685,412953
-21.0,792,3754.111906,413745
-21.0,818,3761.551379,414563
-20.0,946,3770.158715,415509
-19.0,1009,3779.33869,416518
-21.0,849,3787.111515,417367
-21.0,849,3795.003211,418216
-21.0,846,3802.693298,419062
-21.0,851,3810.442972,419913
-20.0,894,3818.586864,420807
-21.0,883,3826.620742,421690
-21.0,880,3834.639287,422570
-21.0,762,3841.562434,423332
-19.0,1339,3853.878313,424671
-21.0,967,3862.69572,425638
-21.0,912,3870.973441,426550
-21.0,826,3878.508637,427376
-21.0,759,3885.437116,428135
-21.0,764,3892.400016,428899
-21.0,759,3899.361239,429658
-21.0,785,3906.510159,430443
-21.0,821,3914.014723,431264
-20.0,895,3922.219838,432159
-21.0,762,3929.118442,432921
-21.0,764,3936.138062,433685
-21.0,824,3943.597471,434509
-21.0,821,3951.045527,435330
-21.0,818,3958.501669,436148
-18.0,1162,3969.063756,437310
-20.0,1020,3978.324892,438330
-20.0,1106,3988.267972,439436
-21.0,856,3996.033854,440292
-20.0,841,4003.67241,441133
-19.0,1017,4012.975875,442150
-18.0,1084,4022.740713,443234
-21.0,1170,4033.357688,444404
-20.0,868,4041.29507,445272
-19.0,1038,4050.742646,446310
-21.0,851,4058.432935,447161
-21.0,874,4066.406379,448035
-20.0,916,4074.724225,448951
-20.0,914,4083.088151,449865
-20.0,838,4090.69326,450703
-21.0,842,4098.338249,451545
-21.0,956,4106.996962,452501
-20.0,835,4114.576354,453336
-21.0,941,4123.217428,454277
-21.0,1088,4133.137708,455365
-20.0,837,4140.733203,456202
-21.0,805,4147.998454,457007
-20.0,836,4155.551814,457843
-21.0,851,4163.151308,458694
-21.0,958,4171.734857,459652
-20.0,871,4179.577763,460523
-21.0,814,4187.010432,461337
-21.0,904,4195.173762,462241
-20.0,963,4203.834831,463204
-21.0,852,4211.575091,464056
-21.0,883,4219.534524,464939
-21.0,1000,4228.614095,465939
-20.0,1105,4238.600342,467044
-21.0,821,4246.03723,467865
-21.0,787,4253.170735,468652
-21.0,847,4260.796149,469499
-21.0,940,4269.258712,470439
-19.0,972,4278.031329,471411
-21.0,884,4286.008399,472295
-21.0,1015,4295.139111,473310
-21.0,819,4302.595047,474129
-21.0,805,4309.864955,474934
-21.0,758,4316.598938,475692
-19.0,929,4325.027221,476621
-20.0,1037,4334.42147,477658
-21.0,883,4342.383931,478541
-21.0,880,4350.391316,479421
-20.0,903,4358.588568,480324
-20.0,1009,4367.719338,481333
-20.0,1054,4377.180485,482387
-20.0,1002,4386.301213,483389
-19.0,970,4395.096918,484359
-20.0,836,4402.71235,485195
-19.0,999,4411.809334,486194
-21.0,817,4419.23506,487011
-21.0,782,4426.442603,487793
-21.0,940,4434.972056,488733
-19.0,992,4444.04573,489725
-19.0,1043,4453.488009,490768
-21.0,760,4460.413475,491528
-21.0,911,4468.690074,492439
-19.0,1080,4478.520604,493519
-21.0,762,4485.48466,494281
-21.0,973,4494.337517,495254
-21.0,935,4502.799095,496189
-21.0,760,4509.757164,496949
-21.0,837,4517.432937,497786
-19.0,1024,4526.719086,498810
-20.0,873,4534.668836,499683
-21.0,943,4543.26392,500626
-21.0,824,4550.944497,501450
-21.0,939,4559.426426,502389
-20.0,961,4568.062738,503350
