#{"t_start": 1525020087.8698497, "env_id": "PongNoFrameskip-v4"}
r,l,t
20.0,1690,6921.995271
21.0,1653,6928.630074
20.0,1715,6935.567326
20.0,1692,6942.393646
19.0,1826,6949.996122
17.0,1974,6958.321095
20.0,1739,6965.656488
20.0,1785,6973.194458
21.0,1687,6980.308783
21.0,1785,6987.796976
21.0,1667,6994.527659
21.0,1653,7001.200759
20.0,1748,7008.230964
21.0,1665,7014.931727
18.0,1878,7022.529372
17.0,2032,7030.879565
17.0,2104,7039.728601
21.0,1653,7046.668443
21.0,1691,7053.797718
21.0,1646,7060.766035
20.0,1895,7068.741791
20.0,1665,7075.468935
21.0,1854,7082.949892
19.0,1845,7090.375851
21.0,1648,7097.00225
21.0,1649,7103.62854
21.0,1652,7110.337818
18.0,2029,7118.897856
21.0,1671,7125.953938
21.0,1670,7132.959254
20.0,1823,7140.657695
21.0,1652,7147.590631
19.0,1744,7154.797445
21.0,1642,7161.431231
21.0,1664,7168.110132
21.0,1650,7174.744617
21.0,1654,7181.420458
19.0,1811,7188.724953
21.0,1649,7195.503073
21.0,1644,7202.471143
21.0,1653,7209.46243
21.0,1651,7216.404958
21.0,1649,7223.358529
21.0,1666,7230.420453
21.0,1663,7237.300935
21.0,1702,7244.162223
20.0,1786,7251.318021
21.0,1653,7257.957767
21.0,1653,7264.627713
21.0,1651,7271.257847
20.0,1657,7278.556172
20.0,1735,7285.494841
21.0,1648,7292.116957
20.0,1708,7298.986923
20.0,1701,7305.788762
21.0,1654,7312.433913
20.0,1777,7319.533785
21.0,1650,7326.130464
21.0,1653,7332.755263
20.0,1731,7339.642699
-16.0,1304,7344.844869
20.0,1662,7351.486978
17.0,1847,7358.899093
18.0,1934,7366.767607
12.0,2384,7376.746575
21.0,1651,7383.511902
21.0,1689,7390.261815
18.0,1850,7397.642881
20.0,1725,7404.535615
18.0,1815,7411.781266
20.0,1761,7418.824663
21.0,1651,7425.649499
20.0,1768,7433.044266
21.0,1646,7439.948122
18.0,1846,7447.603793
20.0,1662,7454.284019
20.0,1724,7461.198949
21.0,1668,7467.499931
20.0,1823,7474.353639
21.0,1653,7480.560862
21.0,1647,7486.843938
20.0,1662,7493.420754
19.0,1871,7500.891342
20.0,1696,7507.969013
21.0,1651,7514.853458
18.0,1866,7522.661426
21.0,1644,7529.37994
21.0,1652,7535.936486
20.0,1680,7542.578323
21.0,1646,7548.782827
21.0,1643,7554.949749
20.0,1733,7561.495422
21.0,1649,7567.883572
19.0,1744,7574.796418
21.0,1650,7581.428228
20.0,1722,7588.643043
20.0,1725,7595.890595
21.0,1648,7602.803439
21.0,1653,7609.531987
21.0,1647,7616.211783
20.0,1713,7622.938836
21.0,1653,7629.140017
21.0,1671,7635.369965
21.0,1646,7641.53495
21.0,1647,7647.883426
20.0,1697,7654.599875
20.0,1744,7661.596971
21.0,1650,7668.464087
20.0,1724,7675.643467
21.0,1645,7682.496041
18.0,1789,7689.959116
16.0,1972,7698.274161
21.0,1649,7705.03624
21.0,1649,7711.691337
21.0,1651,7718.37441
21.0,1647,7725.006787
20.0,1760,7732.105543
21.0,1726,7739.113271
21.0,1652,7745.973339
20.0,1660,7752.982294
21.0,1695,7760.149455
21.0,1646,7767.000463
21.0,1652,7774.019153
21.0,1643,7780.972047
21.0,1670,7788.051762
20.0,1790,7795.613046
21.0,1645,7802.585234
20.0,1719,7809.872506
20.0,1711,7816.76934
21.0,1649,7823.371944
21.0,1667,7830.004275
12.0,2073,7838.323146
21.0,1668,7845.107351
20.0,1685,7851.987176
21.0,1644,7858.913074
20.0,1695,7866.063437
21.0,1645,7872.700683
20.0,1739,7879.670412
21.0,1645,7886.257815
21.0,1667,7892.867834
21.0,1690,7899.264389
21.0,1643,7905.438918
19.0,1777,7912.470675
20.0,1738,7919.343448
20.0,1713,7926.133922
18.0,1832,7933.38525
21.0,1646,7939.902683
21.0,1648,7946.321272
21.0,1653,7952.556105
20.0,1707,7958.958252
21.0,1645,7965.087245
20.0,1727,7971.566965
21.0,1649,7977.775101
21.0,1668,7984.096479
18.0,1830,7991.302835
20.0,1734,7998.152286
21.0,1765,8005.147336
21.0,1648,8012.022397
19.0,1801,8019.322675
21.0,1647,8026.031259
21.0,1649,8032.851286
21.0,1644,8039.692446
19.0,1756,8046.969913
20.0,1710,8054.072844
21.0,1648,8060.84443
21.0,1664,8067.251603
20.0,1710,8073.708434
21.0,1666,8080.672831
21.0,1688,8087.34725
21.0,1670,8093.927895
16.0,1835,8101.189734
