#{"t_start": 1525575737.544259, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,1024,14.158592,1023
-21.0,833,18.244468,1856
-19.0,1056,23.538069,2912
-20.0,869,27.800577,3781
-21.0,820,31.800084,4601
-21.0,799,35.742057,5400
-21.0,969,40.519547,6369
-20.0,1112,45.992056,7481
-21.0,776,49.851029,8257
-21.0,879,54.201077,9136
-21.0,805,58.153618,9941
-19.0,1020,63.249984,10961
-21.0,822,67.30378,11783
-16.0,1421,74.407312,13204
-21.0,883,78.829935,14087
-20.0,895,83.25786,14982
-21.0,832,87.490824,15814
-21.0,945,92.278537,16759
-21.0,825,96.411113,17584
-20.0,963,101.214497,18547
-21.0,818,105.230273,19365
-21.0,851,109.508073,20216
-20.0,971,114.332178,21187
-21.0,901,118.909467,22088
-21.0,776,122.768528,22864
-21.0,854,126.998639,23718
-21.0,760,130.731024,24478
-20.0,1065,135.986885,25543
-21.0,931,140.585352,26474
-21.0,789,144.515808,27263
-21.0,788,148.372309,28051
-20.0,1016,153.410109,29067
-21.0,779,157.23107,29846
-21.0,789,161.13864,30635
-20.0,983,165.870151,31618
-21.0,843,170.089872,32461
-20.0,834,174.165258,33295
-21.0,989,179.092513,34284
-18.0,1093,184.400385,35377
-21.0,907,188.828269,36284
-21.0,785,192.682026,37069
-21.0,917,197.24361,37986
-20.0,905,201.733582,38891
-21.0,878,206.094419,39769
-21.0,973,210.963721,40742
-20.0,942,215.616374,41684
-21.0,822,219.742687,42506
-21.0,907,224.301353,43413
-21.0,761,228.026658,44174
-21.0,850,232.248679,45024
-20.0,1048,237.412808,46072
-21.0,759,241.214288,46831
-20.0,1043,246.447972,47874
-19.0,1064,251.703598,48938
-20.0,897,256.221064,49835
-17.0,1124,261.747456,50959
-21.0,910,266.247798,51869
-20.0,863,270.513248,52732
-20.0,1025,275.547993,53757
-21.0,927,280.222242,54684
-20.0,1007,285.145191,55691
-20.0,1068,290.457911,56759
-20.0,1046,295.574598,57805
-19.0,946,300.24324,58751
-20.0,1048,305.35171,59799
-21.0,806,309.292403,60605
-21.0,839,313.439266,61444
-21.0,851,317.519162,62295
-20.0,986,322.358749,63281
-20.0,1079,327.648072,64360
-20.0,914,332.214467,65274
-21.0,887,336.522041,66161
-20.0,839,340.643699,67000
-21.0,818,344.655978,67818
-21.0,820,348.711015,68638
-21.0,818,352.82313,69456
-20.0,981,357.620988,70437
-20.0,1045,362.845019,71482
-21.0,823,366.9724,72305
-21.0,938,371.611188,73243
-19.0,1131,377.207302,74374
-21.0,760,380.924247,75134
-18.0,1067,386.155157,76201
-21.0,818,390.188445,77019
-20.0,913,394.772664,77932
-21.0,939,399.367137,78871
-20.0,1076,404.630181,79947
-21.0,908,409.100559,80855
-21.0,813,412.994351,81668
-20.0,892,417.351071,82560
-20.0,917,421.839298,83477
-21.0,837,425.953279,84314
-20.0,923,430.5831,85237
-21.0,878,434.855797,86115
-21.0,836,438.979143,86951
-21.0,819,443.034335,87770
-20.0,915,447.406883,88685
-21.0,853,451.67175,89538
-21.0,778,455.493812,90316
-21.0,760,459.168625,91076
-20.0,900,463.751338,91976
-20.0,897,468.271668,92873
-21.0,969,473.112416,93842
-20.0,891,477.470008,94733
-21.0,1127,483.110871,95860
-20.0,1038,488.215523,96898
