#{"t_start": 1525575737.4042256, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,760,12.98508,759
-21.0,939,17.574112,1698
-21.0,823,21.686737,2521
-21.0,879,26.022428,3400
-18.0,1187,31.850888,4587
-20.0,1003,36.837272,5590
-21.0,1017,41.812459,6607
-21.0,879,46.166282,7486
-21.0,791,50.107252,8277
-20.0,1027,55.114521,9304
-21.0,821,59.225186,10125
-20.0,838,63.418212,10963
-18.0,1081,68.789222,12044
-21.0,823,72.835248,12867
-21.0,869,77.258621,13736
-19.0,1037,82.364128,14773
-20.0,946,87.155389,15719
-21.0,758,90.988613,16477
-21.0,883,95.42604,17360
-20.0,837,99.591979,18197
-20.0,842,103.740627,19039
-20.0,1098,109.262985,20137
-21.0,849,113.492266,20986
-20.0,917,118.103681,21903
-21.0,760,121.931348,22663
-21.0,943,126.593618,23606
-20.0,874,130.88796,24480
-19.0,1071,136.17317,25551
-19.0,943,140.829098,26494
-21.0,900,145.293075,27394
-21.0,791,149.243726,28185
-19.0,999,154.11577,29184
-20.0,881,158.502067,30065
-21.0,791,162.340083,30856
-17.0,1213,168.281084,32069
-19.0,1093,173.583824,33162
-21.0,843,177.76052,34005
-20.0,919,182.414319,34924
-21.0,881,186.639778,35805
-19.0,961,191.329099,36766
-21.0,819,195.416459,37585
-21.0,967,200.162894,38552
-21.0,763,203.97096,39315
-20.0,887,208.432259,40202
-21.0,838,212.59206,41040
-21.0,882,216.950662,41922
-21.0,936,221.617656,42858
-21.0,876,226.004615,43734
-20.0,1008,230.996437,44742
-21.0,849,235.18068,45591
-21.0,875,239.505013,46466
-21.0,790,243.475207,47256
-19.0,1104,248.959203,48360
-21.0,875,253.357266,49235
-21.0,786,257.2902,50021
-21.0,973,262.053425,50994
-20.0,899,266.505642,51893
-20.0,917,270.993696,52810
-21.0,910,275.517571,53720
-18.0,1251,281.771582,54971
-20.0,955,286.515963,55926
-19.0,998,291.440782,56924
-19.0,958,296.135592,57882
-21.0,884,300.450612,58766
-21.0,911,304.880805,59677
-20.0,852,309.029857,60529
-20.0,920,313.609784,61449
-19.0,986,318.382926,62435
-21.0,941,322.936745,63376
-21.0,819,326.95078,64195
-21.0,820,330.946429,65015
-21.0,896,335.413254,65911
-20.0,838,339.52159,66749
-19.0,1151,345.247353,67900
-20.0,1014,350.274701,68914
-20.0,946,354.972875,69860
-21.0,1031,360.056048,70891
-17.0,1214,366.118172,72105
-21.0,934,370.737905,73039
-21.0,880,375.097337,73919
-21.0,938,379.681547,74857
-20.0,914,384.206189,75771
-21.0,821,388.254053,76592
-19.0,1055,393.481403,77647
-18.0,1025,398.59837,78672
-20.0,925,403.118361,79597
-21.0,860,407.271322,80457
-19.0,932,411.820351,81389
-21.0,846,415.907588,82235
-19.0,1002,420.817054,83237
-20.0,836,424.89773,84073
-21.0,783,428.750205,84856
-20.0,913,433.331132,85769
-21.0,778,437.098579,86547
-20.0,877,441.501546,87424
-19.0,1024,446.41819,88448
-21.0,822,450.456585,89270
-19.0,945,455.127679,90215
-21.0,842,459.23074,91057
-21.0,817,463.37089,91874
-20.0,915,467.991938,92789
-19.0,979,472.843919,93768
-20.0,954,477.559433,94722
-20.0,930,482.240373,95652
-19.0,927,486.789832,96579
-20.0,853,491.078276,97432
-20.0,928,495.723742,98360
-19.0,942,500.41014,99302
-21.0,871,504.794491,100173
-20.0,1046,509.967789,101219
-21.0,796,513.969407,102015
-21.0,886,518.454605,102901
-20.0,901,522.998141,103802
-21.0,780,526.933224,104582
-20.0,927,531.516776,105509
-21.0,880,535.85532,106389
-21.0,789,539.775063,107178
-21.0,907,544.292777,108085
-21.0,837,548.449255,108922
-21.0,899,552.860218,109821
-19.0,1225,558.866241,111046
-21.0,953,563.574635,111999
-20.0,945,568.090836,112944
-21.0,779,571.901852,113723
-21.0,883,576.366528,114606
-21.0,792,580.345805,115398
-20.0,881,584.759327,116279
-21.0,785,588.666157,117064
-20.0,1112,594.189351,118176
-21.0,826,598.254148,119002
-20.0,860,602.540267,119862
-21.0,881,606.910986,120743
-20.0,1030,612.284596,121773
