#{"t_start": 1525575737.4144979, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,882,950.969091,190173
-21.0,817,955.048803,190990
-21.0,777,958.903483,191767
-20.0,838,963.114855,192605
-20.0,841,967.334845,193446
-19.0,1049,972.403544,194495
-20.0,896,976.78143,195391
-20.0,1031,981.749284,196422
-21.0,938,986.471403,197360
-20.0,1028,991.536311,198388
-20.0,898,995.98881,199286
-20.0,957,1000.70768,200243
-20.0,957,1005.271958,201200
-21.0,842,1009.49498,202042
-21.0,944,1014.111799,202986
-20.0,835,1018.178061,203821
-21.0,969,1022.867467,204790
-21.0,791,1026.720783,205581
-20.0,842,1030.835581,206423
-20.0,974,1035.60509,207397
-20.0,841,1039.747296,208238
-20.0,888,1044.142186,209126
-21.0,818,1048.103811,209944
-21.0,948,1052.789054,210892
-21.0,818,1056.846276,211710
-20.0,855,1061.022329,212565
-20.0,839,1065.195157,213404
-20.0,842,1069.29059,214246
-21.0,963,1074.074581,215209
-20.0,1013,1079.090537,216222
-20.0,1017,1084.074308,217239
-21.0,776,1087.972462,218015
-21.0,859,1092.231707,218874
-20.0,894,1096.599649,219768
-20.0,948,1101.214627,220716
-20.0,892,1105.600482,221608
-21.0,790,1109.486218,222398
-21.0,911,1113.990433,223309
-21.0,906,1118.385483,224215
-21.0,849,1122.529774,225064
-20.0,919,1127.013215,225983
-21.0,919,1131.534529,226902
-20.0,1036,1136.603518,227938
-21.0,881,1140.916215,228819
-20.0,990,1145.746815,229809
-19.0,976,1150.430729,230785
-21.0,926,1155.006386,231711
-21.0,839,1159.067808,232550
-19.0,1136,1164.648141,233686
-20.0,1009,1169.60426,234695
-20.0,921,1174.14523,235616
-21.0,867,1178.355111,236483
-21.0,836,1182.396868,237319
-21.0,846,1186.659561,238165
-21.0,792,1190.53377,238957
-21.0,907,1195.07174,239864
-21.0,788,1198.938858,240652
-20.0,1045,1203.990853,241697
-20.0,893,1208.409966,242590
-20.0,960,1213.14164,243550
-19.0,1066,1218.286096,244616
-21.0,846,1222.472,245462
-20.0,886,1226.891332,246348
-19.0,1062,1232.201712,247410
-20.0,1018,1237.146348,248428
-21.0,851,1241.337867,249279
-16.0,1354,1248.002942,250633
-20.0,933,1252.721936,251566
-21.0,788,1256.5732,252354
-21.0,881,1260.992768,253235
-19.0,1180,1266.931766,254415
-21.0,824,1270.977159,255239
-20.0,1021,1276.132124,256260
-21.0,921,1280.619256,257181
-20.0,1004,1285.607472,258185
-21.0,926,1290.135095,259111
-19.0,1061,1295.343973,260172
-20.0,942,1299.987823,261114
-21.0,759,1303.640036,261873
-21.0,885,1308.049952,262758
-21.0,1150,1313.673653,263908
-21.0,1128,1319.212171,265036
-19.0,1035,1324.413318,266071
-19.0,933,1329.123928,267004
-20.0,974,1333.866155,267978
-21.0,791,1337.779747,268769
-21.0,996,1342.76979,269765
-20.0,903,1347.208641,270668
-20.0,1099,1352.584728,271767
-19.0,1127,1358.153647,272894
-21.0,819,1362.247111,273713
-20.0,960,1367.000088,274673
-21.0,813,1371.000562,275486
-21.0,941,1375.661001,276427
-21.0,910,1380.291609,277337
-20.0,870,1384.590231,278207
-20.0,1090,1389.954339,279297
-20.0,1019,1395.144612,280316
-21.0,794,1399.151996,281110
-21.0,907,1403.647287,282017
-21.0,937,1408.305691,282954
-20.0,1032,1413.36992,283986
-19.0,996,1418.417072,284982
-21.0,884,1422.932086,285866
-21.0,900,1427.426208,286766
-21.0,852,1431.641311,287618
-21.0,852,1435.904543,288470
-21.0,803,1439.964668,289273
-21.0,762,1443.772006,290035
-20.0,928,1448.333261,290963
-21.0,878,1452.627955,291841
-18.0,1107,1458.146979,292948
-20.0,877,1462.451065,293825
-18.0,1103,1467.922791,294928
-20.0,900,1472.395335,295828
-21.0,777,1476.232873,296605
-21.0,938,1480.870062,297543
-21.0,820,1484.886276,298363
-21.0,914,1489.338818,299277
-20.0,913,1493.769395,300190
-21.0,821,1497.808683,301011
-21.0,911,1502.290509,301922
-20.0,981,1507.161221,302903
-19.0,988,1512.105909,303891
-21.0,819,1516.17395,304710
-20.0,885,1520.547741,305595
-21.0,822,1524.581643,306417
-20.0,836,1528.632335,307253
-21.0,788,1532.491345,308041
-21.0,848,1536.676155,308889
-20.0,925,1541.267811,309814
-20.0,838,1545.387429,310652
-20.0,912,1549.951295,311564
-21.0,790,1553.828853,312354
-21.0,786,1557.739979,313140
-21.0,822,1561.781169,313962
-21.0,778,1565.546064,314740
-21.0,824,1569.566113,315564
-21.0,780,1573.446348,316344
-21.0,824,1577.514213,317168
-20.0,956,1582.257791,318124
-21.0,818,1586.29232,318942
-21.0,821,1590.359996,319763
-19.0,1073,1595.573452,320836
-21.0,820,1599.630155,321656
-21.0,819,1603.644968,322475
-21.0,883,1608.134949,323358
-21.0,818,1612.151126,324176
-20.0,836,1616.357869,325012
-21.0,845,1620.511836,325857
-21.0,879,1624.867495,326736
-20.0,958,1629.592062,327694
-19.0,1068,1634.858317,328762
-19.0,1058,1640.018841,329820
-21.0,839,1644.261235,330659
-21.0,848,1648.357126,331507
-21.0,910,1652.812516,332417
-20.0,931,1657.431395,333348
-20.0,1011,1662.462694,334359
-21.0,819,1666.516104,335178
-20.0,929,1671.150679,336107
-21.0,912,1675.624278,337019
-19.0,1009,1680.598996,338028
-21.0,787,1684.476957,338815
-21.0,819,1688.436524,339634
-20.0,942,1693.121708,340576
-21.0,967,1697.819887,341543
-20.0,864,1702.20244,342407
-21.0,781,1706.013489,343188
-20.0,926,1710.730587,344114
-21.0,908,1715.238446,345022
-21.0,883,1719.55624,345905
-21.0,849,1723.689353,346754
-18.0,1114,1729.307703,347868
-21.0,810,1733.339327,348678
-19.0,1020,1738.455303,349698
-19.0,1013,1743.453888,350711
-21.0,781,1747.321734,351492
-20.0,878,1751.575306,352370
-20.0,1007,1756.534823,353377
-19.0,1197,1762.420655,354574
-20.0,914,1766.986874,355488
-20.0,925,1771.446015,356413
-21.0,775,1775.292808,357188
-21.0,1049,1780.465361,358237
-21.0,790,1784.407925,359027
-20.0,918,1788.910087,359945
-20.0,1046,1794.254161,360991
-20.0,955,1798.895522,361946
-19.0,1008,1803.950445,362954
-21.0,790,1807.864617,363744
-21.0,758,1811.698517,364502
-21.0,780,1815.60191,365282
-21.0,820,1819.680362,366102
-21.0,912,1824.200734,367014
-21.0,939,1828.843261,367953
-20.0,927,1833.372896,368880
-21.0,804,1837.35197,369684
-20.0,959,1842.180518,370643
-21.0,761,1845.867427,371404
-18.0,1013,1850.882627,372417
-21.0,759,1854.693648,373176
-21.0,776,1858.589453,373952
-20.0,1058,1863.795617,375010
-21.0,758,1867.554544,375768
-19.0,1093,1872.954485,376861
-20.0,931,1877.561779,377792
-20.0,897,1882.011074,378689
-20.0,921,1886.629927,379610
-21.0,781,1890.539707,380391
-21.0,786,1894.56949,381177
-21.0,828,1898.620482,382005
-20.0,903,1903.13248,382908
-17.0,1183,1908.978312,384091
-20.0,887,1913.362609,384978
-21.0,1056,1918.527197,386034
-21.0,823,1922.774649,386857
-21.0,943,1927.618834,387800
-21.0,821,1931.639994,388621
-20.0,922,1936.169447,389543
-19.0,1076,1941.563156,390619
-20.0,1046,1946.715299,391665
-20.0,982,1951.487221,392647
-21.0,786,1955.432374,393433
-21.0,912,1959.944461,394345
-20.0,1004,1964.933148,395349
-20.0,832,1969.083342,396181
-19.0,1056,1974.354941,397237
-21.0,988,1979.339272,398225
-20.0,895,1983.74725,399120
-19.0,1007,1988.698359,400127
-20.0,1015,1993.696835,401142
-21.0,839,1997.907862,401981
-21.0,839,2002.054298,402820
-20.0,1140,2007.774427,403960
-20.0,989,2012.686585,404949
-21.0,887,2017.196651,405836
-21.0,886,2021.517735,406722
-21.0,790,2025.461737,407512
-20.0,957,2030.271141,408469
-21.0,852,2034.596779,409321
-21.0,822,2038.668448,410143
-18.0,1333,2045.377115,411476
-21.0,882,2049.76284,412358
-20.0,902,2054.244583,413260
-21.0,825,2058.389931,414085
-19.0,1057,2063.656683,415142
-20.0,914,2068.268983,416056
-18.0,1222,2074.283258,417278
-21.0,867,2078.585244,418145
-21.0,818,2082.561423,418963
-20.0,887,2086.955489,419850
-20.0,984,2091.740281,420834
-18.0,1108,2097.207505,421942
-21.0,819,2101.272759,422761
-20.0,945,2105.986345,423706
-21.0,823,2110.071961,424529
-21.0,820,2114.077205,425349
-18.0,1024,2119.108167,426373
-21.0,1032,2124.262818,427405
-18.0,1015,2129.205146,428420
-19.0,1111,2134.630644,429531
-20.0,838,2138.767809,430369
-20.0,839,2142.88629,431208
-20.0,916,2147.507048,432124
-20.0,892,2151.909199,433016
-20.0,850,2156.187904,433866
-19.0,1134,2161.846847,435000
-21.0,911,2166.487201,435911
-21.0,971,2171.336246,436882
-20.0,1010,2176.387497,437892
-21.0,778,2180.318337,438670
-21.0,814,2184.339414,439484
-20.0,902,2188.801196,440386
-21.0,910,2193.407193,441296
-21.0,928,2197.963349,442224
-18.0,1127,2203.551567,443351
-18.0,1200,2209.486151,444551
-20.0,865,2213.766722,445416
-20.0,1017,2218.860999,446433
-21.0,900,2223.439385,447333
-20.0,920,2228.1351,448253
-20.0,837,2232.349875,449090
-20.0,888,2236.66598,449978
-20.0,1090,2242.059743,451068
-20.0,1004,2247.016362,452072
-21.0,820,2251.115108,452892
-19.0,1084,2256.510249,453976
-21.0,879,2260.941749,454855
-17.0,1303,2267.47521,456158
-21.0,822,2271.496275,456980
-20.0,838,2275.65242,457818
-21.0,819,2279.644403,458637
-21.0,786,2283.481125,459423
-21.0,968,2288.184884,460391
-21.0,762,2291.965244,461153
-21.0,762,2295.671371,461915
-21.0,910,2300.237093,462825
-21.0,819,2304.212196,463644
-21.0,892,2308.628813,464536
-21.0,893,2313.078537,465429
-20.0,930,2317.693033,466359
-21.0,780,2321.553509,467139
-21.0,876,2325.733239,468015
-20.0,840,2329.830485,468855
-19.0,994,2334.723273,469849
-20.0,1046,2339.905594,470895
-21.0,780,2343.875154,471675
-21.0,913,2348.443394,472588
-21.0,806,2352.400553,473394
-20.0,988,2357.234752,474382
-21.0,876,2361.598055,475258
-21.0,1030,2366.661002,476288
-21.0,884,2371.001886,477172
-21.0,777,2374.856816,477949
-21.0,808,2378.802068,478757
-20.0,957,2383.54673,479714
-21.0,821,2387.630349,480535
-21.0,973,2392.412367,481508
-19.0,992,2397.258296,482500
-20.0,943,2401.80758,483443
-19.0,1022,2406.92403,484465
-21.0,805,2410.865885,485270
-19.0,1122,2416.480517,486392
-20.0,1001,2421.370718,487393
-20.0,870,2425.716613,488263
-20.0,957,2430.428766,489220
-20.0,986,2435.330678,490206
-21.0,808,2439.448415,491014
-20.0,1037,2444.599537,492051
-21.0,839,2448.787211,492890
-20.0,1065,2454.061653,493955
-21.0,782,2457.959493,494737
-21.0,824,2462.08797,495561
-19.0,1002,2467.0865,496563
-18.0,1118,2472.641193,497681
-21.0,937,2477.390125,498618
-20.0,869,2481.756562,499487
-20.0,981,2486.606066,500468
-21.0,843,2490.781035,501311
-20.0,1032,2495.902622,502343
-19.0,1031,2501.01155,503374
-20.0,918,2505.487351,504292
-21.0,944,2510.129719,505236
-20.0,922,2514.689504,506158
-20.0,915,2519.143057,507073
-21.0,882,2523.51044,507955
-17.0,1205,2529.529253,509160
-21.0,1000,2534.438874,510160
-21.0,808,2538.376984,510968
-20.0,957,2543.156355,511925
-21.0,968,2547.825391,512893
-21.0,788,2551.732921,513681
-20.0,1015,2556.762478,514696
-20.0,999,2561.672566,515695
-21.0,776,2565.522108,516471
-21.0,901,2570.067648,517372
-20.0,954,2574.754512,518326
-19.0,1096,2580.143439,519422
-20.0,833,2584.256219,520255
-20.0,864,2588.431174,521119
-21.0,806,2592.328131,521925
-21.0,785,2596.221987,522710
-21.0,847,2600.443566,523557
-20.0,840,2604.602457,524397
-21.0,793,2608.544307,525190
-20.0,957,2613.285655,526147
-20.0,926,2617.738924,527073
-20.0,982,2622.529325,528055
-20.0,838,2626.647626,528893
-20.0,920,2631.153084,529813
-18.0,1196,2636.968104,531009
-20.0,970,2641.844957,531979
-21.0,788,2645.636678,532767
-20.0,914,2650.146097,533681
-21.0,878,2654.398043,534559
-20.0,885,2658.676616,535444
-21.0,879,2663.025499,536323
-21.0,787,2666.841135,537110
-20.0,1073,2672.095205,538183
-20.0,858,2676.293519,539041
-21.0,822,2680.268204,539863
-21.0,851,2684.537405,540714
-20.0,1079,2689.829257,541793
-20.0,840,2693.863279,542633
-21.0,790,2697.719478,543423
-20.0,841,2701.769799,544264
-20.0,863,2706.061427,545127
-21.0,914,2710.532059,546041
-20.0,894,2714.955515,546935
-20.0,911,2719.419843,547846
-21.0,824,2723.508937,548670
-20.0,913,2727.928849,549583
-21.0,912,2732.357552,550495
-21.0,1018,2737.41658,551513
-20.0,1030,2742.50352,552543
-19.0,1008,2747.356869,553551
-20.0,866,2751.598712,554417
-20.0,1004,2756.59282,555421
-21.0,822,2760.560251,556243
-21.0,785,2764.446645,557028
-21.0,912,2769.004168,557940
-20.0,973,2773.815457,558913
-21.0,1057,2779.111487,559970
-21.0,780,2782.995576,560750
-18.0,1089,2788.485296,561839
-19.0,996,2793.482737,562835
-21.0,908,2798.008636,563743
-20.0,1151,2803.712053,564894
-20.0,1004,2808.69611,565898
-20.0,835,2812.731645,566733
-20.0,954,2817.37868,567687
-18.0,1165,2823.113997,568852
-20.0,986,2827.959101,569838
-20.0,1019,2833.044611,570857
-18.0,1058,2838.118897,571915
-21.0,818,2842.156519,572733
-19.0,1280,2848.416663,574013
-20.0,975,2853.24301,574988
-20.0,925,2857.73126,575913
-19.0,1031,2862.827975,576944
-21.0,897,2867.323749,577841
-20.0,993,2872.226947,578834
-19.0,1032,2877.281884,579866
-21.0,942,2881.943059,580808
-21.0,842,2886.055903,581650
-20.0,865,2890.372209,582515
-18.0,1022,2895.393727,583537
-21.0,879,2899.713681,584416
-20.0,896,2904.148432,585312
-21.0,822,2908.165495,586134
-20.0,914,2912.694343,587048
-21.0,795,2916.590327,587843
-21.0,817,2920.546462,588660
-21.0,821,2924.621549,589481
-20.0,1032,2929.804157,590513
-20.0,897,2934.255057,591410
-20.0,839,2938.379021,592249
-20.0,984,2943.337777,593233
-21.0,821,2947.428282,594054
-20.0,840,2951.546855,594894
-21.0,1206,2957.41677,596100
-19.0,1206,2963.447605,597306
-21.0,870,2967.655163,598176
-20.0,832,2971.821364,599008
-20.0,901,2976.645496,599909
-20.0,894,2981.193723,600803
-20.0,1008,2986.609303,601811
-21.0,1000,2992.396667,602811
-20.0,1064,2998.459552,603875
-21.0,907,3003.602957,604782
-21.0,778,3007.474069,605560
-20.0,865,3011.670345,606425
-20.0,1132,3017.252916,607557
-20.0,901,3021.698876,608458
-21.0,837,3025.888077,609295
-21.0,846,3030.072649,610141
-21.0,778,3033.892311,610919
-21.0,932,3038.58785,611851
-20.0,988,3043.568346,612839
-18.0,1215,3049.663791,614054
-21.0,764,3053.408736,614818
-18.0,1113,3058.966359,615931
-21.0,815,3063.047204,616746
-21.0,975,3067.958308,617721
-19.0,954,3072.724083,618675
-21.0,811,3076.74014,619486
-21.0,790,3080.62964,620276
-20.0,964,3085.435552,621240
-19.0,1038,3090.684099,622278
-21.0,846,3094.956168,623124
-20.0,899,3099.488117,624023
-21.0,822,3103.670589,624845
-19.0,946,3108.466306,625791
-21.0,912,3113.04717,626703
-21.0,790,3116.964135,627493
-21.0,938,3121.569489,628431
-21.0,822,3125.678152,629253
-19.0,943,3130.379727,630196
-21.0,855,3134.547718,631051
-21.0,805,3138.553605,631856
-21.0,956,3143.33589,632812
-21.0,776,3147.165626,633588
-20.0,865,3151.428759,634453
-20.0,842,3155.630774,635295
-19.0,953,3160.339996,636248
-19.0,1071,3165.644457,637319
-20.0,841,3169.75711,638160
-19.0,920,3174.306178,639080
-21.0,846,3178.53652,639926
-21.0,902,3183.068192,640828
-21.0,852,3187.26849,641680
-20.0,842,3191.469587,642522
-20.0,1036,3196.638322,643558
-20.0,872,3200.994609,644430
-21.0,862,3205.274768,645292
-21.0,777,3209.154836,646069
-21.0,780,3213.042851,646849
-20.0,917,3217.570064,647766
-21.0,884,3222.046726,648650
-20.0,961,3226.830042,649611
-20.0,835,3231.035102,650446
-20.0,1109,3236.458313,651555
-20.0,837,3240.58268,652392
-19.0,977,3245.36021,653369
-18.0,1036,3250.337512,654405
-20.0,1069,3255.564828,655474
-20.0,913,3260.090838,656387
-20.0,837,3264.19425,657224
-21.0,1057,3269.4134,658281
-19.0,1191,3275.36104,659472
-20.0,859,3279.503543,660331
-20.0,1070,3284.889536,661401
-20.0,921,3289.423117,662322
-20.0,1116,3294.818723,663438
-17.0,1246,3301.122449,664684
-21.0,957,3305.813582,665641
-20.0,899,3310.289822,666540
-21.0,861,3314.516031,667401
-21.0,973,3319.326398,668374
-21.0,821,3323.343443,669195
-20.0,991,3328.34503,670186
-21.0,1084,3333.684778,671270
-20.0,904,3338.235028,672174
-20.0,913,3342.722097,673087
-20.0,889,3347.213114,673976
-20.0,1045,3352.398976,675021
-20.0,944,3357.143281,675965
-21.0,787,3361.08157,676752
-21.0,851,3365.321888,677603
-21.0,809,3369.357774,678412
-20.0,998,3374.390399,679410
-20.0,1201,3380.341754,680611
-21.0,820,3384.437042,681431
-20.0,835,3388.610071,682266
-20.0,863,3392.803054,683129
-20.0,988,3397.673446,684117
-19.0,1096,3403.073251,685213
-20.0,957,3407.823665,686170
-20.0,899,3412.275653,687069
-21.0,776,3416.078842,687845
-20.0,1021,3421.005596,688866
-21.0,783,3424.879282,689649
-20.0,841,3429.109749,690490
-21.0,1001,3433.93792,691491
-20.0,899,3438.427577,692390
-18.0,1134,3443.997565,693524
-21.0,939,3448.625838,694463
-20.0,984,3453.591836,695447
-20.0,898,3457.997431,696345
-21.0,818,3462.091132,697163
-20.0,878,3466.532117,698041
-19.0,1140,3472.153998,699181
-19.0,1023,3477.178975,700204
-19.0,1084,3482.52374,701288
-21.0,912,3486.982755,702200
-20.0,1081,3492.311363,703281
-20.0,1007,3497.263849,704288
-21.0,776,3501.162157,705064
-20.0,913,3505.667191,705977
-20.0,902,3510.164495,706879
-20.0,1034,3515.257484,707913
-20.0,838,3519.45011,708751
-21.0,1025,3524.61394,709776
-21.0,883,3529.011522,710659
-19.0,1028,3534.154935,711687
-20.0,979,3539.046937,712666
-17.0,1125,3544.620831,713791
-20.0,839,3548.773597,714630
-19.0,989,3553.690174,715619
-21.0,901,3558.193849,716520
-19.0,1111,3563.681555,717631
-21.0,969,3568.541114,718600
-19.0,963,3573.301285,719563
-20.0,998,3578.074041,720561
-19.0,1006,3582.964533,721567
-21.0,824,3586.997321,722391
-21.0,888,3591.431923,723279
-21.0,757,3595.119798,724036
-21.0,965,3599.971454,725001
-18.0,1240,3606.041865,726241
-21.0,1061,3611.238282,727302
-21.0,885,3615.675975,728187
-20.0,1049,3620.747748,729236
-21.0,762,3624.654416,729998
-21.0,776,3628.547252,730774
-21.0,946,3633.319886,731720
-21.0,881,3637.649118,732601
-20.0,981,3642.449266,733582
-20.0,854,3646.691517,734436
-21.0,821,3650.835938,735257
-20.0,918,3655.434996,736175
-21.0,849,3659.661181,737024
-20.0,916,3664.17635,737940
-18.0,1115,3669.794786,739055
-16.0,1416,3676.793053,740471
-20.0,904,3681.274095,741375
-20.0,1094,3686.748942,742469
-21.0,939,3691.39924,743408
-20.0,933,3696.001372,744341
-21.0,790,3699.857446,745131
-19.0,963,3704.502324,746094
-20.0,970,3709.411391,747064
-21.0,1006,3714.32714,748070
-20.0,1096,3719.769811,749166
-20.0,959,3724.51052,750125
-20.0,894,3728.797153,751019
-20.0,947,3733.533126,751966
-18.0,1096,3738.940438,753062
-20.0,841,3743.010546,753903
-20.0,841,3747.296672,754744
-19.0,997,3752.165953,755741
-21.0,818,3756.212722,756559
-20.0,889,3760.679168,757448
-21.0,808,3764.683462,758256
-18.0,1038,3769.801131,759294
-21.0,988,3774.599829,760282
-21.0,810,3778.69082,761092
-20.0,956,3783.54601,762048
