#{"t_start": 1525570103.2494204, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,775,13.968915,774
-20.0,995,19.037268,1769
-21.0,825,23.288253,2594
-21.0,761,27.158384,3355
-19.0,970,32.146543,4325
-19.0,1009,37.290061,5334
-21.0,818,41.530973,6152
-21.0,971,46.52727,7123
-21.0,1209,52.740419,8332
-21.0,759,56.68886,9091
-20.0,895,61.248342,9986
-19.0,975,66.29265,10961
-18.0,1070,71.816043,12031
-20.0,839,76.080316,12870
-21.0,808,80.241828,13678
-21.0,1127,86.070007,14805
-21.0,759,90.045181,15564
-19.0,1128,95.804454,16692
-21.0,788,99.872371,17480
-21.0,821,104.08933,18301
-21.0,759,107.981029,19060
-21.0,882,112.47601,19942
-21.0,789,116.505205,20731
-20.0,1031,121.786578,21762
-21.0,885,126.321481,22647
-20.0,1019,131.50375,23666
-20.0,962,136.357929,24628
-20.0,959,141.244154,25587
-21.0,842,145.59471,26429
-20.0,1094,151.206401,27523
-20.0,904,155.864434,28427
-19.0,992,160.903934,29419
-21.0,824,165.125086,30243
-21.0,996,170.174206,31239
-21.0,909,174.912365,32148
-21.0,761,178.865894,32909
-20.0,960,183.722033,33869
-20.0,993,188.782781,34862
-21.0,908,193.367489,35770
-19.0,1197,199.537818,36967
-19.0,993,204.625973,37960
-19.0,1013,209.859694,38973
-17.0,1237,216.159196,40210
-21.0,877,220.674445,41087
-19.0,955,225.513957,42042
-21.0,887,229.968642,42929
-20.0,932,234.770697,43861
-20.0,913,239.396635,44774
-21.0,1053,244.740073,45827
-21.0,876,249.282321,46703
-20.0,893,253.751894,47596
-19.0,1063,259.204383,48659
-21.0,824,263.419055,49483
-21.0,792,267.460225,50275
-21.0,839,271.847368,51114
-21.0,817,275.989927,51931
-21.0,818,280.204252,52749
-19.0,1049,285.482476,53798
-20.0,927,290.269093,54725
-19.0,975,295.299744,55700
-21.0,823,299.584183,56523
-21.0,1024,304.831051,57547
-21.0,763,308.765283,58310
-21.0,763,312.694214,59073
-21.0,759,316.562243,59832
-21.0,760,320.435002,60592
-20.0,902,325.08241,61494
-21.0,884,329.612731,62378
-20.0,1091,335.152865,63469
-21.0,763,339.050513,64232
-20.0,863,343.495025,65095
-21.0,764,347.401524,65859
-20.0,918,352.323001,66777
-21.0,910,357.050435,67687
-20.0,914,361.673439,68601
-20.0,925,366.362143,69526
-21.0,964,371.275892,70490
-20.0,974,376.281661,71464
-21.0,971,381.245638,72435
-20.0,1033,386.526485,73468
-21.0,759,390.435554,74227
-19.0,1195,396.633683,75422
-21.0,929,401.320391,76351
-21.0,883,405.846952,77234
-18.0,1066,411.326322,78300
-20.0,979,416.496701,79279
-21.0,970,421.531829,80249
-21.0,957,426.41458,81206
-21.0,792,430.475493,81998
-21.0,998,435.520127,82996
-21.0,898,440.087845,83894
-21.0,876,444.54999,84770
-20.0,973,449.41572,85743
-21.0,881,453.927509,86624
-20.0,866,458.285266,87490
-21.0,780,462.234425,88270
-19.0,1176,468.172053,89446
-21.0,822,472.261997,90268
-21.0,852,476.550323,91120
-21.0,819,480.647756,91939
-20.0,838,484.895124,92777
-20.0,992,489.919895,93769
-20.0,922,494.560142,94691
-19.0,990,499.498064,95681
-19.0,930,504.256576,96611
-17.0,1131,510.032472,97742
-20.0,898,514.606354,98640
-20.0,832,518.823045,99472
-21.0,819,522.94002,100291
-20.0,1077,528.44645,101368
-21.0,928,533.161832,102296
-21.0,935,537.962461,103231
-21.0,807,542.096479,104038
-21.0,847,546.3869,104885
-20.0,901,550.986902,105786
-20.0,959,555.815691,106745
-21.0,935,560.522902,107680
-21.0,762,564.418912,108442
-21.0,936,569.155775,109378
-21.0,864,573.526166,110242
-20.0,1070,578.943635,111312
-21.0,944,583.697127,112256
-21.0,788,587.643912,113044
-21.0,824,591.790741,113868
-21.0,822,595.898785,114690
-19.0,931,600.512825,115621
-21.0,913,605.151582,116534
-21.0,823,609.303328,117357
-21.0,847,613.483945,118204
-21.0,962,618.353392,119166
-21.0,928,623.064108,120094
-21.0,823,627.149301,120917
-21.0,977,632.093648,121894
-21.0,937,636.824997,122831
-20.0,930,641.559179,123761
-20.0,999,646.600221,124760
-21.0,818,650.723958,125578
-20.0,973,655.598076,126551
-21.0,816,659.707262,127367
-21.0,780,663.584391,128147
-20.0,1235,669.841205,129382
-21.0,843,674.00062,130225
-20.0,1179,679.927536,131404
-20.0,1019,685.136683,132423
-21.0,965,690.123458,133388
-21.0,822,694.357456,134210
-21.0,885,698.879611,135095
-21.0,883,703.405794,135978
-20.0,840,707.670537,136818
-19.0,1190,713.74025,138008
-19.0,1002,718.917278,139010
-21.0,838,723.193312,139848
-20.0,903,727.829876,140751
-20.0,855,732.267967,141606
-21.0,792,736.320816,142398
-20.0,838,740.596629,143236
-21.0,817,744.762613,144053
-21.0,960,749.647473,145013
-20.0,902,754.231265,145915
-21.0,943,759.044877,146858
-21.0,903,763.602503,147761
-20.0,958,768.473878,148719
-21.0,928,773.245793,149647
-21.0,776,777.178635,150423
-19.0,1128,782.942473,151551
-20.0,894,787.438348,152445
-20.0,911,792.103532,153356
-21.0,818,796.269573,154174
-20.0,937,801.024036,155111
-19.0,1040,806.313308,156151
-20.0,855,810.698801,157006
-21.0,869,815.174344,157875
-20.0,924,819.930092,158799
-19.0,1095,825.632443,159894
-21.0,811,829.846307,160705
-20.0,983,834.912785,161688
-21.0,877,839.380825,162565
-19.0,966,844.353472,163531
-21.0,787,848.381945,164318
-21.0,898,853.024523,165216
-21.0,763,856.864648,165979
-21.0,788,860.897135,166767
-21.0,817,865.105443,167584
-19.0,957,870.003477,168541
-20.0,1000,875.120378,169541
-20.0,987,880.167854,170528
-21.0,856,884.572949,171384
-20.0,866,889.058964,172250
-20.0,955,893.921268,173205
-20.0,903,898.526532,174108
-20.0,885,903.034188,174993
-20.0,1080,908.580797,176073
-21.0,819,912.752534,176892
