value_loss,policy_entropy,total_timesteps,explained_variance,nupdates,fps
0.0614447295665741,1.6772006750106812,10700000,0.35659146308898926,53500,780
0.00666062394157052,1.7176939249038696,10720000,0.9008599817752838,53600,780
0.01044092420488596,1.6701312065124512,10740000,0.9239876493811607,53700,779
0.006699481047689915,1.5555293560028076,10760000,0.9153479784727097,53800,778
0.0038199799600988626,1.558887004852295,10780000,0.9343484044075012,53900,778
0.08411267399787903,1.5358160734176636,10800000,0.4329158067703247,54000,777
0.0333559513092041,1.6184037923812866,10820000,0.8373322039842606,54100,777
0.032817527651786804,1.5732704401016235,10840000,0.6138041615486145,54200,776
0.033344149589538574,1.6286554336547852,10860000,0.7226337790489197,54300,775
0.007863850332796574,1.5638062953948975,10880000,0.8003458380699158,54400,775
0.013022572733461857,1.5651037693023682,10900000,0.9588608331978321,54500,774
0.0023856903426349163,1.614025592803955,10920000,0.9533780999481678,54600,774
0.009482523426413536,1.5757386684417725,10940000,0.8383501619100571,54700,773
0.003906246507540345,1.5817559957504272,10960000,0.957488626241684,54800,772
0.019714318215847015,1.6066895723342896,10980000,0.6422538757324219,54900,772
