#{"t_start": 1525570103.2028177, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,1024,15.304157,1023
-21.0,833,19.561995,1856
-19.0,1056,24.988123,2912
-20.0,897,29.604264,3809
-19.0,1005,34.712802,4814
-21.0,782,38.719174,5596
-19.0,939,43.552619,6535
-20.0,1047,48.897376,7582
-21.0,877,53.404522,8459
-21.0,932,58.250265,9391
-20.0,836,62.599552,10227
-21.0,881,67.100808,11108
-20.0,928,71.88959,12036
-21.0,819,76.053998,12855
-18.0,1056,81.486346,13911
-21.0,758,85.393707,14669
-19.0,1036,90.823229,15705
-21.0,886,95.315593,16591
-21.0,823,99.589393,17414
-20.0,840,103.892068,18254
-21.0,846,108.230642,19100
-21.0,837,112.484426,19937
-21.0,787,116.48903,20724
-20.0,948,121.338773,21672
-21.0,776,125.316023,22448
-20.0,1059,130.761675,23507
-21.0,760,134.58112,24267
-21.0,872,138.99708,25139
-21.0,810,143.155451,25949
-21.0,761,147.064811,26710
-21.0,881,151.622734,27591
-20.0,1053,157.006369,28644
-20.0,955,161.863299,29599
-21.0,944,166.682193,30543
-21.0,818,170.831285,31361
-21.0,852,175.272761,32213
-21.0,921,180.064424,33134
-21.0,901,184.646625,34035
-21.0,850,188.953457,34885
-21.0,967,193.876617,35852
-20.0,897,198.429359,36749
-21.0,820,202.652883,37569
-21.0,884,207.215524,38453
-21.0,901,211.859715,39354
-19.0,998,216.924882,40352
-20.0,836,221.202884,41188
-21.0,930,225.958809,42118
-21.0,903,230.47201,43021
-21.0,1050,235.834776,44071
-20.0,973,240.780259,45044
-21.0,898,245.34758,45942
-21.0,820,249.625087,46762
-20.0,920,254.228914,47682
-21.0,884,258.754657,48566
-21.0,819,262.938925,49385
-21.0,792,266.976915,50177
-20.0,840,271.357816,51017
-21.0,785,275.354651,51802
-21.0,788,279.380397,52590
-20.0,1104,284.99366,53694
-19.0,1113,290.744849,54807
-21.0,972,295.763288,55779
-20.0,977,300.801003,56756
-21.0,838,305.124677,57594
-21.0,764,309.049135,58358
-21.0,806,313.167681,59164
-21.0,820,317.372658,59984
-21.0,763,321.253014,60747
-21.0,877,325.77359,61624
-21.0,933,330.547752,62557
-21.0,846,334.867499,63403
-21.0,783,338.841274,64186
-21.0,822,343.082216,65008
-20.0,841,347.376675,65849
-21.0,848,351.922976,66697
-21.0,786,356.033378,67483
-21.0,826,360.2155,68309
-18.0,1225,366.437203,69534
-20.0,1142,372.294727,70676
-20.0,862,376.6839,71538
-20.0,869,381.117521,72407
-20.0,838,385.388245,73245
-20.0,1004,390.592667,74249
-21.0,853,395.021643,75102
-19.0,1041,400.268977,76143
-20.0,913,404.900572,77056
-19.0,1086,410.525662,78142
-21.0,882,415.178455,79024
-21.0,847,419.602345,79871
-21.0,818,423.845073,80689
-21.0,874,428.264141,81563
-21.0,1088,433.817042,82651
-20.0,867,438.190649,83518
-19.0,986,443.202203,84504
-21.0,879,447.601415,85383
-20.0,832,451.874044,86215
-20.0,1003,456.930078,87218
-21.0,990,461.974055,88208
-20.0,1036,467.18025,89244
-21.0,850,471.431992,90094
-21.0,822,475.543154,90916
-21.0,778,479.437306,91694
-20.0,834,483.610992,92528
-19.0,930,488.33489,93458
-21.0,928,493.094367,94386
-21.0,819,497.1592,95205
-21.0,789,501.143114,95994
-19.0,1041,506.425011,97035
-20.0,945,511.240876,97980
-21.0,819,515.395565,98799
-21.0,893,519.955623,99692
-21.0,779,523.872133,100471
-21.0,785,527.878902,101256
-19.0,991,532.94167,102247
-19.0,994,538.040394,103241
-19.0,1119,543.769835,104360
-20.0,1035,549.036778,105395
-20.0,835,553.221812,106230
-20.0,874,557.678437,107104
-21.0,819,561.826657,107923
-21.0,943,566.559255,108866
-20.0,1008,571.656176,109874
-19.0,1081,577.159356,110955
-20.0,872,581.567157,111827
-21.0,866,585.893935,112693
-21.0,883,590.35096,113576
-20.0,836,594.53492,114412
-21.0,823,598.601559,115235
-20.0,843,602.844205,116078
-21.0,880,607.312198,116958
-21.0,851,611.55632,117809
-21.0,878,615.911365,118687
-21.0,1181,621.958791,119868
-21.0,822,625.98107,120690
-21.0,839,630.247422,121529
-20.0,901,634.804957,122430
-19.0,941,639.579693,123371
-20.0,955,644.41275,124326
-21.0,780,648.368179,125106
-21.0,849,652.601331,125955
-18.0,1262,658.989142,127217
-20.0,931,663.60719,128148
-19.0,1038,668.895982,129186
