#{"t_start": 1525570103.2677298, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-21.0,760,13.877007,759
-21.0,939,18.646483,1698
-21.0,823,22.885052,2521
-21.0,879,27.418328,3400
-21.0,785,31.40862,4185
-20.0,975,36.358993,5160
-21.0,840,40.744109,6000
-21.0,819,44.915216,6819
-20.0,1155,50.871315,7974
-20.0,991,55.962504,8965
-21.0,933,60.782207,9898
-20.0,865,65.257165,10763
-21.0,813,69.457325,11576
-19.0,996,74.5644,12572
-21.0,817,78.781383,13389
-21.0,943,83.632863,14332
-18.0,1106,89.322792,15438
-21.0,758,93.229362,16196
-21.0,790,97.25864,16986
-21.0,760,101.189566,17746
-21.0,764,105.121741,18510
-20.0,921,109.872975,19431
-19.0,1057,115.229507,20488
-20.0,945,120.064589,21433
-21.0,1080,125.650588,22513
-21.0,849,129.960721,23362
-19.0,977,134.876448,24339
-20.0,888,139.378781,25227
-21.0,818,143.602029,26045
-20.0,975,148.59918,27020
-20.0,840,152.954602,27860
-21.0,931,157.687892,28791
-21.0,900,162.270087,29691
-20.0,1010,167.435543,30701
-21.0,880,171.934033,31581
-21.0,905,176.658762,32486
-21.0,946,181.492032,33432
-21.0,814,185.645935,34246
-21.0,787,189.641386,35033
-21.0,933,194.372918,35966
-21.0,879,198.894679,36845
-21.0,787,202.914782,37632
-17.0,1199,209.10898,38831
-20.0,977,214.102391,39808
-20.0,927,218.86202,40735
-21.0,824,223.100117,41559
-20.0,971,227.929113,42530
-20.0,988,232.991868,43518
-18.0,1178,238.968489,44696
-21.0,819,243.136684,45515
-20.0,1019,248.342619,46534
-21.0,877,252.831285,47411
-21.0,822,256.997212,48233
-20.0,832,261.275182,49065
-21.0,879,265.733072,49944
-21.0,823,270.006688,50767
-21.0,780,274.017459,51547
-21.0,820,278.209536,52367
-21.0,850,282.51732,53217
-20.0,919,287.169254,54136
-20.0,980,292.269326,55116
-21.0,896,296.876745,56012
-21.0,882,301.455239,56894
-20.0,918,306.147781,57812
-21.0,759,310.061587,58571
-21.0,758,313.962488,59329
-21.0,825,318.187304,60154
-21.0,761,322.042993,60915
-16.0,1389,329.213586,62304
-20.0,1007,334.286759,63311
-21.0,764,338.18137,64075
-19.0,963,343.158543,65038
-19.0,928,347.9219,65966
-21.0,878,352.662508,66844
-21.0,786,356.723871,67630
-19.0,1055,362.040986,68685
-21.0,827,366.269748,69512
-21.0,871,370.723637,70383
-20.0,1035,375.992564,71418
-19.0,1089,381.563888,72507
-20.0,951,386.417163,73458
-20.0,957,391.430609,74415
-20.0,837,395.734636,75252
-21.0,929,400.411941,76181
-21.0,963,405.320409,77144
-21.0,908,410.002893,78052
-21.0,757,413.99932,78809
-20.0,836,418.361818,79645
-21.0,870,422.874175,80515
-21.0,910,427.478303,81425
-21.0,786,431.508749,82211
-21.0,792,435.520396,83003
-21.0,818,439.668505,83821
-21.0,819,443.901145,84640
-20.0,877,448.24625,85517
-20.0,838,452.532468,86355
-21.0,761,456.326915,87116
-20.0,1009,461.419325,88125
-20.0,987,466.431975,89112
-21.0,817,470.495069,89929
-21.0,898,475.037774,90827
-20.0,835,479.222571,91662
-21.0,820,483.306597,92482
-20.0,841,487.597785,93323
-19.0,1025,492.807332,94348
-17.0,1148,498.508402,95496
-20.0,925,503.271202,96421
-20.0,906,507.906747,97327
-21.0,851,512.232612,98178
-21.0,878,516.639911,99056
-21.0,777,520.606218,99833
-21.0,822,524.735143,100655
-21.0,942,529.538989,101597
-20.0,1028,534.816387,102625
-19.0,1057,540.236146,103682
-17.0,1366,547.209283,105048
-20.0,924,551.869961,105972
-19.0,927,556.568774,106899
-20.0,943,561.343487,107842
-19.0,1037,566.572728,108879
-21.0,903,571.141681,109782
-21.0,913,575.769298,110695
-19.0,1064,581.17521,111759
-20.0,947,585.928282,112706
-19.0,947,590.680855,113653
-21.0,884,595.125794,114537
-21.0,933,599.736338,115470
-20.0,1257,606.11082,116727
