#{"t_start": 1525515714.1346216, "env_id": "DoubleDunkNoFrameskip-v4"}
r,l,t,i
-16.0,2067,17.098881,2066
-18.0,2061,29.549572,4127
-20.0,1926,41.121306,6053
-16.0,2209,54.651012,8262
-18.0,1773,65.755112,10035
-18.0,1883,77.417045,11918
-22.0,1564,87.098763,13482
-16.0,1537,96.660506,15019
-22.0,1606,106.713337,16625
-20.0,1945,118.798676,18570
-14.0,1819,130.171373,20389
-12.0,1940,142.273013,22329
-16.0,2606,158.267708,24935
-22.0,2117,171.342659,27052
-20.0,1618,181.402233,28670
-20.0,2075,194.260036,30745
-14.0,2789,211.505441,33534
-18.0,2075,224.352229,35609
-20.0,1947,236.567225,37556
-18.0,2003,249.039783,39559
-20.0,2027,261.641073,41586
-14.0,2320,276.115556,43906
-16.0,2193,289.695692,46099
-18.0,2321,304.04686,48420
-22.0,1823,315.340764,50243
-18.0,2000,327.707208,52243
-20.0,1795,338.82855,54038
-20.0,1821,350.233162,55859
-22.0,1427,359.057347,57286
-22.0,1724,369.740446,59010
-24.0,1874,381.467044,60884
-18.0,1861,393.15859,62745
-14.0,2123,406.51923,64868
-20.0,1884,418.212182,66752
-18.0,1999,430.731448,68751
-20.0,1857,442.144198,70608
-24.0,1672,452.486913,72280
-14.0,2922,470.558138,75202
-18.0,2066,483.334486,77268
-20.0,1799,494.437734,79067
-12.0,2615,510.637752,81682
-20.0,2012,523.089423,83694
-18.0,1681,533.570553,85375
-18.0,1927,545.542182,87302
-18.0,2704,562.405238,90006
-18.0,2127,575.664037,92133
-22.0,1874,587.30884,94007
-20.0,2006,599.887372,96013
-22.0,1694,610.507349,97707
-16.0,1566,620.178141,99273
-20.0,1388,628.771509,100661
-16.0,2252,642.784725,102913
-22.0,1990,655.135489,104903
-14.0,2507,670.786116,107410
-20.0,1812,682.123444,109222
-18.0,1819,693.58906,111041
-20.0,1936,706.004402,112977
-18.0,1869,717.704699,114846
-20.0,1503,727.247906,116349
-18.0,2259,741.481706,118608
-20.0,1808,752.879489,120416
-20.0,1806,764.373314,122222
-14.0,1810,775.934356,124032
-18.0,2194,789.781443,126226
-12.0,2445,805.203031,128671
-18.0,1806,816.466165,130477
-22.0,1480,825.780601,131957
-12.0,1870,837.407201,133827
-24.0,1532,847.010115,135359
-18.0,2015,859.552922,137374
-14.0,3343,880.368258,140717
-20.0,1933,892.322851,142650
-22.0,2065,905.224138,144715
-18.0,2009,917.813241,146724
-18.0,1628,928.046118,148352
-24.0,1417,936.985482,149769
-18.0,2032,949.724074,151801
-24.0,1677,960.241269,153478
-20.0,1744,971.171244,155222
-20.0,1642,981.407753,156864
-20.0,1832,992.848961,158696
-16.0,1933,1004.78088,160629
-20.0,1993,1017.284815,162622
-18.0,1945,1029.317647,164567
-18.0,2000,1041.734749,166567
-18.0,1862,1053.438167,168429
-20.0,1696,1063.967266,170125
-18.0,2147,1077.440722,172272
-16.0,2256,1091.69165,174528
-20.0,1751,1102.59362,176279
-16.0,1932,1114.77793,178211
-18.0,1933,1126.843544,180144
-20.0,2326,1141.531212,182470
-16.0,2260,1155.833981,184730
-12.0,3211,1176.101045,187941
-20.0,1743,1187.148684,189684
-18.0,1544,1196.834607,191228
-16.0,1875,1208.553791,193103
-16.0,2180,1222.378882,195283
-16.0,2022,1235.196381,197305
-22.0,1759,1246.301499,199064
-24.0,1629,1256.71613,200693
-20.0,2512,1272.5886,203205
-20.0,1734,1283.508465,204939
-16.0,2026,1296.31015,206965
-20.0,1673,1306.729112,208638
-16.0,2261,1320.799296,210899
-20.0,1675,1331.378962,212574
-16.0,1704,1341.973463,214278
-18.0,1870,1353.812649,216148
-18.0,1994,1366.473296,218142
-20.0,1628,1376.781155,219770
-18.0,2378,1391.937408,222148
-14.0,1751,1403.055,223899
-20.0,2056,1415.993058,225955
-18.0,2345,1430.956568,228300
-14.0,2155,1444.560358,230455
-24.0,1861,1456.29281,232316
-20.0,2908,1474.53416,235224
-22.0,1684,1485.25324,236908
-18.0,2641,1501.957233,239549
-18.0,2281,1516.330081,241830
-20.0,1570,1526.3863,243400
-18.0,1998,1539.150224,245398
-20.0,1604,1549.242148,247002
-20.0,1616,1559.521046,248618
-20.0,2449,1575.02436,251067
-16.0,2579,1591.241179,253646
-16.0,1616,1601.399284,255262
-18.0,1291,1609.527316,256553
-20.0,2260,1623.698842,258813
-14.0,2181,1637.382265,260994
-22.0,1627,1647.671469,262621
-18.0,1831,1659.124519,264452
-20.0,1752,1670.199134,266204
-20.0,1826,1681.709177,268030
-18.0,2185,1695.561184,270215
-18.0,1613,1705.667412,271828
-18.0,1613,1715.846155,273441
-16.0,2305,1730.444881,275746
-22.0,1541,1739.997984,277287
-20.0,2260,1753.943672,279547
-22.0,2004,1766.450844,281551
-18.0,1308,1774.618689,282859
-24.0,1799,1785.819882,284658
-24.0,2274,1800.122031,286932
-20.0,1871,1811.830592,288803
-20.0,1887,1823.675495,290690
-22.0,2446,1838.914449,293136
-16.0,1836,1850.397293,294972
-8.0,2214,1864.206672,297186
-18.0,2764,1881.425932,299950
-20.0,2180,1894.94296,302130
-16.0,2248,1908.928515,304378
-20.0,1880,1920.596093,306258
-18.0,1431,1929.552267,307689
-16.0,2181,1943.125272,309870
-14.0,1939,1955.265064,311809
-18.0,1693,1965.910232,313502
-14.0,2643,1982.439613,316145
-14.0,2497,1998.04386,318642
-20.0,1680,2008.571461,320322
-16.0,2125,2021.831156,322447
-18.0,2283,2036.000431,324730
-20.0,1774,2046.947089,326504
-18.0,2902,2065.116034,329406
-18.0,1677,2075.554781,331083
-22.0,1922,2087.561246,333005
-16.0,1627,2097.809303,334632
-20.0,1798,2108.959896,336430
-24.0,2322,2123.615241,338752
-18.0,2244,2137.665846,340996
-22.0,1427,2146.634531,342423
-22.0,1673,2157.114148,344096
-22.0,1815,2168.376511,345911
-22.0,2064,2181.263892,347975
-20.0,2181,2194.718378,350156
-16.0,2136,2208.141242,352292
-20.0,1547,2217.890644,353839
-20.0,2013,2230.455307,355852
-22.0,1934,2242.640443,357786
-22.0,2155,2256.213042,359941
-24.0,1598,2266.19651,361539
-24.0,1437,2275.309879,362976
-18.0,2122,2288.653326,365098
-20.0,1939,2300.784849,367037
-20.0,2518,2316.569823,369555
-18.0,2274,2330.865488,371829
-18.0,1964,2343.245625,373793
-20.0,2081,2356.318023,375874
-14.0,2583,2372.56891,378457
-20.0,1932,2384.819789,380389
-18.0,2442,2400.234214,382831
-16.0,2063,2413.132022,384894
-22.0,2440,2428.445792,387334
-14.0,1968,2440.640787,389302
-22.0,1505,2449.970315,390807
-18.0,2511,2465.560557,393318
-22.0,2058,2478.320795,395376
-20.0,1939,2490.336943,397315
-20.0,2452,2505.622539,399767
-14.0,2274,2519.825092,402041
-18.0,1485,2529.14788,403526
-20.0,1552,2538.945582,405078
-18.0,1811,2550.337061,406889
-18.0,1549,2559.988383,408438
-18.0,1826,2571.381965,410264
-20.0,2198,2584.981958,412462
-18.0,1601,2594.818005,414063
-22.0,1825,2606.012271,415888
-20.0,2383,2620.681549,418271
-22.0,1661,2630.999743,419932
-18.0,2000,2643.376894,421932
-12.0,2340,2658.021292,424272
-20.0,1866,2669.69228,426138
-22.0,2513,2685.432327,428651
-18.0,1992,2698.107485,430643
-16.0,1856,2709.830232,432499
-22.0,1930,2722.049862,434429
-22.0,2253,2736.25024,436682
-20.0,2011,2748.850291,438693
-10.0,1803,2760.03937,440496
-14.0,2202,2773.714645,442698
-18.0,2568,2789.544163,445266
-12.0,1813,2800.849528,447079
-14.0,2283,2815.124853,449362
-18.0,2004,2827.565377,451366
-20.0,2123,2840.811084,453489
-16.0,2001,2853.310743,455490
-18.0,2968,2871.594924,458458
-20.0,2062,2884.517698,460520
-22.0,2306,2898.8171,462826
-16.0,1826,2910.164281,464652
-24.0,1403,2918.811933,466055
-20.0,1681,2929.22913,467736
-16.0,2384,2944.10958,470120
-20.0,2311,2958.544691,472431
-20.0,2510,2974.375842,474941
-14.0,1929,2986.513244,476870
-20.0,1813,2997.99022,478683
-22.0,1887,3009.75541,480570
-18.0,1864,3021.408648,482434
-16.0,1884,3033.005295,484318
-14.0,1728,3043.725358,486046
-22.0,2261,3057.85366,488307
-16.0,2458,3073.106697,490765
-12.0,2301,3087.380059,493066
-20.0,1882,3099.109934,494948
-20.0,1765,3110.220655,496713
-16.0,2125,3123.597869,498838
-14.0,2395,3138.786831,501233
-18.0,2271,3153.099028,503504
-20.0,1941,3165.245709,505445
-20.0,1809,3176.649345,507254
-10.0,2203,3190.505513,509457
-16.0,1818,3201.827848,511275
-20.0,1619,3211.88492,512894
-18.0,1881,3223.609812,514775
-22.0,1636,3233.869297,516411
-22.0,1488,3243.106848,517899
-10.0,2252,3257.141919,520151
-22.0,2661,3273.70599,522812
-18.0,1959,3285.941318,524771
-6.0,2077,3299.017687,526848
-10.0,2638,3315.584869,529486
-20.0,1696,3326.169376,531182
-20.0,1992,3338.667589,533174
-16.0,2384,3353.555228,535558
-20.0,1703,3364.105022,537261
-16.0,2055,3376.983153,539316
-12.0,3269,3397.43023,542585
-18.0,1743,3408.38567,544328
-22.0,2183,3422.044061,546511
-18.0,2198,3435.947409,548709
-22.0,2127,3449.307107,550836
-20.0,2311,3463.800867,553147
-10.0,2460,3479.279155,555607
-20.0,1743,3490.28954,557350
-16.0,2199,3503.982978,559549
-20.0,1996,3516.656596,561545
-20.0,1685,3527.229702,563230
-16.0,1967,3539.69337,565197
-16.0,1953,3551.944012,567150
-14.0,1912,3563.943225,569062
-12.0,2323,3578.63666,571385
-18.0,1537,3588.297495,572922
-18.0,2817,3606.205758,575739
-18.0,1687,3616.990736,577426
-18.0,2653,3633.72605,580079
-20.0,1859,3645.395563,581938
-18.0,2380,3660.356636,584318
-20.0,1726,3671.231909,586044
-16.0,1949,3683.539835,587993
-12.0,1867,3695.277988,589860
-14.0,1827,3706.766801,591687
-12.0,1821,3718.297732,593508
-20.0,1808,3729.597997,595316
-18.0,2064,3742.721703,597380
-18.0,3109,3762.358102,600489
