policy_entropy,value_loss,nupdates,fps,total_timesteps,explained_variance
2.8762662410736084,0.022853583097457886,7800,644,156000,0.810280054807663
2.868772029876709,0.0018357525113970041,7900,644,158000,0.9931571860797703
2.8782989978790283,0.005696539767086506,8000,644,160000,0.9086978659033775
2.8762471675872803,0.003091708989813924,8100,644,162000,0.9265882819890976
2.864234447479248,0.010779249481856823,8200,644,164000,0.956820897758007
2.880518674850464,0.019429903477430344,8300,644,166000,-3.112830638885498
2.8831372261047363,0.0016496898606419563,8400,644,168000,0.958160649985075
2.876840353012085,0.021960441023111343,8500,644,170000,0.9256055802106857
2.882445812225342,0.008557101711630821,8600,643,172000,0.7498927116394043
2.8606045246124268,0.017656315118074417,8700,643,174000,0.8746588975191116
2.8843917846679688,0.0016527026891708374,8800,643,176000,0.8952353000640869
2.8810372352600098,0.002315059769898653,8900,644,178000,0.2804564833641052
2.8801422119140625,0.011105483397841454,9000,644,180000,0.8141899257898331
2.8776695728302,0.0022357269190251827,9100,644,182000,0.9617644362151623
2.8690285682678223,0.02609676495194435,9200,644,184000,-0.29881608486175537
2.877229928970337,0.0016146715497598052,9300,644,186000,0.981044590473175
2.8696413040161133,0.09122134745121002,9400,643,188000,0.7670340836048126
2.8626620769500732,0.005610740277916193,9500,644,190000,0.9841096960008144
2.864635705947876,0.0015401368727907538,9600,644,192000,0.9776524435728788
2.874579429626465,0.16553251445293427,9700,644,194000,0.7289496064186096
2.8833303451538086,0.0007269834750331938,9800,644,196000,0.9693170785903931
2.883711576461792,0.004687960259616375,9900,644,198000,0.7644075453281403
2.8758316040039062,0.16209308803081512,10000,644,200000,0.3912101984024048
2.8702752590179443,0.01746152527630329,10100,644,202000,0.8952638283371925
2.8662164211273193,0.016486508771777153,10200,644,204000,0.3643057942390442
2.8777108192443848,0.020459411665797234,10300,644,206000,0.8780733719468117
2.8840651512145996,0.0007008907268755138,10400,644,208000,0.9807402901351452
2.883317232131958,0.000531811558175832,10500,644,210000,0.9798583053052425
2.8734543323516846,0.028857558965682983,10600,644,212000,0.8376621305942535
2.8571345806121826,0.008074978366494179,10700,644,214000,0.9732847269624472
2.884983777999878,0.0019212194019928575,10800,644,216000,0.928827702999115
2.855738878250122,0.08565513789653778,10900,644,218000,0.2645382881164551
2.8854141235351562,0.008511312305927277,11000,644,220000,0.7102842628955841
2.8822948932647705,0.003637260291725397,11100,644,222000,0.9313182458281517
2.8763341903686523,0.021101003512740135,11200,643,224000,0.8906415551900864
2.8818421363830566,0.0038385179359465837,11300,643,226000,0.9404417537152767
2.8761887550354004,0.003903153818100691,11400,643,228000,0.9798533972352743
2.884749174118042,0.0021004988811910152,11500,644,230000,0.9448809586465359
2.8826136589050293,0.0007788772927597165,11600,644,232000,0.9653642699122429
2.882369041442871,0.016981402412056923,11700,644,234000,0.9026772901415825
2.8733108043670654,0.005368891172111034,11800,644,236000,0.9693642668426037
2.881352186203003,0.00039514160016551614,11900,644,238000,0.9868455762043595
2.8796885013580322,0.1670418381690979,12000,644,240000,0.6351292431354523
2.8723666667938232,0.0016405892092734575,12100,643,242000,0.8576570302248001
2.8759818077087402,0.002062704414129257,12200,643,244000,0.9843238797038794
2.881530284881592,0.005224108230322599,12300,643,246000,0.9178472086787224
2.865663766860962,0.010237726382911205,12400,643,248000,0.9329888820648193
2.883000612258911,0.0005375224864110351,12500,643,250000,0.958227701485157
2.88276743888855,0.003169985953718424,12600,643,252000,0.9649519547820091
2.850492000579834,0.13995234668254852,12700,643,254000,0.8152829706668854
2.878077983856201,0.05916961282491684,12800,643,256000,0.322672963142395
2.87266206741333,0.002933412790298462,12900,643,258000,0.9740783404558897
2.879591941833496,0.005113893188536167,13000,643,260000,0.9506259746849537
2.874978542327881,0.0005329428822733462,13100,643,262000,0.47668176889419556
2.869363307952881,0.023648712784051895,13200,643,264000,0.8223540484905243
2.886218786239624,0.002367771463468671,13300,643,266000,0.972428984940052
2.8803420066833496,0.006316051818430424,13400,643,268000,0.960464920848608
2.870209217071533,0.007653410080820322,13500,643,270000,0.9051654040813446
2.8841423988342285,0.006225229240953922,13600,643,272000,0.8914229199290276
2.8823630809783936,0.005578440614044666,13700,643,274000,0.8843012452125549
2.877354145050049,0.004491104744374752,13800,643,276000,0.5560739636421204
2.882312059402466,0.00048133678501471877,13900,643,278000,0.9568429440259933
2.8670248985290527,0.003122397931292653,14000,643,280000,0.9761861395090818
2.877021312713623,0.006094884593039751,14100,643,282000,0.3104620575904846
2.8773701190948486,0.039204444736242294,14200,643,284000,0.7425495684146881
2.8623738288879395,0.06675352901220322,14300,643,286000,0.8625651895999908
2.8826839923858643,0.001181956147775054,14400,643,288000,0.8870799019932747
2.8845157623291016,0.0005659813177771866,14500,643,290000,0.8339556455612183
2.8832902908325195,0.017439361661672592,14600,643,292000,0.7370108366012573
2.883147716522217,0.03277638554573059,14700,643,294000,0.7063864767551422
2.884333848953247,0.007894130423665047,14800,643,296000,0.8388975262641907
2.8838648796081543,0.030714381486177444,14900,643,298000,0.43410831689834595
2.8791699409484863,0.03934120386838913,15000,643,300000,0.9451803378760815
2.8818211555480957,0.03529660031199455,15100,643,302000,0.6197499632835388
2.8802268505096436,0.007728817872703075,15200,643,304000,0.8130825757980347
2.8858420848846436,0.0023694816045463085,15300,643,306000,0.9490075521171093
2.879511594772339,0.007261381484568119,15400,643,308000,0.9722614977508783
2.883901834487915,0.0057444185949862,15500,643,310000,0.8920556604862213
2.8872008323669434,0.041416190564632416,15600,643,312000,0.6442582905292511
2.8860292434692383,0.0023093395866453648,15700,643,314000,0.8827924355864525
2.885607957839966,0.005114172585308552,15800,643,316000,0.928163193166256
2.8854994773864746,0.001310559338890016,15900,643,318000,0.8474531769752502
2.8856635093688965,0.0016739387065172195,16000,643,320000,0.9878084119409323
2.881913661956787,0.00286697456613183,16100,643,322000,0.7263675928115845
2.883577585220337,0.008428262546658516,16200,643,324000,0.7493553459644318
2.8843374252319336,0.005948725156486034,16300,643,326000,0.9048090502619743
2.881748914718628,0.0017766819801181555,16400,643,328000,0.9889148008078337
2.883187770843506,0.0019514141604304314,16500,643,330000,0.958855826407671
2.8794028759002686,0.008775414898991585,16600,643,332000,0.873528316617012
2.8836605548858643,0.0014075720682740211,16700,643,334000,0.9869511956349015
2.883462429046631,0.08061236143112183,16800,643,336000,0.5663416981697083
2.8761374950408936,0.01133900135755539,16900,643,338000,0.9501895867288113
2.8823800086975098,0.011418928392231464,17000,643,340000,0.47203946113586426
2.8796544075012207,0.014971265569329262,17100,643,342000,0.8665596395730972
2.879962205886841,0.008687963709235191,17200,643,344000,0.9437420070171356
2.883984088897705,0.004660001955926418,17300,643,346000,0.7647868245840073
2.8799545764923096,0.030488312244415283,17400,643,348000,0.8458576500415802
2.87477970123291,0.01990295760333538,17500,643,350000,0.9250424653291702
2.881377696990967,0.0014113086508587003,17600,643,352000,0.9800906181335449
2.8846168518066406,0.04433124139904976,17700,643,354000,0.5488438308238983
2.8775603771209717,0.0021060281433165073,17800,643,356000,0.9548098370432854
2.882037401199341,0.008550863713026047,17900,643,358000,0.9090317413210869
2.8849236965179443,0.0028532317373901606,18000,643,360000,0.734383225440979
2.880789041519165,0.017639845609664917,18100,643,362000,0.8734610378742218
2.881847381591797,0.0015922142192721367,18200,643,364000,0.9761832114309072
2.875143527984619,0.005766228772699833,18300,643,366000,0.9546705521643162
2.8820250034332275,0.001212466275319457,18400,643,368000,0.639396458864212
2.879957914352417,0.008718222379684448,18500,643,370000,0.785999059677124
2.8820641040802,0.030829817056655884,18600,643,372000,0.8647864460945129
2.869210958480835,0.007365374825894833,18700,643,374000,0.933407612144947
2.8808083534240723,0.033050160855054855,18800,643,376000,0.7703681588172913
2.8755030632019043,0.0063191852532327175,18900,643,378000,0.9058715999126434
2.8743395805358887,0.059057287871837616,19000,643,380000,0.5518597066402435
2.874765634536743,0.011408185586333275,19100,643,382000,-0.7263059616088867
2.8680458068847656,0.011868694797158241,19200,643,384000,0.8106439560651779
2.871128797531128,0.024992099031805992,19300,643,386000,0.9092423319816589
2.87359881401062,0.0022412058897316456,19400,643,388000,0.9446623548865318
2.8797762393951416,0.006333762314170599,19500,643,390000,0.8223743140697479
2.8764443397521973,0.0002632677787914872,19600,643,392000,0.9861069861799479
2.864161252975464,0.05825752019882202,19700,643,394000,0.5064340829849243
2.8651747703552246,0.016725242137908936,19800,643,396000,0.8740356713533401
2.874544143676758,0.005847781430929899,19900,643,398000,0.5422762930393219
2.867767810821533,0.06324063241481781,20000,643,400000,0.6380075514316559
2.8739819526672363,0.00809473730623722,20100,643,402000,0.8843948692083359
2.8767433166503906,0.0007392059778794646,20200,643,404000,0.9668049216270447
2.8711020946502686,0.008352315053343773,20300,643,406000,0.7837433815002441
2.878493070602417,0.006832596845924854,20400,643,408000,0.5514015555381775
2.8525941371917725,0.03496547415852547,20500,643,410000,0.7926557660102844
2.8796916007995605,0.0032763034105300903,20600,643,412000,0.9040179774165154
2.875429153442383,0.019202452152967453,20700,643,414000,0.5056238770484924
2.869025468826294,0.013833302073180676,20800,643,416000,0.887660838663578
2.8799021244049072,0.008894650265574455,20900,643,418000,0.8704952597618103
2.8676345348358154,0.01097581721842289,21000,643,420000,0.9151011854410172
2.8754000663757324,0.034858450293540955,21100,643,422000,0.8817141652107239
2.8767590522766113,0.0019505827222019434,21200,643,424000,0.8703647553920746
2.8740696907043457,0.012219314463436604,21300,643,426000,0.7471812665462494
2.8784217834472656,0.002229913603514433,21400,643,428000,0.9677968248724937
2.864737033843994,0.004491276107728481,21500,643,430000,0.971187787130475
2.8780581951141357,0.0009962378535419703,21600,643,432000,0.9845189871266484
2.876891851425171,0.01435808651149273,21700,643,434000,0.9371252134442329
2.882780075073242,0.0010532888118177652,21800,643,436000,0.6781790554523468
2.870232343673706,0.009466314688324928,21900,643,438000,0.8799224644899368
2.868600606918335,0.0048919739201664925,22000,643,440000,0.938005805015564
2.8740687370300293,0.001955862622708082,22100,643,442000,0.9460838176310062
2.878819704055786,0.005325182341039181,22200,643,444000,0.9709922522306442
2.8738155364990234,0.0016982987290248275,22300,642,446000,0.9706436339765787
2.8834118843078613,0.0032859898637980223,22400,642,448000,0.6516023874282837
2.8823351860046387,0.003524722531437874,22500,642,450000,0.9259443283081055
2.879941940307617,0.023259159177541733,22600,642,452000,0.00737917423248291
2.8721132278442383,0.00618401262909174,22700,642,454000,0.7064834535121918
2.870957374572754,0.09967366605997086,22800,642,456000,0.33633506298065186
2.8796463012695312,0.014623267576098442,22900,642,458000,0.7463070452213287
2.877336025238037,0.06707882136106491,23000,642,460000,0.5512726902961731
2.878617525100708,0.0009410468628630042,23100,642,462000,0.9105108752846718
2.8702399730682373,0.03588591888546944,23200,642,464000,0.607028990983963
2.880218982696533,0.0008666090434417129,23300,642,466000,0.09667593240737915
2.8682568073272705,0.03908422961831093,23400,642,468000,0.6874807775020599
2.876697540283203,0.034271251410245895,23500,642,470000,0.6467776596546173
2.87781023979187,0.017246663570404053,23600,642,472000,0.8412620723247528
2.871645450592041,0.05522487312555313,23700,642,474000,0.7867051959037781
2.860968589782715,0.027368854731321335,23800,642,476000,0.9238333329558372
2.867617130279541,0.013186641037464142,23900,642,478000,0.9500075466930866
2.8761277198791504,0.031880609691143036,24000,642,480000,0.7783340066671371
2.87467622756958,0.007264435291290283,24100,642,482000,0.8949441835284233
2.8762738704681396,0.00180160254240036,24200,642,484000,0.9371323361992836
2.877389430999756,0.003982984460890293,24300,642,486000,0.9305973947048187
2.86735200881958,0.021452518180012703,24400,642,488000,0.9546580836176872
2.874610662460327,0.001726824790239334,24500,641,490000,0.9635204486548901
2.8667638301849365,0.03424777835607529,24600,641,492000,0.7375307381153107
2.8637053966522217,0.1875944882631302,24700,641,494000,0.7949046641588211
2.8668694496154785,0.02330070361495018,24800,641,496000,0.8559674173593521
2.8733439445495605,0.02671232260763645,24900,641,498000,0.7132920026779175
2.877837657928467,0.004820664878934622,25000,641,500000,0.962610699236393
2.881124973297119,0.04617229849100113,25100,641,502000,0.021599531173706055
2.8698813915252686,0.010023115202784538,25200,641,504000,0.9587753638625145
2.880422592163086,0.0014822992961853743,25300,641,506000,0.9152827560901642
2.8807590007781982,0.02287902869284153,25400,641,508000,-2.2960104942321777
2.8722121715545654,0.0842016190290451,25500,641,510000,0.8653288334608078
2.877393960952759,0.0008265242795459926,25600,641,512000,0.991538560949266
2.868162155151367,0.09643594175577164,25700,641,514000,0.12198024988174438
2.873948335647583,0.0016609570011496544,25800,641,516000,0.6136902868747711
2.8686273097991943,0.012002436444163322,25900,641,518000,0.5025916397571564
2.8818399906158447,0.0006052656099200249,26000,641,520000,0.9000397399067879
2.873683214187622,0.014715234749019146,26100,641,522000,0.9516091011464596
2.8665931224823,0.09531743079423904,26200,641,524000,0.8798487260937691
2.8680269718170166,0.023560408502817154,26300,641,526000,0.9502994194626808
2.877493381500244,0.021653633564710617,26400,641,528000,0.7278133630752563
2.8793041706085205,0.012668932788074017,26500,641,530000,-0.14454877376556396
2.8777644634246826,0.0029747867956757545,26600,641,532000,0.9506078101694584
2.8799452781677246,0.006782519165426493,26700,641,534000,0.2171350121498108
2.8757967948913574,0.00307034351862967,26800,641,536000,0.8259568214416504
2.8756937980651855,0.021633461117744446,26900,641,538000,0.7115129828453064
2.880002498626709,0.001825429149903357,27000,641,540000,0.9709962364286184
2.8719420433044434,0.02737678959965706,27100,641,542000,0.9402623549103737
2.87335205078125,0.043237265199422836,27200,641,544000,0.8321406990289688
2.867460250854492,0.0011394813191145658,27300,641,546000,0.9964496113825589
2.8676955699920654,0.018279755488038063,27400,641,548000,0.9484458677470684
2.871755838394165,0.000589233182836324,27500,641,550000,0.988787529990077
2.8797943592071533,0.0012731148162856698,27600,641,552000,0.9746586792171001
2.880913496017456,0.002215732354670763,27700,641,554000,0.9049878045916557
2.869033098220825,0.004177809227257967,27800,641,556000,0.976454321295023
2.8815765380859375,0.0021853961516171694,27900,641,558000,0.9032197669148445
2.879805564880371,0.03607624024152756,28000,641,560000,0.10784947872161865
2.8803648948669434,0.008634516969323158,28100,641,562000,0.7510239034891129
2.862316131591797,0.0355401448905468,28200,641,564000,0.6753785014152527
2.863193988800049,0.007073367480188608,28300,641,566000,0.9734189845621586
2.877511501312256,0.011502331122756004,28400,641,568000,0.6979067921638489
2.878683567047119,0.05112388730049133,28500,641,570000,0.6986773908138275
2.8691189289093018,0.03101520612835884,28600,641,572000,0.8875520825386047
2.871964693069458,0.024480555206537247,28700,641,574000,0.8581229746341705
2.872309446334839,0.04148060455918312,28800,641,576000,0.7715703994035721
2.871622085571289,0.011059587821364403,28900,641,578000,0.9735820777714252
2.8651981353759766,0.007688872516155243,29000,641,580000,0.941178347915411
2.8630309104919434,0.0012125405482947826,29100,641,582000,0.9688613060861826
2.854370594024658,0.049635421484708786,29200,641,584000,0.35710299015045166
2.8733372688293457,0.006985930260270834,29300,641,586000,-0.18579411506652832
2.870192050933838,0.0024612294510006905,29400,641,588000,0.9804421253502369
2.8670430183410645,0.003115362022072077,29500,641,590000,0.9627067111432552
2.861720561981201,0.004311046563088894,29600,641,592000,0.7108210027217865
2.866658926010132,0.003985332790762186,29700,641,594000,0.9251229837536812
2.8529419898986816,0.0095298383384943,29800,641,596000,0.9453111961483955
2.873399257659912,0.001648475183174014,29900,641,598000,0.860727533698082
2.870897054672241,0.023642878979444504,30000,641,600000,0.7363982200622559
2.879819393157959,0.001644633710384369,30100,641,602000,0.6681155562400818
2.8793110847473145,0.0017884781118482351,30200,641,604000,0.9358272105455399
2.8707313537597656,0.009677373804152012,30300,641,606000,0.9829707201570272
2.872771978378296,0.011420754715800285,30400,641,608000,0.9214066341519356
2.873014450073242,0.015214666724205017,30500,641,610000,0.9405254609882832
2.8691649436950684,0.0051444219425320625,30600,641,612000,0.930302157998085
2.8775155544281006,0.004996083676815033,30700,641,614000,0.7242980003356934
2.872404098510742,0.002839756663888693,30800,641,616000,0.9135536774992943
2.8726344108581543,0.046320002526044846,30900,641,618000,0.6682603061199188
2.876141309738159,0.0012963481713086367,31000,641,620000,0.9791931118816137
2.8734352588653564,0.007892832159996033,31100,641,622000,0.9398256428539753
2.8745968341827393,0.007563576102256775,31200,641,624000,0.9373707100749016
2.870786666870117,0.010583876632153988,31300,641,626000,0.9102082401514053
2.870398998260498,0.0021615675650537014,31400,641,628000,0.9828447420150042
2.876159191131592,0.017644532024860382,31500,641,630000,0.8238657116889954
2.86784029006958,0.008959205821156502,31600,641,632000,0.9475811198353767
2.8695294857025146,0.03764736279845238,31700,641,634000,0.8740856647491455
2.8734960556030273,0.028667975217103958,31800,641,636000,0.862932413816452
2.870778799057007,0.0020531201735138893,31900,641,638000,0.9813737701624632
2.8656487464904785,0.003083036979660392,32000,641,640000,0.9579047076404095
2.8507308959960938,0.06556447595357895,32100,641,642000,0.7423891425132751
2.871582508087158,0.028484174981713295,32200,641,644000,0.55188849568367
2.8725461959838867,0.004147626925259829,32300,641,646000,0.603154331445694
2.876793622970581,0.0076937125995755196,32400,641,648000,0.9025873243808746
2.8753228187561035,0.01518651656806469,32500,641,650000,0.9438330642879009
2.872701644897461,0.005440725013613701,32600,641,652000,0.8475025743246078
2.8682613372802734,0.04383278638124466,32700,641,654000,0.8967577815055847
2.87255859375,0.004008084069937468,32800,641,656000,0.9692983273416758
2.8780646324157715,0.003261268837377429,32900,641,658000,0.9738169219344854
2.878204345703125,0.030359918251633644,33000,641,660000,-0.14059805870056152
2.871816873550415,0.016788290813565254,33100,641,662000,0.9686293974518776
2.876854658126831,0.019749680534005165,33200,641,664000,-1.436809778213501
2.874880790710449,0.018265586346387863,33300,641,666000,0.8858156353235245
2.8746981620788574,0.012977538630366325,33400,641,668000,0.8875919058918953
2.8759872913360596,0.0053314948454499245,33500,641,670000,0.9665242023766041
2.8796961307525635,0.023565493524074554,33600,641,672000,0.46090167760849
2.87096905708313,0.013674736022949219,33700,641,674000,0.9662529714405537
2.8813929557800293,0.001690222299657762,33800,641,676000,0.6738662421703339
2.8737986087799072,0.0038763019256293774,33900,641,678000,0.9735885430127382
2.8765649795532227,0.058346886187791824,34000,641,680000,0.3138139843940735
2.876396894454956,0.006196730770170689,34100,641,682000,0.5325710475444794
2.8760673999786377,0.0009615939925424755,34200,641,684000,0.9933462804183364
2.8794565200805664,0.003298139199614525,34300,641,686000,0.9667675830423832
2.876244068145752,0.028422674164175987,34400,641,688000,0.7704612612724304
2.8791451454162598,0.005059263668954372,34500,641,690000,0.9733329601585865
2.877272844314575,0.010345112532377243,34600,641,692000,0.9083250090479851
2.879695415496826,0.014357645995914936,34700,641,694000,-5.349784851074219
2.88301682472229,0.0009164231596514583,34800,641,696000,0.5376196503639221
2.8764541149139404,0.006873892154544592,34900,640,698000,0.9521097429096699
2.87896728515625,0.026286929845809937,35000,640,700000,0.7745898216962814
2.877645254135132,0.01689973659813404,35100,640,702000,0.8938975483179092
2.877035140991211,0.022914249449968338,35200,640,704000,0.8092273324728012
2.876598834991455,0.0019687090534716845,35300,640,706000,0.9855102952569723
2.8724775314331055,0.0061729117296636105,35400,640,708000,0.9620305560529232
2.8753654956817627,0.0015525874914601445,35500,640,710000,0.9920889381319284
2.880344867706299,0.0033935755491256714,35600,640,712000,0.898713655769825
2.870211362838745,0.01873735710978508,35700,640,714000,0.975794093683362
2.8755297660827637,0.008985200896859169,35800,640,716000,0.9628025628626347
2.8778529167175293,0.004585968796163797,35900,640,718000,0.8238873034715652
2.8799521923065186,0.0030271359719336033,36000,640,720000,0.9156363606452942
2.8811872005462646,0.0035532042384147644,36100,640,722000,0.8572116792201996
2.879981756210327,0.006039230618625879,36200,640,724000,0.7882484197616577
2.8712656497955322,0.020520897582173347,36300,640,726000,0.915115475654602
2.8741276264190674,0.03774227574467659,36400,640,728000,0.68825563788414
2.8767690658569336,0.00562237249687314,36500,640,730000,0.920323945581913
2.8803529739379883,0.00039321667281910777,36600,640,732000,0.9741987567394972
2.8715624809265137,0.00648724427446723,36700,640,734000,0.9515268728137016
2.881171703338623,0.003414808539673686,36800,640,736000,0.8061043918132782
2.8751025199890137,0.0028365941252559423,36900,640,738000,0.963760357350111
2.8664021492004395,0.01427050493657589,37000,640,740000,0.969360951334238
2.8761234283447266,0.020259052515029907,37100,640,742000,0.787168562412262
2.87662935256958,0.006905794143676758,37200,640,744000,0.9383945167064667
2.8774638175964355,0.003945424687117338,37300,640,746000,0.9700154736638069
2.8797454833984375,0.04666876792907715,37400,640,748000,0.7803118526935577
2.878105878829956,0.0015804724534973502,37500,640,750000,0.9852491011843085
2.8762943744659424,0.01772569678723812,37600,640,752000,0.7689661830663681
2.880567789077759,0.04649949446320534,37700,640,754000,-0.09409558773040771
2.873871326446533,0.020039787515997887,37800,640,756000,0.8759089633822441
2.8827059268951416,0.002147954422980547,37900,640,758000,0.8991894870996475
2.881118059158325,0.07283870875835419,38000,640,760000,0.6408045589923859
2.882082939147949,0.008686413988471031,38100,640,762000,0.6811390817165375
2.882948637008667,0.010242081247270107,38200,640,764000,0.8145084977149963
2.8798248767852783,0.013346674852073193,38300,640,766000,0.7731084227561951
2.879237413406372,0.05890386551618576,38400,640,768000,0.8094917833805084
2.882110118865967,0.002428672043606639,38500,640,770000,0.9605675972998142
2.881028652191162,0.0032593864016234875,38600,640,772000,0.9291602075099945
2.885707378387451,0.006123190745711327,38700,640,774000,0.7088529169559479
2.883948802947998,0.006015395279973745,38800,640,776000,0.9301169067621231
2.883457660675049,0.014726978726685047,38900,640,778000,0.8920174613595009
2.8836259841918945,0.0034180558286607265,39000,640,780000,0.9621709883213043
2.881316661834717,0.02251255325973034,39100,640,782000,0.43590718507766724
2.878321409225464,0.028570562601089478,39200,640,784000,0.7059662938117981
2.8788363933563232,0.04231797158718109,39300,640,786000,0.9261612296104431
2.8820509910583496,0.024334248155355453,39400,640,788000,0.7586174011230469
2.8815178871154785,0.016970515251159668,39500,640,790000,0.5441098213195801
2.876936435699463,0.01653812825679779,39600,640,792000,0.9571916498243809
2.881084680557251,0.0021636339370161295,39700,640,794000,0.9404798671603203
2.8776535987854004,0.011525636538863182,39800,640,796000,0.8683855533599854
2.879183053970337,0.0010630261385813355,39900,640,798000,0.9869181104004383
2.8782997131347656,0.011924896389245987,40000,640,800000,0.9447295591235161
