#{"t_start": 1525500271.77358, "env_id": "AsteroidsNoFrameskip-v4"}
r,l,t,i
410.0,360,9.260256,359
1280.0,1420,17.326755,1779
380.0,517,20.236284,2296
930.0,1053,26.090403,3349
1300.0,1945,36.998771,5294
1440.0,1064,42.943271,6358
160.0,197,44.005266,6555
680.0,687,47.825735,7242
280.0,598,51.194224,7840
780.0,876,56.144361,8716
1080.0,1163,62.705407,9879
980.0,724,66.762008,10603
2200.0,2374,80.275213,12977
680.0,907,85.419739,13884
1180.0,908,90.46254,14792
880.0,639,94.062017,15431
930.0,819,98.622698,16250
1420.0,1449,106.760846,17699
2200.0,2471,120.820984,20170
1410.0,1211,127.675313,21381
1530.0,1717,137.434,23098
560.0,419,139.782921,23517
1080.0,1151,146.295971,24668
980.0,1129,152.647571,25797
610.0,533,155.638291,26330
830.0,517,158.543086,26847
430.0,427,160.895629,27274
1520.0,1125,167.204069,28399
1440.0,1531,175.761912,29930
730.0,871,180.603113,30801
1680.0,1390,188.407095,32191
2030.0,1716,198.193595,33907
930.0,416,200.572742,34323
1320.0,1513,209.062591,35836
1080.0,812,213.647467,36648
1850.0,1338,221.188642,37986
1300.0,2039,232.551939,40025
1340.0,1693,242.114893,41718
830.0,557,245.131858,42275
780.0,815,249.719664,43090
580.0,565,252.893156,43655
1370.0,2040,264.435925,45695
1300.0,1168,270.968988,46863
1570.0,1112,277.164055,47975
830.0,569,280.334525,48544
1030.0,948,285.646467,49492
1460.0,1621,294.773848,51113
860.0,579,298.047801,51692
530.0,421,300.35547,52113
1300.0,1009,305.948574,53122
1320.0,1505,314.401559,54627
1390.0,1369,322.080189,55996
830.0,650,325.723473,56646
730.0,452,328.158806,57098
830.0,645,331.791127,57743
1390.0,1289,339.029163,59032
580.0,393,341.209802,59425
980.0,843,345.950014,60268
1080.0,874,350.841723,61142
380.0,378,352.993692,61520
1300.0,1139,359.371483,62659
1030.0,819,363.937537,63478
1360.0,2624,378.830882,66102
360.0,369,380.856237,66471
780.0,815,385.481616,67286
680.0,506,388.351359,67792
1180.0,1139,395.970182,68931
630.0,457,398.933403,69388
1660.0,623,403.156115,70011
1280.0,833,408.786204,70844
630.0,459,411.750464,71303
1470.0,1226,419.665067,72529
1180.0,655,423.891473,73184
780.0,429,426.599324,73613
260.0,280,428.342758,73893
1030.0,648,432.45334,74541
880.0,536,435.970274,75077
830.0,470,439.105486,75547
430.0,512,442.474416,76059
1710.0,2045,456.199135,78104
580.0,512,459.572932,78616
730.0,395,462.213426,79011
410.0,461,465.309944,79472
880.0,519,468.863221,79991
1180.0,918,474.839373,80909
480.0,412,477.396545,81321
1180.0,778,481.767876,82099
780.0,571,485.01829,82670
1300.0,907,490.160368,83577
1350.0,1150,496.738851,84727
1280.0,884,501.708225,85611
1080.0,742,505.924948,86353
830.0,526,508.901204,86879
1300.0,1380,516.799681,88259
780.0,540,519.827695,88799
1730.0,1232,526.882804,90031
780.0,349,528.807183,90380
1180.0,648,532.57766,91028
1300.0,1429,540.697946,92457
880.0,363,542.762644,92820
380.0,283,544.313293,93103
1630.0,706,548.287019,93809
610.0,335,550.185248,94144
1490.0,675,554.01797,94819
2700.0,2243,566.770264,97062
980.0,614,570.21074,97676
680.0,390,572.334092,98066
1300.0,1673,581.820847,99739
1300.0,1873,592.442118,101612
930.0,552,595.523809,102164
880.0,742,599.696707,102906
780.0,418,601.981102,103324
930.0,698,605.869891,104022
