#{"t_start": 1525500271.771449, "env_id": "AsteroidsNoFrameskip-v4"}
r,l,t,i
980.0,726,11.371815,725
1030.0,648,15.034579,1373
1300.0,3234,33.267645,4607
1350.0,2166,45.431103,6773
1300.0,2652,60.485093,9425
480.0,580,63.740448,10005
930.0,852,68.568985,10857
580.0,854,73.419558,11711
1280.0,1307,80.783939,13018
530.0,373,82.875221,13391
1300.0,1338,90.357312,14729
1030.0,930,95.59628,15659
780.0,675,99.40713,16334
1280.0,1483,107.696357,17817
1410.0,2062,119.427454,19879
1080.0,851,124.242544,20730
930.0,836,128.946582,21566
980.0,883,133.88231,22449
430.0,454,136.421613,22903
380.0,587,139.745573,23490
580.0,336,141.602055,23826
280.0,410,143.878821,24236
380.0,305,145.562269,24541
1710.0,2765,161.274467,27306
210.0,391,163.43029,27697
1350.0,1025,169.156362,28722
980.0,916,174.256539,29638
1950.0,1540,182.905323,31178
180.0,328,184.684408,31506
2030.0,1575,193.55034,33081
480.0,250,194.894338,33331
230.0,232,196.164254,33563
830.0,546,199.362195,34109
580.0,387,201.494393,34496
830.0,577,204.715998,35073
630.0,488,207.417103,35561
730.0,621,210.869644,36182
780.0,644,214.492705,36826
1420.0,1444,222.629181,38270
430.0,353,224.558735,38623
630.0,505,227.362122,39128
830.0,478,229.941911,39606
1930.0,1768,239.83343,41374
980.0,599,243.153319,41973
1390.0,1364,250.808619,43337
830.0,640,254.449669,43977
1300.0,1583,263.375514,45560
1340.0,2248,275.988871,47808
1520.0,1624,285.101587,49432
1590.0,1625,294.278227,51057
410.0,331,296.123525,51388
310.0,273,297.632363,51661
780.0,676,301.351072,52337
1400.0,1056,307.254928,53393
930.0,869,312.074133,54262
630.0,491,314.783583,54753
530.0,545,317.80027,55298
1500.0,1498,326.252919,56796
1710.0,1296,333.534576,58092
930.0,616,336.957275,58708
630.0,557,340.055619,59265
580.0,414,342.365106,59679
530.0,354,344.30646,60033
780.0,673,348.040475,60706
1300.0,1268,355.210209,61974
1080.0,975,360.711843,62949
1180.0,1721,370.384262,64670
780.0,683,374.190313,65353
1350.0,962,379.688598,66315
730.0,631,383.166668,66946
380.0,305,384.897696,67251
160.0,239,386.164871,67490
1360.0,1113,393.215601,68603
980.0,842,398.862027,69445
580.0,520,402.355382,69965
630.0,365,404.928579,70330
880.0,626,409.028121,70956
1080.0,875,414.728631,71831
1300.0,1208,422.452627,73039
1710.0,1594,432.798065,74633
1300.0,1053,439.844718,75686
880.0,608,443.933361,76294
580.0,372,446.322381,76666
1680.0,1536,456.597991,78202
1640.0,1205,464.739392,79407
1300.0,1514,474.859947,80921
860.0,849,479.856299,81770
1080.0,604,483.294787,82374
630.0,462,485.930673,82836
260.0,269,487.396773,83105
1440.0,1145,493.885889,84250
1180.0,545,497.012744,84795
1540.0,2187,509.493845,86982
1300.0,643,513.16102,87625
880.0,612,516.575947,88237
1300.0,783,521.031399,89020
1610.0,926,526.312346,89946
930.0,562,529.534609,90508
980.0,595,532.950056,91103
1410.0,1168,539.55368,92271
1320.0,1584,548.626288,93855
1300.0,865,553.563738,94720
630.0,590,556.95084,95310
1880.0,1335,564.442921,96645
410.0,315,566.200215,96960
1560.0,1141,572.643,98101
1540.0,1506,581.114572,99607
1030.0,415,583.454892,100022
780.0,528,586.406918,100550
980.0,548,589.427857,101098
930.0,421,591.770128,101519
1030.0,589,595.081791,102108
2500.0,1206,601.852634,103314
1300.0,1394,609.750086,104708
1320.0,838,614.431516,105546
1750.0,962,619.877508,106508
2650.0,1596,628.95552,108104
1320.0,1029,634.772091,109133
1030.0,657,638.494177,109790
1080.0,631,642.05922,110421
2480.0,1526,650.765064,111947
580.0,354,652.75873,112301
1370.0,1220,659.718095,113521
2700.0,1492,668.213388,115013
1180.0,1173,674.825047,116186
280.0,382,676.971618,116568
1080.0,705,680.936703,117273
1610.0,2182,693.38416,119455
1410.0,1124,699.689872,120579
1680.0,1050,705.642237,121629
780.0,545,708.761171,122174
680.0,375,710.85796,122549
1390.0,736,714.992545,123285
1710.0,1273,722.223157,124558
1180.0,743,726.353365,125301
1370.0,533,729.341948,125834
330.0,409,731.689329,126243
1570.0,1255,738.836003,127498
680.0,429,741.212606,127927
730.0,546,744.231809,128473
1280.0,880,749.200623,129353
1880.0,893,754.231372,130246
980.0,605,757.72245,130851
830.0,832,762.36725,131683
1780.0,666,766.153632,132349
1520.0,978,771.666337,133327
1440.0,1933,782.659914,135260
3100.0,1814,793.042368,137074
1340.0,1544,801.85397,138618
580.0,445,804.322669,139063
630.0,448,806.876093,139511
1510.0,1136,813.240944,140647
1410.0,1132,819.687905,141779
1390.0,652,823.308473,142431
980.0,787,827.785856,143218
680.0,332,829.651285,143550
1300.0,1265,836.882352,144815
1300.0,1321,844.333718,146136
2050.0,888,849.372371,147024
1830.0,1620,858.499699,148644
1280.0,861,863.415675,149505
1370.0,985,869.02606,150490
1320.0,882,874.059779,151372
330.0,373,876.176396,151745
1080.0,558,879.315475,152303
1300.0,1080,885.51803,153383
1980.0,1598,894.580177,154981
2180.0,992,900.206136,155973
1080.0,723,904.221246,156696
1510.0,1302,911.664753,157998
1480.0,1175,918.341039,159173
2100.0,1285,925.686718,160458
880.0,648,929.391559,161106
1280.0,1065,935.500892,162171
880.0,410,937.868231,162581
930.0,520,940.756569,163101
1300.0,756,945.054437,163857
1130.0,806,949.579993,164663
880.0,531,952.537457,165194
1520.0,939,957.857994,166133
2380.0,1317,965.238163,167450
1030.0,472,967.924738,167922
1610.0,731,972.009197,168653
1320.0,1268,979.173029,169921
980.0,785,983.527065,170706
630.0,424,985.89838,171130
930.0,500,988.712343,171630
630.0,372,990.801283,172002
380.0,324,992.621561,172326
1320.0,950,998.017165,173276
480.0,415,1000.350281,173691
1640.0,783,1004.733869,174474
980.0,563,1007.884674,175037
1280.0,957,1013.348619,175994
730.0,451,1015.850712,176445
310.0,337,1017.66847,176782
980.0,531,1020.66519,177313
1420.0,771,1024.983156,178084
680.0,407,1027.286984,178491
1300.0,739,1031.531685,179230
780.0,295,1033.1966,179525
2150.0,522,1036.196311,180047
1180.0,589,1039.559424,180636
1280.0,801,1044.177674,181437
930.0,746,1048.39165,182183
730.0,423,1050.806868,182606
1300.0,849,1055.642119,183455
830.0,570,1058.918823,184025
