#{"t_start": 1525515728.832556, "env_id": "DoubleDunkNoFrameskip-v4"}
r,l,t,i
-16.0,1902,13.62202,1901
-22.0,1738,23.174488,3639
-14.0,3086,40.335144,6725
-16.0,2516,54.55835,9241
-20.0,1697,64.206049,10938
-22.0,2128,76.089546,13066
-16.0,1951,87.061171,15017
-16.0,2253,99.579042,17270
-20.0,2010,110.842721,19280
-18.0,3214,128.861883,22494
-22.0,1694,138.247032,24188
-14.0,2449,151.912162,26637
-16.0,1837,162.196027,28474
-22.0,2016,173.477573,30490
-20.0,1558,182.239393,32048
-22.0,2002,193.558766,34050
-22.0,2240,206.263279,36290
-18.0,1627,215.478576,37917
-8.0,2314,228.475896,40231
-16.0,2719,243.979765,42950
-20.0,2062,255.519886,45012
-20.0,1515,264.033746,46527
-20.0,1820,274.20866,48347
-18.0,1931,285.029259,50278
-16.0,1852,295.343379,52130
-20.0,2114,307.205406,54244
-20.0,2140,319.115309,56384
-16.0,2511,333.201247,58895
-18.0,1810,343.362845,60705
-14.0,2206,355.774931,62911
-22.0,2066,367.389825,64977
-18.0,1740,377.148459,66717
-16.0,1748,386.935673,68465
-20.0,1623,396.012113,70088
-18.0,1804,406.119143,71892
-14.0,2507,420.229256,74399
-20.0,1954,431.114535,76353
-22.0,1825,441.158335,78178
-16.0,2224,453.472368,80402
-18.0,1502,461.745484,81904
-22.0,1915,472.477681,83819
-22.0,2524,486.452642,86343
-10.0,2905,502.578308,89248
-16.0,2448,516.326049,91696
-14.0,1352,523.765172,93048
-18.0,1803,533.842551,94851
-16.0,1455,542.081022,96306
-18.0,2181,554.332425,98487
-20.0,1871,564.685253,100358
-16.0,2320,577.693638,102678
-20.0,1799,587.786304,104477
-22.0,2312,600.686973,106789
-20.0,1753,610.41865,108542
-14.0,2735,625.457235,111277
-20.0,1876,635.816159,113153
-16.0,2067,647.389548,115220
-20.0,2121,659.124966,117341
-20.0,1860,669.428034,119201
-22.0,2114,681.634441,121315
-20.0,1962,692.590112,123277
-18.0,2064,704.345376,125341
-16.0,2958,721.327656,128299
-14.0,2120,733.292587,130419
-20.0,2144,745.416907,132563
-22.0,1875,756.046224,134438
-18.0,1805,766.170907,136243
-18.0,1853,776.562917,138096
-24.0,1984,787.651133,140080
-24.0,1989,798.751925,142069
-14.0,1872,809.208836,143941
-12.0,2558,823.377314,146499
-20.0,1611,832.292181,148110
-18.0,2324,845.278819,150434
-16.0,1919,856.119462,152353
-20.0,1996,867.448048,154349
-22.0,2257,880.250241,156606
-12.0,2129,892.310627,158735
-14.0,2082,904.040003,160817
-18.0,1650,913.351415,162467
-18.0,2071,924.992344,164538
-16.0,1774,934.990396,166312
-22.0,1682,944.41017,167994
-20.0,2268,957.076514,170262
-18.0,1873,967.458575,172135
-18.0,2761,982.931062,174896
-20.0,1940,993.746796,176836
-20.0,2030,1005.048867,178866
-10.0,2437,1018.554327,181303
-20.0,1675,1028.002232,182978
-18.0,2006,1039.320917,184984
-18.0,1365,1046.995924,186349
-16.0,1496,1055.564702,187845
-20.0,1760,1065.424113,189605
-20.0,1675,1074.948267,191280
-20.0,1995,1086.189509,193275
-20.0,1612,1095.25046,194887
-18.0,1813,1105.396245,196700
-16.0,1549,1114.1611,198249
-12.0,1987,1125.353906,200236
-22.0,2127,1137.39423,202363
-16.0,1999,1148.626515,204362
-18.0,1875,1159.450323,206237
-16.0,2893,1176.097075,209130
-20.0,1539,1184.838604,210669
-20.0,1597,1193.840207,212266
-18.0,2005,1205.15125,214271
-12.0,1953,1216.271635,216224
-18.0,2251,1228.978297,218475
-16.0,1485,1237.327083,219960
-24.0,1762,1247.251416,221722
-24.0,2074,1258.9183,223796
-24.0,2140,1271.062022,225936
-18.0,1808,1281.295163,227744
-18.0,1552,1289.952224,229296
-14.0,2222,1302.398585,231518
-10.0,2578,1317.041172,234096
-16.0,2460,1331.067403,236556
-22.0,2563,1345.729906,239119
-18.0,2890,1362.212149,242009
-20.0,2378,1375.696654,244387
-18.0,1828,1386.011231,246215
-18.0,1926,1396.855856,248141
-22.0,1750,1406.687787,249891
-20.0,1870,1417.215053,251761
-22.0,1989,1428.529363,253750
-16.0,1899,1439.127733,255649
-14.0,2224,1451.585654,257873
-14.0,2126,1463.546989,259999
-18.0,2210,1476.143888,262209
-22.0,1414,1484.141848,263623
-18.0,1700,1493.727583,265323
-20.0,2242,1506.303634,267565
-20.0,1425,1514.297531,268990
-18.0,2337,1527.374828,271327
-20.0,1626,1536.57231,272953
-16.0,1920,1547.358938,274873
-18.0,2061,1558.927443,276934
-20.0,1686,1568.335542,278620
-14.0,2250,1580.983044,280870
-20.0,1614,1590.080759,282484
-20.0,1809,1600.315638,284293
-18.0,2127,1612.328569,286420
-18.0,1875,1622.918825,288295
-22.0,1293,1630.192095,289588
-20.0,1786,1640.24626,291374
-12.0,2646,1655.079004,294020
-22.0,1746,1664.952884,295766
-16.0,2258,1677.768245,298024
-14.0,1516,1686.20243,299540
-12.0,2627,1701.013354,302167
-18.0,1600,1709.985478,303767
-24.0,1824,1720.26703,305591
-18.0,2030,1731.530216,307621
-20.0,2053,1743.070126,309674
-12.0,2110,1754.89894,311784
-18.0,1992,1766.15732,313776
-20.0,2372,1779.497211,316148
-22.0,2000,1790.80393,318148
-14.0,2272,1803.450547,320420
