#{"t_start": 1525533006.1847513, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t,i
250.0,537,5.131886,536
160.0,504,7.75066,1040
270.0,435,10.053726,1475
180.0,397,12.122964,1872
280.0,435,14.376703,2307
210.0,506,16.987072,2813
240.0,461,19.423182,3274
210.0,403,21.489018,3677
390.0,559,24.447024,4236
300.0,472,26.89636,4708
70.0,270,28.29354,4978
350.0,470,30.710298,5448
460.0,700,34.312596,6148
260.0,334,36.033128,6482
310.0,411,38.165981,6893
470.0,471,40.585315,7364
210.0,472,42.972757,7836
170.0,387,44.964669,8223
200.0,461,47.362338,8684
600.0,712,51.058133,9396
350.0,463,53.45276,9859
1420.0,948,58.452189,10807
480.0,495,60.952199,11302
540.0,739,64.739079,12041
320.0,486,67.23703,12527
480.0,670,70.724281,13197
420.0,603,73.861989,13800
390.0,608,77.000099,14408
790.0,705,80.682173,15113
300.0,521,83.326912,15634
210.0,433,85.615096,16067
180.0,399,87.667392,16466
380.0,583,90.688168,17049
460.0,636,93.923094,17685
190.0,364,95.81945,18049
630.0,668,99.218451,18717
210.0,410,101.408328,19127
340.0,583,104.399451,19710
530.0,527,107.176121,20237
410.0,532,109.939792,20769
670.0,862,114.496846,21631
860.0,820,118.766741,22451
150.0,350,120.636817,22801
1250.0,757,124.572359,23558
190.0,378,126.513296,23936
230.0,495,129.086591,24431
370.0,712,132.741899,25143
380.0,537,135.491357,25680
460.0,659,138.942641,26339
400.0,689,142.43886,27028
290.0,442,144.814635,27470
280.0,407,146.856787,27877
460.0,743,150.739806,28620
440.0,610,153.895861,29230
1830.0,973,158.891137,30203
960.0,717,162.627514,30920
340.0,406,164.689949,31326
670.0,723,168.388598,32049
380.0,616,171.554222,32665
570.0,707,175.140726,33372
480.0,773,179.080367,34145
930.0,596,182.123243,34741
440.0,581,185.072568,35322
630.0,827,189.304137,36149
340.0,745,193.067314,36894
430.0,606,196.109599,37500
510.0,576,199.059961,38076
330.0,493,201.588712,38569
570.0,862,205.993735,39431
1110.0,749,209.820257,40180
290.0,593,212.806881,40773
190.0,526,215.474949,41299
250.0,511,218.119655,41810
420.0,406,220.198306,42216
600.0,856,224.633806,43072
620.0,485,227.109345,43557
310.0,364,228.939145,43921
270.0,531,231.675592,44452
270.0,556,234.45909,45008
510.0,513,237.109197,45521
350.0,683,240.594995,46204
390.0,818,244.804018,47022
320.0,640,248.095735,47662
510.0,524,250.835185,48186
310.0,404,252.895443,48590
1120.0,778,256.910187,49368
600.0,717,260.56397,50085
350.0,642,263.907829,50727
230.0,449,266.214319,51176
770.0,677,269.737086,51853
350.0,565,272.644058,52418
380.0,686,276.116715,53104
180.0,441,278.427508,53545
370.0,623,281.702901,54168
260.0,495,284.24746,54663
390.0,580,287.306777,55243
260.0,433,289.525846,55676
280.0,400,291.539871,56076
200.0,340,293.292081,56416
380.0,501,295.923204,56917
340.0,442,298.207627,57359
250.0,362,300.045237,57721
360.0,580,302.961423,58301
430.0,536,305.799218,58837
360.0,499,308.361557,59336
710.0,566,311.307152,59902
380.0,439,313.617869,60341
350.0,434,315.855652,60775
300.0,445,318.184685,61220
290.0,416,320.336726,61636
440.0,805,324.458112,62441
510.0,586,327.463953,63027
590.0,445,329.738371,63472
420.0,542,332.522019,64014
470.0,600,335.576207,64614
310.0,526,338.304394,65140
1330.0,773,342.253124,65913
240.0,443,344.517376,66356
240.0,469,346.978359,66825
430.0,478,349.326738,67303
350.0,440,351.595685,67743
370.0,620,354.813507,68363
490.0,658,358.205399,69021
280.0,485,360.702831,69506
240.0,467,363.089896,69973
970.0,611,366.233957,70584
440.0,704,369.79877,71288
1710.0,617,372.99263,71905
160.0,388,374.969526,72293
1080.0,661,378.283667,72954
550.0,1118,384.084855,74072
440.0,588,387.083993,74660
570.0,676,390.507142,75336
580.0,724,394.192675,76060
480.0,620,397.30058,76680
3440.0,716,401.027347,77396
610.0,601,404.077792,77997
420.0,478,406.509059,78475
450.0,588,409.62923,79063
920.0,750,413.498487,79813
500.0,491,416.057728,80304
240.0,415,418.204866,80719
540.0,578,421.172605,81297
180.0,350,423.01407,81647
990.0,822,427.242082,82469
270.0,545,430.133643,83014
330.0,416,432.293925,83430
540.0,533,435.118562,83963
480.0,667,438.504178,84630
1010.0,734,442.242519,85364
430.0,484,444.748743,85848
540.0,522,447.441703,86370
1250.0,1182,453.539046,87552
400.0,500,456.136458,88052
760.0,633,459.385623,88685
760.0,763,463.293075,89448
1140.0,1043,468.695183,90491
310.0,520,471.341629,91011
370.0,471,473.74313,91482
480.0,481,476.200502,91963
740.0,690,479.815908,92653
320.0,399,481.822344,93052
530.0,648,485.102077,93700
220.0,414,487.199529,94114
340.0,465,489.513658,94579
750.0,689,493.066271,95268
480.0,512,495.703025,95780
310.0,398,497.791372,96178
1420.0,721,501.400985,96899
700.0,784,505.500699,97683
250.0,415,507.630933,98098
1200.0,818,511.833895,98916
240.0,388,513.862967,99304
650.0,601,516.976575,99905
410.0,433,519.209012,100338
1110.0,836,523.462996,101174
250.0,447,525.79671,101621
570.0,573,528.782547,102194
320.0,539,531.505303,102733
380.0,430,533.802825,103163
280.0,415,535.912616,103578
440.0,743,539.743245,104321
310.0,454,542.112279,104775
1060.0,604,545.182395,105379
1720.0,968,550.211556,106347
630.0,608,553.323987,106955
1820.0,1154,559.34849,108109
270.0,544,562.136278,108653
1290.0,703,565.764012,109356
350.0,371,567.681146,109727
650.0,593,570.833088,110320
230.0,493,573.352854,110813
1390.0,798,577.425341,111611
300.0,432,579.631847,112043
450.0,482,582.153579,112525
370.0,525,584.888648,113050
1720.0,963,589.85186,114013
1450.0,658,593.242356,114671
1080.0,596,596.318745,115267
560.0,485,598.821185,115752
710.0,568,601.658835,116320
1080.0,758,605.583782,117078
270.0,408,607.648294,117486
720.0,576,610.617207,118062
330.0,420,612.769896,118482
320.0,455,615.147063,118937
260.0,345,616.894928,119282
240.0,400,618.90573,119682
1090.0,548,621.682421,120230
510.0,537,624.464704,120767
710.0,662,627.861432,121429
290.0,390,629.919267,121819
1330.0,768,633.773913,122587
380.0,482,636.221362,123069
380.0,490,638.66772,123559
280.0,408,640.748167,123967
320.0,460,643.079043,124427
650.0,546,645.876193,124973
440.0,471,648.241356,125444
920.0,738,651.931724,126182
800.0,875,656.360152,127057
890.0,712,659.942881,127769
430.0,540,662.644214,128309
360.0,437,664.847723,128746
690.0,607,667.936329,129353
590.0,729,671.635281,130082
370.0,541,674.383967,130623
860.0,933,679.099919,131556
1370.0,944,683.917361,132500
460.0,737,687.563126,133237
550.0,544,690.286528,133781
660.0,633,693.491231,134414
910.0,637,696.738008,135051
1900.0,569,699.582021,135620
1490.0,1080,705.077981,136700
160.0,366,706.940744,137066
1140.0,885,711.400285,137951
640.0,686,714.909148,138637
270.0,396,716.931722,139033
320.0,389,718.938646,139422
1940.0,875,723.430459,140297
2150.0,799,727.445679,141096
1220.0,992,732.550149,142088
760.0,935,737.308718,143023
780.0,572,740.271888,143595
430.0,483,742.754765,144078
290.0,395,744.784322,144473
350.0,527,747.440789,145000
570.0,648,750.782028,145648
1050.0,753,754.598161,146401
440.0,555,757.35458,146956
380.0,490,759.848217,147446
790.0,801,763.941746,148247
890.0,716,767.631831,148963
800.0,779,771.638702,149742
2350.0,1034,776.850731,150776
1500.0,769,780.729062,151545
1320.0,962,785.652451,152507
920.0,764,789.569917,153271
290.0,488,792.104345,153759
460.0,440,794.331275,154199
600.0,654,797.591108,154853
500.0,653,800.930661,155506
840.0,667,804.322239,156173
540.0,564,807.222039,156737
350.0,501,809.727912,157238
670.0,507,812.313989,157745
480.0,538,815.072294,158283
1240.0,789,819.060182,159072
710.0,670,822.467118,159742
420.0,488,824.888835,160230
650.0,512,827.499764,160742
680.0,527,830.192913,161269
410.0,451,832.440625,161720
370.0,407,834.534697,162127
850.0,800,838.655275,162927
380.0,515,841.339981,163442
290.0,431,843.562678,163873
460.0,563,846.469566,164436
380.0,570,849.370763,165006
510.0,490,851.832762,165496
290.0,496,854.365591,165992
790.0,650,857.678868,166642
300.0,505,860.286745,167147
430.0,437,862.510598,167584
710.0,691,866.13732,168275
320.0,505,868.716223,168780
390.0,484,871.177008,169264
1500.0,969,876.241654,170233
840.0,538,879.002359,170771
870.0,821,883.248723,171592
340.0,388,885.268954,171980
340.0,421,887.416063,172401
390.0,547,890.239986,172948
410.0,464,892.592191,173412
350.0,488,895.125965,173900
480.0,455,897.525839,174355
640.0,558,900.411179,174913
280.0,386,902.475653,175299
780.0,770,906.483175,176069
540.0,625,909.697949,176694
730.0,799,913.801487,177493
710.0,648,917.13541,178141
970.0,735,921.012191,178876
520.0,572,923.897942,179448
590.0,538,926.711522,179986
540.0,555,929.572969,180541
1000.0,1047,934.886979,181588
400.0,483,937.337581,182071
520.0,455,939.635988,182526
330.0,486,942.156101,183012
620.0,577,945.104707,183589
590.0,588,948.163692,184177
1670.0,888,952.727968,185065
990.0,705,956.391175,185770
1110.0,792,960.386471,186562
630.0,844,964.668036,187406
560.0,545,967.465195,187951
970.0,716,971.117335,188667
930.0,1041,976.564684,189708
440.0,493,979.107234,190201
470.0,512,981.681045,190713
500.0,512,984.378635,191225
1010.0,723,988.120059,191948
450.0,478,990.56216,192426
1270.0,840,994.92588,193266
450.0,372,996.851173,193638
620.0,649,1000.234094,194287
740.0,956,1005.248505,195243
280.0,320,1006.891696,195563
640.0,436,1009.127353,195999
960.0,683,1012.678655,196682
710.0,729,1016.471584,197411
1130.0,1142,1022.389189,198553
1210.0,643,1025.666884,199196
