#{"t_start": 1525533006.1780403, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t,i
280.0,512,4.995328,511
240.0,615,8.225888,1126
200.0,491,10.812672,1617
340.0,548,13.651316,2165
280.0,480,16.140185,2645
180.0,459,18.550956,3104
540.0,618,21.746785,3722
120.0,334,23.518303,4056
330.0,496,26.066811,4552
90.0,302,27.663546,4854
520.0,586,30.683546,5440
270.0,489,33.198766,5929
450.0,397,35.214049,6326
510.0,519,37.938841,6845
510.0,693,41.48128,7538
520.0,604,44.55533,8142
210.0,417,46.720131,8559
270.0,502,49.411345,9061
400.0,542,52.12676,9603
480.0,641,55.507295,10244
310.0,520,58.235659,10764
310.0,637,61.515231,11401
260.0,631,64.704741,12032
850.0,750,68.595334,12782
1120.0,734,72.371396,13516
520.0,597,75.498249,14113
220.0,486,78.00545,14599
520.0,526,80.762477,15125
620.0,566,83.66301,15691
510.0,688,87.205445,16379
470.0,647,90.595644,17026
480.0,562,93.440151,17588
440.0,505,96.067834,18093
610.0,763,100.011149,18856
240.0,419,102.170151,19275
200.0,432,104.423926,19707
580.0,676,107.997101,20383
1010.0,550,110.818449,20933
380.0,738,114.739964,21671
1070.0,612,117.899048,22283
310.0,494,120.5252,22777
360.0,627,123.780077,23404
240.0,511,126.39285,23915
410.0,693,130.026428,24608
700.0,669,133.437706,25277
550.0,663,136.89425,25940
380.0,744,140.691693,26684
750.0,645,144.063926,27329
530.0,577,147.05349,27906
960.0,748,150.952805,28654
520.0,555,153.821457,29209
230.0,414,155.947283,29623
2090.0,847,160.310736,30470
710.0,628,163.580474,31098
490.0,609,166.70865,31707
610.0,592,169.711765,32299
200.0,449,172.008606,32748
290.0,651,175.311605,33399
550.0,534,178.029782,33933
320.0,370,179.915702,34303
360.0,656,183.260943,34959
290.0,447,185.560489,35406
600.0,622,188.714671,36028
1040.0,748,192.470202,36776
200.0,350,194.218366,37126
230.0,473,196.649168,37599
320.0,554,199.495842,38153
370.0,481,201.917558,38634
240.0,425,204.081562,39059
280.0,425,206.255148,39484
570.0,847,210.57219,40331
720.0,552,213.329503,40883
360.0,506,215.95962,41389
520.0,731,219.728174,42120
650.0,780,223.747483,42900
1870.0,590,226.797009,43490
360.0,536,229.491851,44026
320.0,385,231.442446,44411
290.0,493,233.936943,44904
560.0,737,237.749218,45641
330.0,706,241.320255,46347
180.0,474,243.769702,46821
540.0,561,246.666148,47382
140.0,499,249.227087,47881
570.0,721,252.971429,48602
380.0,664,256.344345,49266
540.0,636,259.638901,49902
130.0,267,260.989111,50169
190.0,288,262.462472,50457
580.0,706,266.130839,51163
180.0,501,268.764777,51664
290.0,628,271.972343,52292
540.0,629,275.165235,52921
330.0,500,277.796069,53421
250.0,554,280.719082,53975
320.0,425,282.898292,54400
550.0,582,285.940103,54982
300.0,474,288.385667,55456
750.0,651,291.713021,56107
390.0,681,295.236452,56788
250.0,492,297.815669,57280
720.0,711,301.383642,57991
240.0,351,303.203323,58342
270.0,443,305.499702,58785
670.0,514,308.171151,59299
280.0,469,310.665099,59768
450.0,534,313.401165,60302
270.0,446,315.73069,60748
340.0,468,318.160788,61216
860.0,651,321.505201,61867
410.0,436,323.755924,62303
660.0,630,326.997633,62933
320.0,526,329.664578,63459
760.0,765,333.616149,64224
390.0,524,336.292536,64748
370.0,475,338.752968,65223
1280.0,835,343.018762,66058
400.0,721,346.728288,66779
1030.0,720,350.371305,67499
390.0,658,353.774385,68157
430.0,686,357.277889,68843
500.0,718,361.003682,69561
390.0,423,363.17999,69984
880.0,758,367.069899,70742
410.0,475,369.466898,71217
270.0,376,371.360984,71593
790.0,749,375.237369,72342
490.0,637,378.464083,72979
720.0,902,383.162375,73881
1770.0,568,386.027817,74449
720.0,636,389.263316,75085
230.0,438,391.500743,75523
1050.0,669,394.878377,76192
430.0,538,397.594227,76730
400.0,628,400.84674,77358
